# event_ticker=KXATPMATCH-26MAR06DJOMAJ
# final_score=4-6 6-1 6-2
# match_winner=Novak Djokovic
# fav_player=Novak Djokovic
# dog_player=Kamil Majchrzak
# kalshi_date=2026-03-06
timestamp,Novak Djokovic,Kamil Majchrzak
2026-03-07T22:13:00Z,57.41,43.17
2026-03-07T22:14:00Z,60.58,41.85
2026-03-07T22:15:00Z,64.97,37.05
2026-03-07T22:16:00Z,63.69,41.36
2026-03-07T22:17:00Z,66.21,37.91
2026-03-07T22:18:00Z,60.53,40.73
2026-03-07T22:19:00Z,63.06,36.52
2026-03-07T22:20:00Z,69.36,31.64
2026-03-07T22:21:00Z,71.13,30.82
2026-03-07T22:22:00Z,73.32,27.85
2026-03-07T22:23:00Z,74.47,26.49
2026-03-07T22:24:00Z,73.08,28.58
2026-03-07T22:25:00Z,68.95,32.91
2026-03-07T22:26:00Z,67.95,33.49
2026-03-07T22:27:00Z,68.87,33.65
2026-03-07T22:28:00Z,68.74,32.11
2026-03-07T22:29:00Z,68.69,32.06
2026-03-07T22:30:00Z,74.49,29.41
2026-03-07T22:31:00Z,83.64,16.70
2026-03-07T22:32:00Z,81.40,21.37
2026-03-07T22:33:00Z,69.27,31.10
2026-03-07T22:34:00Z,70.88,31.33
2026-03-07T22:35:00Z,64.88,35.61
2026-03-07T22:36:00Z,63.69,36.99
2026-03-07T22:37:00Z,63.70,36.78
2026-03-07T22:38:00Z,63.05,38.52
2026-03-07T22:39:00Z,62.78,40.11
2026-03-07T22:40:00Z,65.72,34.98
2026-03-07T22:41:00Z,65.91,41.60
2026-03-07T22:42:00Z,65.93,34.59
2026-03-07T22:43:00Z,68.67,30.37
2026-03-07T22:44:00Z,71.32,24.89
2026-03-07T22:45:00Z,77.43,22.22
2026-03-07T22:46:00Z,76.68,22.90
2026-03-07T22:47:00Z,72.92,27.96
2026-03-07T22:48:00Z,75.50,27.90
2026-03-07T22:49:00Z,71.69,28.20
2026-03-07T22:50:00Z,76.95,26.00
2026-03-07T22:51:00Z,78.99,21.11
2026-03-07T22:52:00Z,76.23,24.57
2026-03-07T22:53:00Z,78.94,22.88
2026-03-07T22:54:00Z,76.86,22.76
2026-03-07T22:55:00Z,78.79,21.73
2026-03-07T22:56:00Z,79.00,20.86
2026-03-07T22:57:00Z,79.03,22.96
2026-03-07T22:58:00Z,80.48,19.24
2026-03-07T22:59:00Z,80.54,21.95
2026-03-07T23:00:00Z,83.92,17.34
2026-03-07T23:01:00Z,83.48,17.17
2026-03-07T23:02:00Z,84.08,16.56
2026-03-07T23:03:00Z,83.20,15.52
2026-03-07T23:04:00Z,83.73,15.24
2026-03-07T23:05:00Z,84.16,16.38
2026-03-07T23:06:00Z,85.55,16.97
2026-03-07T23:07:00Z,84.87,14.23
2026-03-07T23:08:00Z,85.45,14.71
2026-03-07T23:09:00Z,85.20,17.57
2026-03-07T23:10:00Z,85.32,17.00
2026-03-07T23:11:00Z,85.00,15.70
2026-03-07T23:12:00Z,85.00,15.56
2026-03-07T23:13:00Z,84.82,15.72
2026-03-07T23:14:00Z,82.53,19.31
2026-03-07T23:15:00Z,81.05,20.44
2026-03-07T23:16:00Z,83.35,16.40
2026-03-07T23:17:00Z,82.91,18.51
2026-03-07T23:18:00Z,83.11,16.70
2026-03-07T23:19:00Z,82.37,17.00
2026-03-07T23:20:00Z,82.51,17.00
2026-03-07T23:21:00Z,81.90,21.67
2026-03-07T23:22:00Z,84.27,19.32
2026-03-07T23:23:00Z,81.64,19.21
2026-03-07T23:24:00Z,79.85,23.52
2026-03-07T23:25:00Z,77.98,23.94
2026-03-07T23:26:00Z,73.97,26.56
2026-03-07T23:27:00Z,75.54,26.91
2026-03-07T23:28:00Z,76.76,23.59
2026-03-07T23:29:00Z,80.97,19.66
2026-03-07T23:30:00Z,82.83,17.53
2026-03-07T23:31:00Z,80.41,20.80
2026-03-07T23:32:00Z,76.50,24.40
2026-03-07T23:33:00Z,78.38,23.35
2026-03-07T23:34:00Z,76.54,26.39
2026-03-07T23:35:00Z,76.30,26.33
2026-03-07T23:36:00Z,73.66,27.92
2026-03-07T23:37:00Z,75.00,29.60
2026-03-07T23:38:00Z,74.10,28.44
2026-03-07T23:39:00Z,76.03,25.28
2026-03-07T23:40:00Z,72.92,30.31
2026-03-07T23:41:00Z,80.98,17.76
2026-03-07T23:42:00Z,89.93,12.07
2026-03-07T23:43:00Z,86.81,13.52
2026-03-07T23:44:00Z,83.39,14.79
2026-03-07T23:45:00Z,93.87,5.58
2026-03-07T23:46:00Z,93.13,5.78
2026-03-07T23:47:00Z,93.97,6.27
2026-03-07T23:48:00Z,95.36,4.98
2026-03-07T23:49:00Z,95.17,4.64
2026-03-07T23:50:00Z,96.49,3.44
2026-03-07T23:51:00Z,95.01,3.91
2026-03-07T23:52:00Z,96.16,3.36
2026-03-07T23:53:00Z,97.28,3.99
2026-03-07T23:54:00Z,98.26,3.00
2026-03-07T23:55:00Z,95.74,4.79
2026-03-07T23:56:00Z,95.49,5.91
2026-03-07T23:57:00Z,95.04,6.08
2026-03-07T23:58:00Z,95.43,4.85
2026-03-07T23:59:00Z,94.89,3.73
2026-03-08T00:00:00Z,98.96,1.21
2026-03-08T00:01:00Z,99.00,1.00
2026-03-08T00:02:00Z,99.00,1.00
2026-03-08T00:03:00Z,99.00,1.00
2026-03-08T00:04:00Z,99.00,1.00
2026-03-08T00:05:00Z,99.00,1.00
2026-03-08T00:06:00Z,99.00,1.00
2026-03-08T00:07:00Z,99.00,1.00
2026-03-08T00:08:00Z,99.00,1.00
2026-03-08T00:09:00Z,99.00,1.00
2026-03-08T00:10:00Z,99.00,1.00
2026-03-08T00:11:00Z,99.00,1.00
2026-03-08T00:12:00Z,99.00,1.00
