# event_ticker=KXATPMATCH-26MAR20MOUMAC
# final_score=6-0 1-6 6-4
# score_resolution=0-6 6-1 4-6
# match_winner=Corentin Moutet
# fav_player=Tomas Machac
# dog_player=Corentin Moutet
# kalshi_date=2026-03-20
timestamp,Tomas Machac,Corentin Moutet
2026-03-21T19:07:00Z,59.51,41.41
2026-03-21T19:08:00Z,61.04,42.81
2026-03-21T19:09:00Z,60.00,42.40
2026-03-21T19:10:00Z,64.85,37.90
2026-03-21T19:11:00Z,60.60,39.12
2026-03-21T19:12:00Z,62.49,42.89
2026-03-21T19:13:00Z,65.72,38.62
2026-03-21T19:14:00Z,66.18,26.13
2026-03-21T19:15:00Z,67.92,36.08
2026-03-21T19:16:00Z,69.39,35.00
2026-03-21T19:17:00Z,66.66,35.69
2026-03-21T19:18:00Z,72.25,37.00
2026-03-21T19:19:00Z,69.52,35.76
2026-03-21T19:20:00Z,73.15,32.19
2026-03-21T19:21:00Z,73.50,28.42
2026-03-21T19:22:00Z,72.93,28.59
2026-03-21T19:23:00Z,68.60,31.86
2026-03-21T19:24:00Z,65.57,39.70
2026-03-21T19:25:00Z,70.63,31.52
2026-03-21T19:26:00Z,64.91,35.68
2026-03-21T19:27:00Z,61.52,39.76
2026-03-21T19:28:00Z,59.71,45.32
2026-03-21T19:29:00Z,41.22,63.71
2026-03-21T19:30:00Z,32.27,62.87
2026-03-21T19:31:00Z,39.38,62.71
2026-03-21T19:32:00Z,36.67,66.91
2026-03-21T19:33:00Z,29.69,71.21
2026-03-21T19:34:00Z,29.29,70.94
2026-03-21T19:35:00Z,29.28,71.13
2026-03-21T19:36:00Z,29.64,72.40
2026-03-21T19:37:00Z,31.36,70.00
2026-03-21T19:38:00Z,31.04,70.12
2026-03-21T19:39:00Z,29.39,72.88
2026-03-21T19:40:00Z,27.38,73.03
2026-03-21T19:41:00Z,26.45,75.61
2026-03-21T19:42:00Z,25.88,73.25
2026-03-21T19:43:00Z,29.08,75.57
2026-03-21T19:44:00Z,19.51,80.10
2026-03-21T19:45:00Z,21.57,78.99
2026-03-21T19:46:00Z,22.02,79.13
2026-03-21T19:47:00Z,23.98,77.03
2026-03-21T19:48:00Z,24.00,77.37
2026-03-21T19:49:00Z,18.68,85.43
2026-03-21T19:50:00Z,11.97,88.24
2026-03-21T19:51:00Z,15.04,84.01
2026-03-21T19:52:00Z,21.15,79.88
2026-03-21T19:53:00Z,10.31,89.27
2026-03-21T19:54:00Z,13.19,87.14
2026-03-21T19:55:00Z,14.13,86.68
2026-03-21T19:56:00Z,14.47,86.99
2026-03-21T19:57:00Z,13.27,89.61
2026-03-21T19:58:00Z,7.82,92.05
2026-03-21T19:59:00Z,15.38,85.61
2026-03-21T20:00:00Z,22.18,78.31
2026-03-21T20:01:00Z,26.42,75.51
2026-03-21T20:02:00Z,9.63,91.87
2026-03-21T20:03:00Z,2.31,98.90
2026-03-21T20:04:00Z,2.31,99.00
2026-03-21T20:05:00Z,2.31,99.00
2026-03-21T20:06:00Z,1.00,99.00
