# event_ticker=KXATPCHALLENGERMATCH-26APR15KOTRIE
# final_score=7-6(7) 5-2 RET
# match_winner=Leandro Riedi
# fav_player=Leandro Riedi
# dog_player=Pavel Kotov
# kalshi_date=2026-04-15
timestamp,Leandro Riedi,Pavel Kotov
2026-04-16T02:38:00Z,77.65,22.45
2026-04-16T02:39:00Z,76.96,24.00
2026-04-16T02:40:00Z,75.12,27.44
2026-04-16T02:41:00Z,65.11,34.54
2026-04-16T02:42:00Z,62.02,39.38
2026-04-16T02:43:00Z,60.40,42.00
2026-04-16T02:44:00Z,52.95,47.51
2026-04-16T02:45:00Z,53.76,48.13
2026-04-16T02:46:00Z,56.89,47.52
2026-04-16T02:47:00Z,55.15,47.45
2026-04-16T02:48:00Z,55.80,47.76
2026-04-16T02:49:00Z,50.63,50.01
2026-04-16T02:50:00Z,50.35,50.60
2026-04-16T02:51:00Z,51.00,50.68
2026-04-16T02:52:00Z,51.08,49.90
2026-04-16T02:53:00Z,52.08,50.17
2026-04-16T02:54:00Z,50.27,49.52
2026-04-16T02:55:00Z,42.90,58.15
2026-04-16T02:56:00Z,49.21,52.37
2026-04-16T02:57:00Z,51.97,49.08
2026-04-16T02:58:00Z,46.54,54.24
2026-04-16T02:59:00Z,43.81,56.61
2026-04-16T03:00:00Z,49.69,49.95
2026-04-16T03:01:00Z,50.58,47.82
2026-04-16T03:02:00Z,53.41,47.87
2026-04-16T03:03:00Z,47.85,55.32
2026-04-16T03:04:00Z,57.71,46.02
2026-04-16T03:05:00Z,66.27,33.36
2026-04-16T03:06:00Z,64.13,35.89
2026-04-16T03:07:00Z,54.23,43.78
2026-04-16T03:08:00Z,45.49,54.07
2026-04-16T03:09:00Z,50.44,48.64
2026-04-16T03:10:00Z,59.31,39.30
2026-04-16T03:11:00Z,73.35,24.93
2026-04-16T03:12:00Z,74.08,25.95
2026-04-16T03:13:00Z,74.48,26.93
2026-04-16T03:14:00Z,71.50,30.04
2026-04-16T03:15:00Z,66.83,33.84
2026-04-16T03:16:00Z,66.70,34.73
2026-04-16T03:17:00Z,72.83,28.57
2026-04-16T03:18:00Z,72.85,28.09
2026-04-16T03:19:00Z,71.62,27.90
2026-04-16T03:20:00Z,68.38,30.40
2026-04-16T03:21:00Z,70.75,28.58
2026-04-16T03:22:00Z,73.75,25.99
2026-04-16T03:23:00Z,74.67,22.44
2026-04-16T03:24:00Z,76.67,24.35
2026-04-16T03:25:00Z,76.79,21.27
2026-04-16T03:26:00Z,84.73,12.73
2026-04-16T03:27:00Z,88.98,13.03
2026-04-16T03:28:00Z,85.01,13.88
2026-04-16T03:29:00Z,82.69,17.49
2026-04-16T03:30:00Z,87.78,12.41
2026-04-16T03:31:00Z,82.68,19.51
2026-04-16T03:32:00Z,73.14,26.74
2026-04-16T03:33:00Z,71.33,29.59
2026-04-16T03:34:00Z,70.23,27.37
2026-04-16T03:35:00Z,74.55,27.94
2026-04-16T03:36:00Z,74.08,27.61
2026-04-16T03:37:00Z,74.40,27.29
2026-04-16T03:38:00Z,73.52,30.69
2026-04-16T03:39:00Z,73.93,29.38
2026-04-16T03:40:00Z,72.23,30.64
2026-04-16T03:41:00Z,74.69,25.16
2026-04-16T03:42:00Z,68.77,31.42
2026-04-16T03:43:00Z,69.73,30.52
2026-04-16T03:44:00Z,66.86,32.91
2026-04-16T03:45:00Z,70.11,32.19
2026-04-16T03:46:00Z,74.10,25.51
2026-04-16T03:47:00Z,75.79,26.42
2026-04-16T03:48:00Z,69.43,33.23
2026-04-16T03:49:00Z,70.08,31.01
2026-04-16T03:50:00Z,73.90,26.57
2026-04-16T03:51:00Z,77.08,23.50
2026-04-16T03:52:00Z,79.10,19.93
2026-04-16T03:53:00Z,80.97,20.26
2026-04-16T03:54:00Z,78.68,21.76
2026-04-16T03:55:00Z,91.33,8.41
2026-04-16T03:56:00Z,96.64,3.03
2026-04-16T03:57:00Z,98.89,1.05
2026-04-16T03:58:00Z,99.00,1.00
2026-04-16T03:59:00Z,99.00,1.00
2026-04-16T04:00:00Z,99.00,1.00
2026-04-16T04:01:00Z,99.00,1.00
2026-04-16T04:02:00Z,99.00,1.00
2026-04-16T04:03:00Z,99.00,1.00
