# event_ticker=KXATPCHALLENGERMATCH-26MAY12JASSTE
# final_score=6-4 6-7(5) 6-3
# score_resolution=6-4 6-7 6-3
# match_winner=Hamish Stewart
# fav_player=Hamish Stewart
# dog_player=Omar Jasika
# kalshi_date=2026-05-12
timestamp,Omar Jasika,Hamish Stewart
2026-05-12T06:53:00Z,21.00,80.90
2026-05-12T06:54:00Z,23.91,78.44
2026-05-12T06:55:00Z,28.91,71.90
2026-05-12T06:56:00Z,24.21,75.13
2026-05-12T06:57:00Z,19.86,80.30
2026-05-12T06:58:00Z,16.73,84.08
2026-05-12T06:59:00Z,18.31,82.33
2026-05-12T07:00:00Z,22.61,78.66
2026-05-12T07:01:00Z,21.93,79.00
2026-05-12T07:02:00Z,22.43,78.54
2026-05-12T07:03:00Z,21.08,80.40
2026-05-12T07:04:00Z,19.87,82.80
2026-05-12T07:05:00Z,18.92,80.36
2026-05-12T07:06:00Z,20.75,79.05
2026-05-12T07:07:00Z,17.67,82.30
2026-05-12T07:08:00Z,17.20,81.30
2026-05-12T07:09:00Z,19.52,83.58
2026-05-12T07:10:00Z,10.95,88.57
2026-05-12T07:11:00Z,11.42,88.56
2026-05-12T07:12:00Z,15.64,83.59
2026-05-12T07:13:00Z,18.75,82.04
2026-05-12T07:14:00Z,19.93,80.23
2026-05-12T07:15:00Z,19.35,80.97
2026-05-12T07:16:00Z,20.21,79.95
2026-05-12T07:17:00Z,27.46,76.76
2026-05-12T07:18:00Z,24.06,74.25
2026-05-12T07:19:00Z,18.12,82.20
2026-05-12T07:20:00Z,13.91,87.15
2026-05-12T07:21:00Z,20.31,84.34
2026-05-12T07:22:00Z,22.49,78.63
2026-05-12T07:23:00Z,19.93,80.65
2026-05-12T07:24:00Z,29.50,70.92
2026-05-12T07:25:00Z,36.43,67.94
2026-05-12T07:26:00Z,34.05,65.91
2026-05-12T07:27:00Z,36.99,64.55
2026-05-12T07:28:00Z,35.89,65.35
2026-05-12T07:29:00Z,36.45,64.78
2026-05-12T07:30:00Z,36.11,63.89
2026-05-12T07:31:00Z,36.87,65.05
2026-05-12T07:32:00Z,37.60,64.12
2026-05-12T07:33:00Z,35.53,64.00
2026-05-12T07:34:00Z,37.74,63.02
2026-05-12T07:35:00Z,39.04,63.43
2026-05-12T07:36:00Z,36.34,65.23
2026-05-12T07:37:00Z,37.21,64.37
2026-05-12T07:38:00Z,32.81,67.75
2026-05-12T07:39:00Z,32.20,67.24
2026-05-12T07:40:00Z,33.76,68.64
2026-05-12T07:41:00Z,37.33,64.26
2026-05-12T07:42:00Z,38.93,60.96
2026-05-12T07:43:00Z,39.63,61.67
2026-05-12T07:44:00Z,35.55,64.28
2026-05-12T07:45:00Z,34.67,65.45
2026-05-12T07:46:00Z,33.83,67.00
2026-05-12T07:47:00Z,32.72,66.96
2026-05-12T07:48:00Z,34.83,65.30
2026-05-12T07:49:00Z,27.46,70.74
2026-05-12T07:50:00Z,29.51,70.60
2026-05-12T07:51:00Z,34.96,66.20
2026-05-12T07:52:00Z,35.88,66.07
2026-05-12T07:53:00Z,37.91,62.09
2026-05-12T07:54:00Z,32.43,67.48
2026-05-12T07:55:00Z,29.73,69.98
2026-05-12T07:56:00Z,30.68,68.73
2026-05-12T07:57:00Z,31.81,67.56
2026-05-12T07:58:00Z,32.04,70.35
2026-05-12T07:59:00Z,25.09,75.61
2026-05-12T08:00:00Z,27.03,78.18
2026-05-12T08:01:00Z,9.44,88.71
2026-05-12T08:02:00Z,12.71,88.34
2026-05-12T08:03:00Z,4.58,94.19
2026-05-12T08:04:00Z,5.64,95.21
2026-05-12T08:05:00Z,3.71,95.80
2026-05-12T08:06:00Z,3.38,96.96
2026-05-12T08:07:00Z,2.31,97.32
2026-05-12T08:08:00Z,4.74,95.80
2026-05-12T08:09:00Z,5.01,95.55
2026-05-12T08:10:00Z,1.90,98.56
2026-05-12T08:11:00Z,1.47,98.29
2026-05-12T08:12:00Z,1.00,99.00
2026-05-12T08:13:00Z,1.00,99.00
