# event_ticker=KXATPMATCH-26FEB21PAUTIE
# final_score=4-6 6-4 6-3
# match_winner=Tommy Paul
# fav_player=Tommy Paul
# dog_player=Learner Tien
# kalshi_date=2026-02-21
timestamp,Tommy Paul,Learner Tien
2026-02-21T16:23:00Z,63.00,40.00
2026-02-21T16:25:00Z,63.00,40.00
2026-02-21T16:26:00Z,63.00,40.00
2026-02-21T16:27:00Z,63.00,40.00
2026-02-21T16:28:00Z,63.00,38.00
2026-02-21T16:29:00Z,63.00,38.00
2026-02-21T16:35:00Z,62.74,40.00
2026-02-21T16:36:00Z,63.00,40.00
2026-02-21T16:38:00Z,63.00,40.00
2026-02-21T16:39:00Z,62.00,38.00
2026-02-21T16:40:00Z,62.00,40.00
2026-02-21T16:41:00Z,63.00,39.00
2026-02-21T16:43:00Z,63.00,39.12
2026-02-21T16:44:00Z,63.00,39.12
2026-02-21T16:45:00Z,63.00,40.00
2026-02-21T16:46:00Z,63.00,40.00
2026-02-21T16:50:00Z,63.00,40.00
2026-02-21T16:51:00Z,63.00,40.00
2026-02-21T16:52:00Z,63.00,40.00
2026-02-21T16:54:00Z,63.00,40.00
2026-02-21T16:55:00Z,63.00,40.00
2026-02-21T16:56:00Z,63.00,40.00
2026-02-21T16:57:00Z,63.00,40.00
2026-02-21T16:58:00Z,63.00,40.00
2026-02-21T17:00:00Z,63.00,38.00
2026-02-21T17:01:00Z,63.00,38.00
2026-02-21T17:02:00Z,63.00,40.00
2026-02-21T17:03:00Z,63.00,38.00
2026-02-21T17:04:00Z,63.00,38.00
2026-02-21T17:05:00Z,63.00,38.00
2026-02-21T17:06:00Z,63.00,40.00
2026-02-21T17:08:00Z,63.00,40.00
2026-02-21T17:09:00Z,63.00,40.00
2026-02-21T17:10:00Z,63.00,40.00
2026-02-21T17:16:00Z,63.00,40.00
2026-02-21T17:17:00Z,63.00,40.00
2026-02-21T17:19:00Z,63.00,40.00
2026-02-21T17:20:00Z,63.00,40.00
2026-02-21T17:21:00Z,63.00,40.00
2026-02-21T17:22:00Z,63.00,40.00
2026-02-21T17:24:00Z,63.00,40.00
2026-02-21T17:25:00Z,63.00,40.00
2026-02-21T17:26:00Z,63.00,40.00
2026-02-21T17:29:00Z,63.00,40.00
2026-02-21T17:30:00Z,62.00,40.00
2026-02-21T17:31:00Z,63.00,40.00
2026-02-21T17:32:00Z,63.00,40.00
2026-02-21T17:33:00Z,63.00,40.00
2026-02-21T17:34:00Z,63.00,40.00
2026-02-21T17:35:00Z,63.00,40.00
2026-02-21T17:36:00Z,63.00,40.00
2026-02-21T17:37:00Z,63.00,40.00
2026-02-21T17:39:00Z,63.00,40.00
2026-02-21T17:40:00Z,63.00,40.00
2026-02-21T17:42:00Z,63.00,40.00
2026-02-21T17:44:00Z,63.00,40.00
2026-02-21T17:45:00Z,63.00,40.00
2026-02-21T17:51:00Z,63.00,40.00
2026-02-21T17:52:00Z,63.00,40.00
2026-02-21T17:55:00Z,63.00,40.00
2026-02-21T17:56:00Z,62.00,40.00
2026-02-21T17:57:00Z,63.00,39.00
2026-02-21T17:59:00Z,63.00,39.00
2026-02-21T18:00:00Z,63.00,39.00
2026-02-21T18:02:00Z,63.00,40.00
2026-02-21T18:03:00Z,63.00,40.00
2026-02-21T18:04:00Z,63.00,40.00
2026-02-21T18:05:00Z,63.00,40.00
2026-02-21T18:06:00Z,63.00,40.00
2026-02-21T18:07:00Z,63.00,40.00
2026-02-21T18:08:00Z,63.00,40.00
2026-02-21T18:11:00Z,63.00,40.00
2026-02-21T18:12:00Z,63.00,40.00
2026-02-21T18:14:00Z,63.00,40.00
2026-02-21T18:19:00Z,63.00,40.00
2026-02-21T18:20:00Z,63.00,40.00
2026-02-21T18:21:00Z,63.00,40.00
2026-02-21T18:22:00Z,63.00,40.00
2026-02-21T18:24:00Z,63.00,40.00
2026-02-21T18:25:00Z,63.00,40.00
2026-02-21T18:29:00Z,63.00,40.00
2026-02-21T18:31:00Z,63.00,40.00
2026-02-21T18:34:00Z,63.00,40.00
2026-02-21T18:35:00Z,63.00,39.00
2026-02-21T18:36:00Z,63.00,39.00
2026-02-21T18:37:00Z,63.00,39.00
2026-02-21T18:38:00Z,63.00,39.00
2026-02-21T18:39:00Z,63.00,39.00
2026-02-21T18:41:00Z,63.00,39.00
2026-02-21T18:42:00Z,63.00,39.00
2026-02-21T18:43:00Z,63.00,39.00
2026-02-21T18:46:00Z,63.00,39.00
2026-02-21T18:48:00Z,63.00,39.00
2026-02-21T18:55:00Z,63.00,39.00
2026-02-21T18:56:00Z,63.00,39.00
2026-02-21T18:57:00Z,62.00,39.00
2026-02-21T18:59:00Z,62.00,39.00
2026-02-21T19:01:00Z,63.00,39.00
2026-02-21T19:02:00Z,63.00,39.00
2026-02-21T19:03:00Z,63.00,39.00
2026-02-21T19:04:00Z,63.00,39.00
2026-02-21T19:05:00Z,63.00,39.00
2026-02-21T19:07:00Z,63.00,39.00
2026-02-21T19:10:00Z,63.00,39.00
2026-02-21T19:12:00Z,63.00,39.00
2026-02-21T19:13:00Z,63.00,39.00
2026-02-21T19:16:00Z,63.00,39.00
2026-02-21T19:18:00Z,63.00,39.00
2026-02-21T19:19:00Z,63.00,39.00
2026-02-21T19:20:00Z,63.00,39.00
2026-02-21T19:21:00Z,63.00,39.00
2026-02-21T19:22:00Z,63.00,39.00
2026-02-21T19:25:00Z,63.00,39.00
2026-02-21T19:26:00Z,63.00,39.00
2026-02-21T19:28:00Z,63.00,39.00
2026-02-21T19:29:00Z,63.00,39.00
2026-02-21T19:30:00Z,63.00,40.00
2026-02-21T19:31:00Z,63.00,40.00
2026-02-21T19:32:00Z,63.00,39.02
2026-02-21T19:34:00Z,63.00,39.02
2026-02-21T19:35:00Z,63.00,39.02
2026-02-21T19:37:00Z,63.00,39.02
2026-02-21T19:39:00Z,63.00,39.02
2026-02-21T19:40:00Z,62.28,39.02
2026-02-21T19:41:00Z,62.50,39.02
2026-02-21T19:42:00Z,63.00,39.02
2026-02-21T19:43:00Z,63.00,39.02
2026-02-21T19:45:00Z,63.00,40.00
2026-02-21T19:47:00Z,63.00,40.00
2026-02-21T19:48:00Z,63.00,40.00
2026-02-21T19:50:00Z,63.00,40.00
2026-02-21T19:51:00Z,63.00,40.00
2026-02-21T19:52:00Z,63.00,40.00
2026-02-21T19:53:00Z,63.00,40.00
2026-02-21T19:55:00Z,63.00,40.00
2026-02-21T19:56:00Z,63.00,40.00
2026-02-21T19:58:00Z,63.00,41.00
2026-02-21T20:00:00Z,63.00,41.00
2026-02-21T20:01:00Z,63.00,41.00
2026-02-21T20:02:00Z,63.00,41.00
2026-02-21T20:03:00Z,63.00,41.00
2026-02-21T20:04:00Z,62.00,41.00
2026-02-21T20:05:00Z,63.00,40.00
2026-02-21T20:06:00Z,63.00,40.00
2026-02-21T20:08:00Z,63.00,40.00
2026-02-21T20:09:00Z,63.00,40.00
2026-02-21T20:11:00Z,63.00,40.00
2026-02-21T20:13:00Z,63.00,40.00
2026-02-21T20:14:00Z,63.00,41.00
2026-02-21T20:15:00Z,63.00,41.00
2026-02-21T20:16:00Z,63.00,41.00
2026-02-21T20:17:00Z,63.00,41.00
2026-02-21T20:18:00Z,63.00,41.00
2026-02-21T20:19:00Z,62.60,41.00
2026-02-21T20:20:00Z,63.00,41.00
2026-02-21T20:21:00Z,62.22,41.00
2026-02-21T20:22:00Z,63.00,41.00
2026-02-21T20:24:00Z,63.00,40.05
2026-02-21T20:25:00Z,63.00,38.00
2026-02-21T20:26:00Z,63.00,39.00
2026-02-21T20:27:00Z,63.00,39.00
2026-02-21T20:28:00Z,63.00,39.00
2026-02-21T20:29:00Z,63.00,39.00
2026-02-21T20:30:00Z,63.00,39.00
2026-02-21T20:33:00Z,63.00,39.00
2026-02-21T20:34:00Z,63.00,39.00
2026-02-21T20:35:00Z,63.00,39.00
2026-02-21T20:37:00Z,63.00,39.00
2026-02-21T20:38:00Z,63.00,38.88
2026-02-21T20:39:00Z,62.00,38.88
2026-02-21T20:41:00Z,62.00,39.00
2026-02-21T20:42:00Z,63.00,38.00
2026-02-21T20:44:00Z,62.00,39.00
2026-02-21T20:45:00Z,62.00,38.00
2026-02-21T20:47:00Z,62.00,38.00
2026-02-21T20:48:00Z,62.00,39.00
2026-02-21T20:52:00Z,63.00,38.00
2026-02-21T20:54:00Z,63.00,38.00
2026-02-21T20:55:00Z,63.00,38.00
2026-02-21T20:56:00Z,63.00,39.00
2026-02-21T20:57:00Z,63.00,39.00
2026-02-21T20:59:00Z,63.00,39.00
2026-02-21T21:00:00Z,63.00,39.00
2026-02-21T21:02:00Z,63.00,38.00
2026-02-21T21:04:00Z,62.33,39.00
2026-02-21T21:07:00Z,63.00,39.00
2026-02-21T21:10:00Z,63.00,39.00
2026-02-21T21:11:00Z,63.00,39.00
2026-02-21T21:13:00Z,63.00,39.00
2026-02-21T21:14:00Z,63.00,39.00
2026-02-21T21:16:00Z,63.00,39.00
2026-02-21T21:17:00Z,63.00,39.00
2026-02-21T21:19:00Z,63.00,39.00
2026-02-21T21:20:00Z,62.00,39.00
2026-02-21T21:21:00Z,62.01,39.00
2026-02-21T21:22:00Z,63.00,39.00
2026-02-21T21:23:00Z,63.00,39.00
2026-02-21T21:24:00Z,63.00,39.00
2026-02-21T21:25:00Z,63.00,38.00
2026-02-21T21:26:00Z,63.00,39.00
2026-02-21T21:27:00Z,63.00,39.00
2026-02-21T21:28:00Z,63.00,39.00
2026-02-21T21:29:00Z,63.00,39.00
2026-02-21T21:30:00Z,63.00,39.00
2026-02-21T21:31:00Z,63.00,39.00
2026-02-21T21:33:00Z,63.00,39.00
2026-02-21T21:34:00Z,63.00,39.00
2026-02-21T21:35:00Z,63.00,39.00
2026-02-21T21:36:00Z,63.00,39.00
2026-02-21T21:37:00Z,63.00,39.00
2026-02-21T21:38:00Z,63.00,39.00
2026-02-21T21:39:00Z,63.00,39.00
2026-02-21T21:40:00Z,63.00,39.00
2026-02-21T21:41:00Z,63.00,39.00
2026-02-21T21:42:00Z,63.00,39.00
2026-02-21T21:43:00Z,63.00,39.00
2026-02-21T21:48:00Z,63.00,39.00
2026-02-21T21:49:00Z,63.00,39.00
2026-02-21T21:50:00Z,63.00,39.00
2026-02-21T21:51:00Z,63.00,39.00
2026-02-21T21:52:00Z,63.00,39.00
2026-02-21T21:53:00Z,63.00,38.00
2026-02-21T21:54:00Z,63.00,38.00
2026-02-21T21:58:00Z,63.00,38.00
2026-02-21T21:59:00Z,63.00,38.00
2026-02-21T22:00:00Z,63.00,38.00
2026-02-21T22:01:00Z,63.00,38.00
2026-02-21T22:02:00Z,63.00,38.00
2026-02-21T22:04:00Z,63.00,38.00
2026-02-21T22:05:00Z,63.00,39.00
2026-02-21T22:06:00Z,62.99,39.00
2026-02-21T22:07:00Z,63.00,39.00
2026-02-21T22:10:00Z,63.00,39.00
2026-02-21T22:11:00Z,63.00,39.00
2026-02-21T22:12:00Z,63.00,37.05
2026-02-21T22:13:00Z,63.00,39.00
2026-02-21T22:14:00Z,63.00,39.00
2026-02-21T22:15:00Z,63.00,39.00
2026-02-21T22:16:00Z,63.00,39.00
2026-02-21T22:17:00Z,63.00,39.00
2026-02-21T22:18:00Z,62.00,39.00
2026-02-21T22:19:00Z,62.00,39.00
2026-02-21T22:20:00Z,62.00,39.00
2026-02-21T22:21:00Z,62.00,39.00
2026-02-21T22:22:00Z,62.00,39.00
2026-02-21T22:24:00Z,62.00,39.00
2026-02-21T22:25:00Z,62.00,39.00
2026-02-21T22:26:00Z,62.00,39.00
2026-02-21T22:27:00Z,62.00,39.00
2026-02-21T22:29:00Z,62.00,39.00
2026-02-21T22:30:00Z,62.00,39.00
2026-02-21T22:32:00Z,62.00,39.00
2026-02-21T22:33:00Z,62.00,39.00
2026-02-21T22:34:00Z,62.00,39.00
2026-02-21T22:36:00Z,62.00,39.00
2026-02-21T22:37:00Z,62.00,39.00
2026-02-21T22:38:00Z,62.00,39.00
2026-02-21T22:39:00Z,62.00,39.00
2026-02-21T22:40:00Z,62.00,39.00
2026-02-21T22:42:00Z,62.00,39.00
2026-02-21T22:43:00Z,62.00,39.00
2026-02-21T22:44:00Z,62.00,39.00
2026-02-21T22:45:00Z,62.00,39.00
2026-02-21T22:47:00Z,62.00,39.00
2026-02-21T22:48:00Z,62.00,39.00
2026-02-21T22:49:00Z,62.00,39.00
2026-02-21T22:51:00Z,62.00,39.00
2026-02-21T22:52:00Z,62.00,39.00
2026-02-21T22:53:00Z,62.00,39.00
2026-02-21T22:54:00Z,62.00,39.00
2026-02-21T22:55:00Z,62.00,39.00
2026-02-21T22:57:00Z,62.00,39.00
2026-02-21T22:58:00Z,62.00,39.00
2026-02-21T22:59:00Z,62.00,39.00
2026-02-21T23:00:00Z,62.00,39.00
2026-02-21T23:01:00Z,62.00,39.00
2026-02-21T23:02:00Z,62.00,39.00
2026-02-21T23:03:00Z,62.00,39.00
2026-02-21T23:04:00Z,62.00,38.00
2026-02-21T23:06:00Z,62.00,38.00
2026-02-21T23:07:00Z,62.00,39.00
2026-02-21T23:08:00Z,62.00,39.00
2026-02-21T23:09:00Z,62.00,39.00
2026-02-21T23:10:00Z,62.00,38.88
2026-02-21T23:11:00Z,62.00,39.00
2026-02-21T23:12:00Z,62.00,39.00
2026-02-21T23:13:00Z,62.00,39.00
2026-02-21T23:14:00Z,62.00,39.00
2026-02-21T23:15:00Z,62.00,39.00
2026-02-21T23:16:00Z,62.00,39.00
2026-02-21T23:17:00Z,62.00,39.00
2026-02-21T23:18:00Z,62.00,39.00
2026-02-21T23:19:00Z,62.00,39.00
2026-02-21T23:20:00Z,62.00,39.00
2026-02-21T23:21:00Z,61.81,39.00
2026-02-21T23:22:00Z,61.00,39.00
2026-02-21T23:23:00Z,61.00,39.00
2026-02-21T23:24:00Z,62.00,38.61
2026-02-21T23:25:00Z,62.00,39.00
2026-02-21T23:26:00Z,62.00,39.00
2026-02-21T23:28:00Z,62.00,39.00
2026-02-21T23:29:00Z,62.00,39.00
2026-02-21T23:30:00Z,62.00,39.00
2026-02-21T23:31:00Z,62.00,39.00
2026-02-21T23:33:00Z,62.31,39.00
2026-02-21T23:34:00Z,63.00,39.00
2026-02-21T23:35:00Z,63.00,39.00
2026-02-21T23:37:00Z,63.00,39.00
2026-02-21T23:38:00Z,63.00,39.00
2026-02-21T23:39:00Z,63.00,39.00
2026-02-21T23:40:00Z,63.00,39.00
2026-02-21T23:41:00Z,63.00,39.00
2026-02-21T23:42:00Z,63.00,39.00
2026-02-21T23:45:00Z,63.00,39.00
2026-02-21T23:46:00Z,63.00,38.25
2026-02-21T23:47:00Z,63.00,39.00
2026-02-21T23:49:00Z,63.00,39.00
2026-02-21T23:50:00Z,63.00,39.00
2026-02-21T23:51:00Z,63.00,39.00
2026-02-21T23:52:00Z,63.00,39.00
2026-02-21T23:53:00Z,63.00,38.94
2026-02-21T23:54:00Z,62.08,39.00
2026-02-21T23:55:00Z,62.00,39.00
2026-02-21T23:56:00Z,62.00,39.00
2026-02-21T23:57:00Z,62.00,39.00
2026-02-21T23:58:00Z,62.00,39.00
2026-02-21T23:59:00Z,62.00,39.00
2026-02-22T00:00:00Z,62.00,39.00
2026-02-22T00:01:00Z,62.00,38.00
2026-02-22T00:02:00Z,62.00,38.00
2026-02-22T00:03:00Z,62.00,38.00
2026-02-22T00:04:00Z,62.00,39.00
2026-02-22T00:05:00Z,62.00,39.00
2026-02-22T00:06:00Z,62.00,39.00
2026-02-22T00:07:00Z,62.00,39.00
2026-02-22T00:08:00Z,62.00,39.00
2026-02-22T00:09:00Z,62.00,39.00
2026-02-22T00:10:00Z,61.90,39.00
2026-02-22T00:11:00Z,62.00,39.00
2026-02-22T00:12:00Z,62.00,39.00
2026-02-22T00:13:00Z,62.00,39.00
2026-02-22T00:14:00Z,62.00,39.00
2026-02-22T00:15:00Z,62.00,39.00
2026-02-22T00:16:00Z,62.00,39.00
2026-02-22T00:17:00Z,62.00,39.00
2026-02-22T00:18:00Z,61.19,39.00
2026-02-22T00:19:00Z,62.00,39.00
2026-02-22T00:20:00Z,62.65,39.00
2026-02-22T00:21:00Z,63.00,38.00
2026-02-22T00:22:00Z,63.00,39.00
2026-02-22T00:23:00Z,63.00,38.00
2026-02-22T00:24:00Z,63.00,38.00
2026-02-22T00:25:00Z,63.00,38.00
2026-02-22T00:26:00Z,63.00,38.08
2026-02-22T00:27:00Z,63.00,39.00
2026-02-22T00:28:00Z,63.00,39.00
2026-02-22T00:29:00Z,63.00,39.00
2026-02-22T00:30:00Z,63.00,39.00
2026-02-22T00:32:00Z,63.00,39.00
2026-02-22T00:33:00Z,63.00,39.00
2026-02-22T00:34:00Z,63.00,39.00
2026-02-22T00:35:00Z,62.73,39.00
2026-02-22T00:36:00Z,62.73,39.00
2026-02-22T00:37:00Z,63.00,39.00
2026-02-22T00:38:00Z,62.14,39.00
2026-02-22T00:39:00Z,63.00,39.00
2026-02-22T00:40:00Z,63.56,39.00
2026-02-22T00:41:00Z,64.00,39.00
2026-02-22T00:42:00Z,64.00,39.00
2026-02-22T00:43:00Z,64.00,39.00
2026-02-22T00:44:00Z,64.00,39.00
2026-02-22T00:45:00Z,64.00,39.00
2026-02-22T00:46:00Z,64.00,39.00
2026-02-22T00:47:00Z,64.00,39.00
2026-02-22T00:48:00Z,63.92,39.00
2026-02-22T00:49:00Z,61.73,39.00
2026-02-22T00:50:00Z,64.00,39.00
2026-02-22T00:53:00Z,64.00,39.00
2026-02-22T00:54:00Z,63.87,38.80
2026-02-22T00:55:00Z,63.66,38.59
2026-02-22T00:56:00Z,65.00,39.00
2026-02-22T00:57:00Z,65.00,39.00
2026-02-22T00:58:00Z,64.05,39.00
2026-02-22T00:59:00Z,64.00,38.82
2026-02-22T01:00:00Z,64.00,39.00
2026-02-22T01:01:00Z,63.91,39.00
2026-02-22T01:02:00Z,63.99,39.00
2026-02-22T01:03:00Z,64.00,39.00
2026-02-22T01:04:00Z,64.00,39.00
2026-02-22T01:05:00Z,63.26,38.32
2026-02-22T01:06:00Z,63.00,38.77
2026-02-22T01:07:00Z,63.83,38.00
2026-02-22T01:08:00Z,64.00,37.97
2026-02-22T01:09:00Z,64.00,38.00
2026-02-22T01:10:00Z,64.06,39.31
2026-02-22T01:11:00Z,57.42,45.23
2026-02-22T01:12:00Z,64.17,38.76
2026-02-22T01:13:00Z,65.93,35.94
2026-02-22T01:14:00Z,65.85,34.82
2026-02-22T01:15:00Z,64.60,37.74
2026-02-22T01:16:00Z,65.13,35.74
2026-02-22T01:17:00Z,67.82,33.16
2026-02-22T01:18:00Z,67.00,34.19
2026-02-22T01:19:00Z,69.79,32.85
2026-02-22T01:20:00Z,71.35,30.38
2026-02-22T01:21:00Z,66.01,34.16
2026-02-22T01:22:00Z,64.62,36.03
2026-02-22T01:23:00Z,69.66,33.23
2026-02-22T01:24:00Z,67.67,34.42
2026-02-22T01:25:00Z,68.45,33.00
2026-02-22T01:26:00Z,68.97,32.69
2026-02-22T01:27:00Z,72.11,29.53
2026-02-22T01:28:00Z,73.79,30.20
2026-02-22T01:29:00Z,80.35,26.55
2026-02-22T01:30:00Z,70.63,29.85
2026-02-22T01:31:00Z,69.49,33.42
2026-02-22T01:32:00Z,68.48,33.00
2026-02-22T01:33:00Z,68.44,33.85
2026-02-22T01:34:00Z,65.09,35.89
2026-02-22T01:35:00Z,65.10,36.84
2026-02-22T01:36:00Z,64.55,36.32
2026-02-22T01:37:00Z,67.39,33.54
2026-02-22T01:38:00Z,69.00,32.82
2026-02-22T01:39:00Z,69.08,32.00
2026-02-22T01:40:00Z,70.09,31.01
2026-02-22T01:41:00Z,67.16,34.69
2026-02-22T01:42:00Z,67.17,33.71
2026-02-22T01:43:00Z,68.06,36.20
2026-02-22T01:44:00Z,71.97,32.37
2026-02-22T01:45:00Z,68.72,38.97
2026-02-22T01:46:00Z,60.57,42.87
2026-02-22T01:47:00Z,52.44,47.23
2026-02-22T01:48:00Z,41.62,58.73
2026-02-22T01:49:00Z,42.08,59.33
2026-02-22T01:50:00Z,44.93,56.36
2026-02-22T01:51:00Z,44.94,54.33
2026-02-22T01:52:00Z,46.42,53.49
2026-02-22T01:53:00Z,41.99,58.23
2026-02-22T01:54:00Z,36.63,63.92
2026-02-22T01:55:00Z,37.30,63.24
2026-02-22T01:56:00Z,37.98,63.45
2026-02-22T01:57:00Z,39.56,60.80
2026-02-22T01:58:00Z,40.18,60.08
2026-02-22T01:59:00Z,37.03,63.26
2026-02-22T02:00:00Z,40.15,60.57
2026-02-22T02:01:00Z,40.88,61.07
2026-02-22T02:02:00Z,36.25,63.95
2026-02-22T02:03:00Z,35.37,65.90
2026-02-22T02:04:00Z,36.16,65.81
2026-02-22T02:05:00Z,37.67,64.82
2026-02-22T02:06:00Z,39.97,61.17
2026-02-22T02:07:00Z,40.06,61.02
2026-02-22T02:08:00Z,42.99,57.31
2026-02-22T02:09:00Z,44.36,60.09
2026-02-22T02:10:00Z,36.62,64.35
2026-02-22T02:11:00Z,37.33,62.85
2026-02-22T02:12:00Z,38.14,62.47
2026-02-22T02:13:00Z,37.28,65.33
2026-02-22T02:14:00Z,38.97,64.13
2026-02-22T02:15:00Z,39.97,61.25
2026-02-22T02:16:00Z,40.00,60.46
2026-02-22T02:17:00Z,47.43,54.16
2026-02-22T02:18:00Z,44.58,54.22
2026-02-22T02:19:00Z,40.00,60.71
2026-02-22T02:20:00Z,36.65,64.52
2026-02-22T02:21:00Z,38.05,64.45
2026-02-22T02:22:00Z,33.06,67.50
2026-02-22T02:23:00Z,28.63,70.66
2026-02-22T02:24:00Z,37.55,63.11
2026-02-22T02:25:00Z,39.86,60.67
2026-02-22T02:26:00Z,39.18,62.44
2026-02-22T02:27:00Z,34.33,65.86
2026-02-22T02:28:00Z,35.40,64.76
2026-02-22T02:29:00Z,36.59,63.60
2026-02-22T02:30:00Z,37.69,61.86
2026-02-22T02:31:00Z,38.90,61.15
2026-02-22T02:32:00Z,40.94,60.40
2026-02-22T02:33:00Z,43.04,57.89
2026-02-22T02:34:00Z,50.46,52.19
2026-02-22T02:35:00Z,39.66,61.03
2026-02-22T02:36:00Z,47.53,54.23
2026-02-22T02:37:00Z,60.45,37.66
2026-02-22T02:38:00Z,60.33,36.80
2026-02-22T02:39:00Z,61.08,38.06
2026-02-22T02:40:00Z,63.75,34.64
2026-02-22T02:41:00Z,69.11,30.99
2026-02-22T02:42:00Z,74.80,27.82
2026-02-22T02:43:00Z,82.17,22.50
2026-02-22T02:44:00Z,84.30,16.64
2026-02-22T02:45:00Z,87.80,12.84
2026-02-22T02:46:00Z,90.44,9.88
2026-02-22T02:47:00Z,91.69,7.42
2026-02-22T02:48:00Z,92.29,7.89
2026-02-22T02:49:00Z,92.55,7.31
2026-02-22T02:50:00Z,93.01,7.44
2026-02-22T02:51:00Z,90.69,10.23
2026-02-22T02:52:00Z,88.96,12.34
2026-02-22T02:53:00Z,86.51,13.49
2026-02-22T02:54:00Z,76.34,21.11
2026-02-22T02:55:00Z,77.88,20.96
2026-02-22T02:56:00Z,84.77,18.44
2026-02-22T02:57:00Z,86.71,13.00
2026-02-22T02:58:00Z,87.80,12.20
2026-02-22T02:59:00Z,88.13,15.43
2026-02-22T03:00:00Z,83.19,18.94
2026-02-22T03:01:00Z,82.87,15.68
2026-02-22T03:02:00Z,90.78,9.27
2026-02-22T03:03:00Z,92.62,7.93
2026-02-22T03:04:00Z,92.71,8.33
