# event_ticker=KXATPMATCH-25OCT29MUSSON
# final_score=3-6 6-3 6-1
# score_resolution=6-3 3-6 1-6
# match_winner=Lorenzo Sonego
# fav_player=Lorenzo Musetti
# dog_player=Lorenzo Sonego
# kalshi_date=2025-10-29
timestamp,Lorenzo Musetti,Lorenzo Sonego
2025-10-29T17:38:00Z,77.69,26.00
2025-10-29T17:39:00Z,78.00,25.05
2025-10-29T17:40:00Z,78.00,25.95
2025-10-29T17:41:00Z,77.74,25.14
2025-10-29T17:42:00Z,77.79,24.79
2025-10-29T17:43:00Z,78.45,23.40
2025-10-29T17:44:00Z,79.85,22.16
2025-10-29T17:45:00Z,77.41,23.49
2025-10-29T17:46:00Z,74.25,26.17
2025-10-29T17:47:00Z,77.21,25.24
2025-10-29T17:48:00Z,74.63,26.09
2025-10-29T17:49:00Z,71.43,31.41
2025-10-29T17:50:00Z,73.24,27.79
2025-10-29T17:51:00Z,73.64,27.50
2025-10-29T17:52:00Z,75.60,26.07
2025-10-29T17:53:00Z,76.72,26.00
2025-10-29T17:54:00Z,79.19,21.12
2025-10-29T17:55:00Z,81.75,20.14
2025-10-29T17:56:00Z,83.03,17.19
2025-10-29T17:57:00Z,83.66,17.56
2025-10-29T17:58:00Z,88.13,13.12
2025-10-29T17:59:00Z,90.35,11.63
2025-10-29T18:00:00Z,89.65,10.82
2025-10-29T18:01:00Z,90.16,11.00
2025-10-29T18:02:00Z,90.31,11.85
2025-10-29T18:03:00Z,90.04,11.00
2025-10-29T18:04:00Z,90.00,11.82
2025-10-29T18:05:00Z,89.17,11.00
2025-10-29T18:06:00Z,89.63,11.82
2025-10-29T18:07:00Z,88.10,12.33
2025-10-29T18:08:00Z,90.22,11.34
2025-10-29T18:09:00Z,90.00,11.00
2025-10-29T18:10:00Z,92.13,9.49
2025-10-29T18:11:00Z,91.00,9.27
2025-10-29T18:12:00Z,91.88,9.18
2025-10-29T18:13:00Z,91.77,8.84
2025-10-29T18:14:00Z,91.11,9.48
2025-10-29T18:15:00Z,91.85,10.22
2025-10-29T18:16:00Z,90.98,10.02
2025-10-29T18:17:00Z,90.97,9.35
2025-10-29T18:18:00Z,92.35,8.19
2025-10-29T18:19:00Z,92.19,7.79
2025-10-29T18:20:00Z,91.83,8.00
2025-10-29T18:21:00Z,92.78,7.06
2025-10-29T18:22:00Z,91.00,9.18
2025-10-29T18:23:00Z,92.00,9.04
2025-10-29T18:24:00Z,91.31,10.50
2025-10-29T18:25:00Z,90.20,10.00
2025-10-29T18:26:00Z,91.99,9.27
2025-10-29T18:27:00Z,92.29,9.00
2025-10-29T18:28:00Z,92.36,9.36
2025-10-29T18:29:00Z,91.70,9.15
2025-10-29T18:30:00Z,91.00,10.47
2025-10-29T18:31:00Z,89.43,10.72
2025-10-29T18:32:00Z,89.31,11.00
2025-10-29T18:33:00Z,88.91,12.29
2025-10-29T18:34:00Z,90.00,11.80
2025-10-29T18:35:00Z,89.82,11.17
2025-10-29T18:36:00Z,90.26,10.93
2025-10-29T18:37:00Z,91.50,8.54
2025-10-29T18:38:00Z,93.14,6.07
2025-10-29T18:39:00Z,91.34,7.25
2025-10-29T18:40:00Z,91.00,9.95
2025-10-29T18:41:00Z,91.28,9.68
2025-10-29T18:42:00Z,90.42,10.00
2025-10-29T18:43:00Z,90.00,10.00
2025-10-29T18:44:00Z,89.70,11.15
2025-10-29T18:45:00Z,89.97,10.00
2025-10-29T18:46:00Z,89.97,10.17
2025-10-29T18:47:00Z,91.00,12.06
2025-10-29T18:48:00Z,91.00,8.00
2025-10-29T18:49:00Z,91.53,10.42
2025-10-29T18:50:00Z,92.96,7.00
2025-10-29T18:51:00Z,91.04,9.86
2025-10-29T18:52:00Z,91.02,6.85
2025-10-29T18:53:00Z,93.00,8.63
2025-10-29T18:54:00Z,93.19,7.30
2025-10-29T18:55:00Z,92.34,8.18
2025-10-29T18:56:00Z,90.27,10.00
2025-10-29T18:57:00Z,89.27,10.19
2025-10-29T18:58:00Z,89.26,10.69
2025-10-29T18:59:00Z,89.14,11.78
2025-10-29T19:00:00Z,89.98,10.68
2025-10-29T19:01:00Z,86.00,14.69
2025-10-29T19:02:00Z,79.90,23.08
2025-10-29T19:03:00Z,79.61,21.63
2025-10-29T19:04:00Z,77.48,21.66
2025-10-29T19:05:00Z,73.59,27.79
2025-10-29T19:06:00Z,70.45,30.05
2025-10-29T19:07:00Z,69.51,28.63
2025-10-29T19:08:00Z,72.08,28.55
2025-10-29T19:09:00Z,72.91,27.45
2025-10-29T19:10:00Z,71.84,29.74
2025-10-29T19:11:00Z,65.78,36.75
2025-10-29T19:12:00Z,50.34,53.96
2025-10-29T19:13:00Z,35.90,60.93
2025-10-29T19:14:00Z,33.77,68.09
2025-10-29T19:15:00Z,25.54,73.18
2025-10-29T19:16:00Z,30.61,70.02
2025-10-29T19:17:00Z,32.07,67.89
2025-10-29T19:18:00Z,33.79,66.42
2025-10-29T19:19:00Z,33.79,66.36
2025-10-29T19:20:00Z,34.31,64.93
2025-10-29T19:21:00Z,39.49,60.08
2025-10-29T19:22:00Z,36.79,62.63
2025-10-29T19:23:00Z,34.48,65.28
2025-10-29T19:24:00Z,33.84,66.22
2025-10-29T19:25:00Z,27.56,73.34
2025-10-29T19:26:00Z,27.44,73.82
2025-10-29T19:27:00Z,23.83,77.64
2025-10-29T19:28:00Z,13.35,85.00
2025-10-29T19:29:00Z,3.84,95.51
2025-10-29T19:30:00Z,3.63,92.27
2025-10-29T19:31:00Z,3.56,97.19
2025-10-29T19:32:00Z,1.92,97.75
2025-10-29T19:33:00Z,1.17,98.45
2025-10-29T19:34:00Z,1.43,98.50
2025-10-29T19:35:00Z,2.62,98.49
2025-10-29T19:36:00Z,2.05,98.89
2025-10-29T19:37:00Z,1.00,99.00
2025-10-29T19:38:00Z,1.00,99.00
2025-10-29T19:39:00Z,1.00,99.00
