# event_ticker=KXATPMATCH-26APR13VANHUE
# final_score=7-6(7) 6-3
# score_resolution=7-6 6-3
# match_winner=Botic van de Zandschulp
# fav_player=Botic Van de Zandschulp
# dog_player=Marc-Andrea Huesler
# kalshi_date=2026-04-13
timestamp,Botic Van de Zandschulp,Marc-Andrea Huesler
2026-04-13T09:36:00Z,71.97,27.05
2026-04-13T09:37:00Z,77.00,26.11
2026-04-13T09:38:00Z,78.00,21.88
2026-04-13T09:39:00Z,78.00,23.00
2026-04-13T09:40:00Z,78.57,22.02
2026-04-13T09:41:00Z,80.11,19.37
2026-04-13T09:42:00Z,81.97,20.04
2026-04-13T09:43:00Z,81.00,19.30
2026-04-13T09:44:00Z,80.29,18.66
2026-04-13T09:45:00Z,84.36,17.25
2026-04-13T09:46:00Z,81.40,23.52
2026-04-13T09:47:00Z,77.40,24.81
2026-04-13T09:48:00Z,78.00,24.89
2026-04-13T09:49:00Z,78.85,25.09
2026-04-13T09:50:00Z,78.85,22.00
2026-04-13T09:51:00Z,79.00,22.00
2026-04-13T09:52:00Z,80.05,20.09
2026-04-13T09:53:00Z,80.93,19.11
2026-04-13T09:54:00Z,79.90,21.14
2026-04-13T09:55:00Z,75.92,26.22
2026-04-13T09:56:00Z,75.92,29.31
2026-04-13T09:57:00Z,75.92,26.00
2026-04-13T09:58:00Z,78.61,25.94
2026-04-13T09:59:00Z,78.61,22.02
2026-04-13T10:00:00Z,78.00,25.00
2026-04-13T10:01:00Z,78.00,25.98
2026-04-13T10:02:00Z,74.17,28.99
2026-04-13T10:03:00Z,73.00,28.00
2026-04-13T10:04:00Z,68.33,32.07
2026-04-13T10:05:00Z,61.97,36.45
2026-04-13T10:06:00Z,68.34,29.84
2026-04-13T10:07:00Z,79.83,22.05
2026-04-13T10:08:00Z,83.00,16.55
2026-04-13T10:09:00Z,81.16,20.71
2026-04-13T10:10:00Z,79.93,20.30
2026-04-13T10:11:00Z,85.67,18.32
2026-04-13T10:12:00Z,84.20,22.35
2026-04-13T10:13:00Z,70.70,32.34
2026-04-13T10:14:00Z,71.27,37.65
2026-04-13T10:15:00Z,82.58,16.24
2026-04-13T10:16:00Z,89.20,10.99
2026-04-13T10:17:00Z,88.89,11.61
2026-04-13T10:18:00Z,88.89,12.00
2026-04-13T10:19:00Z,88.86,12.04
2026-04-13T10:20:00Z,90.00,10.06
2026-04-13T10:21:00Z,90.06,10.00
2026-04-13T10:22:00Z,91.72,9.41
2026-04-13T10:23:00Z,93.00,11.27
2026-04-13T10:24:00Z,88.00,13.33
2026-04-13T10:25:00Z,88.95,13.00
2026-04-13T10:26:00Z,89.00,11.95
2026-04-13T10:27:00Z,86.07,12.69
2026-04-13T10:28:00Z,87.95,14.29
2026-04-13T10:29:00Z,89.00,13.00
2026-04-13T10:30:00Z,91.84,9.08
2026-04-13T10:31:00Z,91.84,8.55
2026-04-13T10:32:00Z,94.00,7.99
2026-04-13T10:33:00Z,90.00,10.37
2026-04-13T10:34:00Z,88.08,12.31
2026-04-13T10:35:00Z,88.08,14.97
2026-04-13T10:36:00Z,87.00,15.00
2026-04-13T10:37:00Z,85.92,16.75
2026-04-13T10:38:00Z,85.79,14.39
2026-04-13T10:39:00Z,86.56,16.30
2026-04-13T10:40:00Z,87.91,11.00
2026-04-13T10:41:00Z,91.72,5.61
2026-04-13T10:42:00Z,95.35,4.20
2026-04-13T10:43:00Z,96.34,4.99
2026-04-13T10:44:00Z,96.27,3.97
2026-04-13T10:45:00Z,97.98,2.64
2026-04-13T10:46:00Z,97.71,2.34
2026-04-13T10:47:00Z,97.49,3.64
2026-04-13T10:48:00Z,96.00,3.27
2026-04-13T10:49:00Z,97.54,3.00
2026-04-13T10:50:00Z,98.00,2.06
2026-04-13T10:51:00Z,99.00,1.20
2026-04-13T10:52:00Z,99.00,1.08
2026-04-13T10:53:00Z,99.00,1.77
2026-04-13T10:54:00Z,99.00,1.76
2026-04-13T10:55:00Z,99.00,1.35
2026-04-13T10:56:00Z,98.90,2.73
2026-04-13T10:57:00Z,98.90,1.46
2026-04-13T10:58:00Z,97.05,1.01
2026-04-13T10:59:00Z,99.00,1.00
2026-04-13T11:00:00Z,99.00,1.00
2026-04-13T11:02:00Z,99.00,1.00
2026-04-13T11:03:00Z,99.00,1.00
