# event_ticker=KXATPCHALLENGERMATCH-26MAR14GOJKOT
# final_score=6-4 3-6 6-3
# score_resolution=4-6 6-3 3-6
# match_winner=Pavel Kotov
# fav_player=Borna Gojo
# dog_player=Pavel Kotov
# kalshi_date=2026-03-14
timestamp,Borna Gojo,Pavel Kotov
2026-03-14T13:11:00Z,59.00,44.00
2026-03-14T13:12:00Z,59.00,44.00
2026-03-14T13:13:00Z,59.00,44.00
2026-03-14T13:14:00Z,59.00,44.00
2026-03-14T13:15:00Z,59.00,44.00
2026-03-14T13:16:00Z,59.00,44.00
2026-03-14T13:19:00Z,58.00,44.00
2026-03-14T13:20:00Z,58.00,44.00
2026-03-14T13:21:00Z,58.00,44.00
2026-03-14T13:22:00Z,58.00,44.00
2026-03-14T13:23:00Z,58.00,44.00
2026-03-14T13:24:00Z,58.00,44.00
2026-03-14T13:25:00Z,58.00,44.00
2026-03-14T13:26:00Z,57.94,44.00
2026-03-14T13:27:00Z,58.00,44.00
2026-03-14T13:28:00Z,58.00,44.00
2026-03-14T13:29:00Z,58.00,44.00
2026-03-14T13:30:00Z,58.00,44.00
2026-03-14T13:31:00Z,58.00,45.00
2026-03-14T13:32:00Z,58.00,45.00
2026-03-14T13:33:00Z,57.17,44.04
2026-03-14T13:34:00Z,57.43,45.00
2026-03-14T13:35:00Z,57.39,45.00
2026-03-14T13:36:00Z,58.00,45.00
2026-03-14T13:37:00Z,58.00,45.00
2026-03-14T13:38:00Z,58.00,45.00
2026-03-14T13:39:00Z,57.73,45.00
2026-03-14T13:40:00Z,57.00,45.00
2026-03-14T13:41:00Z,57.00,45.00
2026-03-14T13:42:00Z,57.00,45.00
2026-03-14T13:43:00Z,57.00,45.00
2026-03-14T13:44:00Z,57.00,45.31
2026-03-14T13:45:00Z,57.00,45.00
2026-03-14T13:46:00Z,57.00,45.00
2026-03-14T13:47:00Z,56.74,44.02
2026-03-14T13:48:00Z,57.00,44.02
2026-03-14T13:49:00Z,57.00,45.00
2026-03-14T13:50:00Z,57.00,45.00
2026-03-14T13:51:00Z,56.63,45.00
2026-03-14T13:52:00Z,57.95,45.00
2026-03-14T13:53:00Z,57.82,43.67
2026-03-14T13:54:00Z,58.00,44.97
2026-03-14T13:55:00Z,57.00,45.00
2026-03-14T13:56:00Z,57.63,45.00
2026-03-14T13:57:00Z,58.00,45.30
2026-03-14T13:58:00Z,58.00,44.98
2026-03-14T13:59:00Z,57.98,45.19
2026-03-14T14:00:00Z,57.62,44.36
2026-03-14T14:01:00Z,59.89,41.45
2026-03-14T14:02:00Z,61.74,41.00
2026-03-14T14:03:00Z,61.43,40.99
2026-03-14T14:04:00Z,59.44,42.49
2026-03-14T14:05:00Z,59.49,41.40
2026-03-14T14:06:00Z,56.47,44.78
2026-03-14T14:07:00Z,52.48,50.71
2026-03-14T14:08:00Z,54.66,46.97
2026-03-14T14:09:00Z,45.83,53.44
2026-03-14T14:10:00Z,39.89,61.15
2026-03-14T14:11:00Z,40.43,61.03
2026-03-14T14:12:00Z,36.65,63.50
2026-03-14T14:13:00Z,42.32,61.65
2026-03-14T14:14:00Z,41.45,60.31
2026-03-14T14:15:00Z,43.56,56.94
2026-03-14T14:16:00Z,41.86,60.67
2026-03-14T14:17:00Z,39.85,62.28
2026-03-14T14:18:00Z,41.38,59.91
2026-03-14T14:19:00Z,42.00,59.15
2026-03-14T14:20:00Z,40.90,59.81
2026-03-14T14:21:00Z,38.12,62.33
2026-03-14T14:22:00Z,38.21,62.26
2026-03-14T14:23:00Z,38.78,62.68
2026-03-14T14:24:00Z,37.42,63.98
2026-03-14T14:25:00Z,37.91,63.65
2026-03-14T14:26:00Z,36.74,64.58
2026-03-14T14:27:00Z,38.30,63.25
2026-03-14T14:28:00Z,35.86,66.24
2026-03-14T14:29:00Z,34.93,67.45
2026-03-14T14:30:00Z,36.21,65.39
2026-03-14T14:31:00Z,36.32,64.74
2026-03-14T14:32:00Z,36.93,63.94
2026-03-14T14:33:00Z,37.45,64.05
2026-03-14T14:34:00Z,36.02,64.44
2026-03-14T14:35:00Z,36.02,64.91
2026-03-14T14:36:00Z,33.94,67.20
2026-03-14T14:37:00Z,31.29,66.91
2026-03-14T14:38:00Z,30.64,70.83
2026-03-14T14:39:00Z,32.74,68.77
2026-03-14T14:40:00Z,32.61,67.83
2026-03-14T14:41:00Z,33.38,68.23
2026-03-14T14:42:00Z,33.96,66.40
2026-03-14T14:43:00Z,33.84,67.97
2026-03-14T14:44:00Z,30.25,71.48
2026-03-14T14:45:00Z,28.91,71.79
2026-03-14T14:46:00Z,28.02,72.04
2026-03-14T14:47:00Z,27.09,73.13
2026-03-14T14:48:00Z,28.18,71.64
2026-03-14T14:49:00Z,29.91,70.15
2026-03-14T14:50:00Z,31.34,69.98
2026-03-14T14:51:00Z,32.86,67.37
2026-03-14T14:52:00Z,32.02,68.54
2026-03-14T14:53:00Z,34.55,67.70
2026-03-14T14:54:00Z,36.19,64.05
2026-03-14T14:55:00Z,33.47,65.53
2026-03-14T14:56:00Z,37.37,63.84
2026-03-14T14:57:00Z,42.09,56.02
2026-03-14T14:58:00Z,50.78,49.22
2026-03-14T14:59:00Z,51.94,48.42
2026-03-14T15:00:00Z,53.92,45.81
2026-03-14T15:01:00Z,53.77,46.63
2026-03-14T15:02:00Z,54.01,46.43
2026-03-14T15:03:00Z,54.40,46.34
2026-03-14T15:04:00Z,53.69,46.30
2026-03-14T15:05:00Z,52.72,47.45
2026-03-14T15:06:00Z,54.34,45.69
2026-03-14T15:07:00Z,56.73,44.10
2026-03-14T15:08:00Z,56.58,44.01
2026-03-14T15:09:00Z,55.37,45.28
2026-03-14T15:10:00Z,53.23,46.85
2026-03-14T15:11:00Z,56.32,46.62
2026-03-14T15:12:00Z,57.42,42.67
2026-03-14T15:13:00Z,57.63,43.03
2026-03-14T15:14:00Z,55.37,45.00
2026-03-14T15:15:00Z,53.69,46.30
2026-03-14T15:16:00Z,51.14,47.24
2026-03-14T15:17:00Z,56.13,44.67
2026-03-14T15:18:00Z,55.82,42.61
2026-03-14T15:19:00Z,55.97,44.53
2026-03-14T15:20:00Z,56.28,44.90
2026-03-14T15:21:00Z,55.68,45.00
2026-03-14T15:22:00Z,56.75,44.20
2026-03-14T15:23:00Z,50.91,47.32
2026-03-14T15:24:00Z,51.00,49.56
2026-03-14T15:25:00Z,52.58,49.47
2026-03-14T15:26:00Z,43.91,51.65
2026-03-14T15:27:00Z,44.14,55.28
2026-03-14T15:28:00Z,39.76,60.00
2026-03-14T15:29:00Z,39.01,57.45
2026-03-14T15:30:00Z,22.29,72.57
2026-03-14T15:31:00Z,16.26,83.34
2026-03-14T15:32:00Z,13.01,86.93
2026-03-14T15:33:00Z,13.36,87.05
2026-03-14T15:34:00Z,13.97,86.14
2026-03-14T15:35:00Z,13.94,87.41
2026-03-14T15:36:00Z,12.55,88.12
2026-03-14T15:37:00Z,13.92,87.21
2026-03-14T15:38:00Z,9.35,88.94
2026-03-14T15:39:00Z,10.99,89.31
2026-03-14T15:40:00Z,9.92,91.33
2026-03-14T15:41:00Z,14.87,85.99
2026-03-14T15:42:00Z,13.42,86.44
2026-03-14T15:43:00Z,25.58,75.36
2026-03-14T15:44:00Z,45.23,54.65
2026-03-14T15:45:00Z,44.80,55.35
2026-03-14T15:46:00Z,47.24,51.90
2026-03-14T15:47:00Z,36.76,59.04
2026-03-14T15:48:00Z,30.66,69.53
2026-03-14T15:49:00Z,22.89,75.91
2026-03-14T15:50:00Z,36.87,64.42
2026-03-14T15:51:00Z,34.32,61.58
2026-03-14T15:52:00Z,43.28,56.97
2026-03-14T15:53:00Z,40.34,59.46
2026-03-14T15:54:00Z,46.64,52.93
2026-03-14T15:55:00Z,45.77,53.73
2026-03-14T15:56:00Z,40.15,59.30
2026-03-14T15:57:00Z,37.88,62.41
2026-03-14T15:58:00Z,36.02,63.75
2026-03-14T15:59:00Z,28.26,74.01
2026-03-14T16:00:00Z,28.17,71.48
2026-03-14T16:01:00Z,18.58,79.73
2026-03-14T16:02:00Z,8.74,94.15
2026-03-14T16:03:00Z,3.77,95.84
2026-03-14T16:04:00Z,4.14,96.72
2026-03-14T16:05:00Z,1.00,99.00
2026-03-14T16:06:00Z,1.00,99.00
2026-03-14T16:07:00Z,1.00,99.00
2026-03-14T16:08:00Z,1.00,99.00
2026-03-14T16:09:00Z,1.00,99.00
2026-03-14T16:10:00Z,1.00,99.00
2026-03-14T16:11:00Z,1.00,99.00
2026-03-14T16:12:00Z,1.00,99.00
