# event_ticker=KXATPMATCH-26FEB18ATMCOB
# final_score=7-5 6-4
# score_resolution=5-7 4-6
# match_winner=Flavio Cobolli
# fav_player=Terence Atmane
# dog_player=Flavio Cobolli
# kalshi_date=2026-02-18
timestamp,Terence Atmane,Flavio Cobolli
2026-02-18T16:41:00Z,47.00,55.00
2026-02-18T16:42:00Z,47.00,55.00
2026-02-18T16:44:00Z,47.00,55.00
2026-02-18T16:45:00Z,47.00,55.00
2026-02-18T16:46:00Z,47.00,55.00
2026-02-18T16:47:00Z,47.00,55.00
2026-02-18T16:48:00Z,47.00,55.00
2026-02-18T16:49:00Z,47.00,55.00
2026-02-18T16:50:00Z,47.00,55.00
2026-02-18T16:51:00Z,47.00,54.84
2026-02-18T16:52:00Z,47.00,54.81
2026-02-18T16:53:00Z,47.00,55.00
2026-02-18T16:57:00Z,47.00,55.00
2026-02-18T16:59:00Z,47.00,55.00
2026-02-18T17:00:00Z,47.00,55.00
2026-02-18T17:01:00Z,46.00,55.00
2026-02-18T17:02:00Z,46.00,55.00
2026-02-18T17:04:00Z,46.00,55.00
2026-02-18T17:05:00Z,46.00,55.00
2026-02-18T17:06:00Z,46.00,55.00
2026-02-18T17:08:00Z,46.00,56.00
2026-02-18T17:09:00Z,45.31,56.00
2026-02-18T17:10:00Z,45.31,56.00
2026-02-18T17:11:00Z,45.31,56.00
2026-02-18T17:12:00Z,46.00,56.00
2026-02-18T17:13:00Z,46.00,56.00
2026-02-18T17:14:00Z,46.00,56.00
2026-02-18T17:15:00Z,46.00,56.00
2026-02-18T17:16:00Z,46.00,55.01
2026-02-18T17:17:00Z,47.00,55.00
2026-02-18T17:18:00Z,47.00,55.00
2026-02-18T17:19:00Z,47.00,55.00
2026-02-18T17:20:00Z,46.60,55.00
2026-02-18T17:21:00Z,47.00,54.00
2026-02-18T17:22:00Z,47.00,54.00
2026-02-18T17:23:00Z,47.00,54.00
2026-02-18T17:24:00Z,47.00,55.00
2026-02-18T17:25:00Z,47.00,54.18
2026-02-18T17:26:00Z,47.00,55.00
2026-02-18T17:27:00Z,47.00,54.59
2026-02-18T17:28:00Z,47.00,54.96
2026-02-18T17:29:00Z,47.00,54.00
2026-02-18T17:30:00Z,47.00,54.00
2026-02-18T17:31:00Z,47.00,54.19
2026-02-18T17:32:00Z,47.50,53.50
2026-02-18T17:33:00Z,47.50,54.00
2026-02-18T17:34:00Z,47.00,54.00
2026-02-18T17:35:00Z,48.00,54.00
2026-02-18T17:36:00Z,48.00,54.00
2026-02-18T17:37:00Z,48.00,54.00
2026-02-18T17:38:00Z,48.00,54.00
2026-02-18T17:39:00Z,48.00,53.92
2026-02-18T17:40:00Z,48.00,54.00
2026-02-18T17:41:00Z,48.00,54.00
2026-02-18T17:42:00Z,47.31,53.34
2026-02-18T17:43:00Z,47.00,53.00
2026-02-18T17:44:00Z,48.00,53.00
2026-02-18T17:45:00Z,48.00,53.00
2026-02-18T17:46:00Z,48.00,53.00
2026-02-18T17:47:00Z,48.00,53.64
2026-02-18T17:48:00Z,49.00,52.01
2026-02-18T17:49:00Z,49.00,52.00
2026-02-18T17:50:00Z,49.00,52.00
2026-02-18T17:51:00Z,47.18,54.00
2026-02-18T17:52:00Z,48.00,54.00
2026-02-18T17:53:00Z,47.06,54.00
2026-02-18T17:54:00Z,47.98,54.00
2026-02-18T17:55:00Z,48.00,53.48
2026-02-18T17:56:00Z,48.00,53.03
2026-02-18T17:57:00Z,48.00,54.00
2026-02-18T17:58:00Z,48.13,53.06
2026-02-18T17:59:00Z,48.94,54.00
2026-02-18T18:00:00Z,47.00,54.00
2026-02-18T18:01:00Z,48.00,53.90
2026-02-18T18:02:00Z,48.15,53.17
2026-02-18T18:03:00Z,48.00,54.11
2026-02-18T18:04:00Z,47.59,54.32
2026-02-18T18:05:00Z,47.59,54.96
2026-02-18T18:06:00Z,47.00,55.00
2026-02-18T18:07:00Z,47.00,55.22
2026-02-18T18:08:00Z,47.71,55.71
2026-02-18T18:09:00Z,46.77,55.95
2026-02-18T18:10:00Z,46.00,55.96
2026-02-18T18:11:00Z,46.00,55.59
2026-02-18T18:12:00Z,49.92,55.21
2026-02-18T18:13:00Z,42.41,56.27
2026-02-18T18:14:00Z,43.01,58.02
2026-02-18T18:15:00Z,46.68,55.70
2026-02-18T18:16:00Z,48.04,53.01
2026-02-18T18:17:00Z,49.48,52.09
2026-02-18T18:18:00Z,49.04,53.09
2026-02-18T18:19:00Z,49.35,53.44
2026-02-18T18:20:00Z,44.81,57.33
2026-02-18T18:21:00Z,45.80,58.47
2026-02-18T18:22:00Z,38.08,61.76
2026-02-18T18:23:00Z,36.22,64.35
2026-02-18T18:24:00Z,32.16,69.28
2026-02-18T18:25:00Z,29.87,68.89
2026-02-18T18:26:00Z,28.36,72.00
2026-02-18T18:27:00Z,29.01,72.67
2026-02-18T18:28:00Z,23.96,75.65
2026-02-18T18:29:00Z,26.28,74.85
2026-02-18T18:30:00Z,25.90,77.97
2026-02-18T18:31:00Z,24.82,75.47
2026-02-18T18:32:00Z,24.40,75.95
2026-02-18T18:33:00Z,25.16,75.55
2026-02-18T18:34:00Z,23.66,76.99
2026-02-18T18:35:00Z,23.52,74.31
2026-02-18T18:36:00Z,23.25,76.43
2026-02-18T18:37:00Z,24.36,74.97
2026-02-18T18:38:00Z,25.98,74.85
2026-02-18T18:39:00Z,30.87,71.30
2026-02-18T18:40:00Z,31.32,69.19
2026-02-18T18:41:00Z,28.68,70.97
2026-02-18T18:42:00Z,27.27,73.29
2026-02-18T18:43:00Z,25.61,73.58
2026-02-18T18:44:00Z,27.87,73.27
2026-02-18T18:45:00Z,27.77,72.79
2026-02-18T18:46:00Z,29.37,72.31
2026-02-18T18:47:00Z,40.70,68.80
2026-02-18T18:48:00Z,41.24,57.90
2026-02-18T18:49:00Z,41.13,60.95
2026-02-18T18:50:00Z,49.75,55.31
2026-02-18T18:51:00Z,46.71,55.14
2026-02-18T18:52:00Z,47.13,51.69
2026-02-18T18:53:00Z,46.99,54.84
2026-02-18T18:54:00Z,42.67,58.06
2026-02-18T18:55:00Z,41.37,59.63
2026-02-18T18:56:00Z,33.17,67.00
2026-02-18T18:57:00Z,39.05,63.86
2026-02-18T18:58:00Z,44.28,55.77
2026-02-18T18:59:00Z,47.92,53.73
2026-02-18T19:00:00Z,49.60,53.94
2026-02-18T19:01:00Z,49.46,53.72
2026-02-18T19:02:00Z,45.80,55.57
2026-02-18T19:03:00Z,45.20,55.41
2026-02-18T19:04:00Z,44.42,57.05
2026-02-18T19:05:00Z,45.72,55.71
2026-02-18T19:06:00Z,44.84,53.99
2026-02-18T19:07:00Z,37.35,61.02
2026-02-18T19:08:00Z,22.45,75.27
2026-02-18T19:09:00Z,28.51,77.38
2026-02-18T19:10:00Z,25.42,75.43
2026-02-18T19:11:00Z,23.12,78.45
2026-02-18T19:12:00Z,21.58,81.00
2026-02-18T19:13:00Z,18.04,82.48
2026-02-18T19:14:00Z,18.88,80.84
2026-02-18T19:15:00Z,18.59,82.71
2026-02-18T19:16:00Z,20.29,80.28
2026-02-18T19:17:00Z,20.64,80.43
2026-02-18T19:18:00Z,17.66,83.99
2026-02-18T19:19:00Z,14.51,91.14
2026-02-18T19:20:00Z,6.34,92.11
2026-02-18T19:21:00Z,5.34,93.83
2026-02-18T19:22:00Z,3.90,94.23
2026-02-18T19:23:00Z,3.15,95.83
2026-02-18T19:24:00Z,3.10,95.30
2026-02-18T19:25:00Z,6.42,94.00
2026-02-18T19:26:00Z,7.25,93.37
2026-02-18T19:27:00Z,8.00,91.29
2026-02-18T19:28:00Z,6.54,93.83
2026-02-18T19:29:00Z,6.59,93.52
2026-02-18T19:30:00Z,5.24,93.18
2026-02-18T19:31:00Z,6.23,94.80
2026-02-18T19:32:00Z,6.06,94.33
2026-02-18T19:33:00Z,6.14,94.02
2026-02-18T19:34:00Z,6.04,94.78
2026-02-18T19:35:00Z,6.88,93.54
2026-02-18T19:36:00Z,5.04,96.23
2026-02-18T19:37:00Z,3.97,96.20
2026-02-18T19:38:00Z,3.67,95.49
2026-02-18T19:39:00Z,5.24,95.10
2026-02-18T19:40:00Z,4.68,94.83
2026-02-18T19:41:00Z,4.49,95.47
2026-02-18T19:42:00Z,5.72,94.70
2026-02-18T19:43:00Z,6.09,94.41
2026-02-18T19:44:00Z,5.12,95.48
2026-02-18T19:45:00Z,6.38,94.43
2026-02-18T19:46:00Z,8.37,93.26
2026-02-18T19:47:00Z,3.58,96.53
2026-02-18T19:48:00Z,3.01,97.13
2026-02-18T19:49:00Z,3.53,96.53
2026-02-18T19:50:00Z,5.66,95.96
2026-02-18T19:51:00Z,2.12,98.24
2026-02-18T19:52:00Z,1.68,98.16
2026-02-18T19:53:00Z,1.00,99.00
2026-02-18T19:54:00Z,1.00,99.00
2026-02-18T19:55:00Z,1.00,99.00
2026-02-18T19:56:00Z,1.00,99.00
