# event_ticker=KXATPMATCH-26MAR01HANDAR
# final_score=7-6(6) 7-5
# score_resolution=7-6 7-5
# match_winner=Luciano Darderi
# fav_player=Luciano Darderi
# dog_player=Yannick Hanfmann
# kalshi_date=2026-03-01
timestamp,Luciano Darderi,Yannick Hanfmann
2026-03-01T15:39:00Z,64.00,36.00
2026-03-01T15:42:00Z,65.00,36.00
2026-03-01T15:43:00Z,66.00,36.00
2026-03-01T15:44:00Z,66.00,35.00
2026-03-01T15:46:00Z,65.00,36.00
2026-03-01T15:47:00Z,65.00,35.10
2026-03-01T15:50:00Z,65.00,35.00
2026-03-01T15:51:00Z,65.00,35.00
2026-03-01T15:52:00Z,65.00,35.00
2026-03-01T15:54:00Z,65.00,35.00
2026-03-01T15:55:00Z,65.00,35.00
2026-03-01T15:56:00Z,65.00,36.00
2026-03-01T16:04:00Z,65.00,36.00
2026-03-01T16:07:00Z,65.00,36.00
2026-03-01T16:08:00Z,65.16,36.00
2026-03-01T16:09:00Z,66.00,36.00
2026-03-01T16:12:00Z,64.00,36.00
2026-03-01T16:14:00Z,65.00,36.00
2026-03-01T16:15:00Z,66.00,36.00
2026-03-01T16:20:00Z,66.00,36.00
2026-03-01T16:22:00Z,66.00,36.00
2026-03-01T16:25:00Z,65.00,36.00
2026-03-01T16:28:00Z,66.00,35.00
2026-03-01T16:30:00Z,66.00,35.00
2026-03-01T16:31:00Z,66.00,35.00
2026-03-01T16:32:00Z,66.00,35.00
2026-03-01T16:33:00Z,66.00,34.00
2026-03-01T16:34:00Z,66.00,34.00
2026-03-01T16:38:00Z,66.00,34.00
2026-03-01T16:42:00Z,66.00,34.00
2026-03-01T16:49:00Z,65.00,34.00
2026-03-01T16:57:00Z,65.00,34.00
2026-03-01T17:02:00Z,66.00,34.00
2026-03-01T17:03:00Z,66.00,34.00
2026-03-01T17:04:00Z,66.00,35.00
2026-03-01T17:05:00Z,66.00,35.00
2026-03-01T17:06:00Z,64.00,35.00
2026-03-01T17:08:00Z,64.00,35.00
2026-03-01T17:10:00Z,66.00,35.00
2026-03-01T17:13:00Z,66.00,35.00
2026-03-01T17:14:00Z,66.00,35.00
2026-03-01T17:15:00Z,66.00,35.00
2026-03-01T17:19:00Z,66.00,35.00
2026-03-01T17:22:00Z,66.00,36.00
2026-03-01T17:24:00Z,66.00,36.00
2026-03-01T17:25:00Z,65.00,36.00
2026-03-01T17:27:00Z,66.00,36.00
2026-03-01T17:29:00Z,64.00,36.00
2026-03-01T17:36:00Z,65.00,35.00
2026-03-01T17:37:00Z,65.00,35.00
2026-03-01T17:41:00Z,65.00,35.00
2026-03-01T17:44:00Z,65.31,35.00
2026-03-01T17:49:00Z,65.00,35.00
2026-03-01T17:50:00Z,65.00,35.00
2026-03-01T17:52:00Z,65.00,35.00
2026-03-01T17:54:00Z,65.00,34.00
2026-03-01T17:55:00Z,66.00,34.00
2026-03-01T17:56:00Z,66.00,34.00
2026-03-01T17:58:00Z,66.00,36.00
2026-03-01T17:59:00Z,65.00,36.00
2026-03-01T18:00:00Z,65.00,36.00
2026-03-01T18:01:00Z,65.00,36.00
2026-03-01T18:03:00Z,66.00,36.00
2026-03-01T18:04:00Z,66.00,36.00
2026-03-01T18:05:00Z,65.00,36.00
2026-03-01T18:06:00Z,65.00,36.00
2026-03-01T18:07:00Z,65.00,36.00
2026-03-01T18:08:00Z,65.00,36.00
2026-03-01T18:09:00Z,65.00,36.00
2026-03-01T18:10:00Z,65.00,36.00
2026-03-01T18:13:00Z,65.00,36.00
2026-03-01T18:14:00Z,65.00,36.00
2026-03-01T18:17:00Z,65.00,36.00
2026-03-01T18:19:00Z,66.00,35.00
2026-03-01T18:23:00Z,66.00,34.78
2026-03-01T18:25:00Z,66.00,36.00
2026-03-01T18:27:00Z,65.00,36.00
2026-03-01T18:28:00Z,65.00,36.00
2026-03-01T18:29:00Z,65.00,36.00
2026-03-01T18:30:00Z,65.00,36.00
2026-03-01T18:32:00Z,65.00,36.00
2026-03-01T18:33:00Z,65.00,36.00
2026-03-01T18:35:00Z,65.00,36.00
2026-03-01T18:37:00Z,65.00,36.00
2026-03-01T18:40:00Z,65.00,36.00
2026-03-01T18:41:00Z,65.00,35.10
2026-03-01T18:42:00Z,65.00,35.00
2026-03-01T18:43:00Z,65.00,35.00
2026-03-01T18:48:00Z,65.00,36.00
2026-03-01T18:52:00Z,65.00,36.00
2026-03-01T18:56:00Z,65.00,36.00
2026-03-01T18:57:00Z,65.00,36.00
2026-03-01T18:59:00Z,66.00,36.00
2026-03-01T19:01:00Z,66.00,36.00
2026-03-01T19:03:00Z,66.00,35.97
2026-03-01T19:07:00Z,66.00,35.97
2026-03-01T19:09:00Z,66.00,35.97
2026-03-01T19:10:00Z,66.00,35.97
2026-03-01T19:11:00Z,66.00,35.97
2026-03-01T19:12:00Z,66.00,35.97
2026-03-01T19:13:00Z,66.00,35.97
2026-03-01T19:15:00Z,66.00,34.00
2026-03-01T19:16:00Z,66.00,34.00
2026-03-01T19:20:00Z,66.00,34.00
2026-03-01T19:21:00Z,66.00,34.00
2026-03-01T19:22:00Z,66.00,34.00
2026-03-01T19:24:00Z,66.00,34.00
2026-03-01T19:28:00Z,65.00,34.00
2026-03-01T19:29:00Z,65.00,34.00
2026-03-01T19:31:00Z,64.88,36.00
2026-03-01T19:32:00Z,65.00,36.00
2026-03-01T19:33:00Z,65.00,36.00
2026-03-01T19:38:00Z,65.00,36.00
2026-03-01T19:41:00Z,66.00,36.00
2026-03-01T19:44:00Z,66.00,35.00
2026-03-01T19:45:00Z,66.00,35.00
2026-03-01T19:47:00Z,66.00,35.00
2026-03-01T19:55:00Z,67.00,35.00
2026-03-01T19:57:00Z,67.00,35.00
2026-03-01T19:58:00Z,67.00,35.00
2026-03-01T20:01:00Z,66.00,35.00
2026-03-01T20:02:00Z,67.00,35.00
2026-03-01T20:03:00Z,67.00,34.00
2026-03-01T20:05:00Z,67.00,34.00
2026-03-01T20:06:00Z,67.00,34.00
2026-03-01T20:07:00Z,67.00,34.00
2026-03-01T20:09:00Z,67.00,32.00
2026-03-01T20:10:00Z,67.90,32.00
2026-03-01T20:11:00Z,68.00,33.00
2026-03-01T20:12:00Z,68.00,33.00
2026-03-01T20:14:00Z,67.00,33.00
2026-03-01T20:16:00Z,68.00,33.00
2026-03-01T20:17:00Z,68.00,32.00
2026-03-01T20:18:00Z,68.00,32.00
2026-03-01T20:19:00Z,68.00,32.00
2026-03-01T20:21:00Z,68.00,32.00
2026-03-01T20:22:00Z,68.00,32.00
2026-03-01T20:24:00Z,68.00,32.00
2026-03-01T20:26:00Z,68.00,32.00
2026-03-01T20:27:00Z,68.00,32.00
2026-03-01T20:29:00Z,67.00,34.00
2026-03-01T20:30:00Z,67.00,34.00
2026-03-01T20:34:00Z,67.00,34.00
2026-03-01T20:35:00Z,67.00,34.00
2026-03-01T20:36:00Z,67.00,34.00
2026-03-01T20:37:00Z,67.00,34.00
2026-03-01T20:38:00Z,67.00,34.00
2026-03-01T20:40:00Z,67.00,34.00
2026-03-01T20:41:00Z,67.00,34.00
2026-03-01T20:42:00Z,67.00,35.00
2026-03-01T20:44:00Z,66.00,35.00
2026-03-01T20:45:00Z,66.00,35.00
2026-03-01T20:46:00Z,66.00,35.00
2026-03-01T20:47:00Z,64.11,35.25
2026-03-01T20:48:00Z,64.11,36.00
2026-03-01T20:49:00Z,64.11,36.00
2026-03-01T20:50:00Z,65.00,36.00
2026-03-01T20:52:00Z,65.00,35.00
2026-03-01T20:54:00Z,65.00,35.00
2026-03-01T20:55:00Z,65.00,36.00
2026-03-01T20:56:00Z,65.00,36.00
2026-03-01T20:58:00Z,65.00,36.00
2026-03-01T20:59:00Z,65.00,36.00
2026-03-01T21:01:00Z,65.00,35.82
2026-03-01T21:02:00Z,66.00,35.82
2026-03-01T21:03:00Z,66.00,35.00
2026-03-01T21:04:00Z,66.00,35.00
2026-03-01T21:05:00Z,66.00,35.00
2026-03-01T21:06:00Z,66.00,35.00
2026-03-01T21:07:00Z,65.50,35.00
2026-03-01T21:08:00Z,66.00,35.00
2026-03-01T21:09:00Z,65.00,35.00
2026-03-01T21:11:00Z,66.00,35.00
2026-03-01T21:12:00Z,65.06,36.00
2026-03-01T21:13:00Z,65.00,36.00
2026-03-01T21:14:00Z,66.00,36.00
2026-03-01T21:15:00Z,66.00,36.00
2026-03-01T21:16:00Z,65.00,36.00
2026-03-01T21:18:00Z,65.00,34.00
2026-03-01T21:19:00Z,66.00,34.00
2026-03-01T21:20:00Z,66.00,34.00
2026-03-01T21:22:00Z,65.78,35.00
2026-03-01T21:23:00Z,66.00,35.00
2026-03-01T21:24:00Z,66.00,35.00
2026-03-01T21:26:00Z,66.00,36.00
2026-03-01T21:28:00Z,66.00,36.00
2026-03-01T21:29:00Z,66.00,36.00
2026-03-01T21:30:00Z,66.00,36.00
2026-03-01T21:31:00Z,66.00,36.00
2026-03-01T21:32:00Z,66.00,36.00
2026-03-01T21:33:00Z,66.00,36.00
2026-03-01T21:34:00Z,66.00,36.00
2026-03-01T21:35:00Z,66.00,36.00
2026-03-01T21:36:00Z,66.00,36.00
2026-03-01T21:37:00Z,66.00,36.00
2026-03-01T21:39:00Z,66.00,36.00
2026-03-01T21:40:00Z,66.00,36.00
2026-03-01T21:41:00Z,66.00,36.00
2026-03-01T21:43:00Z,66.00,36.00
2026-03-01T21:44:00Z,66.00,36.00
2026-03-01T21:45:00Z,66.00,36.00
2026-03-01T21:47:00Z,66.00,36.00
2026-03-01T21:48:00Z,65.00,36.00
2026-03-01T21:49:00Z,66.00,35.78
2026-03-01T21:50:00Z,66.00,36.00
2026-03-01T21:51:00Z,66.00,36.00
2026-03-01T21:52:00Z,66.00,35.00
2026-03-01T21:53:00Z,66.00,36.00
2026-03-01T21:54:00Z,66.00,36.00
2026-03-01T21:55:00Z,66.00,36.00
2026-03-01T21:56:00Z,66.00,36.00
2026-03-01T21:57:00Z,66.00,36.00
2026-03-01T21:58:00Z,66.00,36.00
2026-03-01T21:59:00Z,66.00,35.00
2026-03-01T22:00:00Z,66.00,35.00
2026-03-01T22:01:00Z,66.00,35.00
2026-03-01T22:02:00Z,66.00,35.00
2026-03-01T22:03:00Z,66.00,36.00
2026-03-01T22:04:00Z,66.00,36.00
2026-03-01T22:06:00Z,66.00,36.00
2026-03-01T22:07:00Z,66.00,36.00
2026-03-01T22:08:00Z,66.00,36.00
2026-03-01T22:09:00Z,66.00,36.00
2026-03-01T22:10:00Z,66.00,36.00
2026-03-01T22:11:00Z,66.00,36.00
2026-03-01T22:12:00Z,66.00,35.00
2026-03-01T22:13:00Z,66.00,36.00
2026-03-01T22:14:00Z,66.00,36.00
2026-03-01T22:15:00Z,66.00,36.00
2026-03-01T22:16:00Z,65.96,36.00
2026-03-01T22:17:00Z,65.96,35.05
2026-03-01T22:18:00Z,66.00,36.00
2026-03-01T22:19:00Z,66.00,36.00
2026-03-01T22:20:00Z,66.00,36.00
2026-03-01T22:21:00Z,66.00,36.00
2026-03-01T22:22:00Z,66.00,35.73
2026-03-01T22:23:00Z,66.00,35.93
2026-03-01T22:24:00Z,66.00,36.00
2026-03-01T22:25:00Z,66.00,36.00
2026-03-01T22:26:00Z,66.00,36.00
2026-03-01T22:27:00Z,66.00,36.00
2026-03-01T22:28:00Z,66.00,35.95
2026-03-01T22:29:00Z,66.00,36.00
2026-03-01T22:30:00Z,66.00,35.67
2026-03-01T22:31:00Z,65.20,36.00
2026-03-01T22:32:00Z,66.00,35.00
2026-03-01T22:33:00Z,66.00,35.00
2026-03-01T22:34:00Z,66.00,34.00
2026-03-01T22:35:00Z,66.00,34.80
2026-03-01T22:36:00Z,67.00,34.88
2026-03-01T22:37:00Z,67.00,34.67
2026-03-01T22:38:00Z,67.03,35.00
2026-03-01T22:39:00Z,67.75,35.44
2026-03-01T22:40:00Z,66.92,35.00
2026-03-01T22:41:00Z,67.71,33.93
2026-03-01T22:42:00Z,67.56,34.12
2026-03-01T22:43:00Z,65.59,36.41
2026-03-01T22:44:00Z,64.50,37.52
2026-03-01T22:45:00Z,61.99,39.94
2026-03-01T22:46:00Z,61.04,39.56
2026-03-01T22:47:00Z,65.14,36.92
2026-03-01T22:48:00Z,64.50,35.61
2026-03-01T22:49:00Z,70.96,29.62
2026-03-01T22:50:00Z,74.19,27.39
2026-03-01T22:51:00Z,68.16,31.71
2026-03-01T22:52:00Z,70.86,29.29
2026-03-01T22:53:00Z,72.92,30.88
2026-03-01T22:54:00Z,76.43,24.80
2026-03-01T22:55:00Z,79.01,21.87
2026-03-01T22:56:00Z,80.00,21.04
2026-03-01T22:57:00Z,82.85,19.26
2026-03-01T22:58:00Z,83.44,17.25
2026-03-01T22:59:00Z,83.70,17.61
2026-03-01T23:00:00Z,80.92,19.76
2026-03-01T23:01:00Z,80.12,19.65
2026-03-01T23:02:00Z,79.03,20.38
2026-03-01T23:03:00Z,80.90,20.00
2026-03-01T23:04:00Z,80.38,19.94
2026-03-01T23:05:00Z,81.11,19.95
2026-03-01T23:06:00Z,83.07,18.07
2026-03-01T23:07:00Z,85.41,16.90
2026-03-01T23:08:00Z,82.65,17.15
2026-03-01T23:09:00Z,84.13,16.94
2026-03-01T23:10:00Z,81.99,18.84
2026-03-01T23:11:00Z,82.29,18.69
2026-03-01T23:12:00Z,80.74,19.88
2026-03-01T23:13:00Z,78.75,24.45
2026-03-01T23:14:00Z,75.94,25.29
2026-03-01T23:15:00Z,67.38,32.44
2026-03-01T23:16:00Z,64.99,33.18
2026-03-01T23:17:00Z,61.78,39.37
2026-03-01T23:18:00Z,58.86,41.62
2026-03-01T23:19:00Z,59.70,41.48
2026-03-01T23:20:00Z,62.93,38.11
2026-03-01T23:21:00Z,66.50,34.59
2026-03-01T23:22:00Z,63.67,39.46
2026-03-01T23:23:00Z,58.89,42.45
2026-03-01T23:24:00Z,59.53,41.86
2026-03-01T23:25:00Z,59.85,42.28
2026-03-01T23:26:00Z,61.24,39.99
2026-03-01T23:27:00Z,63.74,38.32
2026-03-01T23:28:00Z,59.68,41.82
2026-03-01T23:29:00Z,63.15,37.84
2026-03-01T23:30:00Z,68.13,33.61
2026-03-01T23:31:00Z,77.33,23.09
2026-03-01T23:32:00Z,75.12,25.69
2026-03-01T23:33:00Z,70.07,29.33
2026-03-01T23:34:00Z,75.86,24.04
2026-03-01T23:35:00Z,78.69,21.51
2026-03-01T23:36:00Z,75.78,25.84
2026-03-01T23:37:00Z,67.58,32.50
2026-03-01T23:38:00Z,66.52,33.87
2026-03-01T23:39:00Z,69.65,33.79
2026-03-01T23:40:00Z,82.59,18.94
2026-03-01T23:41:00Z,82.98,16.78
2026-03-01T23:42:00Z,82.25,17.28
2026-03-01T23:43:00Z,82.71,17.25
2026-03-01T23:44:00Z,83.36,17.41
2026-03-01T23:45:00Z,83.80,17.65
2026-03-01T23:46:00Z,84.10,15.79
2026-03-01T23:47:00Z,84.04,15.84
2026-03-01T23:48:00Z,82.04,18.54
2026-03-01T23:49:00Z,80.99,20.00
2026-03-01T23:50:00Z,78.10,21.94
2026-03-01T23:51:00Z,74.77,25.51
2026-03-01T23:52:00Z,78.53,25.47
2026-03-01T23:53:00Z,70.50,29.02
2026-03-01T23:54:00Z,64.91,34.69
2026-03-01T23:55:00Z,64.54,35.25
2026-03-01T23:56:00Z,70.22,31.40
2026-03-01T23:57:00Z,73.79,24.35
2026-03-01T23:58:00Z,80.16,19.17
2026-03-01T23:59:00Z,83.54,17.25
2026-03-02T00:00:00Z,85.64,14.45
2026-03-02T00:01:00Z,85.48,14.90
2026-03-02T00:02:00Z,84.72,16.45
2026-03-02T00:03:00Z,85.11,14.80
2026-03-02T00:04:00Z,82.00,17.63
2026-03-02T00:05:00Z,83.54,17.56
2026-03-02T00:06:00Z,82.18,18.11
2026-03-02T00:07:00Z,81.41,18.17
2026-03-02T00:08:00Z,84.68,16.65
2026-03-02T00:09:00Z,85.52,15.21
2026-03-02T00:10:00Z,85.73,15.93
2026-03-02T00:11:00Z,84.14,16.44
2026-03-02T00:12:00Z,81.75,19.03
2026-03-02T00:13:00Z,82.22,19.05
2026-03-02T00:14:00Z,82.16,21.07
2026-03-02T00:15:00Z,78.34,22.20
2026-03-02T00:16:00Z,83.76,15.16
2026-03-02T00:17:00Z,85.63,14.71
2026-03-02T00:18:00Z,86.00,15.11
2026-03-02T00:19:00Z,84.52,17.02
2026-03-02T00:20:00Z,83.24,18.04
2026-03-02T00:21:00Z,81.96,18.25
2026-03-02T00:22:00Z,83.72,17.40
2026-03-02T00:23:00Z,84.71,17.42
2026-03-02T00:24:00Z,83.97,14.40
2026-03-02T00:25:00Z,84.44,15.38
2026-03-02T00:26:00Z,85.37,14.23
2026-03-02T00:27:00Z,91.08,8.33
2026-03-02T00:28:00Z,93.54,6.00
2026-03-02T00:29:00Z,98.63,2.74
2026-03-02T00:30:00Z,99.00,1.00
2026-03-02T00:31:00Z,99.00,1.00
2026-03-02T00:32:00Z,99.00,1.00
