# event_ticker=KXATPMATCH-25OCT05HANDJO
# final_score=4-6 7-5 6-3
# match_winner=Novak Djokovic
# fav_player=Novak Djokovic
# dog_player=Yannick Hanfmann
# kalshi_date=2025-10-05
timestamp,Novak Djokovic,Yannick Hanfmann
2025-10-05T11:31:00Z,63.00,37.30
2025-10-05T11:32:00Z,64.07,35.57
2025-10-05T11:33:00Z,64.00,38.30
2025-10-05T11:34:00Z,64.00,37.27
2025-10-05T11:35:00Z,64.00,37.77
2025-10-05T11:36:00Z,64.00,36.00
2025-10-05T11:37:00Z,64.00,38.00
2025-10-05T11:38:00Z,64.00,37.80
2025-10-05T11:39:00Z,67.50,38.37
2025-10-05T11:40:00Z,64.58,38.93
2025-10-05T11:41:00Z,61.00,39.17
2025-10-05T11:42:00Z,66.00,35.05
2025-10-05T11:43:00Z,65.17,35.30
2025-10-05T11:44:00Z,68.38,37.50
2025-10-05T11:45:00Z,68.00,37.15
2025-10-05T11:46:00Z,65.61,37.03
2025-10-05T11:47:00Z,63.08,35.41
2025-10-05T11:48:00Z,64.55,37.16
2025-10-05T11:49:00Z,65.79,35.17
2025-10-05T11:50:00Z,66.00,34.67
2025-10-05T11:51:00Z,66.00,36.53
2025-10-05T11:52:00Z,65.02,38.84
2025-10-05T11:53:00Z,59.14,41.00
2025-10-05T11:54:00Z,60.06,42.77
2025-10-05T11:55:00Z,54.30,44.44
2025-10-05T11:56:00Z,56.81,40.84
2025-10-05T11:58:00Z,60.50,41.00
2025-10-05T11:59:00Z,60.00,41.89
2025-10-05T12:00:00Z,60.00,46.01
2025-10-05T12:01:00Z,58.53,45.34
2025-10-05T12:02:00Z,55.12,55.31
2025-10-05T12:03:00Z,54.15,45.26
2025-10-05T12:04:00Z,50.73,55.74
2025-10-05T12:05:00Z,52.13,49.00
2025-10-05T12:06:00Z,53.84,47.39
2025-10-05T12:07:00Z,54.59,47.39
2025-10-05T12:08:00Z,52.90,46.83
2025-10-05T12:09:00Z,55.00,42.87
2025-10-05T12:10:00Z,56.00,42.33
2025-10-05T12:11:00Z,58.69,41.10
2025-10-05T12:12:00Z,55.06,44.93
2025-10-05T12:13:00Z,57.08,44.48
2025-10-05T12:14:00Z,55.46,47.04
2025-10-05T12:15:00Z,51.32,50.42
2025-10-05T12:16:00Z,51.05,49.80
2025-10-05T12:17:00Z,51.13,50.00
2025-10-05T12:18:00Z,54.46,49.83
2025-10-05T12:19:00Z,54.46,48.66
2025-10-05T12:20:00Z,60.50,48.66
2025-10-05T12:21:00Z,56.55,44.15
2025-10-05T12:22:00Z,52.32,48.00
2025-10-05T12:23:00Z,51.48,49.43
2025-10-05T12:24:00Z,52.93,50.43
2025-10-05T12:25:00Z,54.00,46.33
2025-10-05T12:26:00Z,53.00,46.01
2025-10-05T12:27:00Z,55.00,46.00
2025-10-05T12:28:00Z,55.00,45.25
2025-10-05T12:29:00Z,55.00,44.53
2025-10-05T12:30:00Z,61.46,38.89
2025-10-05T12:31:00Z,64.94,41.37
2025-10-05T12:32:00Z,70.79,28.54
2025-10-05T12:33:00Z,80.42,20.20
2025-10-05T12:34:00Z,79.19,22.50
2025-10-05T12:35:00Z,77.64,24.00
2025-10-05T12:36:00Z,75.48,24.00
2025-10-05T12:37:00Z,76.78,25.99
2025-10-05T12:38:00Z,75.49,24.71
2025-10-05T12:39:00Z,76.00,26.40
2025-10-05T12:40:00Z,76.00,25.00
2025-10-05T12:41:00Z,75.49,25.00
2025-10-05T12:42:00Z,45.10,28.83
2025-10-05T12:43:00Z,75.71,31.03
2025-10-05T12:44:00Z,70.00,38.71
2025-10-05T12:45:00Z,74.95,38.00
2025-10-05T12:46:00Z,75.31,33.00
2025-10-05T12:47:00Z,75.26,31.78
2025-10-05T12:48:00Z,76.41,25.65
2025-10-05T12:49:00Z,79.77,29.42
2025-10-05T12:50:00Z,72.00,29.92
2025-10-05T12:51:00Z,71.05,34.79
2025-10-05T12:52:00Z,67.68,32.33
2025-10-05T12:53:00Z,70.88,31.00
2025-10-05T12:54:00Z,75.01,14.76
2025-10-05T12:55:00Z,74.29,28.00
2025-10-05T12:56:00Z,71.86,28.18
2025-10-05T12:57:00Z,73.02,28.68
2025-10-05T12:58:00Z,75.12,25.29
2025-10-05T12:59:00Z,87.82,20.57
2025-10-05T13:00:00Z,66.96,16.53
2025-10-05T13:01:00Z,92.88,7.10
2025-10-05T13:02:00Z,97.35,4.83
2025-10-05T13:03:00Z,96.60,3.59
2025-10-05T13:04:00Z,96.30,4.05
2025-10-05T13:05:00Z,96.58,3.96
2025-10-05T13:06:00Z,96.66,3.54
2025-10-05T13:07:00Z,96.30,4.03
2025-10-05T13:08:00Z,97.00,4.74
2025-10-05T13:09:00Z,95.01,5.00
2025-10-05T13:10:00Z,97.24,3.96
2025-10-05T13:11:00Z,99.00,3.52
2025-10-05T13:12:00Z,96.51,1.24
2025-10-05T13:13:00Z,98.22,1.24
2025-10-05T13:14:00Z,98.00,2.00
2025-10-05T13:15:00Z,98.83,2.63
2025-10-05T13:16:00Z,98.00,2.84
2025-10-05T13:18:00Z,95.72,4.22
2025-10-05T13:19:00Z,93.64,6.69
2025-10-05T13:20:00Z,98.00,3.20
2025-10-05T13:21:00Z,98.00,1.00
2025-10-05T13:22:00Z,99.00,1.00
2025-10-05T13:23:00Z,99.00,1.00
2025-10-05T13:25:00Z,99.00,1.00
2025-10-05T13:26:00Z,99.00,1.00
