# event_ticker=KXATPCHALLENGERMATCH-26FEB11CARGOM
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Federico Agustin Gomez
# fav_player=Lorenzo Carboni
# dog_player=Federico Agustin Gomez
# kalshi_date=2026-02-11
timestamp,Lorenzo Carboni,Federico Agustin Gomez
2026-02-11T07:34:00Z,33.00,70.00
2026-02-11T07:35:00Z,33.00,69.92
2026-02-11T07:36:00Z,32.00,70.00
2026-02-11T07:37:00Z,31.20,70.00
2026-02-11T07:39:00Z,32.00,70.00
2026-02-11T07:40:00Z,32.00,69.17
2026-02-11T07:41:00Z,32.00,70.00
2026-02-11T07:42:00Z,31.00,70.00
2026-02-11T07:43:00Z,32.00,70.00
2026-02-11T07:44:00Z,32.00,70.00
2026-02-11T07:45:00Z,32.00,69.97
2026-02-11T07:46:00Z,32.00,69.00
2026-02-11T07:47:00Z,32.00,69.00
2026-02-11T07:48:00Z,32.00,69.00
2026-02-11T07:49:00Z,32.00,69.00
2026-02-11T07:50:00Z,32.00,69.00
2026-02-11T07:51:00Z,32.00,69.00
2026-02-11T07:53:00Z,32.00,69.00
2026-02-11T07:54:00Z,32.00,69.00
2026-02-11T07:55:00Z,32.00,69.00
2026-02-11T07:56:00Z,32.00,69.00
2026-02-11T07:57:00Z,32.00,69.00
2026-02-11T07:58:00Z,32.00,69.00
2026-02-11T08:00:00Z,32.00,69.00
2026-02-11T08:01:00Z,30.68,69.00
2026-02-11T08:02:00Z,30.68,69.00
2026-02-11T08:03:00Z,32.00,69.25
2026-02-11T08:04:00Z,33.00,70.00
2026-02-11T08:05:00Z,32.98,68.83
2026-02-11T08:08:00Z,32.98,69.00
2026-02-11T08:09:00Z,30.22,69.00
2026-02-11T08:11:00Z,32.00,69.00
2026-02-11T08:12:00Z,32.00,69.00
2026-02-11T08:13:00Z,32.00,69.00
2026-02-11T08:14:00Z,32.00,69.00
2026-02-11T08:15:00Z,32.00,69.00
2026-02-11T08:16:00Z,32.00,69.00
2026-02-11T08:17:00Z,32.44,67.21
2026-02-11T08:18:00Z,33.00,69.00
2026-02-11T08:19:00Z,33.00,69.00
2026-02-11T08:20:00Z,33.00,69.00
2026-02-11T08:22:00Z,33.00,69.00
2026-02-11T08:23:00Z,33.00,69.00
2026-02-11T08:24:00Z,33.00,67.12
2026-02-11T08:25:00Z,33.00,69.00
2026-02-11T08:26:00Z,33.00,69.00
2026-02-11T08:27:00Z,33.00,69.00
2026-02-11T08:28:00Z,33.00,69.00
2026-02-11T08:29:00Z,30.65,70.00
2026-02-11T08:30:00Z,32.00,70.00
2026-02-11T08:31:00Z,32.00,68.32
2026-02-11T08:32:00Z,31.90,70.00
2026-02-11T08:33:00Z,32.93,70.00
2026-02-11T08:34:00Z,32.93,70.00
2026-02-11T08:35:00Z,32.47,70.00
2026-02-11T08:36:00Z,33.43,70.00
2026-02-11T08:37:00Z,33.78,70.00
2026-02-11T08:39:00Z,33.00,70.00
2026-02-11T08:40:00Z,32.94,70.00
2026-02-11T08:41:00Z,33.83,70.00
2026-02-11T08:42:00Z,34.00,70.00
2026-02-11T08:43:00Z,33.34,70.00
2026-02-11T08:44:00Z,32.59,70.00
2026-02-11T08:45:00Z,34.49,69.49
2026-02-11T08:46:00Z,34.49,69.00
2026-02-11T08:47:00Z,33.92,68.67
2026-02-11T08:48:00Z,33.00,69.00
2026-02-11T08:49:00Z,33.00,69.24
2026-02-11T08:50:00Z,33.00,68.97
2026-02-11T08:51:00Z,33.00,69.00
2026-02-11T08:52:00Z,33.00,69.00
2026-02-11T08:53:00Z,32.95,69.23
2026-02-11T08:54:00Z,32.89,70.00
2026-02-11T08:55:00Z,32.98,69.95
2026-02-11T08:56:00Z,32.91,69.43
2026-02-11T08:57:00Z,33.03,68.72
2026-02-11T08:58:00Z,34.56,67.90
2026-02-11T08:59:00Z,36.90,65.20
2026-02-11T09:00:00Z,31.57,68.95
2026-02-11T09:01:00Z,35.75,64.11
2026-02-11T09:02:00Z,33.74,66.26
2026-02-11T09:03:00Z,31.71,69.88
2026-02-11T09:04:00Z,34.36,66.34
2026-02-11T09:05:00Z,36.10,65.03
2026-02-11T09:06:00Z,35.22,67.70
2026-02-11T09:07:00Z,34.37,67.69
2026-02-11T09:08:00Z,32.91,68.96
2026-02-11T09:09:00Z,32.03,68.86
2026-02-11T09:10:00Z,35.15,65.99
2026-02-11T09:11:00Z,38.00,64.91
2026-02-11T09:12:00Z,40.40,61.76
2026-02-11T09:13:00Z,45.80,54.57
2026-02-11T09:14:00Z,42.22,58.50
2026-02-11T09:15:00Z,48.48,55.57
2026-02-11T09:16:00Z,39.61,62.98
2026-02-11T09:17:00Z,35.76,65.21
2026-02-11T09:18:00Z,37.50,63.66
2026-02-11T09:19:00Z,32.70,69.64
2026-02-11T09:20:00Z,32.15,68.44
2026-02-11T09:21:00Z,35.43,64.29
2026-02-11T09:22:00Z,38.16,63.19
2026-02-11T09:23:00Z,39.17,61.09
2026-02-11T09:24:00Z,42.60,56.49
2026-02-11T09:25:00Z,39.75,61.08
2026-02-11T09:26:00Z,41.24,58.09
2026-02-11T09:27:00Z,45.18,55.48
2026-02-11T09:28:00Z,36.37,64.66
2026-02-11T09:29:00Z,36.28,64.37
2026-02-11T09:30:00Z,37.97,64.23
2026-02-11T09:31:00Z,36.69,64.85
2026-02-11T09:32:00Z,31.12,70.49
2026-02-11T09:33:00Z,32.91,67.61
2026-02-11T09:34:00Z,23.43,75.42
2026-02-11T09:35:00Z,18.10,82.66
2026-02-11T09:36:00Z,17.72,81.68
2026-02-11T09:37:00Z,15.81,84.90
2026-02-11T09:38:00Z,15.78,84.65
2026-02-11T09:39:00Z,15.90,85.28
2026-02-11T09:40:00Z,17.51,82.52
2026-02-11T09:41:00Z,20.29,80.99
2026-02-11T09:42:00Z,21.99,79.39
2026-02-11T09:43:00Z,22.20,80.59
2026-02-11T09:44:00Z,22.92,79.26
2026-02-11T09:45:00Z,28.70,70.89
2026-02-11T09:46:00Z,30.16,70.72
2026-02-11T09:47:00Z,24.37,75.22
2026-02-11T09:48:00Z,22.16,78.55
2026-02-11T09:49:00Z,24.08,76.03
2026-02-11T09:50:00Z,19.95,81.00
2026-02-11T09:51:00Z,22.18,79.13
2026-02-11T09:52:00Z,18.82,81.55
2026-02-11T09:53:00Z,17.12,82.99
2026-02-11T09:54:00Z,19.12,83.51
2026-02-11T09:55:00Z,19.13,80.44
2026-02-11T09:56:00Z,22.86,78.94
2026-02-11T09:57:00Z,24.36,78.02
2026-02-11T09:58:00Z,23.36,78.18
2026-02-11T09:59:00Z,17.88,82.70
2026-02-11T10:00:00Z,13.31,86.20
2026-02-11T10:01:00Z,11.56,91.48
2026-02-11T10:02:00Z,10.89,91.84
2026-02-11T10:03:00Z,6.54,91.51
2026-02-11T10:04:00Z,5.68,94.42
2026-02-11T10:05:00Z,3.63,95.02
2026-02-11T10:06:00Z,2.28,97.91
2026-02-11T10:07:00Z,1.60,97.82
2026-02-11T10:08:00Z,2.76,97.63
2026-02-11T10:09:00Z,3.98,96.66
2026-02-11T10:10:00Z,3.79,97.00
2026-02-11T10:11:00Z,3.36,97.43
2026-02-11T10:12:00Z,1.10,98.97
2026-02-11T10:13:00Z,3.18,98.31
2026-02-11T10:14:00Z,1.38,98.52
2026-02-11T10:15:00Z,1.00,99.00
2026-02-11T10:16:00Z,1.00,99.00
2026-02-11T10:17:00Z,1.00,99.00
2026-02-11T10:18:00Z,1.00,99.00
2026-02-11T10:19:00Z,1.00,99.00
2026-02-11T10:20:00Z,1.00,99.00
2026-02-11T10:21:00Z,1.00,99.00
2026-02-11T10:22:00Z,1.00,99.00
