# event_ticker=KXATPMATCH-26MAY18GIRSHE
# final_score=6-3 4-6 7-6(3)
# score_resolution=3-6 6-4 6-7
# match_winner=Ben Shelton
# fav_player=Marcos Giron
# dog_player=Ben Shelton
# kalshi_date=2026-05-18
timestamp,Marcos Giron,Ben Shelton
2026-05-18T16:17:00Z,9.32,92.03
2026-05-18T16:18:00Z,10.70,90.45
2026-05-18T16:19:00Z,11.00,89.96
2026-05-18T16:20:00Z,10.98,90.97
2026-05-18T16:21:00Z,10.14,90.01
2026-05-18T16:22:00Z,10.00,91.31
2026-05-18T16:23:00Z,10.00,90.95
2026-05-18T16:24:00Z,10.42,89.95
2026-05-18T16:25:00Z,11.86,89.00
2026-05-18T16:26:00Z,12.00,88.43
2026-05-18T16:27:00Z,13.35,87.63
2026-05-18T16:28:00Z,13.51,87.93
2026-05-18T16:29:00Z,18.11,86.18
2026-05-18T16:30:00Z,26.35,71.69
2026-05-18T16:31:00Z,29.85,70.79
2026-05-18T16:32:00Z,31.33,69.62
2026-05-18T16:33:00Z,33.28,68.30
2026-05-18T16:34:00Z,34.38,66.99
2026-05-18T16:35:00Z,35.06,64.56
2026-05-18T16:36:00Z,33.90,66.19
2026-05-18T16:37:00Z,38.36,63.25
2026-05-18T16:38:00Z,39.05,66.40
2026-05-18T16:39:00Z,29.81,70.93
2026-05-18T16:40:00Z,30.89,67.98
2026-05-18T16:41:00Z,37.03,64.55
2026-05-18T16:42:00Z,38.99,62.44
2026-05-18T16:43:00Z,38.75,62.79
2026-05-18T16:44:00Z,42.37,59.37
2026-05-18T16:45:00Z,40.37,60.78
2026-05-18T16:46:00Z,49.73,53.87
2026-05-18T16:47:00Z,36.30,63.36
2026-05-18T16:48:00Z,33.30,67.07
2026-05-18T16:49:00Z,25.22,77.14
2026-05-18T16:50:00Z,34.05,68.45
2026-05-18T16:51:00Z,39.44,61.19
2026-05-18T16:52:00Z,39.95,60.78
2026-05-18T16:53:00Z,42.18,57.54
2026-05-18T16:54:00Z,41.80,60.70
2026-05-18T16:55:00Z,38.61,62.85
2026-05-18T16:56:00Z,36.53,63.25
2026-05-18T16:57:00Z,36.30,64.86
2026-05-18T16:58:00Z,40.52,61.31
2026-05-18T16:59:00Z,43.98,56.60
2026-05-18T17:00:00Z,43.02,57.36
2026-05-18T17:01:00Z,39.71,60.77
2026-05-18T17:02:00Z,37.39,63.10
2026-05-18T17:03:00Z,37.19,63.89
2026-05-18T17:04:00Z,42.62,59.22
2026-05-18T17:05:00Z,44.30,56.85
2026-05-18T17:06:00Z,43.54,58.43
2026-05-18T17:07:00Z,43.79,57.03
2026-05-18T17:08:00Z,41.95,58.89
2026-05-18T17:09:00Z,38.27,62.10
2026-05-18T17:10:00Z,36.42,63.95
2026-05-18T17:11:00Z,36.68,63.06
2026-05-18T17:12:00Z,29.22,67.97
2026-05-18T17:13:00Z,32.55,67.56
2026-05-18T17:14:00Z,37.28,64.69
2026-05-18T17:15:00Z,34.80,70.18
2026-05-18T17:16:00Z,34.61,65.50
2026-05-18T17:17:00Z,34.97,64.41
2026-05-18T17:18:00Z,39.58,59.61
2026-05-18T17:19:00Z,42.84,57.85
2026-05-18T17:20:00Z,43.02,57.86
2026-05-18T17:21:00Z,42.69,61.33
2026-05-18T17:22:00Z,37.37,62.57
2026-05-18T17:23:00Z,37.89,62.46
2026-05-18T17:24:00Z,46.64,53.73
2026-05-18T17:25:00Z,41.47,58.77
2026-05-18T17:26:00Z,29.82,72.68
2026-05-18T17:27:00Z,17.67,81.03
2026-05-18T17:28:00Z,12.54,86.93
2026-05-18T17:29:00Z,20.58,81.48
2026-05-18T17:30:00Z,14.41,85.25
2026-05-18T17:31:00Z,9.75,91.16
2026-05-18T17:32:00Z,2.29,97.96
2026-05-18T17:33:00Z,1.00,99.00
2026-05-18T17:34:00Z,1.00,99.00
2026-05-18T17:35:00Z,1.00,99.00
2026-05-18T17:36:00Z,1.00,99.00
2026-05-18T17:37:00Z,1.00,99.00
