# event_ticker=KXATPMATCH-25OCT05NISMUN
# final_score=6-4 5-7 6-1
# match_winner=Jaume Munar
# fav_player=Jaume Munar
# dog_player=Yoshihito Nishioka
# kalshi_date=2025-10-05
timestamp,Jaume Munar,Yoshihito Nishioka
2025-10-05T09:31:00Z,81.69,21.86
2025-10-05T09:32:00Z,85.00,16.92
2025-10-05T09:33:00Z,84.98,17.00
2025-10-05T09:34:00Z,85.00,17.00
2025-10-05T09:35:00Z,85.00,17.00
2025-10-05T09:36:00Z,85.00,17.00
2025-10-05T09:37:00Z,85.00,16.00
2025-10-05T09:38:00Z,85.00,15.95
2025-10-05T09:39:00Z,87.00,15.95
2025-10-05T09:40:00Z,88.32,13.05
2025-10-05T09:41:00Z,87.06,18.23
2025-10-05T09:42:00Z,87.06,17.00
2025-10-05T09:43:00Z,84.00,17.00
2025-10-05T09:44:00Z,81.03,20.21
2025-10-05T09:45:00Z,81.00,27.22
2025-10-05T09:46:00Z,74.00,24.79
2025-10-05T09:47:00Z,71.99,32.96
2025-10-05T09:48:00Z,68.83,34.17
2025-10-05T09:49:00Z,68.00,34.17
2025-10-05T09:50:00Z,75.09,21.97
2025-10-05T09:51:00Z,84.40,19.00
2025-10-05T09:52:00Z,85.37,14.24
2025-10-05T09:53:00Z,84.32,17.06
2025-10-05T09:54:00Z,87.99,17.06
2025-10-05T09:55:00Z,84.46,13.16
2025-10-05T09:56:00Z,82.45,17.39
2025-10-05T09:57:00Z,85.01,13.00
2025-10-05T09:58:00Z,81.18,14.00
2025-10-05T09:59:00Z,89.00,13.56
2025-10-05T10:00:00Z,85.86,12.05
2025-10-05T10:01:00Z,86.00,16.45
2025-10-05T10:02:00Z,84.00,16.22
2025-10-05T10:03:00Z,85.98,16.00
2025-10-05T10:04:00Z,84.00,15.00
2025-10-05T10:05:00Z,87.00,13.00
2025-10-05T10:06:00Z,87.00,13.00
2025-10-05T10:07:00Z,88.50,10.38
2025-10-05T10:08:00Z,87.17,10.86
2025-10-05T10:09:00Z,87.17,13.95
2025-10-05T10:10:00Z,87.00,14.02
2025-10-05T10:11:00Z,87.56,13.99
2025-10-05T10:12:00Z,83.57,18.75
2025-10-05T10:13:00Z,77.79,22.65
2025-10-05T10:14:00Z,71.45,28.59
2025-10-05T10:15:00Z,70.14,30.56
2025-10-05T10:16:00Z,72.05,31.84
2025-10-05T10:17:00Z,63.11,34.05
2025-10-05T10:18:00Z,61.38,39.83
2025-10-05T10:19:00Z,60.95,40.00
2025-10-05T10:20:00Z,59.78,42.06
2025-10-05T10:21:00Z,63.60,37.45
2025-10-05T10:22:00Z,66.70,37.45
2025-10-05T10:23:00Z,66.65,34.58
2025-10-05T10:24:00Z,75.41,20.21
2025-10-05T10:25:00Z,77.66,25.79
2025-10-05T10:26:00Z,73.00,30.00
2025-10-05T10:27:00Z,74.11,28.04
2025-10-05T10:28:00Z,68.00,30.15
2025-10-05T10:29:00Z,68.00,41.08
2025-10-05T10:30:00Z,83.28,27.33
2025-10-05T10:31:00Z,80.00,27.33
2025-10-05T10:32:00Z,78.73,19.14
2025-10-05T10:33:00Z,79.40,19.14
2025-10-05T10:34:00Z,81.31,27.12
2025-10-05T10:35:00Z,81.28,21.00
2025-10-05T10:36:00Z,77.70,29.61
2025-10-05T10:37:00Z,60.08,37.66
2025-10-05T10:38:00Z,59.71,41.00
2025-10-05T10:39:00Z,56.24,43.86
2025-10-05T10:40:00Z,53.07,48.00
2025-10-05T10:41:00Z,51.06,52.34
2025-10-05T10:42:00Z,51.64,49.95
2025-10-05T10:43:00Z,52.00,48.29
2025-10-05T10:44:00Z,51.75,49.02
2025-10-05T10:45:00Z,51.57,49.21
2025-10-05T10:46:00Z,51.23,49.21
2025-10-05T10:47:00Z,52.00,47.15
2025-10-05T10:48:00Z,50.30,47.15
2025-10-05T10:49:00Z,53.88,46.77
2025-10-05T10:50:00Z,58.53,43.73
2025-10-05T10:51:00Z,58.53,41.09
2025-10-05T10:52:00Z,58.39,44.00
2025-10-05T10:53:00Z,58.39,48.61
2025-10-05T10:54:00Z,58.39,47.97
2025-10-05T10:55:00Z,49.79,49.50
2025-10-05T10:56:00Z,54.92,45.45
2025-10-05T10:57:00Z,58.59,42.01
2025-10-05T10:59:00Z,56.00,41.62
2025-10-05T11:00:00Z,56.00,45.47
2025-10-05T11:01:00Z,63.80,33.34
2025-10-05T11:02:00Z,79.66,12.90
2025-10-05T11:03:00Z,83.24,11.06
2025-10-05T11:04:00Z,89.38,7.66
2025-10-05T11:05:00Z,92.72,7.81
2025-10-05T11:06:00Z,92.30,8.93
2025-10-05T11:07:00Z,96.50,4.58
2025-10-05T11:08:00Z,96.12,3.46
2025-10-05T11:09:00Z,98.99,1.27
2025-10-05T11:10:00Z,98.86,2.96
2025-10-05T11:11:00Z,98.86,1.15
2025-10-05T11:12:00Z,98.94,2.15
2025-10-05T11:13:00Z,99.00,1.00
2025-10-05T11:14:00Z,99.00,1.00
2025-10-05T11:15:00Z,99.00,1.00
