# event_ticker=KXATPMATCH-26APR15NORQUI
# final_score=6-3 4-6 6-4
# match_winner=Cameron Norrie
# fav_player=Cameron Norrie
# dog_player=Ethan Quinn
# kalshi_date=2026-04-15
timestamp,Cameron Norrie,Ethan Quinn
2026-04-15T17:25:00Z,61.41,40.07
2026-04-15T17:26:00Z,60.65,41.29
2026-04-15T17:27:00Z,61.22,40.56
2026-04-15T17:28:00Z,66.62,34.56
2026-04-15T17:29:00Z,67.04,31.80
2026-04-15T17:30:00Z,74.93,25.03
2026-04-15T17:31:00Z,75.96,24.28
2026-04-15T17:32:00Z,77.67,25.25
2026-04-15T17:33:00Z,79.73,21.49
2026-04-15T17:34:00Z,69.18,29.65
2026-04-15T17:35:00Z,68.64,28.46
2026-04-15T17:36:00Z,59.59,40.43
2026-04-15T17:37:00Z,57.29,43.83
2026-04-15T17:38:00Z,56.87,43.73
2026-04-15T17:39:00Z,57.03,43.65
2026-04-15T17:40:00Z,59.40,41.71
2026-04-15T17:41:00Z,54.91,46.03
2026-04-15T17:42:00Z,52.74,48.40
2026-04-15T17:43:00Z,59.80,40.83
2026-04-15T17:44:00Z,69.02,32.35
2026-04-15T17:45:00Z,80.95,18.49
2026-04-15T17:46:00Z,81.24,18.23
2026-04-15T17:47:00Z,81.82,21.26
2026-04-15T17:48:00Z,84.28,16.63
2026-04-15T17:49:00Z,85.27,14.46
2026-04-15T17:50:00Z,85.06,16.55
2026-04-15T17:51:00Z,85.37,16.05
2026-04-15T17:52:00Z,88.00,13.85
2026-04-15T17:53:00Z,85.72,15.19
2026-04-15T17:54:00Z,83.44,17.06
2026-04-15T17:55:00Z,83.06,17.31
2026-04-15T17:56:00Z,80.21,20.05
2026-04-15T17:57:00Z,82.56,18.50
2026-04-15T17:58:00Z,82.94,18.56
2026-04-15T17:59:00Z,88.23,12.63
2026-04-15T18:00:00Z,91.13,11.89
2026-04-15T18:01:00Z,87.28,12.32
2026-04-15T18:02:00Z,87.89,13.10
2026-04-15T18:03:00Z,85.96,14.70
2026-04-15T18:04:00Z,86.51,14.62
2026-04-15T18:05:00Z,84.81,15.80
2026-04-15T18:06:00Z,82.55,16.73
2026-04-15T18:07:00Z,85.33,17.58
2026-04-15T18:08:00Z,82.75,17.53
2026-04-15T18:09:00Z,84.76,16.61
2026-04-15T18:10:00Z,87.73,14.66
2026-04-15T18:11:00Z,90.80,9.96
2026-04-15T18:12:00Z,90.48,11.44
2026-04-15T18:13:00Z,87.78,13.30
2026-04-15T18:14:00Z,88.92,13.80
2026-04-15T18:15:00Z,91.47,7.23
2026-04-15T18:16:00Z,91.74,8.05
2026-04-15T18:17:00Z,89.06,11.69
2026-04-15T18:18:00Z,85.52,15.06
2026-04-15T18:19:00Z,85.18,15.03
2026-04-15T18:20:00Z,82.57,19.93
2026-04-15T18:21:00Z,92.15,10.92
2026-04-15T18:22:00Z,88.71,13.01
2026-04-15T18:23:00Z,76.38,24.80
2026-04-15T18:24:00Z,78.28,22.44
2026-04-15T18:25:00Z,89.84,9.57
2026-04-15T18:26:00Z,90.65,9.69
2026-04-15T18:27:00Z,91.52,9.48
2026-04-15T18:28:00Z,92.92,7.57
2026-04-15T18:29:00Z,92.69,7.23
2026-04-15T18:30:00Z,92.63,6.84
2026-04-15T18:31:00Z,90.40,9.16
2026-04-15T18:32:00Z,90.25,10.10
2026-04-15T18:33:00Z,90.87,9.41
2026-04-15T18:34:00Z,96.64,3.16
2026-04-15T18:35:00Z,98.97,1.16
2026-04-15T18:36:00Z,98.90,1.12
2026-04-15T18:37:00Z,99.00,1.00
2026-04-15T18:38:00Z,99.00,1.00
