# event_ticker=KXATPCHALLENGERMATCH-26FEB21CRASAK
# final_score=6-4 6-3
# match_winner=Oliver Crawford
# fav_player=Oliver Crawford
# dog_player=Rei Sakamoto
# kalshi_date=2026-02-21
timestamp,Oliver Crawford,Rei Sakamoto
2026-02-21T08:28:00Z,68.45,35.34
2026-02-21T08:29:00Z,65.85,33.50
2026-02-21T08:30:00Z,66.88,36.38
2026-02-21T08:31:00Z,67.92,33.46
2026-02-21T08:32:00Z,74.94,31.27
2026-02-21T08:33:00Z,75.45,24.39
2026-02-21T08:34:00Z,79.06,21.99
2026-02-21T08:35:00Z,69.82,32.62
2026-02-21T08:36:00Z,65.71,36.13
2026-02-21T08:37:00Z,68.06,34.28
2026-02-21T08:38:00Z,71.44,30.53
2026-02-21T08:39:00Z,71.96,29.80
2026-02-21T08:40:00Z,70.99,30.40
2026-02-21T08:41:00Z,75.24,28.81
2026-02-21T08:42:00Z,76.51,25.92
2026-02-21T08:43:00Z,73.43,29.17
2026-02-21T08:44:00Z,77.32,25.67
2026-02-21T08:45:00Z,80.39,23.10
2026-02-21T08:46:00Z,88.57,10.69
2026-02-21T08:47:00Z,92.10,8.88
2026-02-21T08:48:00Z,89.74,10.06
2026-02-21T08:49:00Z,83.23,19.27
2026-02-21T08:50:00Z,79.77,24.17
2026-02-21T08:51:00Z,92.32,14.33
2026-02-21T08:52:00Z,92.24,8.59
2026-02-21T08:53:00Z,93.77,6.74
2026-02-21T08:54:00Z,93.63,7.60
2026-02-21T08:55:00Z,92.77,9.28
2026-02-21T08:56:00Z,92.64,8.94
2026-02-21T08:57:00Z,94.76,8.16
2026-02-21T08:58:00Z,85.36,13.01
2026-02-21T08:59:00Z,84.11,17.59
2026-02-21T09:00:00Z,90.70,10.46
2026-02-21T09:01:00Z,95.75,5.78
2026-02-21T09:02:00Z,95.90,4.25
2026-02-21T09:03:00Z,96.07,3.95
2026-02-21T09:04:00Z,94.58,5.36
2026-02-21T09:05:00Z,95.73,5.64
2026-02-21T09:06:00Z,96.39,3.94
2026-02-21T09:07:00Z,95.66,4.71
2026-02-21T09:08:00Z,96.38,3.28
2026-02-21T09:09:00Z,99.00,1.01
2026-02-21T09:10:00Z,99.00,1.01
2026-02-21T09:11:00Z,99.00,1.01
