# event_ticker=KXATPMATCH-26APR22ALTCER
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Juan Manuel Cerundolo
# fav_player=Daniel Altmaier
# dog_player=Juan Manuel Cerundolo
# kalshi_date=2026-04-22
timestamp,Daniel Altmaier,Juan Manuel Cerundolo
2026-04-23T13:27:00Z,43.00,58.00
2026-04-23T13:29:00Z,43.00,58.00
2026-04-23T13:31:00Z,43.00,58.00
2026-04-23T13:32:00Z,43.00,58.00
2026-04-23T13:33:00Z,43.00,58.00
2026-04-23T13:34:00Z,43.00,58.00
2026-04-23T13:36:00Z,43.84,58.00
2026-04-23T13:37:00Z,44.00,58.00
2026-04-23T13:38:00Z,43.00,58.00
2026-04-23T13:39:00Z,42.00,58.00
2026-04-23T13:40:00Z,43.00,58.00
2026-04-23T13:42:00Z,43.00,58.00
2026-04-23T13:43:00Z,43.00,58.00
2026-04-23T13:44:00Z,43.00,58.00
2026-04-23T13:47:00Z,43.00,58.00
2026-04-23T13:48:00Z,43.00,58.00
2026-04-23T13:49:00Z,43.00,58.00
2026-04-23T13:51:00Z,43.00,58.00
2026-04-23T13:52:00Z,43.00,58.00
2026-04-23T13:53:00Z,43.00,58.00
2026-04-23T13:54:00Z,43.00,58.00
2026-04-23T13:56:00Z,43.00,58.00
2026-04-23T13:59:00Z,43.00,58.00
2026-04-23T14:00:00Z,43.00,57.17
2026-04-23T14:01:00Z,43.00,58.00
2026-04-23T14:02:00Z,43.00,58.00
2026-04-23T14:06:00Z,43.00,58.00
2026-04-23T14:07:00Z,43.00,58.00
2026-04-23T14:08:00Z,43.00,56.00
2026-04-23T14:09:00Z,43.00,58.00
2026-04-23T14:11:00Z,43.00,58.00
2026-04-23T14:13:00Z,43.00,58.00
2026-04-23T14:14:00Z,43.00,58.00
2026-04-23T14:15:00Z,43.00,58.00
2026-04-23T14:16:00Z,43.00,58.00
2026-04-23T14:17:00Z,42.35,58.00
2026-04-23T14:19:00Z,43.00,58.00
2026-04-23T14:21:00Z,43.00,58.00
2026-04-23T14:23:00Z,43.00,58.00
2026-04-23T14:25:00Z,43.00,58.00
2026-04-23T14:28:00Z,43.00,58.00
2026-04-23T14:29:00Z,43.00,58.00
2026-04-23T14:30:00Z,43.00,58.00
2026-04-23T14:32:00Z,43.00,59.00
2026-04-23T14:33:00Z,43.00,59.00
2026-04-23T14:34:00Z,43.00,58.00
2026-04-23T14:36:00Z,43.00,58.00
2026-04-23T14:39:00Z,43.00,59.00
2026-04-23T14:40:00Z,43.00,58.00
2026-04-23T14:41:00Z,43.00,58.00
2026-04-23T14:43:00Z,43.00,58.00
2026-04-23T14:44:00Z,43.00,58.00
2026-04-23T14:45:00Z,43.00,58.00
2026-04-23T14:46:00Z,43.00,58.00
2026-04-23T14:47:00Z,43.00,58.00
2026-04-23T14:48:00Z,43.00,57.85
2026-04-23T14:49:00Z,43.00,58.00
2026-04-23T14:50:00Z,43.00,58.00
2026-04-23T14:51:00Z,43.00,58.00
2026-04-23T14:52:00Z,43.00,57.98
2026-04-23T14:53:00Z,43.00,59.00
2026-04-23T14:54:00Z,43.00,59.00
2026-04-23T14:56:00Z,42.97,59.00
2026-04-23T14:57:00Z,43.00,59.00
2026-04-23T14:58:00Z,43.00,58.80
2026-04-23T15:00:00Z,43.00,59.00
2026-04-23T15:01:00Z,43.00,58.73
2026-04-23T15:02:00Z,43.00,58.00
2026-04-23T15:03:00Z,43.00,58.00
2026-04-23T15:04:00Z,43.00,58.00
2026-04-23T15:05:00Z,43.00,57.97
2026-04-23T15:06:00Z,43.00,58.00
2026-04-23T15:07:00Z,43.00,58.00
2026-04-23T15:08:00Z,43.00,58.60
2026-04-23T15:09:00Z,43.00,58.00
2026-04-23T15:10:00Z,44.00,58.98
2026-04-23T15:11:00Z,43.81,58.00
2026-04-23T15:12:00Z,43.15,57.80
2026-04-23T15:13:00Z,44.00,58.00
2026-04-23T15:14:00Z,42.49,58.32
2026-04-23T15:15:00Z,41.91,58.93
2026-04-23T15:16:00Z,43.84,57.88
2026-04-23T15:17:00Z,44.98,55.54
2026-04-23T15:18:00Z,46.00,55.00
2026-04-23T15:19:00Z,48.41,52.63
2026-04-23T15:20:00Z,53.89,48.66
2026-04-23T15:21:00Z,61.10,43.38
2026-04-23T15:22:00Z,65.10,36.02
2026-04-23T15:23:00Z,67.00,33.38
2026-04-23T15:24:00Z,67.00,33.89
2026-04-23T15:25:00Z,67.99,33.64
2026-04-23T15:26:00Z,65.05,36.15
2026-04-23T15:27:00Z,63.13,37.14
2026-04-23T15:28:00Z,60.20,39.35
2026-04-23T15:29:00Z,61.13,39.09
2026-04-23T15:30:00Z,52.03,47.57
2026-04-23T15:31:00Z,46.24,53.18
2026-04-23T15:32:00Z,48.12,53.98
2026-04-23T15:33:00Z,48.76,52.90
2026-04-23T15:34:00Z,51.78,50.20
2026-04-23T15:35:00Z,47.69,52.66
2026-04-23T15:36:00Z,42.02,56.95
2026-04-23T15:37:00Z,40.60,59.44
2026-04-23T15:38:00Z,34.04,65.10
2026-04-23T15:39:00Z,27.68,71.84
2026-04-23T15:40:00Z,25.00,75.91
2026-04-23T15:41:00Z,25.00,76.00
2026-04-23T15:42:00Z,22.58,77.00
2026-04-23T15:43:00Z,22.81,76.62
2026-04-23T15:44:00Z,22.28,77.32
2026-04-23T15:45:00Z,22.84,78.48
2026-04-23T15:46:00Z,23.98,76.08
2026-04-23T15:47:00Z,25.06,75.02
2026-04-23T15:48:00Z,26.53,74.00
2026-04-23T15:49:00Z,26.11,73.38
2026-04-23T15:50:00Z,23.12,77.68
2026-04-23T15:51:00Z,23.15,77.71
2026-04-23T15:52:00Z,22.21,77.94
2026-04-23T15:53:00Z,22.99,77.65
2026-04-23T15:54:00Z,22.37,79.69
2026-04-23T15:55:00Z,24.18,75.40
2026-04-23T15:56:00Z,27.16,74.03
2026-04-23T15:57:00Z,26.88,74.29
2026-04-23T15:58:00Z,25.95,75.95
2026-04-23T15:59:00Z,27.11,74.51
2026-04-23T16:00:00Z,25.53,76.60
2026-04-23T16:01:00Z,22.58,78.32
2026-04-23T16:02:00Z,24.33,76.02
2026-04-23T16:03:00Z,28.57,72.91
2026-04-23T16:04:00Z,28.79,72.00
2026-04-23T16:05:00Z,27.51,73.12
2026-04-23T16:06:00Z,25.65,75.52
2026-04-23T16:07:00Z,26.37,74.92
2026-04-23T16:08:00Z,29.09,72.00
2026-04-23T16:09:00Z,29.98,71.92
2026-04-23T16:10:00Z,28.15,73.33
2026-04-23T16:11:00Z,25.07,75.20
2026-04-23T16:12:00Z,25.00,76.97
2026-04-23T16:13:00Z,20.40,80.71
2026-04-23T16:14:00Z,12.37,90.35
2026-04-23T16:15:00Z,9.65,88.53
2026-04-23T16:16:00Z,6.45,93.27
2026-04-23T16:17:00Z,5.37,94.74
2026-04-23T16:18:00Z,6.74,93.09
2026-04-23T16:19:00Z,7.68,90.29
2026-04-23T16:20:00Z,8.67,90.77
2026-04-23T16:21:00Z,8.31,94.35
2026-04-23T16:22:00Z,4.04,96.44
2026-04-23T16:23:00Z,3.50,97.12
2026-04-23T16:24:00Z,4.15,96.81
2026-04-23T16:25:00Z,4.80,95.99
2026-04-23T16:26:00Z,4.00,96.02
2026-04-23T16:27:00Z,6.38,94.39
2026-04-23T16:28:00Z,7.30,93.64
2026-04-23T16:29:00Z,2.88,97.27
2026-04-23T16:30:00Z,1.00,99.00
2026-04-23T16:31:00Z,1.00,99.00
2026-04-23T16:32:00Z,1.00,99.00
