# event_ticker=KXATPMATCH-26MAY10MUSCER
# final_score=7-6(7) 6-4
# score_resolution=6-7 4-6
# match_winner=Lorenzo Musetti
# fav_player=Francisco Cerundolo
# dog_player=Lorenzo Musetti
# kalshi_date=2026-05-10
timestamp,Lorenzo Musetti,Francisco Cerundolo
2026-05-10T10:58:00Z,52.00,50.00
2026-05-10T10:59:00Z,52.00,50.00
2026-05-10T11:00:00Z,52.00,50.00
2026-05-10T11:02:00Z,52.00,50.00
2026-05-10T11:11:00Z,52.00,50.00
2026-05-10T11:15:00Z,52.00,50.00
2026-05-10T11:16:00Z,52.00,50.00
2026-05-10T11:17:00Z,52.00,50.00
2026-05-10T11:18:00Z,52.00,49.00
2026-05-10T11:19:00Z,52.00,49.00
2026-05-10T11:20:00Z,51.00,49.00
2026-05-10T11:23:00Z,52.00,49.00
2026-05-10T11:24:00Z,52.00,49.00
2026-05-10T11:30:00Z,52.00,49.00
2026-05-10T11:32:00Z,52.00,49.00
2026-05-10T11:36:00Z,52.00,49.00
2026-05-10T11:37:00Z,52.00,49.00
2026-05-10T11:38:00Z,52.00,49.00
2026-05-10T11:40:00Z,52.00,49.00
2026-05-10T11:41:00Z,52.00,50.00
2026-05-10T11:44:00Z,52.00,50.00
2026-05-10T11:47:00Z,52.00,50.00
2026-05-10T11:49:00Z,52.00,50.00
2026-05-10T11:52:00Z,52.00,50.00
2026-05-10T11:53:00Z,52.00,50.00
2026-05-10T11:55:00Z,52.00,50.00
2026-05-10T11:57:00Z,52.00,50.00
2026-05-10T11:58:00Z,52.00,50.00
2026-05-10T11:59:00Z,52.00,50.00
2026-05-10T12:00:00Z,52.00,50.00
2026-05-10T12:02:00Z,52.00,50.00
2026-05-10T12:04:00Z,52.00,50.00
2026-05-10T12:07:00Z,52.00,50.00
2026-05-10T12:08:00Z,52.00,50.00
2026-05-10T12:09:00Z,52.00,50.00
2026-05-10T12:10:00Z,52.00,50.00
2026-05-10T12:11:00Z,52.00,50.00
2026-05-10T12:12:00Z,52.00,50.00
2026-05-10T12:13:00Z,52.00,50.00
2026-05-10T12:16:00Z,52.00,50.00
2026-05-10T12:18:00Z,52.00,50.00
2026-05-10T12:19:00Z,52.00,50.00
2026-05-10T12:20:00Z,52.00,50.00
2026-05-10T12:21:00Z,52.00,49.00
2026-05-10T12:22:00Z,52.00,49.00
2026-05-10T12:23:00Z,52.00,49.00
2026-05-10T12:24:00Z,52.00,49.00
2026-05-10T12:25:00Z,52.00,49.00
2026-05-10T12:26:00Z,52.00,49.00
2026-05-10T12:27:00Z,52.00,49.00
2026-05-10T12:28:00Z,52.00,49.00
2026-05-10T12:29:00Z,52.00,49.00
2026-05-10T12:30:00Z,52.00,49.00
2026-05-10T12:31:00Z,52.00,49.00
2026-05-10T12:32:00Z,52.00,49.00
2026-05-10T12:33:00Z,52.00,49.00
2026-05-10T12:35:00Z,52.00,49.00
2026-05-10T12:36:00Z,52.00,49.00
2026-05-10T12:37:00Z,52.00,49.00
2026-05-10T12:38:00Z,52.00,49.00
2026-05-10T12:39:00Z,52.00,49.00
2026-05-10T12:40:00Z,52.00,49.00
2026-05-10T12:41:00Z,52.00,49.00
2026-05-10T12:42:00Z,52.00,49.00
2026-05-10T12:43:00Z,52.00,49.00
2026-05-10T12:44:00Z,51.76,49.00
2026-05-10T12:45:00Z,52.00,49.00
2026-05-10T12:46:00Z,52.00,49.00
2026-05-10T12:47:00Z,52.00,49.00
2026-05-10T12:48:00Z,52.00,49.00
2026-05-10T12:49:00Z,52.00,49.00
2026-05-10T12:50:00Z,52.00,49.00
2026-05-10T12:51:00Z,52.00,49.00
2026-05-10T12:52:00Z,52.00,49.00
2026-05-10T12:53:00Z,52.16,49.00
2026-05-10T12:55:00Z,53.00,49.00
2026-05-10T12:56:00Z,53.00,49.00
2026-05-10T12:57:00Z,52.44,49.00
2026-05-10T12:58:00Z,53.00,49.00
2026-05-10T12:59:00Z,53.00,49.00
2026-05-10T13:00:00Z,53.00,49.00
2026-05-10T13:01:00Z,52.00,49.00
2026-05-10T13:02:00Z,52.56,47.05
2026-05-10T13:03:00Z,51.51,49.00
2026-05-10T13:04:00Z,50.72,49.00
2026-05-10T13:05:00Z,52.51,49.00
2026-05-10T13:06:00Z,52.56,49.00
2026-05-10T13:07:00Z,53.31,48.99
2026-05-10T13:08:00Z,53.42,48.97
2026-05-10T13:09:00Z,53.00,49.00
2026-05-10T13:10:00Z,52.00,49.00
2026-05-10T13:11:00Z,52.00,49.00
2026-05-10T13:12:00Z,52.00,49.00
2026-05-10T13:13:00Z,52.00,49.01
2026-05-10T13:14:00Z,53.43,49.10
2026-05-10T13:15:00Z,55.03,46.30
2026-05-10T13:16:00Z,52.50,50.58
2026-05-10T13:17:00Z,49.70,51.96
2026-05-10T13:18:00Z,48.00,53.00
2026-05-10T13:19:00Z,46.44,53.51
2026-05-10T13:20:00Z,48.88,53.76
2026-05-10T13:21:00Z,48.65,52.80
2026-05-10T13:22:00Z,50.32,51.19
2026-05-10T13:23:00Z,49.89,51.75
2026-05-10T13:24:00Z,48.16,53.52
2026-05-10T13:25:00Z,49.88,52.96
2026-05-10T13:26:00Z,49.16,52.97
2026-05-10T13:27:00Z,49.00,52.85
2026-05-10T13:28:00Z,49.09,52.30
2026-05-10T13:29:00Z,50.87,51.00
2026-05-10T13:30:00Z,53.10,48.04
2026-05-10T13:31:00Z,56.61,44.96
2026-05-10T13:32:00Z,55.46,47.68
2026-05-10T13:33:00Z,52.91,49.00
2026-05-10T13:34:00Z,53.91,49.12
2026-05-10T13:35:00Z,51.40,49.21
2026-05-10T13:36:00Z,50.00,51.00
2026-05-10T13:37:00Z,50.58,50.32
2026-05-10T13:38:00Z,52.95,49.64
2026-05-10T13:39:00Z,51.16,49.38
2026-05-10T13:40:00Z,49.33,50.45
2026-05-10T13:41:00Z,45.10,53.57
2026-05-10T13:42:00Z,48.20,51.22
2026-05-10T13:43:00Z,46.84,53.13
2026-05-10T13:44:00Z,46.36,55.75
2026-05-10T13:45:00Z,43.73,54.60
2026-05-10T13:46:00Z,47.81,50.29
2026-05-10T13:47:00Z,52.21,49.19
2026-05-10T13:48:00Z,52.91,48.27
2026-05-10T13:49:00Z,53.26,47.35
2026-05-10T13:50:00Z,56.12,44.10
2026-05-10T13:51:00Z,53.26,47.22
2026-05-10T13:52:00Z,50.89,50.59
2026-05-10T13:53:00Z,49.18,50.93
2026-05-10T13:54:00Z,50.15,51.02
2026-05-10T13:55:00Z,49.96,50.00
2026-05-10T13:56:00Z,49.50,52.38
2026-05-10T13:57:00Z,45.54,55.56
2026-05-10T13:58:00Z,39.10,62.07
2026-05-10T13:59:00Z,31.19,69.73
2026-05-10T14:00:00Z,34.79,63.50
2026-05-10T14:01:00Z,37.70,62.49
2026-05-10T14:02:00Z,45.83,56.55
2026-05-10T14:03:00Z,48.57,51.89
2026-05-10T14:04:00Z,49.80,51.43
2026-05-10T14:05:00Z,51.10,50.98
2026-05-10T14:06:00Z,51.77,51.18
2026-05-10T14:07:00Z,50.91,53.35
2026-05-10T14:08:00Z,45.08,56.41
2026-05-10T14:09:00Z,52.76,46.94
2026-05-10T14:10:00Z,57.66,44.33
2026-05-10T14:11:00Z,53.95,46.24
2026-05-10T14:12:00Z,54.93,45.57
2026-05-10T14:13:00Z,61.37,40.63
2026-05-10T14:14:00Z,57.75,42.04
2026-05-10T14:15:00Z,60.72,34.57
2026-05-10T14:16:00Z,73.19,27.35
2026-05-10T14:17:00Z,73.32,28.38
2026-05-10T14:18:00Z,67.69,34.78
2026-05-10T14:19:00Z,59.28,42.08
2026-05-10T14:20:00Z,54.33,46.01
2026-05-10T14:21:00Z,56.41,45.58
2026-05-10T14:22:00Z,58.69,42.17
2026-05-10T14:23:00Z,55.70,44.13
2026-05-10T14:24:00Z,51.53,50.80
2026-05-10T14:25:00Z,51.14,47.92
2026-05-10T14:26:00Z,56.65,44.32
2026-05-10T14:27:00Z,56.94,45.02
2026-05-10T14:28:00Z,51.65,50.47
2026-05-10T14:29:00Z,60.59,40.25
2026-05-10T14:30:00Z,53.94,46.91
2026-05-10T14:31:00Z,46.39,54.29
2026-05-10T14:32:00Z,57.53,43.25
2026-05-10T14:33:00Z,73.31,24.17
2026-05-10T14:34:00Z,76.09,23.89
2026-05-10T14:35:00Z,76.62,23.65
2026-05-10T14:36:00Z,75.11,25.18
2026-05-10T14:37:00Z,77.57,24.71
2026-05-10T14:38:00Z,73.83,26.39
2026-05-10T14:39:00Z,77.14,23.55
2026-05-10T14:40:00Z,77.92,23.17
2026-05-10T14:41:00Z,75.91,25.74
2026-05-10T14:42:00Z,75.89,24.27
2026-05-10T14:43:00Z,75.15,21.91
2026-05-10T14:44:00Z,72.90,27.68
2026-05-10T14:45:00Z,72.32,28.12
2026-05-10T14:46:00Z,67.31,30.09
2026-05-10T14:47:00Z,62.26,38.28
2026-05-10T14:48:00Z,60.56,39.61
2026-05-10T14:49:00Z,58.96,40.78
2026-05-10T14:50:00Z,59.23,41.52
2026-05-10T14:51:00Z,59.64,42.57
2026-05-10T14:52:00Z,64.25,39.48
2026-05-10T14:53:00Z,72.66,26.78
2026-05-10T14:54:00Z,74.26,28.12
2026-05-10T14:55:00Z,69.49,30.86
2026-05-10T14:56:00Z,70.30,30.40
2026-05-10T14:57:00Z,75.11,25.48
2026-05-10T14:58:00Z,76.72,23.87
2026-05-10T14:59:00Z,76.82,23.91
2026-05-10T15:00:00Z,74.88,26.63
2026-05-10T15:01:00Z,74.94,26.27
2026-05-10T15:02:00Z,72.51,28.71
2026-05-10T15:03:00Z,68.56,31.36
2026-05-10T15:04:00Z,63.86,36.59
2026-05-10T15:05:00Z,63.09,36.63
2026-05-10T15:06:00Z,65.53,34.83
2026-05-10T15:07:00Z,68.18,34.50
2026-05-10T15:08:00Z,69.23,32.54
2026-05-10T15:09:00Z,74.67,26.27
2026-05-10T15:10:00Z,74.96,25.84
2026-05-10T15:11:00Z,74.24,26.16
2026-05-10T15:12:00Z,71.67,29.99
2026-05-10T15:13:00Z,72.03,29.21
2026-05-10T15:14:00Z,69.58,29.71
2026-05-10T15:15:00Z,70.08,30.83
2026-05-10T15:16:00Z,70.86,30.31
2026-05-10T15:17:00Z,74.53,26.16
2026-05-10T15:18:00Z,74.99,25.23
2026-05-10T15:19:00Z,75.02,25.29
2026-05-10T15:20:00Z,74.47,25.13
2026-05-10T15:21:00Z,76.17,25.65
2026-05-10T15:22:00Z,73.69,24.73
2026-05-10T15:23:00Z,84.54,17.26
2026-05-10T15:24:00Z,82.35,17.88
2026-05-10T15:25:00Z,86.15,14.88
2026-05-10T15:26:00Z,84.58,14.83
2026-05-10T15:27:00Z,97.76,2.60
2026-05-10T15:28:00Z,99.00,2.60
2026-05-10T15:29:00Z,99.00,2.60
2026-05-10T15:30:00Z,99.00,1.00
2026-05-10T15:31:00Z,99.00,1.00
2026-05-10T15:32:00Z,99.00,1.00
