# event_ticker=KXATPMATCH-26MAR14ZVESIN
# final_score=6-2 6-4
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Alexander Zverev
# kalshi_date=2026-03-14
timestamp,Jannik Sinner,Alexander Zverev
2026-03-14T20:51:00Z,78.06,23.14
2026-03-14T20:52:00Z,77.98,22.99
2026-03-14T20:53:00Z,77.70,22.91
2026-03-14T20:54:00Z,78.55,22.35
2026-03-14T20:55:00Z,79.25,21.38
2026-03-14T20:56:00Z,80.04,20.60
2026-03-14T20:57:00Z,83.21,18.97
2026-03-14T20:58:00Z,82.50,18.22
2026-03-14T20:59:00Z,81.04,19.35
2026-03-14T21:00:00Z,84.87,16.37
2026-03-14T21:01:00Z,86.35,11.17
2026-03-14T21:02:00Z,90.23,10.89
2026-03-14T21:03:00Z,91.47,9.70
2026-03-14T21:04:00Z,91.78,9.16
2026-03-14T21:05:00Z,91.52,9.59
2026-03-14T21:06:00Z,92.03,8.97
2026-03-14T21:07:00Z,92.04,8.32
2026-03-14T21:08:00Z,92.10,8.66
2026-03-14T21:09:00Z,93.18,7.40
2026-03-14T21:10:00Z,94.12,6.38
2026-03-14T21:11:00Z,94.00,5.97
2026-03-14T21:12:00Z,94.12,5.99
2026-03-14T21:13:00Z,94.99,5.23
2026-03-14T21:14:00Z,95.00,5.99
2026-03-14T21:15:00Z,94.98,6.00
2026-03-14T21:16:00Z,95.00,5.91
2026-03-14T21:17:00Z,94.99,6.00
2026-03-14T21:18:00Z,94.00,6.95
2026-03-14T21:19:00Z,93.46,6.87
2026-03-14T21:20:00Z,95.18,6.15
2026-03-14T21:21:00Z,96.85,3.39
2026-03-14T21:22:00Z,95.10,5.01
2026-03-14T21:23:00Z,94.10,6.85
2026-03-14T21:24:00Z,95.01,6.00
2026-03-14T21:25:00Z,95.99,5.02
2026-03-14T21:26:00Z,93.91,5.74
2026-03-14T21:27:00Z,94.00,6.40
2026-03-14T21:28:00Z,93.12,7.02
2026-03-14T21:29:00Z,95.00,6.80
2026-03-14T21:30:00Z,93.40,7.26
2026-03-14T21:31:00Z,93.27,6.79
2026-03-14T21:32:00Z,92.70,8.65
2026-03-14T21:33:00Z,92.00,9.04
2026-03-14T21:34:00Z,92.00,9.00
2026-03-14T21:35:00Z,92.22,8.19
2026-03-14T21:36:00Z,93.00,7.85
2026-03-14T21:37:00Z,92.99,7.67
2026-03-14T21:38:00Z,92.75,8.67
2026-03-14T21:39:00Z,92.00,9.03
2026-03-14T21:40:00Z,91.33,9.00
2026-03-14T21:41:00Z,91.13,9.77
2026-03-14T21:42:00Z,92.00,8.34
2026-03-14T21:43:00Z,91.12,8.08
2026-03-14T21:44:00Z,90.16,10.38
2026-03-14T21:45:00Z,91.33,10.14
2026-03-14T21:46:00Z,87.95,12.91
2026-03-14T21:47:00Z,90.61,11.75
2026-03-14T21:48:00Z,91.00,9.83
2026-03-14T21:49:00Z,91.61,8.17
2026-03-14T21:50:00Z,93.86,6.15
2026-03-14T21:51:00Z,95.07,4.77
2026-03-14T21:52:00Z,98.67,2.06
2026-03-14T21:53:00Z,98.99,1.98
2026-03-14T21:54:00Z,98.17,2.52
2026-03-14T21:55:00Z,97.61,2.34
2026-03-14T21:56:00Z,98.98,1.20
2026-03-14T21:57:00Z,99.00,1.43
2026-03-14T21:58:00Z,99.00,1.00
2026-03-14T21:59:00Z,99.00,1.00
2026-03-14T22:00:00Z,99.00,1.00
2026-03-14T22:01:00Z,99.00,1.00
2026-03-14T22:02:00Z,99.00,1.00
2026-03-14T22:03:00Z,99.00,1.00
2026-03-14T22:04:00Z,97.95,1.36
2026-03-14T22:05:00Z,97.48,2.15
2026-03-14T22:06:00Z,98.71,1.86
2026-03-14T22:07:00Z,99.00,1.00
2026-03-14T22:08:00Z,99.00,1.00
2026-03-14T22:09:00Z,99.00,1.00
2026-03-14T22:10:00Z,99.00,1.00
2026-03-14T22:11:00Z,99.00,1.00
2026-03-14T22:12:00Z,99.00,1.00
