# event_ticker=KXATPMATCH-26FEB26TABTIR
# final_score=4-6 6-3 6-3
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Thiago Agustin Tirante
# kalshi_date=2026-02-26
timestamp,Alejandro Tabilo,Thiago Agustin Tirante
2026-02-26T22:56:00Z,68.00,33.00
2026-02-26T22:57:00Z,68.00,33.00
2026-02-26T22:58:00Z,68.00,33.00
2026-02-26T22:59:00Z,68.00,33.00
2026-02-26T23:01:00Z,68.00,33.00
2026-02-26T23:02:00Z,68.00,33.00
2026-02-26T23:04:00Z,68.00,33.00
2026-02-26T23:05:00Z,69.00,32.11
2026-02-26T23:06:00Z,69.00,33.00
2026-02-26T23:07:00Z,69.00,33.00
2026-02-26T23:08:00Z,68.00,33.00
2026-02-26T23:09:00Z,68.00,33.00
2026-02-26T23:10:00Z,68.00,33.00
2026-02-26T23:11:00Z,68.00,33.00
2026-02-26T23:12:00Z,68.00,33.00
2026-02-26T23:14:00Z,69.00,33.00
2026-02-26T23:15:00Z,69.00,33.00
2026-02-26T23:16:00Z,69.00,33.00
2026-02-26T23:17:00Z,69.00,33.00
2026-02-26T23:18:00Z,69.00,33.00
2026-02-26T23:19:00Z,69.00,33.00
2026-02-26T23:20:00Z,69.00,33.00
2026-02-26T23:21:00Z,69.00,33.00
2026-02-26T23:22:00Z,70.00,31.00
2026-02-26T23:23:00Z,70.00,31.00
2026-02-26T23:24:00Z,70.00,31.00
2026-02-26T23:25:00Z,70.00,31.00
2026-02-26T23:26:00Z,70.00,31.00
2026-02-26T23:27:00Z,70.00,31.00
2026-02-26T23:28:00Z,70.00,31.00
2026-02-26T23:29:00Z,70.00,31.00
2026-02-26T23:31:00Z,70.00,31.00
2026-02-26T23:32:00Z,70.24,31.00
2026-02-26T23:33:00Z,71.00,31.00
2026-02-26T23:35:00Z,71.00,31.00
2026-02-26T23:36:00Z,71.00,31.00
2026-02-26T23:38:00Z,71.00,30.00
2026-02-26T23:39:00Z,71.00,31.00
2026-02-26T23:40:00Z,71.00,31.00
2026-02-26T23:41:00Z,71.00,31.00
2026-02-26T23:42:00Z,71.00,31.00
2026-02-26T23:43:00Z,70.58,31.00
2026-02-26T23:44:00Z,71.00,31.00
2026-02-26T23:48:00Z,71.00,31.00
2026-02-26T23:52:00Z,71.00,31.00
2026-02-26T23:53:00Z,71.00,31.00
2026-02-26T23:54:00Z,71.00,31.00
2026-02-26T23:55:00Z,71.00,31.00
2026-02-26T23:56:00Z,71.00,31.00
2026-02-26T23:57:00Z,71.00,31.00
2026-02-26T23:58:00Z,71.00,31.00
2026-02-26T23:59:00Z,71.00,31.00
2026-02-27T00:00:00Z,71.00,31.00
2026-02-27T00:01:00Z,71.00,31.00
2026-02-27T00:02:00Z,71.00,31.00
2026-02-27T00:03:00Z,71.00,31.00
2026-02-27T00:07:00Z,71.00,31.00
2026-02-27T00:09:00Z,71.00,29.03
2026-02-27T00:10:00Z,71.74,31.00
2026-02-27T00:11:00Z,72.00,31.00
2026-02-27T00:12:00Z,72.00,31.00
2026-02-27T00:13:00Z,72.00,30.00
2026-02-27T00:14:00Z,71.00,30.00
2026-02-27T00:15:00Z,71.00,30.00
2026-02-27T00:16:00Z,71.00,30.00
2026-02-27T00:17:00Z,71.00,30.00
2026-02-27T00:18:00Z,72.00,30.00
2026-02-27T00:19:00Z,72.00,30.00
2026-02-27T00:20:00Z,72.00,30.00
2026-02-27T00:21:00Z,71.67,30.00
2026-02-27T00:22:00Z,72.00,30.90
2026-02-27T00:23:00Z,72.00,30.90
2026-02-27T00:24:00Z,72.00,30.00
2026-02-27T00:25:00Z,72.00,30.00
2026-02-27T00:26:00Z,72.00,30.00
2026-02-27T00:27:00Z,71.14,30.00
2026-02-27T00:28:00Z,71.00,30.00
2026-02-27T00:29:00Z,71.89,31.00
2026-02-27T00:30:00Z,72.00,31.00
2026-02-27T00:31:00Z,71.24,30.79
2026-02-27T00:32:00Z,73.99,26.79
2026-02-27T00:33:00Z,75.00,27.31
2026-02-27T00:34:00Z,74.01,27.00
2026-02-27T00:35:00Z,72.44,28.68
2026-02-27T00:36:00Z,70.99,24.47
2026-02-27T00:37:00Z,71.75,30.62
2026-02-27T00:38:00Z,72.01,30.18
2026-02-27T00:39:00Z,66.06,37.45
2026-02-27T00:40:00Z,57.94,44.60
2026-02-27T00:41:00Z,54.99,46.34
2026-02-27T00:42:00Z,53.01,48.57
2026-02-27T00:43:00Z,57.30,45.89
2026-02-27T00:44:00Z,54.65,46.61
2026-02-27T00:45:00Z,50.86,48.18
2026-02-27T00:46:00Z,52.85,48.57
2026-02-27T00:47:00Z,53.14,47.48
2026-02-27T00:48:00Z,54.09,46.02
2026-02-27T00:49:00Z,54.00,46.28
2026-02-27T00:50:00Z,51.03,48.99
2026-02-27T00:51:00Z,48.12,51.61
2026-02-27T00:52:00Z,47.00,52.91
2026-02-27T00:53:00Z,47.30,52.38
2026-02-27T00:54:00Z,50.70,50.24
2026-02-27T00:55:00Z,51.00,50.53
2026-02-27T00:56:00Z,51.00,49.16
2026-02-27T00:57:00Z,46.54,54.64
2026-02-27T00:58:00Z,46.15,52.39
2026-02-27T00:59:00Z,48.81,53.87
2026-02-27T01:00:00Z,45.49,54.73
2026-02-27T01:01:00Z,46.10,57.03
2026-02-27T01:02:00Z,47.27,54.25
2026-02-27T01:03:00Z,46.82,53.97
2026-02-27T01:04:00Z,47.00,54.00
2026-02-27T01:05:00Z,50.16,52.58
2026-02-27T01:06:00Z,55.87,44.69
2026-02-27T01:07:00Z,51.05,46.99
2026-02-27T01:08:00Z,52.58,45.25
2026-02-27T01:09:00Z,55.26,47.37
2026-02-27T01:10:00Z,47.17,52.84
2026-02-27T01:11:00Z,45.53,55.58
2026-02-27T01:12:00Z,44.47,55.50
2026-02-27T01:13:00Z,45.30,54.77
2026-02-27T01:14:00Z,45.79,55.15
2026-02-27T01:15:00Z,44.93,55.92
2026-02-27T01:16:00Z,44.92,55.72
2026-02-27T01:17:00Z,44.63,57.29
2026-02-27T01:18:00Z,46.06,53.64
2026-02-27T01:19:00Z,47.40,51.95
2026-02-27T01:20:00Z,47.83,53.51
2026-02-27T01:21:00Z,51.96,50.29
2026-02-27T01:22:00Z,47.51,46.75
2026-02-27T01:23:00Z,50.96,53.59
2026-02-27T01:24:00Z,46.06,54.91
2026-02-27T01:25:00Z,49.91,51.41
2026-02-27T01:26:00Z,49.96,50.73
2026-02-27T01:27:00Z,48.51,51.80
2026-02-27T01:28:00Z,56.55,48.87
2026-02-27T01:29:00Z,53.16,45.76
2026-02-27T01:30:00Z,55.46,43.01
2026-02-27T01:31:00Z,55.31,46.08
2026-02-27T01:32:00Z,61.28,45.70
2026-02-27T01:33:00Z,64.17,35.13
2026-02-27T01:34:00Z,64.37,36.00
2026-02-27T01:35:00Z,62.32,33.43
2026-02-27T01:36:00Z,54.37,42.84
2026-02-27T01:37:00Z,48.38,51.02
2026-02-27T01:38:00Z,48.94,52.99
2026-02-27T01:39:00Z,52.23,52.51
2026-02-27T01:40:00Z,50.75,51.55
2026-02-27T01:41:00Z,52.05,46.63
2026-02-27T01:42:00Z,51.05,44.01
2026-02-27T01:43:00Z,62.67,42.78
2026-02-27T01:44:00Z,67.00,34.42
2026-02-27T01:45:00Z,69.60,31.92
2026-02-27T01:46:00Z,65.97,33.11
2026-02-27T01:47:00Z,68.61,30.24
2026-02-27T01:48:00Z,69.70,30.83
2026-02-27T01:49:00Z,69.13,31.52
2026-02-27T01:50:00Z,69.61,33.76
2026-02-27T01:51:00Z,65.92,34.83
2026-02-27T01:52:00Z,68.89,33.89
2026-02-27T01:53:00Z,69.92,29.77
2026-02-27T01:54:00Z,68.92,31.22
2026-02-27T01:55:00Z,67.88,31.42
2026-02-27T01:56:00Z,66.97,33.05
2026-02-27T01:57:00Z,68.91,32.00
2026-02-27T01:58:00Z,62.61,37.35
2026-02-27T01:59:00Z,60.87,38.98
2026-02-27T02:00:00Z,62.36,35.51
2026-02-27T02:01:00Z,54.75,42.33
2026-02-27T02:02:00Z,52.47,45.08
2026-02-27T02:03:00Z,63.19,41.64
2026-02-27T02:04:00Z,65.45,36.20
2026-02-27T02:05:00Z,58.92,42.80
2026-02-27T02:06:00Z,59.96,40.07
2026-02-27T02:07:00Z,62.98,35.03
2026-02-27T02:08:00Z,75.26,24.96
2026-02-27T02:09:00Z,76.13,27.49
2026-02-27T02:10:00Z,74.50,24.00
2026-02-27T02:11:00Z,72.66,24.81
2026-02-27T02:12:00Z,63.73,35.52
2026-02-27T02:13:00Z,59.05,40.43
2026-02-27T02:14:00Z,60.58,40.97
2026-02-27T02:15:00Z,65.29,36.42
2026-02-27T02:16:00Z,65.34,34.58
2026-02-27T02:17:00Z,64.57,36.36
2026-02-27T02:18:00Z,60.28,41.47
2026-02-27T02:19:00Z,61.64,39.70
2026-02-27T02:20:00Z,69.29,28.94
2026-02-27T02:21:00Z,85.97,13.25
2026-02-27T02:22:00Z,90.69,9.99
2026-02-27T02:23:00Z,89.87,9.84
2026-02-27T02:24:00Z,92.22,8.49
2026-02-27T02:25:00Z,93.57,6.40
2026-02-27T02:26:00Z,93.55,7.05
2026-02-27T02:27:00Z,92.91,7.98
2026-02-27T02:28:00Z,91.40,8.62
2026-02-27T02:29:00Z,93.01,7.48
2026-02-27T02:30:00Z,91.97,8.42
2026-02-27T02:31:00Z,91.43,8.96
2026-02-27T02:32:00Z,88.46,13.20
2026-02-27T02:33:00Z,87.91,11.62
2026-02-27T02:34:00Z,85.90,11.78
2026-02-27T02:35:00Z,94.32,5.83
2026-02-27T02:36:00Z,96.49,3.61
2026-02-27T02:37:00Z,98.28,1.69
2026-02-27T02:38:00Z,98.93,1.41
2026-02-27T02:39:00Z,99.00,1.00
2026-02-27T02:40:00Z,99.00,1.00
2026-02-27T02:41:00Z,99.00,1.00
2026-02-27T02:42:00Z,99.00,1.00
2026-02-27T02:43:00Z,99.00,1.00
2026-02-27T02:44:00Z,99.00,1.00
2026-02-27T02:45:00Z,99.00,1.00
2026-02-27T02:46:00Z,99.00,1.00
