# event_ticker=KXATPMATCH-25OCT15KORMAJ
# final_score=6-4 4-6 7-5
# score_resolution=4-6 6-4 5-7
# match_winner=Sebastian Korda
# fav_player=Kamil Majchrzak
# dog_player=Sebastian Korda
# kalshi_date=2025-10-15
timestamp,Kamil Majchrzak,Sebastian Korda
2025-10-15T13:48:00Z,38.00,65.00
2025-10-15T13:49:00Z,38.00,65.00
2025-10-15T13:53:00Z,38.00,65.00
2025-10-15T13:54:00Z,38.00,65.20
2025-10-15T13:56:00Z,37.00,65.00
2025-10-15T13:57:00Z,37.00,65.00
2025-10-15T13:58:00Z,37.00,65.00
2025-10-15T13:59:00Z,37.00,66.00
2025-10-15T14:01:00Z,37.00,66.00
2025-10-15T14:03:00Z,37.00,66.00
2025-10-15T14:04:00Z,37.00,66.00
2025-10-15T14:05:00Z,37.00,66.00
2025-10-15T14:06:00Z,36.00,64.00
2025-10-15T14:07:00Z,36.00,67.49
2025-10-15T14:08:00Z,34.00,67.01
2025-10-15T14:09:00Z,38.00,63.00
2025-10-15T14:10:00Z,40.91,59.00
2025-10-15T14:11:00Z,40.91,62.00
2025-10-15T14:12:00Z,38.11,61.65
2025-10-15T14:13:00Z,35.66,65.52
2025-10-15T14:14:00Z,39.00,63.05
2025-10-15T14:15:00Z,39.00,63.05
2025-10-15T14:16:00Z,40.00,61.00
2025-10-15T14:17:00Z,40.00,60.95
2025-10-15T14:18:00Z,38.76,61.62
2025-10-15T14:19:00Z,40.67,62.24
2025-10-15T14:20:00Z,43.09,61.00
2025-10-15T14:21:00Z,43.09,59.00
2025-10-15T14:22:00Z,40.00,64.04
2025-10-15T14:23:00Z,40.24,64.04
2025-10-15T14:24:00Z,40.71,66.13
2025-10-15T14:25:00Z,39.00,62.00
2025-10-15T14:26:00Z,40.05,60.00
2025-10-15T14:27:00Z,41.00,59.00
2025-10-15T14:28:00Z,40.00,62.91
2025-10-15T14:29:00Z,38.00,64.83
2025-10-15T14:30:00Z,38.44,64.83
2025-10-15T14:31:00Z,38.24,62.00
2025-10-15T14:32:00Z,35.67,66.55
2025-10-15T14:33:00Z,26.24,73.11
2025-10-15T14:34:00Z,29.57,70.43
2025-10-15T14:35:00Z,30.51,66.70
2025-10-15T14:36:00Z,34.02,69.00
2025-10-15T14:37:00Z,30.63,69.91
2025-10-15T14:38:00Z,37.00,65.25
2025-10-15T14:39:00Z,31.47,68.98
2025-10-15T14:40:00Z,30.76,70.15
2025-10-15T14:41:00Z,23.10,77.50
2025-10-15T14:42:00Z,19.00,80.95
2025-10-15T14:43:00Z,18.94,81.62
2025-10-15T14:44:00Z,18.00,83.95
2025-10-15T14:45:00Z,15.34,83.38
2025-10-15T14:46:00Z,15.17,83.18
2025-10-15T14:47:00Z,16.00,85.00
2025-10-15T14:48:00Z,16.91,85.00
2025-10-15T14:49:00Z,15.54,83.00
2025-10-15T14:51:00Z,21.27,80.56
2025-10-15T14:52:00Z,29.26,71.60
2025-10-15T14:53:00Z,22.69,77.09
2025-10-15T14:54:00Z,22.80,79.46
2025-10-15T14:55:00Z,22.51,76.36
2025-10-15T14:56:00Z,22.90,77.91
2025-10-15T14:57:00Z,16.49,80.43
2025-10-15T14:58:00Z,16.13,84.62
2025-10-15T14:59:00Z,16.05,84.00
2025-10-15T15:00:00Z,15.98,83.54
2025-10-15T15:01:00Z,14.98,85.38
2025-10-15T15:02:00Z,17.64,83.97
2025-10-15T15:03:00Z,15.02,87.99
2025-10-15T15:04:00Z,11.90,88.20
2025-10-15T15:05:00Z,15.66,84.00
2025-10-15T15:06:00Z,18.78,84.00
2025-10-15T15:07:00Z,18.78,85.19
2025-10-15T15:08:00Z,17.00,85.18
2025-10-15T15:09:00Z,16.18,85.18
2025-10-15T15:10:00Z,17.08,83.12
2025-10-15T15:11:00Z,19.00,83.12
2025-10-15T15:12:00Z,18.96,83.12
2025-10-15T15:13:00Z,19.00,83.12
2025-10-15T15:14:00Z,20.00,83.12
2025-10-15T15:15:00Z,21.68,79.00
2025-10-15T15:16:00Z,17.12,83.00
2025-10-15T15:17:00Z,17.00,83.00
2025-10-15T15:18:00Z,15.00,84.99
2025-10-15T15:19:00Z,18.01,84.19
2025-10-15T15:20:00Z,20.00,82.00
2025-10-15T15:21:00Z,20.00,82.00
2025-10-15T15:22:00Z,21.83,79.00
2025-10-15T15:23:00Z,20.00,83.00
2025-10-15T15:24:00Z,22.86,76.02
2025-10-15T15:25:00Z,23.87,76.74
2025-10-15T15:26:00Z,23.21,75.00
2025-10-15T15:27:00Z,18.99,81.53
2025-10-15T15:28:00Z,25.07,75.12
2025-10-15T15:29:00Z,24.29,75.00
2025-10-15T15:30:00Z,22.18,81.36
2025-10-15T15:31:00Z,20.50,83.44
2025-10-15T15:32:00Z,18.27,84.69
2025-10-15T15:33:00Z,12.08,89.64
2025-10-15T15:34:00Z,14.88,84.47
2025-10-15T15:35:00Z,16.00,86.00
2025-10-15T15:36:00Z,13.84,86.32
2025-10-15T15:37:00Z,20.12,82.70
2025-10-15T15:38:00Z,18.38,81.41
2025-10-15T15:39:00Z,21.01,80.20
2025-10-15T15:40:00Z,21.41,79.99
2025-10-15T15:41:00Z,24.86,77.35
2025-10-15T15:42:00Z,20.39,80.51
2025-10-15T15:43:00Z,19.00,83.13
2025-10-15T15:44:00Z,20.64,84.66
2025-10-15T15:45:00Z,17.39,86.52
2025-10-15T15:46:00Z,16.76,87.29
2025-10-15T15:47:00Z,20.75,82.14
2025-10-15T15:48:00Z,22.21,79.00
2025-10-15T15:49:00Z,24.04,76.32
2025-10-15T15:50:00Z,30.90,70.34
2025-10-15T15:51:00Z,39.97,63.88
2025-10-15T15:52:00Z,45.20,56.67
2025-10-15T15:53:00Z,44.21,56.26
2025-10-15T15:54:00Z,46.19,55.13
2025-10-15T15:55:00Z,51.27,51.33
2025-10-15T15:56:00Z,52.97,48.01
2025-10-15T15:57:00Z,50.23,52.38
2025-10-15T15:58:00Z,45.43,54.56
2025-10-15T15:59:00Z,39.58,58.60
2025-10-15T16:00:00Z,46.78,57.91
2025-10-15T16:01:00Z,50.15,52.28
2025-10-15T16:02:00Z,49.61,50.86
2025-10-15T16:03:00Z,50.08,51.73
2025-10-15T16:04:00Z,53.07,48.61
2025-10-15T16:05:00Z,50.44,53.55
2025-10-15T16:06:00Z,42.49,56.74
2025-10-15T16:07:00Z,31.07,67.38
2025-10-15T16:08:00Z,34.54,63.42
2025-10-15T16:09:00Z,39.42,58.86
2025-10-15T16:10:00Z,42.20,58.19
2025-10-15T16:11:00Z,49.84,52.27
2025-10-15T16:12:00Z,49.10,50.60
2025-10-15T16:13:00Z,49.13,52.08
2025-10-15T16:14:00Z,55.74,47.26
2025-10-15T16:15:00Z,48.11,51.95
2025-10-15T16:16:00Z,40.98,61.07
2025-10-15T16:17:00Z,41.51,57.86
2025-10-15T16:18:00Z,45.06,49.71
2025-10-15T16:19:00Z,52.81,48.85
2025-10-15T16:20:00Z,51.36,51.87
2025-10-15T16:21:00Z,45.54,58.14
2025-10-15T16:22:00Z,40.78,59.37
2025-10-15T16:23:00Z,32.00,71.00
2025-10-15T16:24:00Z,25.57,76.06
2025-10-15T16:25:00Z,19.98,76.46
2025-10-15T16:26:00Z,33.36,62.69
2025-10-15T16:27:00Z,49.32,49.87
2025-10-15T16:28:00Z,50.59,49.23
2025-10-15T16:29:00Z,50.70,50.79
2025-10-15T16:30:00Z,41.50,58.26
2025-10-15T16:31:00Z,43.03,55.60
2025-10-15T16:32:00Z,35.98,64.69
2025-10-15T16:33:00Z,26.98,69.29
2025-10-15T16:34:00Z,31.52,67.54
2025-10-15T16:35:00Z,15.29,88.84
2025-10-15T16:36:00Z,7.29,92.46
2025-10-15T16:37:00Z,6.45,94.55
2025-10-15T16:38:00Z,2.41,98.68
2025-10-15T16:39:00Z,1.30,98.86
2025-10-15T16:40:00Z,1.00,99.00
2025-10-15T16:41:00Z,1.00,99.00
