# event_ticker=KXATPMATCH-26MAY21DARDE
# final_score=6-0 6-3
# score_resolution=0-6 3-6
# match_winner=Alex de Minaur
# fav_player=Luciano Darderi
# dog_player=Alex de Minaur
# kalshi_date=2026-05-21
timestamp,Luciano Darderi,Alex de Minaur
2026-05-21T13:21:00Z,47.00,53.00
2026-05-21T13:22:00Z,47.00,53.32
2026-05-21T13:23:00Z,47.00,53.15
2026-05-21T13:24:00Z,47.00,53.00
2026-05-21T13:25:00Z,47.00,53.01
2026-05-21T13:26:00Z,47.00,53.48
2026-05-21T13:27:00Z,47.00,53.50
2026-05-21T13:28:00Z,47.00,53.00
2026-05-21T13:29:00Z,47.00,53.25
2026-05-21T13:30:00Z,46.26,53.09
2026-05-21T13:31:00Z,46.26,53.47
2026-05-21T13:32:00Z,46.26,53.00
2026-05-21T13:33:00Z,47.00,53.15
2026-05-21T13:34:00Z,47.00,53.00
2026-05-21T13:35:00Z,48.00,53.00
2026-05-21T13:36:00Z,47.00,53.00
2026-05-21T13:39:00Z,48.00,53.00
2026-05-21T13:40:00Z,47.25,53.00
2026-05-21T13:41:00Z,47.00,53.00
2026-05-21T13:42:00Z,48.00,53.00
2026-05-21T13:43:00Z,48.00,53.00
2026-05-21T13:44:00Z,48.00,53.00
2026-05-21T13:45:00Z,48.00,53.00
2026-05-21T13:46:00Z,48.00,53.00
2026-05-21T13:47:00Z,48.00,53.00
2026-05-21T13:49:00Z,48.00,53.00
2026-05-21T13:50:00Z,48.00,53.00
2026-05-21T13:51:00Z,48.00,53.00
2026-05-21T13:52:00Z,48.00,53.00
2026-05-21T13:54:00Z,48.00,53.00
2026-05-21T13:58:00Z,48.00,53.00
2026-05-21T13:59:00Z,48.00,53.00
2026-05-21T14:00:00Z,48.00,53.00
2026-05-21T14:01:00Z,48.00,53.00
2026-05-21T14:02:00Z,48.00,53.00
2026-05-21T14:03:00Z,48.00,53.00
2026-05-21T14:04:00Z,48.00,53.00
2026-05-21T14:05:00Z,48.00,53.00
2026-05-21T14:07:00Z,48.00,53.00
2026-05-21T14:08:00Z,48.00,53.00
2026-05-21T14:09:00Z,48.00,53.00
2026-05-21T14:10:00Z,48.00,53.00
2026-05-21T14:13:00Z,48.00,53.00
2026-05-21T14:14:00Z,48.00,53.00
2026-05-21T14:15:00Z,48.00,53.00
2026-05-21T14:16:00Z,48.00,53.00
2026-05-21T14:17:00Z,48.00,53.00
2026-05-21T14:18:00Z,48.00,53.00
2026-05-21T14:19:00Z,48.00,53.00
2026-05-21T14:20:00Z,48.00,53.00
2026-05-21T14:21:00Z,48.00,53.00
2026-05-21T14:22:00Z,48.00,53.00
2026-05-21T14:24:00Z,48.00,53.00
2026-05-21T14:25:00Z,48.00,53.00
2026-05-21T14:26:00Z,48.00,53.00
2026-05-21T14:27:00Z,48.00,53.00
2026-05-21T14:31:00Z,48.00,53.00
2026-05-21T14:33:00Z,47.00,53.00
2026-05-21T14:34:00Z,48.00,53.00
2026-05-21T14:35:00Z,48.00,53.00
2026-05-21T14:36:00Z,48.00,53.00
2026-05-21T14:38:00Z,48.00,53.00
2026-05-21T14:40:00Z,48.00,53.00
2026-05-21T14:41:00Z,48.00,53.00
2026-05-21T14:42:00Z,48.00,53.00
2026-05-21T14:43:00Z,48.00,53.00
2026-05-21T14:44:00Z,48.00,53.00
2026-05-21T14:46:00Z,48.00,52.00
2026-05-21T14:47:00Z,48.00,53.00
2026-05-21T14:48:00Z,48.00,53.00
2026-05-21T14:49:00Z,48.00,53.00
2026-05-21T14:50:00Z,48.00,53.00
2026-05-21T14:51:00Z,48.00,53.00
2026-05-21T14:53:00Z,48.00,53.00
2026-05-21T14:55:00Z,48.00,53.00
2026-05-21T14:56:00Z,48.00,53.00
2026-05-21T14:58:00Z,48.00,53.00
2026-05-21T14:59:00Z,48.00,53.00
2026-05-21T15:01:00Z,48.00,53.00
2026-05-21T15:02:00Z,48.00,53.00
2026-05-21T15:03:00Z,48.00,53.00
2026-05-21T15:04:00Z,47.00,53.00
2026-05-21T15:05:00Z,48.00,53.00
2026-05-21T15:07:00Z,48.00,53.00
2026-05-21T15:08:00Z,48.00,53.00
2026-05-21T15:09:00Z,48.00,53.00
2026-05-21T15:11:00Z,48.00,53.00
2026-05-21T15:12:00Z,48.00,53.00
2026-05-21T15:13:00Z,48.00,52.00
2026-05-21T15:14:00Z,48.00,53.00
2026-05-21T15:15:00Z,48.00,53.00
2026-05-21T15:17:00Z,48.00,53.00
2026-05-21T15:18:00Z,48.00,53.00
2026-05-21T15:19:00Z,48.00,53.00
2026-05-21T15:20:00Z,48.00,53.00
2026-05-21T15:21:00Z,48.00,53.00
2026-05-21T15:22:00Z,48.00,53.00
2026-05-21T15:23:00Z,48.00,53.00
2026-05-21T15:24:00Z,48.00,53.00
2026-05-21T15:25:00Z,48.00,53.00
2026-05-21T15:26:00Z,48.00,53.00
2026-05-21T15:27:00Z,48.00,53.00
2026-05-21T15:28:00Z,48.00,53.00
2026-05-21T15:29:00Z,48.00,53.00
2026-05-21T15:30:00Z,48.00,53.00
2026-05-21T15:31:00Z,48.00,53.00
2026-05-21T15:32:00Z,48.00,53.00
2026-05-21T15:33:00Z,48.00,53.00
2026-05-21T15:34:00Z,48.00,53.00
2026-05-21T15:35:00Z,48.00,53.00
2026-05-21T15:36:00Z,48.00,53.00
2026-05-21T15:37:00Z,48.00,53.00
2026-05-21T15:38:00Z,48.00,53.00
2026-05-21T15:39:00Z,48.00,53.00
2026-05-21T15:40:00Z,48.00,53.00
2026-05-21T15:41:00Z,48.00,53.00
2026-05-21T15:43:00Z,48.00,53.00
2026-05-21T15:45:00Z,48.00,53.00
2026-05-21T15:46:00Z,48.00,53.00
2026-05-21T15:47:00Z,48.00,53.00
2026-05-21T15:48:00Z,48.00,53.00
2026-05-21T15:50:00Z,48.00,53.00
2026-05-21T15:51:00Z,48.00,53.00
2026-05-21T15:52:00Z,48.00,53.00
2026-05-21T15:54:00Z,48.00,53.00
2026-05-21T15:55:00Z,48.00,53.00
2026-05-21T15:56:00Z,48.00,53.00
2026-05-21T15:57:00Z,48.00,53.00
2026-05-21T15:58:00Z,48.00,53.00
2026-05-21T15:59:00Z,48.00,53.00
2026-05-21T16:00:00Z,48.00,53.00
2026-05-21T16:01:00Z,48.00,53.00
2026-05-21T16:02:00Z,48.00,53.00
2026-05-21T16:03:00Z,48.00,53.00
2026-05-21T16:04:00Z,48.00,53.00
2026-05-21T16:05:00Z,48.00,53.00
2026-05-21T16:06:00Z,48.00,53.05
2026-05-21T16:07:00Z,48.00,54.00
2026-05-21T16:08:00Z,48.00,53.41
2026-05-21T16:09:00Z,48.00,54.00
2026-05-21T16:10:00Z,48.00,53.96
2026-05-21T16:11:00Z,48.00,54.00
2026-05-21T16:12:00Z,48.00,54.00
2026-05-21T16:13:00Z,48.00,53.00
2026-05-21T16:14:00Z,48.00,53.00
2026-05-21T16:15:00Z,48.00,53.00
2026-05-21T16:16:00Z,48.00,53.00
2026-05-21T16:17:00Z,48.00,54.00
2026-05-21T16:18:00Z,48.00,54.00
2026-05-21T16:19:00Z,47.98,53.99
2026-05-21T16:20:00Z,47.54,54.00
2026-05-21T16:21:00Z,48.00,53.15
2026-05-21T16:22:00Z,48.00,54.00
2026-05-21T16:23:00Z,47.13,54.00
2026-05-21T16:24:00Z,47.19,54.00
2026-05-21T16:25:00Z,47.00,54.00
2026-05-21T16:26:00Z,48.00,53.00
2026-05-21T16:27:00Z,48.00,54.00
2026-05-21T16:28:00Z,48.00,53.00
2026-05-21T16:29:00Z,48.00,53.64
2026-05-21T16:30:00Z,48.00,53.98
2026-05-21T16:31:00Z,48.00,54.00
2026-05-21T16:32:00Z,48.00,54.00
2026-05-21T16:33:00Z,47.00,54.00
2026-05-21T16:34:00Z,47.00,54.00
2026-05-21T16:35:00Z,47.00,54.00
2026-05-21T16:36:00Z,47.00,54.00
2026-05-21T16:37:00Z,47.00,54.00
2026-05-21T16:38:00Z,47.00,54.00
2026-05-21T16:39:00Z,47.00,53.06
2026-05-21T16:40:00Z,46.00,54.00
2026-05-21T16:41:00Z,47.00,54.00
2026-05-21T16:42:00Z,47.00,54.00
2026-05-21T16:43:00Z,47.00,54.00
2026-05-21T16:44:00Z,47.00,54.00
2026-05-21T16:45:00Z,47.00,54.00
2026-05-21T16:48:00Z,47.00,54.00
2026-05-21T16:49:00Z,47.00,54.00
2026-05-21T16:50:00Z,47.00,54.00
2026-05-21T16:51:00Z,47.00,54.00
2026-05-21T16:52:00Z,47.00,54.00
2026-05-21T16:53:00Z,46.95,54.00
2026-05-21T16:54:00Z,46.95,54.00
2026-05-21T16:55:00Z,47.00,54.00
2026-05-21T16:56:00Z,47.00,54.00
2026-05-21T16:57:00Z,47.00,54.00
2026-05-21T16:58:00Z,47.00,54.00
2026-05-21T16:59:00Z,47.00,54.00
2026-05-21T17:01:00Z,47.00,52.31
2026-05-21T17:02:00Z,47.00,53.48
2026-05-21T17:03:00Z,47.00,53.10
2026-05-21T17:04:00Z,47.00,53.00
2026-05-21T17:05:00Z,46.67,54.00
2026-05-21T17:06:00Z,47.00,54.00
2026-05-21T17:07:00Z,47.00,52.88
2026-05-21T17:08:00Z,47.00,53.00
2026-05-21T17:09:00Z,47.00,53.00
2026-05-21T17:10:00Z,48.00,53.00
2026-05-21T17:11:00Z,48.00,51.92
2026-05-21T17:12:00Z,48.00,53.00
2026-05-21T17:13:00Z,48.00,53.00
2026-05-21T17:14:00Z,48.00,53.00
2026-05-21T17:15:00Z,48.00,53.00
2026-05-21T17:16:00Z,48.00,53.00
2026-05-21T17:17:00Z,48.00,53.00
2026-05-21T17:18:00Z,48.00,53.00
2026-05-21T17:19:00Z,48.00,53.00
2026-05-21T17:20:00Z,48.00,53.00
2026-05-21T17:21:00Z,48.00,53.00
2026-05-21T17:22:00Z,48.00,53.00
2026-05-21T17:23:00Z,48.00,53.00
2026-05-21T17:24:00Z,47.90,53.00
2026-05-21T17:25:00Z,48.00,53.00
2026-05-21T17:26:00Z,48.00,53.00
2026-05-21T17:27:00Z,48.00,53.00
2026-05-21T17:28:00Z,48.00,53.00
2026-05-21T17:29:00Z,48.00,53.00
2026-05-21T17:30:00Z,48.00,53.00
2026-05-21T17:31:00Z,48.00,53.00
2026-05-21T17:33:00Z,48.00,52.12
2026-05-21T17:34:00Z,48.99,53.00
2026-05-21T17:35:00Z,48.99,53.00
2026-05-21T17:36:00Z,48.00,53.00
2026-05-21T17:37:00Z,48.00,51.00
2026-05-21T17:38:00Z,48.77,53.00
2026-05-21T17:39:00Z,48.77,53.00
2026-05-21T17:40:00Z,48.93,53.00
2026-05-21T17:41:00Z,48.00,53.00
2026-05-21T17:42:00Z,48.86,53.00
2026-05-21T17:43:00Z,47.04,53.00
2026-05-21T17:44:00Z,48.76,53.00
2026-05-21T17:45:00Z,48.90,53.00
2026-05-21T17:46:00Z,48.25,52.00
2026-05-21T17:47:00Z,47.37,53.00
2026-05-21T17:48:00Z,48.83,53.00
2026-05-21T17:49:00Z,48.00,53.00
2026-05-21T17:50:00Z,47.91,51.56
2026-05-21T17:51:00Z,48.00,51.00
2026-05-21T17:52:00Z,48.74,53.00
2026-05-21T17:53:00Z,48.00,53.00
2026-05-21T17:54:00Z,47.98,53.00
2026-05-21T17:55:00Z,48.00,53.00
2026-05-21T17:56:00Z,48.00,53.00
2026-05-21T17:57:00Z,48.82,53.00
2026-05-21T17:58:00Z,48.82,53.00
2026-05-21T17:59:00Z,49.00,53.00
2026-05-21T18:00:00Z,49.00,53.00
2026-05-21T18:01:00Z,48.99,53.00
2026-05-21T18:02:00Z,49.00,52.00
2026-05-21T18:03:00Z,49.21,52.00
2026-05-21T18:04:00Z,49.95,52.00
2026-05-21T18:05:00Z,49.92,51.63
2026-05-21T18:06:00Z,49.91,51.10
2026-05-21T18:07:00Z,49.64,51.16
2026-05-21T18:08:00Z,49.99,52.61
2026-05-21T18:09:00Z,49.26,52.36
2026-05-21T18:10:00Z,49.98,52.00
2026-05-21T18:11:00Z,49.71,52.47
2026-05-21T18:12:00Z,50.00,51.96
2026-05-21T18:13:00Z,50.00,51.95
2026-05-21T18:14:00Z,50.00,52.00
2026-05-21T18:15:00Z,48.92,52.00
2026-05-21T18:16:00Z,50.00,52.00
2026-05-21T18:17:00Z,50.00,52.00
2026-05-21T18:18:00Z,49.73,52.00
2026-05-21T18:19:00Z,50.00,51.72
2026-05-21T18:20:00Z,50.64,52.00
2026-05-21T18:21:00Z,49.98,51.99
2026-05-21T18:22:00Z,49.94,53.87
2026-05-21T18:23:00Z,46.85,55.59
2026-05-21T18:24:00Z,44.11,56.15
2026-05-21T18:25:00Z,41.52,58.53
2026-05-21T18:26:00Z,41.79,60.28
2026-05-21T18:27:00Z,43.36,58.86
2026-05-21T18:28:00Z,40.42,61.23
2026-05-21T18:29:00Z,30.69,70.10
2026-05-21T18:30:00Z,29.95,71.02
2026-05-21T18:31:00Z,33.49,67.30
2026-05-21T18:32:00Z,33.28,68.98
2026-05-21T18:33:00Z,34.30,65.56
2026-05-21T18:34:00Z,33.58,66.34
2026-05-21T18:35:00Z,34.19,68.09
2026-05-21T18:36:00Z,32.45,67.41
2026-05-21T18:37:00Z,31.79,70.44
2026-05-21T18:38:00Z,32.16,68.98
2026-05-21T18:39:00Z,31.95,69.02
2026-05-21T18:40:00Z,36.99,62.16
2026-05-21T18:41:00Z,33.27,67.09
2026-05-21T18:42:00Z,33.40,67.70
2026-05-21T18:43:00Z,37.48,65.33
2026-05-21T18:44:00Z,37.25,62.35
2026-05-21T18:45:00Z,39.22,63.45
2026-05-21T18:46:00Z,31.98,68.89
2026-05-21T18:47:00Z,31.62,68.99
2026-05-21T18:48:00Z,32.20,68.76
2026-05-21T18:49:00Z,33.00,67.59
2026-05-21T18:50:00Z,31.78,70.12
2026-05-21T18:51:00Z,25.99,74.82
2026-05-21T18:52:00Z,25.52,74.98
2026-05-21T18:53:00Z,23.61,76.95
2026-05-21T18:54:00Z,22.79,77.83
2026-05-21T18:55:00Z,22.03,77.07
2026-05-21T18:56:00Z,22.96,77.25
2026-05-21T18:57:00Z,22.83,77.00
2026-05-21T18:58:00Z,23.00,77.06
2026-05-21T18:59:00Z,23.68,77.38
2026-05-21T19:00:00Z,22.31,78.76
2026-05-21T19:01:00Z,22.62,77.99
2026-05-21T19:02:00Z,22.08,78.42
2026-05-21T19:03:00Z,22.70,78.31
2026-05-21T19:04:00Z,21.98,79.01
2026-05-21T19:05:00Z,19.91,80.50
2026-05-21T19:06:00Z,19.92,80.94
2026-05-21T19:07:00Z,19.91,80.93
2026-05-21T19:08:00Z,19.99,80.99
2026-05-21T19:09:00Z,20.19,80.86
2026-05-21T19:10:00Z,24.18,76.54
2026-05-21T19:11:00Z,22.12,80.65
2026-05-21T19:12:00Z,18.13,81.96
2026-05-21T19:13:00Z,19.18,81.83
2026-05-21T19:14:00Z,18.31,83.39
2026-05-21T19:15:00Z,20.24,80.28
2026-05-21T19:16:00Z,20.48,81.39
2026-05-21T19:17:00Z,20.38,81.02
2026-05-21T19:18:00Z,18.08,82.94
2026-05-21T19:19:00Z,17.70,82.45
2026-05-21T19:20:00Z,15.10,85.33
2026-05-21T19:21:00Z,11.83,88.88
2026-05-21T19:22:00Z,11.07,87.83
2026-05-21T19:23:00Z,14.24,88.23
2026-05-21T19:24:00Z,10.81,89.04
2026-05-21T19:25:00Z,7.69,93.39
2026-05-21T19:26:00Z,11.61,89.25
2026-05-21T19:27:00Z,14.51,86.91
2026-05-21T19:28:00Z,11.38,90.67
2026-05-21T19:29:00Z,7.61,94.10
2026-05-21T19:30:00Z,7.58,92.87
2026-05-21T19:31:00Z,12.77,90.62
2026-05-21T19:32:00Z,9.48,89.66
2026-05-21T19:33:00Z,9.23,89.36
2026-05-21T19:34:00Z,6.57,92.53
2026-05-21T19:35:00Z,4.30,95.45
2026-05-21T19:36:00Z,4.65,95.87
2026-05-21T19:37:00Z,4.04,95.60
2026-05-21T19:38:00Z,2.92,97.14
2026-05-21T19:39:00Z,3.24,97.32
2026-05-21T19:40:00Z,3.17,97.44
2026-05-21T19:41:00Z,1.00,99.00
2026-05-21T19:42:00Z,1.00,99.00
2026-05-21T19:43:00Z,1.00,99.00
2026-05-21T19:44:00Z,1.99,98.10
2026-05-21T19:45:00Z,3.65,97.39
2026-05-21T19:46:00Z,3.80,97.02
2026-05-21T19:47:00Z,3.88,96.83
2026-05-21T19:48:00Z,4.85,96.03
2026-05-21T19:49:00Z,3.99,96.52
2026-05-21T19:50:00Z,4.90,96.32
2026-05-21T19:51:00Z,6.64,94.45
2026-05-21T19:52:00Z,13.86,88.73
2026-05-21T19:53:00Z,10.14,91.44
2026-05-21T19:54:00Z,3.22,97.87
2026-05-21T19:55:00Z,3.97,96.77
2026-05-21T19:56:00Z,2.42,98.33
2026-05-21T19:57:00Z,1.00,99.00
2026-05-21T19:58:00Z,1.00,99.00
2026-05-21T19:59:00Z,1.00,99.00
2026-05-21T20:00:00Z,1.00,99.00
2026-05-21T20:01:00Z,1.00,99.00
2026-05-21T20:02:00Z,1.00,99.00
2026-05-21T20:03:00Z,1.00,99.00
