# event_ticker=KXATPCHALLENGERMATCH-26APR09PEATUL
# final_score=7-6(2) 6-4
# score_resolution=6-7 4-6
# match_winner=Li Tu
# fav_player=Kody Pearson
# dog_player=Li Tu
# kalshi_date=2026-04-09
timestamp,Kody Pearson,Li Tu
2026-04-10T01:34:00Z,15.00,86.00
2026-04-10T01:35:00Z,15.00,86.00
2026-04-10T01:36:00Z,15.00,86.00
2026-04-10T01:37:00Z,15.00,86.00
2026-04-10T01:38:00Z,15.00,86.00
2026-04-10T01:39:00Z,15.00,87.45
2026-04-10T01:41:00Z,14.00,87.45
2026-04-10T01:42:00Z,14.00,87.45
2026-04-10T01:43:00Z,14.00,87.45
2026-04-10T01:44:00Z,14.00,85.00
2026-04-10T01:45:00Z,14.00,87.00
2026-04-10T01:46:00Z,14.00,87.00
2026-04-10T01:47:00Z,14.00,87.00
2026-04-10T01:48:00Z,14.99,87.00
2026-04-10T01:50:00Z,15.00,87.00
2026-04-10T01:51:00Z,15.00,87.00
2026-04-10T01:52:00Z,15.00,87.00
2026-04-10T01:53:00Z,15.00,87.00
2026-04-10T01:54:00Z,15.00,87.00
2026-04-10T01:55:00Z,15.00,87.00
2026-04-10T01:56:00Z,15.00,87.00
2026-04-10T01:57:00Z,15.00,87.00
2026-04-10T01:58:00Z,15.61,87.00
2026-04-10T01:59:00Z,15.00,87.00
2026-04-10T02:00:00Z,15.00,87.00
2026-04-10T02:01:00Z,15.03,87.00
2026-04-10T02:02:00Z,15.08,87.00
2026-04-10T02:03:00Z,15.00,86.99
2026-04-10T02:04:00Z,15.35,87.00
2026-04-10T02:05:00Z,16.00,87.00
2026-04-10T02:06:00Z,15.00,85.13
2026-04-10T02:07:00Z,15.31,85.13
2026-04-10T02:09:00Z,16.00,86.00
2026-04-10T02:10:00Z,16.00,86.00
2026-04-10T02:11:00Z,16.00,86.59
2026-04-10T02:12:00Z,16.18,86.59
2026-04-10T02:13:00Z,16.18,86.00
2026-04-10T02:14:00Z,16.21,86.00
2026-04-10T02:15:00Z,17.00,85.00
2026-04-10T02:16:00Z,17.00,85.00
2026-04-10T02:17:00Z,17.00,85.00
2026-04-10T02:18:00Z,16.14,85.00
2026-04-10T02:19:00Z,17.48,85.00
2026-04-10T02:21:00Z,17.87,86.00
2026-04-10T02:22:00Z,17.46,86.00
2026-04-10T02:23:00Z,18.00,85.00
2026-04-10T02:24:00Z,18.12,84.00
2026-04-10T02:25:00Z,19.00,83.00
2026-04-10T02:26:00Z,19.00,82.41
2026-04-10T02:27:00Z,19.00,83.01
2026-04-10T02:28:00Z,17.24,84.91
2026-04-10T02:29:00Z,17.09,84.00
2026-04-10T02:30:00Z,16.00,83.25
2026-04-10T02:31:00Z,17.00,85.00
2026-04-10T02:32:00Z,16.17,85.00
2026-04-10T02:33:00Z,16.25,85.00
2026-04-10T02:34:00Z,16.02,85.00
2026-04-10T02:35:00Z,15.96,85.00
2026-04-10T02:36:00Z,17.00,84.59
2026-04-10T02:37:00Z,16.00,85.00
2026-04-10T02:38:00Z,16.00,85.00
2026-04-10T02:39:00Z,16.00,85.00
2026-04-10T02:40:00Z,16.00,85.00
2026-04-10T02:41:00Z,16.00,85.00
2026-04-10T02:42:00Z,15.75,85.63
2026-04-10T02:43:00Z,15.15,86.00
2026-04-10T02:44:00Z,15.00,86.00
2026-04-10T02:45:00Z,15.97,86.00
2026-04-10T02:46:00Z,15.81,86.00
2026-04-10T02:47:00Z,16.00,86.00
2026-04-10T02:48:00Z,16.00,86.00
2026-04-10T02:49:00Z,16.00,86.00
2026-04-10T02:50:00Z,16.00,86.00
2026-04-10T02:51:00Z,16.00,86.00
2026-04-10T02:52:00Z,16.00,85.00
2026-04-10T02:53:00Z,16.00,85.00
2026-04-10T02:54:00Z,16.00,85.00
2026-04-10T02:55:00Z,16.00,85.00
2026-04-10T02:56:00Z,16.05,85.00
2026-04-10T02:57:00Z,16.00,86.00
2026-04-10T02:58:00Z,15.19,86.00
2026-04-10T02:59:00Z,17.00,86.00
2026-04-10T03:00:00Z,16.23,85.00
2026-04-10T03:01:00Z,16.59,85.00
2026-04-10T03:02:00Z,17.13,84.00
2026-04-10T03:03:00Z,18.57,84.00
2026-04-10T03:04:00Z,17.90,85.00
2026-04-10T03:05:00Z,16.45,85.00
2026-04-10T03:06:00Z,17.84,85.00
2026-04-10T03:07:00Z,18.88,84.00
2026-04-10T03:08:00Z,18.70,84.62
2026-04-10T03:09:00Z,18.00,84.62
2026-04-10T03:10:00Z,19.10,84.00
2026-04-10T03:11:00Z,22.52,80.28
2026-04-10T03:12:00Z,25.48,76.89
2026-04-10T03:13:00Z,23.12,78.60
2026-04-10T03:14:00Z,26.45,75.44
2026-04-10T03:15:00Z,28.75,73.43
2026-04-10T03:16:00Z,30.51,73.07
2026-04-10T03:17:00Z,25.14,76.28
2026-04-10T03:18:00Z,28.51,74.07
2026-04-10T03:19:00Z,30.18,72.74
2026-04-10T03:20:00Z,29.62,73.07
2026-04-10T03:21:00Z,27.06,74.15
2026-04-10T03:22:00Z,29.03,73.37
2026-04-10T03:23:00Z,24.43,81.61
2026-04-10T03:24:00Z,25.37,75.62
2026-04-10T03:25:00Z,25.84,77.12
2026-04-10T03:26:00Z,27.40,75.66
2026-04-10T03:27:00Z,28.27,73.36
2026-04-10T03:28:00Z,35.37,70.71
2026-04-10T03:29:00Z,30.69,71.01
2026-04-10T03:30:00Z,30.24,71.47
2026-04-10T03:31:00Z,29.72,73.89
2026-04-10T03:32:00Z,25.58,76.18
2026-04-10T03:33:00Z,28.91,73.25
2026-04-10T03:34:00Z,31.72,70.84
2026-04-10T03:35:00Z,31.82,70.97
2026-04-10T03:36:00Z,29.68,71.69
2026-04-10T03:37:00Z,28.90,72.00
2026-04-10T03:38:00Z,28.56,73.09
2026-04-10T03:39:00Z,22.09,79.00
2026-04-10T03:40:00Z,12.96,84.55
2026-04-10T03:41:00Z,14.35,86.68
2026-04-10T03:42:00Z,12.90,87.68
2026-04-10T03:43:00Z,12.60,87.96
2026-04-10T03:44:00Z,12.02,88.61
2026-04-10T03:45:00Z,14.54,87.61
2026-04-10T03:46:00Z,15.64,87.08
2026-04-10T03:47:00Z,18.82,81.25
2026-04-10T03:48:00Z,21.18,82.55
2026-04-10T03:49:00Z,16.88,85.56
2026-04-10T03:50:00Z,17.09,84.05
2026-04-10T03:51:00Z,16.92,85.01
2026-04-10T03:52:00Z,17.04,86.27
2026-04-10T03:53:00Z,17.96,85.00
2026-04-10T03:54:00Z,16.39,85.05
2026-04-10T03:55:00Z,19.77,83.49
2026-04-10T03:56:00Z,18.82,83.13
2026-04-10T03:57:00Z,19.85,83.45
2026-04-10T03:58:00Z,15.70,82.68
2026-04-10T03:59:00Z,10.78,88.81
2026-04-10T04:00:00Z,7.77,90.53
2026-04-10T04:01:00Z,8.90,91.92
2026-04-10T04:02:00Z,6.71,94.90
2026-04-10T04:03:00Z,8.86,91.97
2026-04-10T04:04:00Z,9.18,93.29
2026-04-10T04:05:00Z,9.38,91.10
2026-04-10T04:06:00Z,8.29,93.23
2026-04-10T04:07:00Z,7.60,93.14
2026-04-10T04:08:00Z,7.75,93.60
2026-04-10T04:09:00Z,9.66,92.87
2026-04-10T04:10:00Z,9.02,92.75
2026-04-10T04:11:00Z,9.75,91.57
2026-04-10T04:12:00Z,10.93,91.40
2026-04-10T04:13:00Z,9.89,91.98
2026-04-10T04:14:00Z,9.04,93.00
2026-04-10T04:15:00Z,9.79,92.33
2026-04-10T04:16:00Z,9.52,92.78
2026-04-10T04:17:00Z,11.06,91.43
2026-04-10T04:18:00Z,10.99,89.56
2026-04-10T04:19:00Z,10.89,89.81
2026-04-10T04:20:00Z,12.47,91.25
2026-04-10T04:21:00Z,12.33,89.58
2026-04-10T04:22:00Z,11.98,90.00
2026-04-10T04:23:00Z,10.60,90.08
2026-04-10T04:24:00Z,10.09,89.89
2026-04-10T04:25:00Z,9.62,91.15
2026-04-10T04:26:00Z,11.38,90.22
2026-04-10T04:27:00Z,11.97,90.27
2026-04-10T04:28:00Z,11.76,90.86
2026-04-10T04:29:00Z,10.34,91.00
2026-04-10T04:30:00Z,10.51,91.00
2026-04-10T04:31:00Z,10.94,90.02
2026-04-10T04:32:00Z,11.97,90.00
2026-04-10T04:33:00Z,12.19,90.17
2026-04-10T04:34:00Z,14.27,87.89
2026-04-10T04:35:00Z,12.03,88.09
2026-04-10T04:36:00Z,11.00,89.48
2026-04-10T04:37:00Z,11.04,89.79
2026-04-10T04:38:00Z,8.98,91.81
2026-04-10T04:39:00Z,10.33,91.00
2026-04-10T04:40:00Z,6.81,92.40
2026-04-10T04:41:00Z,2.80,97.90
2026-04-10T04:42:00Z,1.59,98.92
2026-04-10T04:43:00Z,1.76,98.73
2026-04-10T04:44:00Z,2.61,97.74
2026-04-10T04:45:00Z,5.87,94.26
2026-04-10T04:46:00Z,4.76,93.09
2026-04-10T04:47:00Z,4.45,98.07
2026-04-10T04:48:00Z,2.44,97.24
2026-04-10T04:49:00Z,1.05,99.00
2026-04-10T04:50:00Z,1.00,99.00
2026-04-10T04:51:00Z,1.00,99.00
2026-04-10T04:52:00Z,1.00,99.00
