# event_ticker=KXATPMATCH-26APR06NORDE
# final_score=7-6(5) 2-6 6-2
# score_resolution=7-6 2-6 6-2
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Cameron Norrie
# kalshi_date=2026-04-06
timestamp,Alex de Minaur,Cameron Norrie
2026-04-07T11:35:00Z,69.00,33.00
2026-04-07T11:36:00Z,69.00,33.00
2026-04-07T11:37:00Z,69.00,33.00
2026-04-07T11:40:00Z,69.00,33.00
2026-04-07T11:43:00Z,69.00,33.00
2026-04-07T11:44:00Z,69.00,33.00
2026-04-07T11:45:00Z,69.00,33.00
2026-04-07T11:47:00Z,69.00,33.00
2026-04-07T11:48:00Z,69.00,33.00
2026-04-07T11:51:00Z,69.00,33.00
2026-04-07T11:53:00Z,69.00,33.00
2026-04-07T11:55:00Z,69.00,33.00
2026-04-07T11:59:00Z,69.00,33.00
2026-04-07T12:05:00Z,69.00,33.00
2026-04-07T12:06:00Z,69.00,33.00
2026-04-07T12:07:00Z,69.00,33.00
2026-04-07T12:09:00Z,69.00,33.00
2026-04-07T12:14:00Z,69.00,33.00
2026-04-07T12:15:00Z,70.00,33.00
2026-04-07T12:16:00Z,69.00,33.00
2026-04-07T12:18:00Z,69.00,33.00
2026-04-07T12:21:00Z,69.00,33.00
2026-04-07T12:22:00Z,69.00,33.00
2026-04-07T12:26:00Z,69.00,33.00
2026-04-07T12:27:00Z,69.00,33.00
2026-04-07T12:32:00Z,69.00,33.00
2026-04-07T12:33:00Z,69.00,33.00
2026-04-07T12:34:00Z,69.00,33.00
2026-04-07T12:39:00Z,69.00,33.00
2026-04-07T12:41:00Z,69.00,33.00
2026-04-07T12:44:00Z,69.00,33.00
2026-04-07T12:45:00Z,69.00,33.00
2026-04-07T12:46:00Z,69.00,33.00
2026-04-07T12:48:00Z,68.97,33.00
2026-04-07T12:50:00Z,69.00,33.00
2026-04-07T12:51:00Z,69.00,33.00
2026-04-07T12:52:00Z,69.00,33.00
2026-04-07T12:53:00Z,69.00,33.00
2026-04-07T12:55:00Z,69.00,33.00
2026-04-07T12:56:00Z,69.00,33.00
2026-04-07T12:58:00Z,69.00,33.00
2026-04-07T12:59:00Z,69.00,33.00
2026-04-07T13:01:00Z,69.00,33.00
2026-04-07T13:02:00Z,69.00,33.00
2026-04-07T13:03:00Z,69.00,33.00
2026-04-07T13:04:00Z,69.00,33.00
2026-04-07T13:05:00Z,69.00,33.00
2026-04-07T13:07:00Z,69.00,33.00
2026-04-07T13:08:00Z,69.00,33.00
2026-04-07T13:09:00Z,69.00,33.00
2026-04-07T13:10:00Z,69.00,33.00
2026-04-07T13:13:00Z,69.00,33.00
2026-04-07T13:14:00Z,69.00,33.00
2026-04-07T13:16:00Z,69.00,33.00
2026-04-07T13:18:00Z,69.00,33.00
2026-04-07T13:19:00Z,69.00,33.00
2026-04-07T13:20:00Z,69.00,33.00
2026-04-07T13:21:00Z,69.00,33.00
2026-04-07T13:22:00Z,69.00,33.00
2026-04-07T13:23:00Z,69.00,33.00
2026-04-07T13:25:00Z,69.00,33.00
2026-04-07T13:26:00Z,69.00,33.00
2026-04-07T13:27:00Z,69.00,33.00
2026-04-07T13:28:00Z,69.00,33.00
2026-04-07T13:30:00Z,69.00,33.00
2026-04-07T13:31:00Z,69.00,33.00
2026-04-07T13:32:00Z,69.00,33.00
2026-04-07T13:33:00Z,69.00,33.00
2026-04-07T13:34:00Z,69.00,33.00
2026-04-07T13:35:00Z,69.00,33.00
2026-04-07T13:36:00Z,69.00,33.00
2026-04-07T13:37:00Z,69.00,33.00
2026-04-07T13:38:00Z,69.00,33.00
2026-04-07T13:40:00Z,69.00,33.00
2026-04-07T13:41:00Z,69.00,34.00
2026-04-07T13:42:00Z,69.00,34.00
2026-04-07T13:44:00Z,69.00,34.00
2026-04-07T13:45:00Z,69.00,34.00
2026-04-07T13:46:00Z,69.00,33.00
2026-04-07T13:47:00Z,69.00,33.00
2026-04-07T13:48:00Z,69.00,33.00
2026-04-07T13:49:00Z,69.00,33.00
2026-04-07T13:50:00Z,69.00,33.00
2026-04-07T13:51:00Z,69.00,34.00
2026-04-07T13:52:00Z,69.00,34.00
2026-04-07T13:53:00Z,69.00,34.00
2026-04-07T13:54:00Z,69.00,33.00
2026-04-07T13:55:00Z,69.00,33.00
2026-04-07T13:56:00Z,66.74,32.00
2026-04-07T13:57:00Z,70.00,32.00
2026-04-07T13:58:00Z,70.00,32.00
2026-04-07T13:59:00Z,69.07,32.00
2026-04-07T14:00:00Z,70.00,32.86
2026-04-07T14:01:00Z,69.16,32.00
2026-04-07T14:02:00Z,70.00,32.00
2026-04-07T14:03:00Z,70.00,32.92
2026-04-07T14:04:00Z,70.00,32.92
2026-04-07T14:05:00Z,70.00,32.00
2026-04-07T14:06:00Z,69.03,32.00
2026-04-07T14:07:00Z,70.00,32.82
2026-04-07T14:08:00Z,70.00,32.00
2026-04-07T14:09:00Z,70.00,32.00
2026-04-07T14:10:00Z,70.19,32.65
2026-04-07T14:11:00Z,70.34,32.00
2026-04-07T14:12:00Z,71.00,31.00
2026-04-07T14:13:00Z,71.00,32.00
2026-04-07T14:15:00Z,71.00,32.00
2026-04-07T14:16:00Z,71.00,32.00
2026-04-07T14:17:00Z,71.00,32.95
2026-04-07T14:18:00Z,70.98,31.00
2026-04-07T14:19:00Z,70.00,31.38
2026-04-07T14:20:00Z,71.00,31.00
2026-04-07T14:21:00Z,70.79,32.00
2026-04-07T14:22:00Z,70.77,32.95
2026-04-07T14:23:00Z,70.47,32.50
2026-04-07T14:24:00Z,70.98,32.00
2026-04-07T14:25:00Z,70.91,31.00
2026-04-07T14:26:00Z,70.90,31.88
2026-04-07T14:27:00Z,70.43,32.00
2026-04-07T14:28:00Z,70.17,32.60
2026-04-07T14:29:00Z,70.98,31.70
2026-04-07T14:30:00Z,71.00,31.00
2026-04-07T14:31:00Z,71.00,31.00
2026-04-07T14:32:00Z,71.00,31.90
2026-04-07T14:33:00Z,71.00,31.00
2026-04-07T14:34:00Z,71.02,31.00
2026-04-07T14:35:00Z,72.00,31.00
2026-04-07T14:36:00Z,69.92,31.02
2026-04-07T14:37:00Z,69.14,32.00
2026-04-07T14:38:00Z,69.18,31.28
2026-04-07T14:39:00Z,69.00,32.00
2026-04-07T14:40:00Z,69.58,32.00
2026-04-07T14:41:00Z,69.28,31.91
2026-04-07T14:42:00Z,69.00,31.78
2026-04-07T14:43:00Z,70.00,31.93
2026-04-07T14:44:00Z,68.20,33.46
2026-04-07T14:45:00Z,66.93,36.21
2026-04-07T14:46:00Z,64.70,35.76
2026-04-07T14:47:00Z,65.12,38.12
2026-04-07T14:48:00Z,66.12,36.03
2026-04-07T14:49:00Z,66.49,34.63
2026-04-07T14:50:00Z,65.56,36.57
2026-04-07T14:51:00Z,67.90,32.48
2026-04-07T14:52:00Z,68.48,34.08
2026-04-07T14:53:00Z,68.47,33.07
2026-04-07T14:54:00Z,65.90,35.96
2026-04-07T14:55:00Z,65.00,35.98
2026-04-07T14:56:00Z,64.69,36.76
2026-04-07T14:57:00Z,68.50,35.77
2026-04-07T14:58:00Z,69.68,32.07
2026-04-07T14:59:00Z,66.97,34.48
2026-04-07T15:00:00Z,66.07,34.88
2026-04-07T15:01:00Z,64.37,36.71
2026-04-07T15:02:00Z,64.45,35.47
2026-04-07T15:03:00Z,65.37,36.10
2026-04-07T15:04:00Z,64.35,37.27
2026-04-07T15:05:00Z,59.83,44.09
2026-04-07T15:06:00Z,50.59,52.33
2026-04-07T15:07:00Z,43.69,55.56
2026-04-07T15:08:00Z,49.78,52.60
2026-04-07T15:09:00Z,50.78,50.88
2026-04-07T15:10:00Z,54.46,47.21
2026-04-07T15:11:00Z,62.92,38.44
2026-04-07T15:12:00Z,63.71,36.98
2026-04-07T15:13:00Z,63.40,42.05
2026-04-07T15:14:00Z,59.68,40.32
2026-04-07T15:15:00Z,55.68,46.78
2026-04-07T15:16:00Z,52.25,46.74
2026-04-07T15:17:00Z,63.25,37.13
2026-04-07T15:18:00Z,66.79,34.91
2026-04-07T15:19:00Z,62.08,38.55
2026-04-07T15:20:00Z,59.98,40.48
2026-04-07T15:21:00Z,60.87,41.03
2026-04-07T15:22:00Z,65.65,36.65
2026-04-07T15:23:00Z,68.38,33.35
2026-04-07T15:24:00Z,68.45,33.31
2026-04-07T15:25:00Z,67.90,33.49
2026-04-07T15:26:00Z,64.42,36.21
2026-04-07T15:27:00Z,67.58,32.62
2026-04-07T15:28:00Z,75.37,26.77
2026-04-07T15:29:00Z,69.32,31.70
2026-04-07T15:30:00Z,64.06,35.91
2026-04-07T15:31:00Z,63.98,36.91
2026-04-07T15:32:00Z,63.66,36.98
2026-04-07T15:33:00Z,65.88,34.93
2026-04-07T15:34:00Z,68.06,33.20
2026-04-07T15:35:00Z,64.50,34.63
2026-04-07T15:36:00Z,58.44,42.81
2026-04-07T15:37:00Z,64.88,37.53
2026-04-07T15:38:00Z,70.43,31.31
2026-04-07T15:39:00Z,67.08,33.31
2026-04-07T15:40:00Z,70.68,33.26
2026-04-07T15:41:00Z,73.04,27.95
2026-04-07T15:42:00Z,64.01,36.12
2026-04-07T15:43:00Z,57.74,43.67
2026-04-07T15:44:00Z,62.12,38.50
2026-04-07T15:45:00Z,68.86,33.20
2026-04-07T15:46:00Z,62.10,38.01
2026-04-07T15:47:00Z,71.02,31.15
2026-04-07T15:48:00Z,85.10,14.18
2026-04-07T15:49:00Z,86.33,14.03
2026-04-07T15:50:00Z,86.52,14.51
2026-04-07T15:51:00Z,86.49,15.20
2026-04-07T15:52:00Z,81.00,19.07
2026-04-07T15:53:00Z,77.40,22.11
2026-04-07T15:54:00Z,73.88,26.91
2026-04-07T15:55:00Z,71.01,29.35
2026-04-07T15:56:00Z,69.46,31.60
2026-04-07T15:57:00Z,67.80,32.68
2026-04-07T15:58:00Z,66.59,34.10
2026-04-07T15:59:00Z,67.76,31.15
2026-04-07T16:00:00Z,69.67,32.44
2026-04-07T16:01:00Z,66.65,34.47
2026-04-07T16:02:00Z,68.00,33.54
2026-04-07T16:03:00Z,59.78,37.77
2026-04-07T16:04:00Z,58.08,40.77
2026-04-07T16:05:00Z,59.28,40.42
2026-04-07T16:06:00Z,57.04,41.57
2026-04-07T16:07:00Z,57.11,43.67
2026-04-07T16:08:00Z,57.35,43.47
2026-04-07T16:09:00Z,54.31,45.84
2026-04-07T16:10:00Z,52.81,47.34
2026-04-07T16:11:00Z,51.92,48.55
2026-04-07T16:12:00Z,51.38,49.06
2026-04-07T16:13:00Z,51.17,48.89
2026-04-07T16:14:00Z,53.13,46.90
2026-04-07T16:15:00Z,57.03,44.43
2026-04-07T16:16:00Z,58.17,42.84
2026-04-07T16:17:00Z,56.66,43.16
2026-04-07T16:18:00Z,59.20,41.60
2026-04-07T16:19:00Z,59.12,41.01
2026-04-07T16:20:00Z,58.47,42.34
2026-04-07T16:21:00Z,58.98,42.53
2026-04-07T16:22:00Z,58.55,41.78
2026-04-07T16:23:00Z,57.88,42.67
2026-04-07T16:24:00Z,59.50,40.71
2026-04-07T16:25:00Z,59.98,40.43
2026-04-07T16:26:00Z,60.66,40.12
2026-04-07T16:27:00Z,61.14,40.21
2026-04-07T16:28:00Z,59.94,38.81
2026-04-07T16:29:00Z,48.32,49.95
2026-04-07T16:30:00Z,37.70,62.77
2026-04-07T16:31:00Z,39.34,60.87
2026-04-07T16:32:00Z,44.05,58.22
2026-04-07T16:33:00Z,51.61,47.82
2026-04-07T16:34:00Z,59.87,42.12
2026-04-07T16:35:00Z,57.77,43.99
2026-04-07T16:36:00Z,57.11,42.94
2026-04-07T16:37:00Z,59.40,49.30
2026-04-07T16:38:00Z,61.95,40.74
2026-04-07T16:39:00Z,66.89,33.02
2026-04-07T16:40:00Z,67.77,32.91
2026-04-07T16:41:00Z,70.88,29.00
2026-04-07T16:42:00Z,71.33,25.61
2026-04-07T16:43:00Z,70.23,30.02
2026-04-07T16:44:00Z,64.79,33.15
2026-04-07T16:45:00Z,73.54,22.52
2026-04-07T16:46:00Z,79.15,21.20
2026-04-07T16:47:00Z,87.02,13.23
2026-04-07T16:48:00Z,88.57,11.68
2026-04-07T16:49:00Z,88.68,10.79
2026-04-07T16:50:00Z,89.02,11.80
2026-04-07T16:51:00Z,89.02,11.23
2026-04-07T16:52:00Z,89.26,12.34
2026-04-07T16:53:00Z,92.69,6.54
2026-04-07T16:54:00Z,92.79,7.27
2026-04-07T16:55:00Z,90.34,9.92
2026-04-07T16:56:00Z,90.85,10.75
2026-04-07T16:57:00Z,90.57,9.84
2026-04-07T16:58:00Z,89.73,9.77
2026-04-07T16:59:00Z,87.04,15.00
2026-04-07T17:00:00Z,90.95,9.92
2026-04-07T17:01:00Z,95.42,4.53
2026-04-07T17:02:00Z,95.79,4.39
2026-04-07T17:03:00Z,95.28,5.24
2026-04-07T17:04:00Z,96.28,4.26
2026-04-07T17:05:00Z,96.21,3.91
2026-04-07T17:06:00Z,95.70,4.08
2026-04-07T17:07:00Z,97.97,2.78
2026-04-07T17:08:00Z,98.98,1.00
2026-04-07T17:09:00Z,99.00,1.00
2026-04-07T17:10:00Z,99.00,1.00
2026-04-07T17:11:00Z,99.00,1.00
2026-04-07T17:12:00Z,99.00,1.00
