# event_ticker=KXATPMATCH-26MAY19NORNAV
# final_score=6-4 6-4
# match_winner=Mariano Navone
# fav_player=Mariano Navone
# dog_player=Cameron Norrie
# kalshi_date=2026-05-19
timestamp,Cameron Norrie,Mariano Navone
2026-05-20T05:18:00Z,46.00,55.00
2026-05-20T05:19:00Z,46.00,55.00
2026-05-20T05:20:00Z,47.00,55.00
2026-05-20T05:21:00Z,47.00,55.00
2026-05-20T05:23:00Z,47.00,55.00
2026-05-20T05:25:00Z,47.00,55.00
2026-05-20T05:26:00Z,47.00,55.00
2026-05-20T05:27:00Z,47.00,55.00
2026-05-20T05:28:00Z,47.00,55.00
2026-05-20T05:29:00Z,47.00,55.00
2026-05-20T05:30:00Z,47.00,55.00
2026-05-20T05:31:00Z,47.00,55.00
2026-05-20T05:34:00Z,47.00,55.00
2026-05-20T05:35:00Z,47.93,55.00
2026-05-20T05:37:00Z,47.93,55.00
2026-05-20T05:40:00Z,48.00,55.00
2026-05-20T05:41:00Z,48.00,55.00
2026-05-20T05:42:00Z,48.00,54.98
2026-05-20T05:43:00Z,48.00,55.00
2026-05-20T05:44:00Z,48.00,55.00
2026-05-20T05:49:00Z,48.00,55.00
2026-05-20T05:50:00Z,48.00,54.00
2026-05-20T05:56:00Z,48.00,54.00
2026-05-20T05:58:00Z,48.93,54.00
2026-05-20T05:59:00Z,48.93,54.00
2026-05-20T06:05:00Z,48.93,54.00
2026-05-20T06:06:00Z,48.93,54.00
2026-05-20T06:09:00Z,48.00,54.00
2026-05-20T06:10:00Z,48.00,54.00
2026-05-20T06:12:00Z,48.00,54.00
2026-05-20T06:13:00Z,48.00,54.00
2026-05-20T06:14:00Z,48.00,54.00
2026-05-20T06:15:00Z,48.00,52.03
2026-05-20T06:16:00Z,48.00,53.00
2026-05-20T06:20:00Z,48.00,53.00
2026-05-20T06:24:00Z,48.00,54.00
2026-05-20T06:28:00Z,48.00,54.00
2026-05-20T06:29:00Z,48.00,54.00
2026-05-20T06:30:00Z,48.00,54.00
2026-05-20T06:31:00Z,48.00,54.00
2026-05-20T06:32:00Z,48.00,54.00
2026-05-20T06:40:00Z,48.00,54.00
2026-05-20T06:43:00Z,48.00,54.00
2026-05-20T06:44:00Z,48.00,54.00
2026-05-20T06:46:00Z,48.00,54.00
2026-05-20T06:49:00Z,48.00,54.00
2026-05-20T06:51:00Z,48.00,54.00
2026-05-20T06:52:00Z,48.00,55.00
2026-05-20T06:54:00Z,48.00,55.00
2026-05-20T06:55:00Z,48.00,55.00
2026-05-20T06:56:00Z,48.00,55.00
2026-05-20T06:57:00Z,48.00,55.00
2026-05-20T06:59:00Z,47.00,55.00
2026-05-20T07:00:00Z,47.00,55.00
2026-05-20T07:01:00Z,47.00,54.00
2026-05-20T07:02:00Z,47.00,54.00
2026-05-20T07:03:00Z,47.00,54.00
2026-05-20T07:04:00Z,47.00,54.00
2026-05-20T07:05:00Z,47.00,54.00
2026-05-20T07:07:00Z,47.00,54.00
2026-05-20T07:08:00Z,47.00,54.00
2026-05-20T07:16:00Z,47.00,55.00
2026-05-20T07:18:00Z,47.00,55.00
2026-05-20T07:19:00Z,47.00,55.00
2026-05-20T07:22:00Z,47.00,55.00
2026-05-20T07:25:00Z,47.00,55.00
2026-05-20T07:30:00Z,46.00,55.00
2026-05-20T07:31:00Z,46.00,55.00
2026-05-20T07:34:00Z,46.00,53.75
2026-05-20T07:38:00Z,46.00,53.75
2026-05-20T07:39:00Z,46.00,55.00
2026-05-20T07:42:00Z,46.00,55.00
2026-05-20T07:44:00Z,46.00,55.00
2026-05-20T07:47:00Z,46.00,55.00
2026-05-20T07:49:00Z,46.00,55.00
2026-05-20T07:55:00Z,46.00,55.00
2026-05-20T08:03:00Z,46.00,55.00
2026-05-20T08:06:00Z,47.00,55.00
2026-05-20T08:08:00Z,47.00,55.00
2026-05-20T08:09:00Z,47.00,54.61
2026-05-20T08:10:00Z,47.00,55.00
2026-05-20T08:11:00Z,47.00,55.00
2026-05-20T08:17:00Z,47.00,55.00
2026-05-20T08:21:00Z,47.00,55.00
2026-05-20T08:24:00Z,47.00,55.00
2026-05-20T08:30:00Z,47.00,55.00
2026-05-20T08:34:00Z,47.00,53.00
2026-05-20T08:35:00Z,47.00,55.00
2026-05-20T08:36:00Z,47.00,55.00
2026-05-20T08:37:00Z,47.00,55.00
2026-05-20T08:38:00Z,47.00,55.00
2026-05-20T08:39:00Z,47.00,55.00
2026-05-20T08:40:00Z,47.00,55.00
2026-05-20T08:43:00Z,48.00,55.00
2026-05-20T08:47:00Z,48.00,55.00
2026-05-20T08:48:00Z,48.00,55.00
2026-05-20T08:49:00Z,45.01,55.00
2026-05-20T08:50:00Z,46.00,55.00
2026-05-20T08:53:00Z,46.00,55.00
2026-05-20T08:54:00Z,46.00,55.00
2026-05-20T08:55:00Z,47.00,55.00
2026-05-20T08:59:00Z,47.00,55.00
2026-05-20T09:00:00Z,46.00,55.00
2026-05-20T09:01:00Z,46.00,55.00
2026-05-20T09:02:00Z,46.00,55.00
2026-05-20T09:03:00Z,46.00,55.00
2026-05-20T09:04:00Z,46.00,55.00
2026-05-20T09:05:00Z,46.00,55.00
2026-05-20T09:06:00Z,46.00,55.00
2026-05-20T09:07:00Z,46.00,55.00
2026-05-20T09:08:00Z,46.00,55.49
2026-05-20T09:09:00Z,46.00,54.10
2026-05-20T09:10:00Z,47.02,54.10
2026-05-20T09:12:00Z,46.36,58.17
2026-05-20T09:13:00Z,34.00,63.24
2026-05-20T09:14:00Z,34.10,65.00
2026-05-20T09:15:00Z,33.30,66.00
2026-05-20T09:16:00Z,39.02,65.00
2026-05-20T09:17:00Z,38.64,62.92
2026-05-20T09:18:00Z,33.26,65.87
2026-05-20T09:19:00Z,30.15,70.00
2026-05-20T09:20:00Z,32.00,71.00
2026-05-20T09:21:00Z,33.00,70.52
2026-05-20T09:22:00Z,32.65,69.11
2026-05-20T09:23:00Z,32.39,69.11
2026-05-20T09:24:00Z,34.00,68.00
2026-05-20T09:25:00Z,33.00,68.00
2026-05-20T09:26:00Z,32.89,67.98
2026-05-20T09:27:00Z,30.00,69.00
2026-05-20T09:28:00Z,28.89,71.00
2026-05-20T09:29:00Z,28.94,71.00
2026-05-20T09:30:00Z,30.98,69.23
2026-05-20T09:31:00Z,31.00,70.00
2026-05-20T09:32:00Z,31.00,70.00
2026-05-20T09:33:00Z,32.18,70.00
2026-05-20T09:34:00Z,36.11,65.01
2026-05-20T09:35:00Z,41.02,64.39
2026-05-20T09:36:00Z,42.28,57.45
2026-05-20T09:37:00Z,38.03,63.33
2026-05-20T09:38:00Z,31.03,67.00
2026-05-20T09:39:00Z,30.37,70.21
2026-05-20T09:40:00Z,28.02,72.00
2026-05-20T09:41:00Z,27.79,72.57
2026-05-20T09:42:00Z,26.66,73.17
2026-05-20T09:43:00Z,25.29,75.07
2026-05-20T09:44:00Z,22.61,76.58
2026-05-20T09:45:00Z,22.04,78.21
2026-05-20T09:46:00Z,21.00,79.00
2026-05-20T09:47:00Z,21.26,79.04
2026-05-20T09:48:00Z,24.82,76.00
2026-05-20T09:49:00Z,23.46,76.00
2026-05-20T09:50:00Z,21.29,78.58
2026-05-20T09:51:00Z,21.00,80.22
2026-05-20T09:52:00Z,21.26,79.69
2026-05-20T09:53:00Z,20.86,80.00
2026-05-20T09:54:00Z,19.54,79.91
2026-05-20T09:55:00Z,20.72,81.00
2026-05-20T09:56:00Z,19.80,79.60
2026-05-20T09:57:00Z,23.06,79.97
2026-05-20T09:58:00Z,22.52,81.63
2026-05-20T09:59:00Z,23.89,80.00
2026-05-20T10:00:00Z,25.06,75.12
2026-05-20T10:01:00Z,27.48,75.09
2026-05-20T10:02:00Z,28.17,72.60
2026-05-20T10:03:00Z,28.59,72.92
2026-05-20T10:04:00Z,34.92,67.88
2026-05-20T10:05:00Z,36.94,65.04
2026-05-20T10:06:00Z,37.33,63.87
2026-05-20T10:07:00Z,34.79,65.52
2026-05-20T10:08:00Z,35.64,66.96
2026-05-20T10:09:00Z,35.37,65.73
2026-05-20T10:10:00Z,36.50,64.78
2026-05-20T10:11:00Z,38.02,63.15
2026-05-20T10:12:00Z,38.47,62.00
2026-05-20T10:13:00Z,36.97,63.97
2026-05-20T10:14:00Z,33.79,66.13
2026-05-20T10:15:00Z,30.55,70.81
2026-05-20T10:16:00Z,28.31,73.95
2026-05-20T10:17:00Z,31.73,69.83
2026-05-20T10:18:00Z,28.95,70.98
2026-05-20T10:19:00Z,22.25,72.94
2026-05-20T10:20:00Z,21.75,78.00
2026-05-20T10:21:00Z,21.12,79.00
2026-05-20T10:22:00Z,21.98,79.15
2026-05-20T10:23:00Z,19.44,81.44
2026-05-20T10:24:00Z,17.25,83.00
2026-05-20T10:25:00Z,21.68,80.00
2026-05-20T10:26:00Z,21.40,80.00
2026-05-20T10:27:00Z,19.93,81.69
2026-05-20T10:28:00Z,14.71,86.45
2026-05-20T10:29:00Z,15.57,87.67
2026-05-20T10:30:00Z,17.15,85.11
2026-05-20T10:31:00Z,21.78,80.02
2026-05-20T10:32:00Z,23.09,78.93
2026-05-20T10:33:00Z,22.02,78.81
2026-05-20T10:34:00Z,18.44,81.92
2026-05-20T10:35:00Z,16.49,85.06
2026-05-20T10:36:00Z,17.98,85.07
2026-05-20T10:37:00Z,17.14,87.28
2026-05-20T10:38:00Z,18.54,82.42
2026-05-20T10:39:00Z,15.09,85.10
2026-05-20T10:40:00Z,12.19,89.77
2026-05-20T10:41:00Z,7.72,90.03
2026-05-20T10:42:00Z,12.98,87.26
2026-05-20T10:43:00Z,14.19,87.65
2026-05-20T10:44:00Z,17.75,84.91
2026-05-20T10:45:00Z,17.23,87.56
2026-05-20T10:46:00Z,14.45,92.73
2026-05-20T10:47:00Z,5.30,95.04
2026-05-20T10:48:00Z,5.12,96.40
2026-05-20T10:49:00Z,1.79,98.89
2026-05-20T10:50:00Z,1.29,98.24
2026-05-20T10:51:00Z,1.29,99.00
2026-05-20T10:52:00Z,1.29,99.00
