# event_ticker=KXATPMATCH-26APR03SHETIR
# final_score=6-7(5) 6-3 6-4
# score_resolution=7-6 3-6 4-6
# match_winner=Thiago Agustin Tirante
# fav_player=Ben Shelton
# dog_player=Thiago Agustin Tirante
# kalshi_date=2026-04-03
timestamp,Ben Shelton,Thiago Agustin Tirante
2026-04-03T15:33:00Z,68.00,33.00
2026-04-03T15:36:00Z,68.00,33.00
2026-04-03T15:38:00Z,68.00,33.00
2026-04-03T15:39:00Z,68.00,33.00
2026-04-03T15:40:00Z,68.00,33.00
2026-04-03T15:41:00Z,68.00,33.00
2026-04-03T15:45:00Z,68.00,33.00
2026-04-03T15:46:00Z,68.00,33.00
2026-04-03T15:48:00Z,68.00,33.00
2026-04-03T15:49:00Z,68.00,33.00
2026-04-03T15:50:00Z,68.00,33.00
2026-04-03T15:51:00Z,68.00,33.00
2026-04-03T15:52:00Z,68.00,33.00
2026-04-03T15:54:00Z,68.00,33.00
2026-04-03T15:56:00Z,68.00,33.00
2026-04-03T15:57:00Z,68.00,33.00
2026-04-03T15:58:00Z,68.00,33.00
2026-04-03T16:00:00Z,68.00,33.00
2026-04-03T16:01:00Z,68.00,33.00
2026-04-03T16:04:00Z,68.00,33.00
2026-04-03T16:05:00Z,68.00,33.00
2026-04-03T16:06:00Z,68.00,33.00
2026-04-03T16:07:00Z,68.00,33.00
2026-04-03T16:10:00Z,68.00,33.00
2026-04-03T16:12:00Z,68.00,33.00
2026-04-03T16:14:00Z,68.00,32.00
2026-04-03T16:15:00Z,68.00,32.00
2026-04-03T16:16:00Z,68.00,33.00
2026-04-03T16:18:00Z,68.00,33.00
2026-04-03T16:20:00Z,68.00,33.00
2026-04-03T16:22:00Z,68.00,33.00
2026-04-03T16:25:00Z,68.00,33.00
2026-04-03T16:28:00Z,68.00,33.00
2026-04-03T16:29:00Z,68.00,33.00
2026-04-03T16:30:00Z,66.72,33.00
2026-04-03T16:31:00Z,68.00,33.00
2026-04-03T16:33:00Z,68.00,33.00
2026-04-03T16:35:00Z,68.00,33.00
2026-04-03T16:37:00Z,68.00,33.00
2026-04-03T16:40:00Z,68.00,33.00
2026-04-03T16:41:00Z,68.00,33.00
2026-04-03T16:43:00Z,68.00,33.00
2026-04-03T16:44:00Z,68.00,33.00
2026-04-03T16:45:00Z,68.00,33.00
2026-04-03T16:46:00Z,68.00,33.00
2026-04-03T16:50:00Z,68.00,33.00
2026-04-03T16:51:00Z,68.00,33.00
2026-04-03T16:52:00Z,68.00,33.00
2026-04-03T16:53:00Z,68.00,33.00
2026-04-03T16:55:00Z,68.00,33.00
2026-04-03T16:56:00Z,68.00,33.00
2026-04-03T16:57:00Z,68.00,33.00
2026-04-03T16:59:00Z,68.00,33.00
2026-04-03T17:00:00Z,67.20,33.00
2026-04-03T17:02:00Z,68.00,33.00
2026-04-03T17:03:00Z,68.00,33.00
2026-04-03T17:05:00Z,68.00,33.00
2026-04-03T17:08:00Z,68.00,33.00
2026-04-03T17:09:00Z,68.00,33.00
2026-04-03T17:10:00Z,68.00,33.00
2026-04-03T17:11:00Z,68.00,33.00
2026-04-03T17:13:00Z,68.00,33.00
2026-04-03T17:14:00Z,68.00,33.00
2026-04-03T17:15:00Z,68.00,33.00
2026-04-03T17:17:00Z,68.00,33.00
2026-04-03T17:18:00Z,68.00,33.00
2026-04-03T17:20:00Z,68.00,32.00
2026-04-03T17:21:00Z,68.00,32.00
2026-04-03T17:23:00Z,68.00,32.00
2026-04-03T17:24:00Z,68.00,33.00
2026-04-03T17:25:00Z,68.00,33.00
2026-04-03T17:26:00Z,68.00,33.00
2026-04-03T17:27:00Z,68.00,33.00
2026-04-03T17:28:00Z,68.00,33.00
2026-04-03T17:29:00Z,68.00,33.00
2026-04-03T17:30:00Z,68.00,33.00
2026-04-03T17:31:00Z,68.00,33.00
2026-04-03T17:34:00Z,68.00,33.00
2026-04-03T17:35:00Z,68.00,33.00
2026-04-03T17:36:00Z,68.00,33.00
2026-04-03T17:37:00Z,68.00,33.00
2026-04-03T17:38:00Z,68.00,33.00
2026-04-03T17:39:00Z,68.00,33.00
2026-04-03T17:40:00Z,68.00,33.00
2026-04-03T17:42:00Z,68.00,32.00
2026-04-03T17:43:00Z,68.00,32.00
2026-04-03T17:44:00Z,68.00,33.00
2026-04-03T17:45:00Z,68.00,33.00
2026-04-03T17:46:00Z,68.00,33.00
2026-04-03T17:47:00Z,68.00,33.00
2026-04-03T17:48:00Z,68.00,33.00
2026-04-03T17:50:00Z,68.00,33.00
2026-04-03T17:52:00Z,68.00,33.00
2026-04-03T17:53:00Z,68.00,33.00
2026-04-03T17:55:00Z,68.00,33.00
2026-04-03T17:56:00Z,68.00,33.00
2026-04-03T17:57:00Z,68.00,33.00
2026-04-03T18:00:00Z,68.00,33.00
2026-04-03T18:01:00Z,68.00,33.00
2026-04-03T18:02:00Z,68.00,33.00
2026-04-03T18:03:00Z,68.00,33.00
2026-04-03T18:04:00Z,68.00,33.00
2026-04-03T18:05:00Z,68.00,33.00
2026-04-03T18:06:00Z,68.00,33.00
2026-04-03T18:07:00Z,68.00,33.00
2026-04-03T18:08:00Z,68.00,33.00
2026-04-03T18:09:00Z,68.00,33.00
2026-04-03T18:10:00Z,68.00,33.00
2026-04-03T18:11:00Z,68.00,33.00
2026-04-03T18:12:00Z,68.00,33.00
2026-04-03T18:13:00Z,68.00,33.00
2026-04-03T18:14:00Z,68.00,33.00
2026-04-03T18:15:00Z,67.00,33.00
2026-04-03T18:16:00Z,68.00,33.00
2026-04-03T18:17:00Z,68.00,33.00
2026-04-03T18:18:00Z,68.00,33.00
2026-04-03T18:19:00Z,69.00,33.00
2026-04-03T18:20:00Z,68.00,33.00
2026-04-03T18:21:00Z,68.00,33.00
2026-04-03T18:22:00Z,68.00,33.00
2026-04-03T18:23:00Z,68.00,33.00
2026-04-03T18:24:00Z,68.00,33.00
2026-04-03T18:25:00Z,68.00,33.00
2026-04-03T18:26:00Z,68.03,33.00
2026-04-03T18:27:00Z,68.52,33.00
2026-04-03T18:28:00Z,68.00,33.00
2026-04-03T18:29:00Z,68.81,33.00
2026-04-03T18:30:00Z,68.29,33.00
2026-04-03T18:31:00Z,68.76,33.00
2026-04-03T18:32:00Z,68.00,33.00
2026-04-03T18:33:00Z,68.00,33.00
2026-04-03T18:34:00Z,67.18,33.00
2026-04-03T18:35:00Z,68.00,33.00
2026-04-03T18:36:00Z,68.00,33.00
2026-04-03T18:37:00Z,68.00,32.72
2026-04-03T18:38:00Z,68.00,33.00
2026-04-03T18:39:00Z,68.00,33.00
2026-04-03T18:40:00Z,68.00,33.00
2026-04-03T18:41:00Z,68.00,32.99
2026-04-03T18:42:00Z,68.00,33.00
2026-04-03T18:43:00Z,68.00,33.00
2026-04-03T18:44:00Z,68.00,32.00
2026-04-03T18:45:00Z,68.00,33.82
2026-04-03T18:46:00Z,68.00,34.00
2026-04-03T18:47:00Z,67.81,34.00
2026-04-03T18:48:00Z,68.00,34.00
2026-04-03T18:49:00Z,67.89,33.00
2026-04-03T18:50:00Z,68.00,33.00
2026-04-03T18:51:00Z,68.00,32.97
2026-04-03T18:52:00Z,68.00,33.00
2026-04-03T18:53:00Z,68.14,32.93
2026-04-03T18:54:00Z,69.00,33.00
2026-04-03T18:55:00Z,69.00,32.73
2026-04-03T18:56:00Z,69.00,32.86
2026-04-03T18:57:00Z,69.20,32.95
2026-04-03T18:58:00Z,69.92,32.29
2026-04-03T18:59:00Z,70.00,33.00
2026-04-03T19:00:00Z,69.45,33.00
2026-04-03T19:01:00Z,69.80,32.92
2026-04-03T19:02:00Z,70.00,33.00
2026-04-03T19:03:00Z,69.62,31.77
2026-04-03T19:04:00Z,70.00,31.88
2026-04-03T19:05:00Z,69.99,32.00
2026-04-03T19:06:00Z,69.33,31.99
2026-04-03T19:07:00Z,68.35,32.72
2026-04-03T19:08:00Z,70.14,30.59
2026-04-03T19:09:00Z,72.02,29.36
2026-04-03T19:10:00Z,73.37,28.02
2026-04-03T19:11:00Z,74.25,27.01
2026-04-03T19:12:00Z,73.80,28.79
2026-04-03T19:13:00Z,71.98,29.00
2026-04-03T19:14:00Z,72.53,29.07
2026-04-03T19:15:00Z,72.59,30.15
2026-04-03T19:16:00Z,76.68,25.50
2026-04-03T19:17:00Z,75.27,26.00
2026-04-03T19:18:00Z,74.98,26.00
2026-04-03T19:19:00Z,75.69,26.03
2026-04-03T19:20:00Z,75.18,26.77
2026-04-03T19:21:00Z,76.08,25.25
2026-04-03T19:22:00Z,75.04,26.05
2026-04-03T19:23:00Z,74.68,26.17
2026-04-03T19:24:00Z,75.81,25.75
2026-04-03T19:25:00Z,76.27,25.61
2026-04-03T19:26:00Z,75.73,25.00
2026-04-03T19:27:00Z,75.54,25.00
2026-04-03T19:28:00Z,77.77,24.39
2026-04-03T19:29:00Z,76.05,27.26
2026-04-03T19:30:00Z,76.10,25.40
2026-04-03T19:31:00Z,75.12,26.73
2026-04-03T19:32:00Z,74.96,26.96
2026-04-03T19:33:00Z,76.00,25.38
2026-04-03T19:34:00Z,76.99,24.52
2026-04-03T19:35:00Z,77.13,23.73
2026-04-03T19:36:00Z,77.97,23.84
2026-04-03T19:37:00Z,75.03,26.38
2026-04-03T19:38:00Z,74.51,25.94
2026-04-03T19:39:00Z,74.68,28.83
2026-04-03T19:40:00Z,70.56,32.22
2026-04-03T19:41:00Z,72.36,30.77
2026-04-03T19:42:00Z,75.91,25.13
2026-04-03T19:43:00Z,75.36,25.57
2026-04-03T19:44:00Z,73.21,27.42
2026-04-03T19:45:00Z,70.54,30.05
2026-04-03T19:46:00Z,70.02,30.61
2026-04-03T19:47:00Z,67.79,34.14
2026-04-03T19:48:00Z,66.90,34.47
2026-04-03T19:49:00Z,69.18,32.53
2026-04-03T19:50:00Z,69.35,34.34
2026-04-03T19:51:00Z,66.35,33.47
2026-04-03T19:52:00Z,69.99,30.83
2026-04-03T19:53:00Z,70.03,32.27
2026-04-03T19:54:00Z,68.43,32.55
2026-04-03T19:55:00Z,70.45,31.08
2026-04-03T19:56:00Z,68.34,34.69
2026-04-03T19:57:00Z,68.14,34.44
2026-04-03T19:58:00Z,67.82,33.82
2026-04-03T19:59:00Z,75.54,25.00
2026-04-03T20:00:00Z,78.68,20.37
2026-04-03T20:01:00Z,78.98,21.98
2026-04-03T20:02:00Z,76.05,24.48
2026-04-03T20:03:00Z,76.04,24.37
2026-04-03T20:04:00Z,68.85,31.96
2026-04-03T20:05:00Z,78.59,22.48
2026-04-03T20:06:00Z,81.42,18.68
2026-04-03T20:07:00Z,83.59,15.91
2026-04-03T20:08:00Z,83.66,15.86
2026-04-03T20:09:00Z,83.44,16.43
2026-04-03T20:10:00Z,81.61,19.31
2026-04-03T20:11:00Z,80.66,20.00
2026-04-03T20:12:00Z,80.99,19.95
2026-04-03T20:13:00Z,80.68,19.34
2026-04-03T20:14:00Z,82.65,18.19
2026-04-03T20:15:00Z,83.29,18.23
2026-04-03T20:16:00Z,82.15,19.50
2026-04-03T20:17:00Z,80.42,20.20
2026-04-03T20:18:00Z,79.35,21.17
2026-04-03T20:19:00Z,78.88,27.26
2026-04-03T20:20:00Z,73.53,29.41
2026-04-03T20:21:00Z,72.32,33.34
2026-04-03T20:22:00Z,70.10,30.53
2026-04-03T20:23:00Z,68.59,31.56
2026-04-03T20:24:00Z,68.97,31.82
2026-04-03T20:25:00Z,72.06,29.19
2026-04-03T20:26:00Z,66.77,35.30
2026-04-03T20:27:00Z,61.98,38.62
2026-04-03T20:28:00Z,52.91,46.47
2026-04-03T20:29:00Z,46.40,53.95
2026-04-03T20:30:00Z,29.74,70.74
2026-04-03T20:31:00Z,28.26,72.95
2026-04-03T20:32:00Z,35.04,67.16
2026-04-03T20:33:00Z,42.04,60.83
2026-04-03T20:34:00Z,56.04,48.55
2026-04-03T20:35:00Z,46.66,54.29
2026-04-03T20:36:00Z,46.06,54.25
2026-04-03T20:37:00Z,44.93,56.99
2026-04-03T20:38:00Z,56.09,42.81
2026-04-03T20:39:00Z,60.79,38.94
2026-04-03T20:40:00Z,51.26,50.63
2026-04-03T20:41:00Z,50.94,51.24
2026-04-03T20:42:00Z,52.42,47.99
2026-04-03T20:43:00Z,54.74,44.21
2026-04-03T20:44:00Z,59.80,41.88
2026-04-03T20:45:00Z,60.08,40.84
2026-04-03T20:46:00Z,58.41,43.17
2026-04-03T20:47:00Z,56.71,43.97
2026-04-03T20:48:00Z,57.61,42.15
2026-04-03T20:49:00Z,59.87,39.97
2026-04-03T20:50:00Z,61.15,39.87
2026-04-03T20:51:00Z,61.10,39.63
2026-04-03T20:52:00Z,62.21,39.00
2026-04-03T20:53:00Z,61.87,38.94
2026-04-03T20:54:00Z,59.86,44.87
2026-04-03T20:55:00Z,57.14,43.15
2026-04-03T20:56:00Z,62.16,38.09
2026-04-03T20:57:00Z,67.31,36.72
2026-04-03T20:58:00Z,63.21,37.19
2026-04-03T20:59:00Z,68.35,31.50
2026-04-03T21:00:00Z,62.94,37.03
2026-04-03T21:01:00Z,64.66,35.03
2026-04-03T21:02:00Z,75.70,23.02
2026-04-03T21:03:00Z,67.44,33.37
2026-04-03T21:04:00Z,68.49,33.38
2026-04-03T21:05:00Z,66.83,36.01
2026-04-03T21:06:00Z,64.68,35.97
2026-04-03T21:07:00Z,68.85,33.69
2026-04-03T21:08:00Z,70.48,30.28
2026-04-03T21:09:00Z,69.97,30.44
2026-04-03T21:10:00Z,70.74,31.26
2026-04-03T21:11:00Z,67.16,33.48
2026-04-03T21:12:00Z,63.81,36.65
2026-04-03T21:13:00Z,61.90,37.85
2026-04-03T21:14:00Z,64.57,36.38
2026-04-03T21:15:00Z,67.80,31.87
2026-04-03T21:16:00Z,67.72,32.30
2026-04-03T21:17:00Z,67.05,32.70
2026-04-03T21:18:00Z,61.45,38.58
2026-04-03T21:19:00Z,64.50,36.38
2026-04-03T21:20:00Z,68.26,31.63
2026-04-03T21:21:00Z,68.51,32.19
2026-04-03T21:22:00Z,67.79,32.22
2026-04-03T21:23:00Z,64.30,36.12
2026-04-03T21:24:00Z,63.20,36.23
2026-04-03T21:25:00Z,63.66,35.63
2026-04-03T21:26:00Z,63.39,35.29
2026-04-03T21:27:00Z,62.82,37.65
2026-04-03T21:28:00Z,64.82,36.83
2026-04-03T21:29:00Z,46.12,50.58
2026-04-03T21:30:00Z,29.78,53.65
2026-04-03T21:31:00Z,11.13,88.28
2026-04-03T21:32:00Z,9.77,90.17
2026-04-03T21:33:00Z,10.40,91.02
2026-04-03T21:34:00Z,2.81,95.77
2026-04-03T21:35:00Z,1.51,98.67
2026-04-03T21:36:00Z,1.00,99.00
2026-04-03T21:37:00Z,1.00,99.00
2026-04-03T21:38:00Z,1.00,99.00
2026-04-03T21:39:00Z,1.00,99.00
2026-04-03T21:40:00Z,1.00,99.00
2026-04-03T21:41:00Z,1.00,99.00
2026-04-03T21:42:00Z,1.00,99.00
