# event_ticker=KXATPMATCH-26APR12TABFON
# final_score=7-6(1) 6-3
# score_resolution=6-7 3-6
# match_winner=Joao Fonseca
# fav_player=Alejandro Tabilo
# dog_player=Joao Fonseca
# kalshi_date=2026-04-12
timestamp,Alejandro Tabilo,Joao Fonseca
2026-04-14T07:22:00Z,32.00,70.00
2026-04-14T07:32:00Z,32.00,70.00
2026-04-14T07:33:00Z,32.00,71.00
2026-04-14T07:37:00Z,31.00,71.00
2026-04-14T07:44:00Z,31.00,71.00
2026-04-14T07:48:00Z,31.00,70.00
2026-04-14T07:50:00Z,31.00,70.00
2026-04-14T07:51:00Z,31.00,70.00
2026-04-14T07:53:00Z,31.00,70.00
2026-04-14T07:57:00Z,31.00,70.00
2026-04-14T08:04:00Z,32.00,70.00
2026-04-14T08:06:00Z,32.00,70.00
2026-04-14T08:07:00Z,32.00,69.00
2026-04-14T08:08:00Z,32.00,70.00
2026-04-14T08:12:00Z,32.00,70.00
2026-04-14T08:13:00Z,32.00,70.00
2026-04-14T08:14:00Z,32.00,70.00
2026-04-14T08:16:00Z,32.00,70.00
2026-04-14T08:20:00Z,32.00,70.00
2026-04-14T08:23:00Z,32.00,70.00
2026-04-14T08:24:00Z,32.00,69.94
2026-04-14T08:26:00Z,32.00,70.00
2026-04-14T08:27:00Z,32.00,69.00
2026-04-14T08:28:00Z,32.00,69.00
2026-04-14T08:29:00Z,32.00,69.00
2026-04-14T08:30:00Z,32.00,69.98
2026-04-14T08:32:00Z,32.00,69.98
2026-04-14T08:33:00Z,32.00,70.00
2026-04-14T08:35:00Z,32.00,70.00
2026-04-14T08:37:00Z,32.00,70.00
2026-04-14T08:39:00Z,32.00,70.00
2026-04-14T08:40:00Z,32.00,69.48
2026-04-14T08:41:00Z,32.00,70.00
2026-04-14T08:42:00Z,32.00,70.00
2026-04-14T08:46:00Z,32.00,70.00
2026-04-14T08:48:00Z,32.00,70.00
2026-04-14T08:50:00Z,32.00,70.00
2026-04-14T08:51:00Z,32.00,69.01
2026-04-14T08:52:00Z,32.00,70.00
2026-04-14T08:55:00Z,32.00,70.00
2026-04-14T08:56:00Z,32.00,70.00
2026-04-14T08:57:00Z,32.00,70.00
2026-04-14T08:58:00Z,32.00,70.00
2026-04-14T08:59:00Z,32.00,70.00
2026-04-14T09:02:00Z,32.00,70.00
2026-04-14T09:03:00Z,31.83,70.00
2026-04-14T09:06:00Z,31.00,70.00
2026-04-14T09:07:00Z,31.00,70.00
2026-04-14T09:08:00Z,32.00,70.00
2026-04-14T09:10:00Z,32.00,69.82
2026-04-14T09:11:00Z,32.00,71.00
2026-04-14T09:12:00Z,28.02,72.42
2026-04-14T09:13:00Z,26.64,75.56
2026-04-14T09:14:00Z,30.10,72.94
2026-04-14T09:15:00Z,31.46,71.27
2026-04-14T09:16:00Z,33.32,66.96
2026-04-14T09:17:00Z,36.38,64.16
2026-04-14T09:18:00Z,33.64,65.47
2026-04-14T09:19:00Z,46.17,54.03
2026-04-14T09:20:00Z,47.79,53.77
2026-04-14T09:21:00Z,44.16,55.22
2026-04-14T09:22:00Z,48.28,56.83
2026-04-14T09:23:00Z,49.52,53.58
2026-04-14T09:24:00Z,46.21,55.55
2026-04-14T09:25:00Z,31.69,67.29
2026-04-14T09:26:00Z,30.04,71.70
2026-04-14T09:27:00Z,29.25,73.00
2026-04-14T09:28:00Z,27.07,73.75
2026-04-14T09:29:00Z,25.39,74.00
2026-04-14T09:30:00Z,26.74,75.00
2026-04-14T09:31:00Z,31.11,70.99
2026-04-14T09:32:00Z,30.04,71.36
2026-04-14T09:33:00Z,31.52,71.08
2026-04-14T09:34:00Z,30.20,71.02
2026-04-14T09:35:00Z,29.02,71.00
2026-04-14T09:36:00Z,29.46,72.00
2026-04-14T09:37:00Z,30.00,70.00
2026-04-14T09:38:00Z,31.86,68.00
2026-04-14T09:39:00Z,32.72,69.24
2026-04-14T09:40:00Z,40.55,68.89
2026-04-14T09:41:00Z,32.43,68.84
2026-04-14T09:42:00Z,27.75,72.73
2026-04-14T09:43:00Z,28.99,72.56
2026-04-14T09:44:00Z,29.00,73.00
2026-04-14T09:45:00Z,26.57,74.41
2026-04-14T09:46:00Z,28.71,74.69
2026-04-14T09:47:00Z,32.61,73.00
2026-04-14T09:48:00Z,36.65,67.03
2026-04-14T09:49:00Z,31.00,69.80
2026-04-14T09:50:00Z,30.92,72.00
2026-04-14T09:51:00Z,33.00,69.64
2026-04-14T09:52:00Z,30.19,71.00
2026-04-14T09:53:00Z,30.98,71.00
2026-04-14T09:54:00Z,32.68,68.00
2026-04-14T09:55:00Z,33.81,67.03
2026-04-14T09:56:00Z,36.47,64.72
2026-04-14T09:57:00Z,30.08,70.85
2026-04-14T09:58:00Z,23.70,74.57
2026-04-14T09:59:00Z,18.27,82.94
2026-04-14T10:00:00Z,15.33,83.40
2026-04-14T10:01:00Z,15.34,84.90
2026-04-14T10:02:00Z,13.37,86.05
2026-04-14T10:03:00Z,14.00,86.37
2026-04-14T10:04:00Z,14.89,86.30
2026-04-14T10:05:00Z,15.19,85.00
2026-04-14T10:06:00Z,17.69,84.71
2026-04-14T10:07:00Z,17.72,84.06
2026-04-14T10:08:00Z,16.00,84.01
2026-04-14T10:09:00Z,14.89,85.29
2026-04-14T10:10:00Z,14.90,86.00
2026-04-14T10:11:00Z,14.37,86.13
2026-04-14T10:12:00Z,16.13,87.16
2026-04-14T10:13:00Z,16.82,85.84
2026-04-14T10:14:00Z,16.77,84.12
2026-04-14T10:15:00Z,14.63,83.00
2026-04-14T10:16:00Z,13.94,86.96
2026-04-14T10:17:00Z,16.00,85.84
2026-04-14T10:18:00Z,13.95,85.90
2026-04-14T10:19:00Z,14.77,86.63
2026-04-14T10:20:00Z,8.11,90.83
2026-04-14T10:21:00Z,12.13,88.05
2026-04-14T10:22:00Z,12.63,87.64
2026-04-14T10:23:00Z,16.61,85.00
2026-04-14T10:24:00Z,17.00,84.76
2026-04-14T10:25:00Z,16.65,84.98
2026-04-14T10:26:00Z,17.00,85.00
2026-04-14T10:27:00Z,18.39,83.02
2026-04-14T10:28:00Z,16.13,83.11
2026-04-14T10:29:00Z,21.38,82.50
2026-04-14T10:30:00Z,20.24,78.09
2026-04-14T10:31:00Z,20.67,80.49
2026-04-14T10:32:00Z,15.24,85.00
2026-04-14T10:33:00Z,14.77,86.10
2026-04-14T10:34:00Z,9.54,93.00
2026-04-14T10:35:00Z,3.96,96.82
2026-04-14T10:36:00Z,3.99,96.28
2026-04-14T10:37:00Z,3.34,96.11
2026-04-14T10:38:00Z,6.61,95.83
2026-04-14T10:39:00Z,5.91,95.59
2026-04-14T10:40:00Z,1.60,97.43
2026-04-14T10:41:00Z,2.89,97.86
2026-04-14T10:42:00Z,1.47,98.99
2026-04-14T10:43:00Z,1.50,99.00
2026-04-14T10:44:00Z,1.00,99.00
2026-04-14T10:45:00Z,1.00,99.00
2026-04-14T10:46:00Z,1.00,99.00
2026-04-14T10:47:00Z,1.00,99.00
2026-04-14T10:48:00Z,1.00,99.00
2026-04-14T10:50:00Z,1.00,99.00
2026-04-14T10:51:00Z,1.00,99.00
2026-04-14T10:52:00Z,1.00,99.00
