# event_ticker=KXATPMATCH-26APR27MEDBUD
# final_score=6-3 6-2
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Nicolai Budkov Kjaer
# kalshi_date=2026-04-27
timestamp,Daniil Medvedev,Nicolai Budkov Kjaer
2026-04-27T10:37:00Z,75.00,27.00
2026-04-27T10:39:00Z,75.00,27.00
2026-04-27T10:44:00Z,75.00,27.00
2026-04-27T10:45:00Z,75.00,27.00
2026-04-27T10:46:00Z,75.00,27.00
2026-04-27T10:47:00Z,75.00,27.00
2026-04-27T10:49:00Z,75.00,27.00
2026-04-27T10:50:00Z,75.00,27.00
2026-04-27T10:51:00Z,75.00,27.00
2026-04-27T10:52:00Z,75.00,27.00
2026-04-27T10:53:00Z,75.00,27.00
2026-04-27T10:55:00Z,75.00,25.00
2026-04-27T10:56:00Z,75.00,25.00
2026-04-27T10:58:00Z,75.00,27.00
2026-04-27T11:00:00Z,75.00,27.00
2026-04-27T11:01:00Z,75.00,27.00
2026-04-27T11:03:00Z,75.00,27.00
2026-04-27T11:05:00Z,75.00,27.00
2026-04-27T11:08:00Z,75.00,27.00
2026-04-27T11:09:00Z,74.50,27.00
2026-04-27T11:10:00Z,75.00,27.00
2026-04-27T11:11:00Z,74.17,26.00
2026-04-27T11:14:00Z,75.00,26.00
2026-04-27T11:15:00Z,74.67,26.00
2026-04-27T11:17:00Z,75.00,26.00
2026-04-27T11:19:00Z,75.00,26.00
2026-04-27T11:20:00Z,74.98,26.00
2026-04-27T11:21:00Z,75.00,26.00
2026-04-27T11:22:00Z,75.00,27.00
2026-04-27T11:27:00Z,75.00,27.00
2026-04-27T11:29:00Z,75.00,27.00
2026-04-27T11:30:00Z,75.00,27.00
2026-04-27T11:31:00Z,75.00,27.00
2026-04-27T11:32:00Z,75.00,27.00
2026-04-27T11:33:00Z,75.00,27.00
2026-04-27T11:34:00Z,75.00,27.00
2026-04-27T11:35:00Z,75.00,25.00
2026-04-27T11:36:00Z,75.00,25.00
2026-04-27T11:38:00Z,75.00,26.00
2026-04-27T11:39:00Z,75.00,26.00
2026-04-27T11:41:00Z,75.00,26.00
2026-04-27T11:46:00Z,75.00,26.00
2026-04-27T11:47:00Z,75.00,26.00
2026-04-27T11:49:00Z,75.00,26.00
2026-04-27T11:52:00Z,75.00,26.00
2026-04-27T11:53:00Z,75.00,26.00
2026-04-27T11:54:00Z,74.00,26.00
2026-04-27T11:55:00Z,75.00,26.00
2026-04-27T11:57:00Z,75.00,26.00
2026-04-27T11:58:00Z,74.01,26.00
2026-04-27T11:59:00Z,74.01,26.00
2026-04-27T12:02:00Z,75.00,26.00
2026-04-27T12:03:00Z,75.00,26.00
2026-04-27T12:04:00Z,75.00,26.00
2026-04-27T12:05:00Z,75.00,26.00
2026-04-27T12:06:00Z,75.00,26.00
2026-04-27T12:07:00Z,75.00,26.00
2026-04-27T12:09:00Z,74.67,26.00
2026-04-27T12:10:00Z,75.00,25.00
2026-04-27T12:12:00Z,75.00,25.00
2026-04-27T12:14:00Z,75.00,25.00
2026-04-27T12:16:00Z,75.00,25.00
2026-04-27T12:19:00Z,74.61,26.00
2026-04-27T12:20:00Z,75.00,26.00
2026-04-27T12:22:00Z,75.00,26.00
2026-04-27T12:23:00Z,75.00,26.00
2026-04-27T12:24:00Z,75.00,26.00
2026-04-27T12:25:00Z,75.00,26.00
2026-04-27T12:26:00Z,75.00,26.00
2026-04-27T12:27:00Z,75.00,26.00
2026-04-27T12:30:00Z,75.00,26.00
2026-04-27T12:31:00Z,75.00,26.00
2026-04-27T12:33:00Z,75.00,26.00
2026-04-27T12:35:00Z,75.00,26.00
2026-04-27T12:36:00Z,75.00,25.05
2026-04-27T12:37:00Z,75.00,25.05
2026-04-27T12:38:00Z,75.00,26.00
2026-04-27T12:39:00Z,75.00,25.00
2026-04-27T12:40:00Z,75.00,25.00
2026-04-27T12:41:00Z,75.00,25.00
2026-04-27T12:43:00Z,75.00,25.00
2026-04-27T12:44:00Z,75.00,25.00
2026-04-27T12:45:00Z,74.44,25.00
2026-04-27T12:46:00Z,74.44,26.00
2026-04-27T12:47:00Z,75.00,26.00
2026-04-27T12:48:00Z,75.00,26.00
2026-04-27T12:49:00Z,75.00,26.00
2026-04-27T12:50:00Z,75.00,26.00
2026-04-27T12:53:00Z,75.00,27.00
2026-04-27T12:55:00Z,75.00,27.00
2026-04-27T12:56:00Z,75.00,27.00
2026-04-27T12:57:00Z,75.00,27.00
2026-04-27T12:58:00Z,75.00,27.00
2026-04-27T12:59:00Z,75.00,27.00
2026-04-27T13:00:00Z,75.00,27.00
2026-04-27T13:01:00Z,75.00,27.00
2026-04-27T13:02:00Z,75.00,27.00
2026-04-27T13:03:00Z,75.00,27.00
2026-04-27T13:04:00Z,75.00,27.00
2026-04-27T13:05:00Z,75.00,27.00
2026-04-27T13:06:00Z,75.00,27.00
2026-04-27T13:07:00Z,75.00,27.00
2026-04-27T13:08:00Z,75.00,27.00
2026-04-27T13:09:00Z,75.00,27.00
2026-04-27T13:10:00Z,75.00,27.00
2026-04-27T13:11:00Z,75.00,27.00
2026-04-27T13:12:00Z,74.98,27.00
2026-04-27T13:13:00Z,75.00,26.00
2026-04-27T13:14:00Z,75.00,27.00
2026-04-27T13:15:00Z,75.00,27.00
2026-04-27T13:16:00Z,75.00,27.00
2026-04-27T13:17:00Z,75.00,27.00
2026-04-27T13:18:00Z,75.00,27.00
2026-04-27T13:19:00Z,75.00,27.00
2026-04-27T13:20:00Z,74.81,27.00
2026-04-27T13:21:00Z,75.00,27.00
2026-04-27T13:22:00Z,74.58,27.00
2026-04-27T13:23:00Z,75.00,27.00
2026-04-27T13:24:00Z,75.00,27.00
2026-04-27T13:25:00Z,75.00,27.00
2026-04-27T13:26:00Z,75.00,27.00
2026-04-27T13:27:00Z,75.00,27.00
2026-04-27T13:28:00Z,75.99,27.00
2026-04-27T13:29:00Z,76.00,27.00
2026-04-27T13:30:00Z,75.72,27.00
2026-04-27T13:31:00Z,75.50,27.00
2026-04-27T13:32:00Z,75.95,27.00
2026-04-27T13:33:00Z,75.99,27.00
2026-04-27T13:34:00Z,76.00,27.00
2026-04-27T13:35:00Z,75.13,27.00
2026-04-27T13:36:00Z,76.00,27.00
2026-04-27T13:37:00Z,76.00,27.00
2026-04-27T13:38:00Z,76.00,27.00
2026-04-27T13:39:00Z,75.90,27.00
2026-04-27T13:40:00Z,76.00,27.00
2026-04-27T13:41:00Z,75.98,26.22
2026-04-27T13:42:00Z,76.00,24.75
2026-04-27T13:43:00Z,76.00,26.22
2026-04-27T13:44:00Z,76.00,24.01
2026-04-27T13:45:00Z,76.05,23.18
2026-04-27T13:46:00Z,83.46,19.54
2026-04-27T13:47:00Z,84.13,15.06
2026-04-27T13:48:00Z,83.97,17.25
2026-04-27T13:49:00Z,84.06,16.03
2026-04-27T13:50:00Z,85.23,17.08
2026-04-27T13:51:00Z,86.00,15.91
2026-04-27T13:52:00Z,86.00,15.66
2026-04-27T13:53:00Z,86.00,15.10
2026-04-27T13:54:00Z,85.15,16.87
2026-04-27T13:55:00Z,85.00,17.00
2026-04-27T13:56:00Z,84.98,17.00
2026-04-27T13:57:00Z,85.95,15.07
2026-04-27T13:58:00Z,86.00,14.00
2026-04-27T13:59:00Z,86.32,15.00
2026-04-27T14:00:00Z,87.94,12.62
2026-04-27T14:01:00Z,87.07,14.00
2026-04-27T14:02:00Z,87.80,14.02
2026-04-27T14:03:00Z,89.99,10.78
2026-04-27T14:04:00Z,90.93,9.01
2026-04-27T14:05:00Z,91.00,9.01
2026-04-27T14:06:00Z,91.33,8.96
2026-04-27T14:07:00Z,91.94,8.66
2026-04-27T14:08:00Z,91.92,8.61
2026-04-27T14:09:00Z,91.17,8.93
2026-04-27T14:10:00Z,91.97,9.00
2026-04-27T14:11:00Z,92.00,8.98
2026-04-27T14:12:00Z,92.09,9.00
2026-04-27T14:13:00Z,91.02,9.05
2026-04-27T14:14:00Z,89.40,10.22
2026-04-27T14:15:00Z,89.75,11.41
2026-04-27T14:16:00Z,90.05,9.49
2026-04-27T14:17:00Z,91.00,10.00
2026-04-27T14:18:00Z,91.85,8.96
2026-04-27T14:19:00Z,91.85,9.00
2026-04-27T14:20:00Z,91.96,9.85
2026-04-27T14:21:00Z,87.54,11.38
2026-04-27T14:22:00Z,84.98,15.06
2026-04-27T14:23:00Z,83.47,17.00
2026-04-27T14:24:00Z,81.23,19.44
2026-04-27T14:25:00Z,83.15,18.35
2026-04-27T14:26:00Z,84.17,18.81
2026-04-27T14:27:00Z,84.98,13.55
2026-04-27T14:28:00Z,90.92,10.04
2026-04-27T14:29:00Z,91.20,9.11
2026-04-27T14:30:00Z,91.89,8.43
2026-04-27T14:31:00Z,93.02,6.26
2026-04-27T14:32:00Z,92.96,6.00
2026-04-27T14:33:00Z,93.57,8.90
2026-04-27T14:34:00Z,93.70,8.22
2026-04-27T14:35:00Z,92.09,8.80
2026-04-27T14:36:00Z,91.77,9.87
2026-04-27T14:37:00Z,91.20,9.92
2026-04-27T14:38:00Z,92.43,7.16
2026-04-27T14:39:00Z,93.99,7.00
2026-04-27T14:40:00Z,94.00,7.00
2026-04-27T14:41:00Z,95.30,4.42
2026-04-27T14:42:00Z,97.74,2.05
2026-04-27T14:43:00Z,98.75,1.77
2026-04-27T14:44:00Z,97.69,3.63
2026-04-27T14:45:00Z,97.90,2.83
2026-04-27T14:46:00Z,96.89,2.60
2026-04-27T14:47:00Z,98.79,1.04
2026-04-27T14:48:00Z,99.00,1.00
2026-04-27T14:49:00Z,99.00,1.00
2026-04-27T14:50:00Z,99.00,1.00
2026-04-27T14:51:00Z,99.00,1.00
2026-04-27T14:52:00Z,99.00,1.00
