# event_ticker=KXATPMATCH-26APR28LEHMUS
# final_score=6-3 6-3
# match_winner=Jiri Lehecka
# fav_player=Jiri Lehecka
# dog_player=Lorenzo Musetti
# kalshi_date=2026-04-28
timestamp,Jiri Lehecka,Lorenzo Musetti
2026-04-28T04:51:00Z,41.00,60.00
2026-04-28T04:52:00Z,41.00,60.00
2026-04-28T04:57:00Z,41.00,60.00
2026-04-28T05:00:00Z,41.00,60.00
2026-04-28T05:01:00Z,41.00,61.00
2026-04-28T05:02:00Z,41.00,61.00
2026-04-28T05:03:00Z,41.00,61.00
2026-04-28T05:04:00Z,41.00,61.00
2026-04-28T05:07:00Z,41.00,61.00
2026-04-28T05:10:00Z,41.00,61.00
2026-04-28T05:11:00Z,41.00,61.00
2026-04-28T05:12:00Z,40.00,61.54
2026-04-28T05:13:00Z,40.00,61.00
2026-04-28T05:14:00Z,40.00,61.00
2026-04-28T05:16:00Z,40.00,61.00
2026-04-28T05:17:00Z,40.00,61.00
2026-04-28T05:18:00Z,40.00,61.00
2026-04-28T05:20:00Z,40.00,61.00
2026-04-28T05:21:00Z,40.00,61.00
2026-04-28T05:22:00Z,40.00,61.00
2026-04-28T05:23:00Z,40.00,61.00
2026-04-28T05:24:00Z,40.00,61.00
2026-04-28T05:25:00Z,40.00,61.00
2026-04-28T05:26:00Z,40.00,61.00
2026-04-28T05:27:00Z,40.00,61.00
2026-04-28T05:28:00Z,40.00,61.00
2026-04-28T05:29:00Z,40.00,61.00
2026-04-28T05:30:00Z,40.00,61.00
2026-04-28T05:31:00Z,40.00,62.00
2026-04-28T05:32:00Z,40.00,62.00
2026-04-28T05:33:00Z,40.00,61.74
2026-04-28T05:34:00Z,40.00,61.56
2026-04-28T05:35:00Z,40.00,61.00
2026-04-28T05:36:00Z,40.00,61.00
2026-04-28T05:37:00Z,40.00,61.00
2026-04-28T05:38:00Z,40.00,61.00
2026-04-28T05:39:00Z,40.00,61.00
2026-04-28T05:40:00Z,40.00,61.00
2026-04-28T05:41:00Z,40.00,61.00
2026-04-28T05:42:00Z,40.00,61.30
2026-04-28T05:43:00Z,40.00,61.00
2026-04-28T05:44:00Z,40.00,61.00
2026-04-28T05:45:00Z,40.00,61.00
2026-04-28T05:46:00Z,40.00,61.00
2026-04-28T05:47:00Z,40.00,61.00
2026-04-28T05:48:00Z,40.00,61.00
2026-04-28T05:49:00Z,40.00,61.00
2026-04-28T05:50:00Z,40.00,61.00
2026-04-28T05:51:00Z,40.00,61.00
2026-04-28T05:52:00Z,40.00,61.00
2026-04-28T05:53:00Z,40.00,61.00
2026-04-28T05:54:00Z,40.00,61.00
2026-04-28T05:55:00Z,40.00,61.00
2026-04-28T05:56:00Z,40.00,61.00
2026-04-28T05:57:00Z,40.00,61.00
2026-04-28T05:58:00Z,40.00,61.00
2026-04-28T05:59:00Z,40.00,61.00
2026-04-28T06:00:00Z,40.00,61.00
2026-04-28T06:01:00Z,40.00,61.00
2026-04-28T06:02:00Z,40.00,61.00
2026-04-28T06:03:00Z,40.00,61.00
2026-04-28T06:04:00Z,39.00,61.00
2026-04-28T06:05:00Z,39.00,61.00
2026-04-28T06:06:00Z,39.00,61.00
2026-04-28T06:08:00Z,40.00,61.00
2026-04-28T06:09:00Z,40.00,61.00
2026-04-28T06:10:00Z,40.00,61.00
2026-04-28T06:11:00Z,40.00,60.03
2026-04-28T06:12:00Z,40.00,61.00
2026-04-28T06:14:00Z,40.00,61.00
2026-04-28T06:15:00Z,40.00,61.00
2026-04-28T06:16:00Z,40.00,61.00
2026-04-28T06:17:00Z,40.00,61.00
2026-04-28T06:18:00Z,40.00,61.00
2026-04-28T06:19:00Z,40.00,61.00
2026-04-28T06:20:00Z,40.00,61.00
2026-04-28T06:21:00Z,39.00,61.00
2026-04-28T06:22:00Z,40.00,61.00
2026-04-28T06:23:00Z,40.00,61.00
2026-04-28T06:24:00Z,40.00,61.00
2026-04-28T06:25:00Z,40.00,61.00
2026-04-28T06:26:00Z,40.00,61.00
2026-04-28T06:27:00Z,40.00,61.00
2026-04-28T06:28:00Z,40.00,61.00
2026-04-28T06:29:00Z,40.00,61.00
2026-04-28T06:30:00Z,40.00,61.00
2026-04-28T06:31:00Z,40.00,61.00
2026-04-28T06:32:00Z,40.00,61.00
2026-04-28T06:33:00Z,40.00,61.04
2026-04-28T06:34:00Z,40.00,61.00
2026-04-28T06:37:00Z,40.00,61.00
2026-04-28T06:38:00Z,40.00,61.00
2026-04-28T06:39:00Z,40.00,61.00
2026-04-28T06:40:00Z,40.00,61.00
2026-04-28T06:41:00Z,40.00,61.00
2026-04-28T06:43:00Z,40.00,61.00
2026-04-28T06:49:00Z,40.00,62.00
2026-04-28T06:50:00Z,40.00,61.00
2026-04-28T06:51:00Z,40.00,61.00
2026-04-28T06:54:00Z,40.00,61.00
2026-04-28T06:55:00Z,40.00,61.00
2026-04-28T06:56:00Z,40.00,61.00
2026-04-28T06:57:00Z,40.00,61.00
2026-04-28T06:58:00Z,40.00,61.00
2026-04-28T07:00:00Z,40.00,61.00
2026-04-28T07:01:00Z,40.00,61.00
2026-04-28T07:02:00Z,40.00,61.00
2026-04-28T07:03:00Z,40.00,61.00
2026-04-28T07:06:00Z,40.00,61.00
2026-04-28T07:07:00Z,40.00,61.00
2026-04-28T07:10:00Z,40.00,61.00
2026-04-28T07:11:00Z,40.00,61.00
2026-04-28T07:12:00Z,40.00,61.00
2026-04-28T07:15:00Z,40.00,61.96
2026-04-28T07:16:00Z,40.00,62.00
2026-04-28T07:17:00Z,39.91,62.00
2026-04-28T07:20:00Z,40.00,62.00
2026-04-28T07:21:00Z,40.00,61.00
2026-04-28T07:22:00Z,40.00,61.00
2026-04-28T07:23:00Z,40.00,61.00
2026-04-28T07:26:00Z,40.00,61.00
2026-04-28T07:28:00Z,40.00,61.00
2026-04-28T07:29:00Z,40.00,61.00
2026-04-28T07:31:00Z,40.00,61.00
2026-04-28T07:32:00Z,40.00,61.00
2026-04-28T07:33:00Z,41.00,61.00
2026-04-28T07:34:00Z,41.00,61.00
2026-04-28T07:35:00Z,41.00,61.00
2026-04-28T07:37:00Z,41.00,61.00
2026-04-28T07:38:00Z,41.00,61.00
2026-04-28T07:40:00Z,41.00,61.00
2026-04-28T07:43:00Z,41.00,61.00
2026-04-28T07:44:00Z,41.00,61.00
2026-04-28T07:48:00Z,41.00,61.00
2026-04-28T07:51:00Z,41.00,61.00
2026-04-28T07:52:00Z,41.00,61.00
2026-04-28T07:53:00Z,41.00,61.00
2026-04-28T07:54:00Z,41.00,61.00
2026-04-28T07:55:00Z,41.00,60.74
2026-04-28T07:58:00Z,41.00,61.00
2026-04-28T07:59:00Z,41.00,61.00
2026-04-28T08:00:00Z,39.94,61.00
2026-04-28T08:04:00Z,39.94,61.00
2026-04-28T08:05:00Z,41.00,61.00
2026-04-28T08:06:00Z,41.00,61.00
2026-04-28T08:07:00Z,41.00,61.00
2026-04-28T08:08:00Z,41.00,61.00
2026-04-28T08:09:00Z,41.00,61.00
2026-04-28T08:10:00Z,41.00,61.00
2026-04-28T08:11:00Z,41.00,61.00
2026-04-28T08:12:00Z,41.00,61.00
2026-04-28T08:14:00Z,41.00,61.00
2026-04-28T08:15:00Z,41.00,61.00
2026-04-28T08:16:00Z,41.00,61.00
2026-04-28T08:17:00Z,41.00,61.00
2026-04-28T08:18:00Z,41.00,61.00
2026-04-28T08:22:00Z,41.00,61.00
2026-04-28T08:25:00Z,41.00,61.00
2026-04-28T08:30:00Z,41.00,61.00
2026-04-28T08:31:00Z,41.00,61.00
2026-04-28T08:32:00Z,41.00,61.00
2026-04-28T08:33:00Z,40.00,61.00
2026-04-28T08:35:00Z,41.00,61.00
2026-04-28T08:39:00Z,41.00,61.00
2026-04-28T08:40:00Z,41.00,61.00
2026-04-28T08:41:00Z,41.00,61.00
2026-04-28T08:44:00Z,41.00,61.00
2026-04-28T08:45:00Z,41.00,61.00
2026-04-28T08:46:00Z,41.00,61.00
2026-04-28T08:48:00Z,40.00,61.00
2026-04-28T08:49:00Z,40.00,61.00
2026-04-28T08:50:00Z,40.00,61.00
2026-04-28T08:51:00Z,40.00,61.00
2026-04-28T08:52:00Z,40.00,61.00
2026-04-28T08:57:00Z,40.00,61.00
2026-04-28T08:59:00Z,40.00,61.00
2026-04-28T09:00:00Z,40.00,61.00
2026-04-28T09:01:00Z,40.00,61.00
2026-04-28T09:04:00Z,40.01,61.00
2026-04-28T09:05:00Z,41.00,61.00
2026-04-28T09:07:00Z,41.00,61.00
2026-04-28T09:09:00Z,41.00,61.00
2026-04-28T09:11:00Z,41.00,61.00
2026-04-28T09:12:00Z,41.00,61.00
2026-04-28T09:13:00Z,41.00,61.00
2026-04-28T09:15:00Z,41.00,60.00
2026-04-28T09:19:00Z,41.00,61.00
2026-04-28T09:20:00Z,41.00,61.00
2026-04-28T09:21:00Z,41.00,61.00
2026-04-28T09:23:00Z,41.00,61.00
2026-04-28T09:25:00Z,41.00,61.00
2026-04-28T09:26:00Z,40.87,61.00
2026-04-28T09:28:00Z,40.87,61.00
2026-04-28T09:31:00Z,40.87,61.00
2026-04-28T09:33:00Z,40.00,61.00
2026-04-28T09:34:00Z,41.00,61.00
2026-04-28T09:35:00Z,41.00,61.00
2026-04-28T09:37:00Z,41.00,61.00
2026-04-28T09:38:00Z,41.00,61.00
2026-04-28T09:39:00Z,41.00,61.00
2026-04-28T09:40:00Z,41.00,61.00
2026-04-28T09:41:00Z,41.00,61.00
2026-04-28T09:42:00Z,41.00,61.00
2026-04-28T09:43:00Z,41.00,61.00
2026-04-28T09:44:00Z,41.00,61.00
2026-04-28T09:45:00Z,41.00,61.00
2026-04-28T09:46:00Z,41.00,61.00
2026-04-28T09:47:00Z,41.04,61.00
2026-04-28T09:48:00Z,41.00,61.00
2026-04-28T09:50:00Z,41.00,61.00
2026-04-28T09:51:00Z,41.00,61.00
2026-04-28T09:52:00Z,41.00,61.00
2026-04-28T09:53:00Z,41.31,61.00
2026-04-28T09:54:00Z,42.00,61.00
2026-04-28T09:55:00Z,42.00,61.00
2026-04-28T09:56:00Z,41.00,61.00
2026-04-28T09:57:00Z,41.21,61.00
2026-04-28T09:58:00Z,41.21,61.00
2026-04-28T09:59:00Z,42.00,61.00
2026-04-28T10:00:00Z,42.00,61.00
2026-04-28T10:01:00Z,40.00,60.69
2026-04-28T10:02:00Z,40.00,61.00
2026-04-28T10:03:00Z,40.00,61.00
2026-04-28T10:04:00Z,40.00,61.00
2026-04-28T10:05:00Z,41.00,61.00
2026-04-28T10:06:00Z,41.00,61.00
2026-04-28T10:07:00Z,41.00,61.00
2026-04-28T10:08:00Z,41.00,61.00
2026-04-28T10:09:00Z,40.43,61.00
2026-04-28T10:10:00Z,39.34,61.00
2026-04-28T10:11:00Z,41.00,61.00
2026-04-28T10:13:00Z,41.00,61.00
2026-04-28T10:14:00Z,41.00,61.00
2026-04-28T10:15:00Z,39.82,60.90
2026-04-28T10:16:00Z,40.85,61.00
2026-04-28T10:17:00Z,40.83,61.00
2026-04-28T10:18:00Z,41.00,61.00
2026-04-28T10:19:00Z,41.86,61.00
2026-04-28T10:20:00Z,41.00,61.00
2026-04-28T10:21:00Z,39.93,61.00
2026-04-28T10:22:00Z,39.00,61.00
2026-04-28T10:23:00Z,41.00,61.00
2026-04-28T10:24:00Z,41.00,61.00
2026-04-28T10:25:00Z,41.00,60.71
2026-04-28T10:26:00Z,41.03,61.00
2026-04-28T10:27:00Z,41.00,61.00
2026-04-28T10:28:00Z,41.00,61.00
2026-04-28T10:29:00Z,41.00,61.00
2026-04-28T10:30:00Z,41.00,61.00
2026-04-28T10:31:00Z,41.00,61.00
2026-04-28T10:32:00Z,41.00,61.00
2026-04-28T10:33:00Z,39.44,61.00
2026-04-28T10:34:00Z,39.44,60.73
2026-04-28T10:35:00Z,41.00,61.00
2026-04-28T10:36:00Z,41.00,60.56
2026-04-28T10:37:00Z,41.00,61.00
2026-04-28T10:38:00Z,40.00,61.00
2026-04-28T10:39:00Z,40.00,60.62
2026-04-28T10:40:00Z,41.00,61.00
2026-04-28T10:41:00Z,41.00,61.00
2026-04-28T10:42:00Z,41.00,61.00
2026-04-28T10:43:00Z,41.00,61.00
2026-04-28T10:44:00Z,41.00,61.00
2026-04-28T10:45:00Z,41.00,61.00
2026-04-28T10:46:00Z,41.00,61.00
2026-04-28T10:47:00Z,41.00,61.00
2026-04-28T10:48:00Z,41.00,61.00
2026-04-28T10:49:00Z,41.00,61.00
2026-04-28T10:50:00Z,40.07,61.00
2026-04-28T10:51:00Z,40.07,61.04
2026-04-28T10:52:00Z,40.00,62.00
2026-04-28T10:53:00Z,39.00,61.99
2026-04-28T10:54:00Z,39.90,61.92
2026-04-28T10:55:00Z,40.00,62.68
2026-04-28T10:56:00Z,40.00,63.00
2026-04-28T10:57:00Z,39.68,63.00
2026-04-28T10:58:00Z,40.00,63.00
2026-04-28T10:59:00Z,39.99,62.99
2026-04-28T11:00:00Z,40.00,63.23
2026-04-28T11:01:00Z,39.99,64.00
2026-04-28T11:02:00Z,39.95,64.00
2026-04-28T11:03:00Z,39.82,62.97
2026-04-28T11:04:00Z,40.39,59.46
2026-04-28T11:05:00Z,40.40,61.04
2026-04-28T11:06:00Z,37.05,64.91
2026-04-28T11:07:00Z,37.23,64.65
2026-04-28T11:08:00Z,38.56,62.42
2026-04-28T11:09:00Z,38.61,62.10
2026-04-28T11:10:00Z,37.00,63.62
2026-04-28T11:11:00Z,37.33,62.06
2026-04-28T11:12:00Z,42.56,57.64
2026-04-28T11:13:00Z,56.89,44.77
2026-04-28T11:14:00Z,58.99,40.88
2026-04-28T11:15:00Z,60.42,42.02
2026-04-28T11:16:00Z,60.01,41.45
2026-04-28T11:17:00Z,61.19,38.62
2026-04-28T11:18:00Z,64.19,37.98
2026-04-28T11:19:00Z,63.34,38.68
2026-04-28T11:20:00Z,63.68,37.89
2026-04-28T11:21:00Z,61.64,38.15
2026-04-28T11:22:00Z,62.58,38.00
2026-04-28T11:23:00Z,63.00,37.46
2026-04-28T11:24:00Z,65.76,36.37
2026-04-28T11:25:00Z,66.95,34.77
2026-04-28T11:26:00Z,65.04,35.13
2026-04-28T11:27:00Z,66.02,34.19
2026-04-28T11:28:00Z,66.01,34.47
2026-04-28T11:29:00Z,65.91,35.84
2026-04-28T11:30:00Z,62.90,39.33
2026-04-28T11:31:00Z,55.37,45.82
2026-04-28T11:32:00Z,46.83,52.46
2026-04-28T11:33:00Z,51.31,49.30
2026-04-28T11:34:00Z,61.04,38.78
2026-04-28T11:35:00Z,66.32,34.01
2026-04-28T11:36:00Z,65.77,34.97
2026-04-28T11:37:00Z,67.73,33.86
2026-04-28T11:38:00Z,68.08,32.55
2026-04-28T11:39:00Z,71.39,28.67
2026-04-28T11:40:00Z,72.09,27.86
2026-04-28T11:41:00Z,72.80,27.39
2026-04-28T11:42:00Z,73.48,27.00
2026-04-28T11:43:00Z,75.23,26.82
2026-04-28T11:44:00Z,76.07,25.15
2026-04-28T11:45:00Z,76.67,23.07
2026-04-28T11:46:00Z,76.81,24.85
2026-04-28T11:47:00Z,74.88,26.29
2026-04-28T11:48:00Z,72.10,29.90
2026-04-28T11:49:00Z,74.60,26.83
2026-04-28T11:50:00Z,76.00,25.92
2026-04-28T11:51:00Z,76.15,24.96
2026-04-28T11:52:00Z,78.70,23.55
2026-04-28T11:53:00Z,78.42,23.75
2026-04-28T11:54:00Z,76.25,26.08
2026-04-28T11:55:00Z,74.78,25.83
2026-04-28T11:56:00Z,75.36,25.54
2026-04-28T11:57:00Z,75.62,25.63
2026-04-28T11:58:00Z,71.13,30.15
2026-04-28T11:59:00Z,68.15,30.41
2026-04-28T12:00:00Z,71.73,26.66
2026-04-28T12:01:00Z,76.65,24.00
2026-04-28T12:02:00Z,76.02,24.96
2026-04-28T12:03:00Z,75.38,25.77
2026-04-28T12:04:00Z,74.70,26.12
2026-04-28T12:05:00Z,80.45,22.51
2026-04-28T12:06:00Z,75.61,27.12
2026-04-28T12:07:00Z,74.68,25.78
2026-04-28T12:08:00Z,76.66,24.12
2026-04-28T12:09:00Z,78.00,22.83
2026-04-28T12:10:00Z,78.00,23.00
2026-04-28T12:11:00Z,77.94,24.29
2026-04-28T12:12:00Z,82.07,19.36
2026-04-28T12:13:00Z,93.12,5.41
2026-04-28T12:14:00Z,97.47,2.56
2026-04-28T12:15:00Z,99.00,1.31
2026-04-28T12:16:00Z,99.00,1.00
2026-04-28T12:17:00Z,99.00,1.00
2026-04-28T12:18:00Z,99.00,1.00
2026-04-28T12:19:00Z,99.00,1.00
2026-04-28T12:20:00Z,99.00,1.00
2026-04-28T12:21:00Z,99.00,1.00
2026-04-28T12:22:00Z,99.00,1.00
