# event_ticker=KXATPCHALLENGERMATCH-26MAY30MMOBOU
# final_score=1-6 6-1 6-2
# score_resolution=6-1 1-6 2-6
# match_winner=Michael Mmoh
# fav_player=Justin Boulais
# dog_player=Michael Mmoh
# kalshi_date=2026-05-30
timestamp,Michael Mmoh,Justin Boulais
2026-05-30T22:56:00Z,69.90,31.34
2026-05-30T22:57:00Z,69.49,30.92
2026-05-30T22:58:00Z,69.02,30.07
2026-05-30T22:59:00Z,70.00,29.33
2026-05-30T23:00:00Z,69.61,30.92
2026-05-30T23:01:00Z,69.83,30.67
2026-05-30T23:02:00Z,69.59,30.81
2026-05-30T23:03:00Z,69.45,30.84
2026-05-30T23:04:00Z,68.57,31.27
2026-05-30T23:05:00Z,69.40,29.77
2026-05-30T23:06:00Z,69.17,31.43
2026-05-30T23:07:00Z,68.51,31.10
2026-05-30T23:08:00Z,69.00,31.99
2026-05-30T23:09:00Z,69.16,32.15
2026-05-30T23:10:00Z,68.91,30.91
2026-05-30T23:11:00Z,69.00,31.88
2026-05-30T23:12:00Z,69.00,32.35
2026-05-30T23:13:00Z,67.55,30.84
2026-05-30T23:14:00Z,67.17,32.17
2026-05-30T23:15:00Z,66.98,33.73
2026-05-30T23:16:00Z,66.98,33.00
2026-05-30T23:17:00Z,66.99,32.10
2026-05-30T23:18:00Z,67.00,33.00
2026-05-30T23:19:00Z,66.94,32.43
2026-05-30T23:20:00Z,66.60,33.00
2026-05-30T23:21:00Z,67.00,32.41
2026-05-30T23:22:00Z,66.45,32.30
2026-05-30T23:23:00Z,66.53,32.25
2026-05-30T23:24:00Z,66.84,31.78
2026-05-30T23:25:00Z,67.00,31.53
2026-05-30T23:26:00Z,66.31,33.96
2026-05-30T23:27:00Z,66.93,31.92
2026-05-30T23:28:00Z,66.77,31.31
2026-05-30T23:29:00Z,67.00,34.00
2026-05-30T23:30:00Z,64.88,32.34
2026-05-30T23:31:00Z,66.67,33.39
2026-05-30T23:32:00Z,66.37,34.06
2026-05-30T23:33:00Z,66.06,33.00
2026-05-30T23:34:00Z,66.96,33.03
2026-05-30T23:35:00Z,67.00,33.21
2026-05-30T23:36:00Z,66.91,34.19
2026-05-30T23:37:00Z,66.79,34.84
2026-05-30T23:38:00Z,66.58,34.00
2026-05-30T23:39:00Z,66.02,33.10
2026-05-30T23:40:00Z,66.23,33.09
2026-05-30T23:41:00Z,66.18,33.00
2026-05-30T23:42:00Z,66.56,31.35
2026-05-30T23:43:00Z,66.23,32.09
2026-05-30T23:44:00Z,65.88,33.83
2026-05-30T23:45:00Z,66.85,33.43
2026-05-30T23:46:00Z,66.36,33.00
2026-05-30T23:47:00Z,66.19,33.59
2026-05-30T23:48:00Z,66.36,33.17
2026-05-30T23:49:00Z,67.00,33.99
2026-05-30T23:50:00Z,66.42,33.92
2026-05-30T23:51:00Z,66.87,33.00
2026-05-30T23:52:00Z,67.00,33.10
2026-05-30T23:53:00Z,67.00,33.37
2026-05-30T23:54:00Z,67.00,33.85
2026-05-30T23:55:00Z,66.23,34.00
2026-05-30T23:56:00Z,66.49,34.00
2026-05-30T23:57:00Z,67.00,33.06
2026-05-30T23:58:00Z,66.59,33.08
2026-05-30T23:59:00Z,66.77,34.00
2026-05-31T00:00:00Z,67.00,33.91
2026-05-31T00:01:00Z,66.92,33.09
2026-05-31T00:02:00Z,67.00,32.00
2026-05-31T00:03:00Z,65.40,33.14
2026-05-31T00:04:00Z,67.15,33.00
2026-05-31T00:05:00Z,68.00,33.48
2026-05-31T00:06:00Z,68.00,32.02
2026-05-31T00:07:00Z,68.00,33.75
2026-05-31T00:08:00Z,66.37,33.66
2026-05-31T00:09:00Z,68.45,33.00
2026-05-31T00:10:00Z,67.02,33.00
2026-05-31T00:11:00Z,68.00,32.82
2026-05-31T00:12:00Z,68.74,33.00
2026-05-31T00:13:00Z,68.17,32.00
2026-05-31T00:14:00Z,69.00,32.99
2026-05-31T00:15:00Z,68.13,32.60
2026-05-31T00:16:00Z,68.00,31.50
2026-05-31T00:17:00Z,69.00,31.30
2026-05-31T00:18:00Z,68.00,31.97
2026-05-31T00:19:00Z,68.63,32.00
2026-05-31T00:20:00Z,68.03,31.24
2026-05-31T00:21:00Z,68.00,31.10
2026-05-31T00:22:00Z,68.55,32.00
2026-05-31T00:23:00Z,68.11,32.00
2026-05-31T00:24:00Z,68.76,31.00
2026-05-31T00:25:00Z,69.39,30.51
2026-05-31T00:26:00Z,70.00,30.00
2026-05-31T00:27:00Z,68.67,30.58
2026-05-31T00:28:00Z,69.49,30.67
2026-05-31T00:29:00Z,68.16,31.83
2026-05-31T00:30:00Z,69.00,32.00
2026-05-31T00:31:00Z,69.00,32.00
2026-05-31T00:32:00Z,68.42,32.00
2026-05-31T00:33:00Z,68.93,32.00
2026-05-31T00:34:00Z,68.28,31.11
2026-05-31T00:35:00Z,69.00,30.57
2026-05-31T00:36:00Z,68.00,31.72
2026-05-31T00:37:00Z,68.00,31.00
2026-05-31T00:38:00Z,68.59,31.00
2026-05-31T00:39:00Z,68.78,30.46
2026-05-31T00:40:00Z,71.00,29.20
2026-05-31T00:41:00Z,71.99,32.21
2026-05-31T00:42:00Z,75.36,24.79
2026-05-31T00:43:00Z,85.53,16.39
2026-05-31T00:44:00Z,85.51,16.31
2026-05-31T00:45:00Z,88.07,13.25
2026-05-31T00:46:00Z,89.92,10.03
2026-05-31T00:47:00Z,90.58,9.99
2026-05-31T00:48:00Z,92.55,8.06
2026-05-31T00:49:00Z,91.23,9.08
2026-05-31T00:50:00Z,91.43,8.20
2026-05-31T00:51:00Z,89.05,10.30
2026-05-31T00:52:00Z,87.12,13.21
2026-05-31T00:53:00Z,86.82,13.98
2026-05-31T00:54:00Z,84.08,17.25
2026-05-31T00:55:00Z,85.12,15.26
2026-05-31T00:56:00Z,87.15,13.93
2026-05-31T00:57:00Z,82.83,20.95
2026-05-31T00:58:00Z,83.48,16.70
2026-05-31T00:59:00Z,88.60,14.54
2026-05-31T01:00:00Z,91.12,10.16
2026-05-31T01:01:00Z,94.17,7.39
2026-05-31T01:02:00Z,95.72,6.71
2026-05-31T01:03:00Z,95.64,3.62
2026-05-31T01:04:00Z,97.02,2.85
2026-05-31T01:05:00Z,97.51,3.10
2026-05-31T01:06:00Z,96.10,4.07
2026-05-31T01:07:00Z,97.11,3.08
2026-05-31T01:08:00Z,93.05,4.82
2026-05-31T01:09:00Z,94.10,4.84
2026-05-31T01:10:00Z,95.36,3.40
2026-05-31T01:11:00Z,94.47,5.12
2026-05-31T01:12:00Z,97.48,2.69
2026-05-31T01:13:00Z,94.82,5.08
2026-05-31T01:14:00Z,97.09,3.33
2026-05-31T01:15:00Z,98.77,1.97
2026-05-31T01:16:00Z,99.00,1.85
2026-05-31T01:17:00Z,99.00,1.69
2026-05-31T01:18:00Z,99.00,2.00
2026-05-31T01:19:00Z,98.80,1.63
2026-05-31T01:20:00Z,97.71,2.62
2026-05-31T01:21:00Z,98.00,2.39
2026-05-31T01:22:00Z,98.99,1.90
2026-05-31T01:23:00Z,99.00,1.02
2026-05-31T01:24:00Z,99.00,1.00
2026-05-31T01:25:00Z,99.00,1.00
2026-05-31T01:26:00Z,99.00,1.00
2026-05-31T01:27:00Z,99.00,1.00
2026-05-31T01:28:00Z,99.00,1.00
