# event_ticker=KXATPCHALLENGERMATCH-26MAR03GUIDAM
# final_score=7-6(8) 6-4
# score_resolution=6-7 4-6
# match_winner=Miguel Damas
# fav_player=Alvaro Guillen Meza
# dog_player=Miguel Damas
# kalshi_date=2026-03-03
timestamp,Alvaro Guillen Meza,Miguel Damas
2026-03-04T13:12:00Z,43.38,60.00
2026-03-04T13:13:00Z,41.33,60.00
2026-03-04T13:14:00Z,39.89,60.60
2026-03-04T13:15:00Z,40.71,60.49
2026-03-04T13:16:00Z,41.00,57.20
2026-03-04T13:17:00Z,40.24,59.99
2026-03-04T13:18:00Z,38.81,60.23
2026-03-04T13:19:00Z,40.86,58.98
2026-03-04T13:20:00Z,38.81,58.95
2026-03-04T13:21:00Z,40.82,61.00
2026-03-04T13:22:00Z,39.00,60.09
2026-03-04T13:23:00Z,40.67,60.77
2026-03-04T13:24:00Z,41.24,58.00
2026-03-04T13:25:00Z,42.00,59.79
2026-03-04T13:26:00Z,40.99,59.79
2026-03-04T13:27:00Z,39.99,58.00
2026-03-04T13:28:00Z,39.00,59.36
2026-03-04T13:29:00Z,39.61,58.00
2026-03-04T13:30:00Z,40.00,57.25
2026-03-04T13:31:00Z,39.87,59.96
2026-03-04T13:32:00Z,39.87,59.26
2026-03-04T13:33:00Z,40.53,58.21
2026-03-04T13:34:00Z,40.78,59.39
2026-03-04T13:35:00Z,41.00,59.10
2026-03-04T13:36:00Z,40.20,59.23
2026-03-04T13:37:00Z,41.00,60.00
2026-03-04T13:38:00Z,39.89,59.33
2026-03-04T13:39:00Z,39.00,58.84
2026-03-04T13:40:00Z,39.12,58.18
2026-03-04T13:41:00Z,40.03,60.00
2026-03-04T13:42:00Z,39.79,57.25
2026-03-04T13:43:00Z,40.41,60.00
2026-03-04T13:44:00Z,41.00,60.00
2026-03-04T13:45:00Z,40.26,59.72
2026-03-04T13:46:00Z,39.02,59.86
2026-03-04T13:47:00Z,41.47,59.03
2026-03-04T13:48:00Z,39.25,57.00
2026-03-04T13:49:00Z,42.00,60.00
2026-03-04T13:50:00Z,39.00,60.00
2026-03-04T13:51:00Z,39.00,59.91
2026-03-04T13:52:00Z,42.00,57.15
2026-03-04T13:53:00Z,39.12,57.00
2026-03-04T13:54:00Z,40.71,57.87
2026-03-04T13:55:00Z,39.00,58.90
2026-03-04T13:56:00Z,43.00,58.87
2026-03-04T13:57:00Z,43.00,57.04
2026-03-04T13:58:00Z,41.52,57.76
2026-03-04T13:59:00Z,40.04,59.32
2026-03-04T14:00:00Z,39.91,58.54
2026-03-04T14:01:00Z,41.43,57.86
2026-03-04T14:02:00Z,39.24,59.25
2026-03-04T14:03:00Z,43.00,60.00
2026-03-04T14:04:00Z,39.31,60.00
2026-03-04T14:05:00Z,43.00,59.98
2026-03-04T14:06:00Z,43.00,61.00
2026-03-04T14:07:00Z,39.10,59.21
2026-03-04T14:08:00Z,39.93,58.71
2026-03-04T14:09:00Z,40.00,60.54
2026-03-04T14:10:00Z,39.07,61.00
2026-03-04T14:11:00Z,39.21,60.52
2026-03-04T14:12:00Z,40.00,60.91
2026-03-04T14:13:00Z,40.00,56.30
2026-03-04T14:14:00Z,39.98,58.95
2026-03-04T14:15:00Z,42.88,58.00
2026-03-04T14:16:00Z,41.81,57.20
2026-03-04T14:17:00Z,43.00,57.20
2026-03-04T14:18:00Z,41.02,59.00
2026-03-04T14:19:00Z,42.93,56.80
2026-03-04T14:20:00Z,42.89,58.98
2026-03-04T14:21:00Z,41.19,56.22
2026-03-04T14:22:00Z,40.29,57.97
2026-03-04T14:23:00Z,43.00,56.58
2026-03-04T14:24:00Z,42.73,58.00
2026-03-04T14:25:00Z,41.96,56.05
2026-03-04T14:26:00Z,43.00,57.60
2026-03-04T14:27:00Z,43.00,55.00
2026-03-04T14:28:00Z,41.95,56.91
2026-03-04T14:29:00Z,40.89,59.00
2026-03-04T14:30:00Z,41.93,56.08
2026-03-04T14:31:00Z,42.70,58.00
2026-03-04T14:32:00Z,43.00,56.42
2026-03-04T14:33:00Z,41.77,58.00
2026-03-04T14:34:00Z,42.78,58.58
2026-03-04T14:35:00Z,42.42,56.00
2026-03-04T14:36:00Z,43.65,56.90
2026-03-04T14:37:00Z,42.36,58.51
2026-03-04T14:38:00Z,41.99,59.00
2026-03-04T14:39:00Z,43.00,59.00
2026-03-04T14:40:00Z,42.03,58.73
2026-03-04T14:41:00Z,41.00,60.00
2026-03-04T14:42:00Z,41.06,57.48
2026-03-04T14:43:00Z,42.27,60.00
2026-03-04T14:44:00Z,42.84,55.84
2026-03-04T14:45:00Z,43.94,57.63
2026-03-04T14:46:00Z,43.00,58.37
2026-03-04T14:47:00Z,41.61,57.78
2026-03-04T14:48:00Z,40.41,58.25
2026-03-04T14:49:00Z,41.21,56.00
2026-03-04T14:50:00Z,40.08,55.42
2026-03-04T14:51:00Z,40.33,59.00
2026-03-04T14:52:00Z,41.45,56.21
2026-03-04T14:53:00Z,41.05,56.29
2026-03-04T14:54:00Z,41.55,58.20
2026-03-04T14:55:00Z,40.37,59.00
2026-03-04T14:56:00Z,40.00,58.65
2026-03-04T14:57:00Z,41.29,58.16
2026-03-04T14:58:00Z,40.00,60.00
2026-03-04T14:59:00Z,41.91,56.00
2026-03-04T15:00:00Z,40.15,56.13
2026-03-04T15:01:00Z,40.00,57.06
2026-03-04T15:02:00Z,41.39,57.01
2026-03-04T15:03:00Z,43.00,56.00
2026-03-04T15:04:00Z,43.00,56.17
2026-03-04T15:05:00Z,40.67,57.00
2026-03-04T15:06:00Z,40.67,58.00
2026-03-04T15:07:00Z,40.73,56.22
2026-03-04T15:08:00Z,41.00,57.55
2026-03-04T15:09:00Z,41.06,58.82
2026-03-04T15:10:00Z,42.00,59.59
2026-03-04T15:11:00Z,41.38,57.42
2026-03-04T15:12:00Z,41.92,60.00
2026-03-04T15:13:00Z,42.00,57.48
2026-03-04T15:14:00Z,41.20,57.08
2026-03-04T15:15:00Z,41.20,57.00
2026-03-04T15:16:00Z,41.33,59.15
2026-03-04T15:17:00Z,42.00,60.00
2026-03-04T15:18:00Z,40.51,57.00
2026-03-04T15:19:00Z,41.93,59.02
2026-03-04T15:20:00Z,40.33,60.00
2026-03-04T15:21:00Z,41.79,56.74
2026-03-04T15:22:00Z,42.00,56.00
2026-03-04T15:23:00Z,42.00,60.00
2026-03-04T15:24:00Z,42.00,60.00
2026-03-04T15:25:00Z,42.00,60.00
2026-03-04T15:26:00Z,40.00,60.00
2026-03-04T15:27:00Z,40.02,60.00
2026-03-04T15:28:00Z,41.50,59.03
2026-03-04T15:29:00Z,43.00,56.26
2026-03-04T15:30:00Z,43.00,56.00
2026-03-04T15:31:00Z,40.03,56.47
2026-03-04T15:32:00Z,40.00,57.73
2026-03-04T15:33:00Z,37.39,59.67
2026-03-04T15:34:00Z,41.61,59.30
2026-03-04T15:35:00Z,42.00,59.00
2026-03-04T15:36:00Z,43.02,56.09
2026-03-04T15:37:00Z,38.54,56.50
2026-03-04T15:38:00Z,39.76,57.21
2026-03-04T15:39:00Z,39.62,59.00
2026-03-04T15:40:00Z,43.00,58.84
2026-03-04T15:41:00Z,43.00,57.39
2026-03-04T15:42:00Z,40.00,55.91
2026-03-04T15:43:00Z,42.96,58.00
2026-03-04T15:44:00Z,43.00,55.00
2026-03-04T15:45:00Z,43.31,55.55
2026-03-04T15:46:00Z,41.24,57.56
2026-03-04T15:47:00Z,41.03,58.00
2026-03-04T15:48:00Z,41.97,56.48
2026-03-04T15:49:00Z,43.07,55.91
2026-03-04T15:50:00Z,44.00,58.00
2026-03-04T15:51:00Z,42.42,57.00
2026-03-04T15:52:00Z,42.68,56.13
2026-03-04T15:53:00Z,43.56,55.10
2026-03-04T15:54:00Z,44.00,57.33
2026-03-04T15:55:00Z,42.14,58.63
2026-03-04T15:56:00Z,43.98,56.00
2026-03-04T15:57:00Z,43.36,56.04
2026-03-04T15:58:00Z,44.00,56.18
2026-03-04T15:59:00Z,43.99,55.71
2026-03-04T16:00:00Z,41.10,56.81
2026-03-04T16:01:00Z,42.15,57.09
2026-03-04T16:02:00Z,43.00,56.96
2026-03-04T16:03:00Z,41.00,56.00
2026-03-04T16:04:00Z,41.87,56.77
2026-03-04T16:05:00Z,42.93,56.57
2026-03-04T16:06:00Z,41.03,58.63
2026-03-04T16:07:00Z,42.00,59.00
2026-03-04T16:08:00Z,41.00,56.42
2026-03-04T16:09:00Z,41.00,57.86
2026-03-04T16:10:00Z,41.91,56.34
2026-03-04T16:11:00Z,41.00,57.00
2026-03-04T16:12:00Z,41.00,59.00
2026-03-04T16:13:00Z,41.00,59.00
2026-03-04T16:14:00Z,39.32,59.62
2026-03-04T16:15:00Z,38.74,62.51
2026-03-04T16:16:00Z,38.76,63.34
2026-03-04T16:17:00Z,37.06,64.16
2026-03-04T16:18:00Z,36.21,67.07
2026-03-04T16:19:00Z,33.26,71.56
2026-03-04T16:20:00Z,36.45,65.19
2026-03-04T16:21:00Z,40.60,61.41
2026-03-04T16:22:00Z,41.56,60.08
2026-03-04T16:23:00Z,43.02,58.20
2026-03-04T16:24:00Z,44.85,58.02
2026-03-04T16:25:00Z,50.25,55.52
2026-03-04T16:26:00Z,55.41,43.98
2026-03-04T16:27:00Z,51.05,48.47
2026-03-04T16:28:00Z,49.78,52.62
2026-03-04T16:29:00Z,52.85,51.06
2026-03-04T16:30:00Z,58.23,44.17
2026-03-04T16:31:00Z,59.71,41.55
2026-03-04T16:32:00Z,59.40,43.19
2026-03-04T16:33:00Z,54.43,44.63
2026-03-04T16:34:00Z,54.56,47.29
2026-03-04T16:35:00Z,52.89,49.37
2026-03-04T16:36:00Z,48.16,53.72
2026-03-04T16:37:00Z,58.92,46.54
2026-03-04T16:38:00Z,60.83,41.30
2026-03-04T16:39:00Z,61.13,38.64
2026-03-04T16:40:00Z,61.56,39.37
2026-03-04T16:41:00Z,61.61,40.20
2026-03-04T16:42:00Z,61.26,39.03
2026-03-04T16:43:00Z,63.54,39.32
2026-03-04T16:44:00Z,55.95,46.50
2026-03-04T16:45:00Z,45.50,56.13
2026-03-04T16:46:00Z,39.42,60.37
2026-03-04T16:47:00Z,40.55,60.37
2026-03-04T16:48:00Z,44.22,57.68
2026-03-04T16:49:00Z,39.97,62.16
2026-03-04T16:50:00Z,37.08,65.24
2026-03-04T16:51:00Z,32.05,69.58
2026-03-04T16:52:00Z,29.65,70.94
2026-03-04T16:53:00Z,25.59,72.70
2026-03-04T16:54:00Z,17.65,84.21
2026-03-04T16:55:00Z,7.84,92.81
2026-03-04T16:56:00Z,8.61,92.23
2026-03-04T16:57:00Z,11.79,89.79
2026-03-04T16:58:00Z,7.35,93.92
2026-03-04T16:59:00Z,2.67,98.30
2026-03-04T17:00:00Z,4.45,97.13
2026-03-04T17:01:00Z,1.08,98.94
2026-03-04T17:02:00Z,1.00,99.00
