# event_ticker=KXATPMATCH-26APR10AUGSIN
# final_score=6-3 6-4
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Felix Auger-Aliassime
# kalshi_date=2026-04-10
timestamp,Jannik Sinner,Felix Auger-Aliassime
2026-04-10T05:22:00Z,90.00,12.00
2026-04-10T05:23:00Z,89.00,12.00
2026-04-10T05:25:00Z,89.00,12.00
2026-04-10T05:26:00Z,90.00,12.00
2026-04-10T05:27:00Z,90.00,12.00
2026-04-10T05:29:00Z,90.00,12.00
2026-04-10T05:30:00Z,90.00,12.00
2026-04-10T05:33:00Z,90.00,12.00
2026-04-10T05:34:00Z,90.00,12.00
2026-04-10T05:35:00Z,90.00,12.00
2026-04-10T05:36:00Z,90.00,12.00
2026-04-10T05:37:00Z,90.00,12.00
2026-04-10T05:38:00Z,90.00,10.63
2026-04-10T05:39:00Z,90.00,10.63
2026-04-10T05:40:00Z,90.00,12.00
2026-04-10T05:41:00Z,90.00,12.00
2026-04-10T05:45:00Z,89.00,12.00
2026-04-10T05:46:00Z,89.00,12.00
2026-04-10T05:48:00Z,90.00,12.00
2026-04-10T05:51:00Z,90.00,12.00
2026-04-10T05:53:00Z,90.00,11.00
2026-04-10T05:54:00Z,90.84,11.00
2026-04-10T05:55:00Z,91.00,11.00
2026-04-10T05:59:00Z,91.00,11.00
2026-04-10T06:02:00Z,91.00,11.00
2026-04-10T06:03:00Z,90.00,11.00
2026-04-10T06:04:00Z,91.00,11.00
2026-04-10T06:05:00Z,91.00,10.00
2026-04-10T06:07:00Z,91.00,11.00
2026-04-10T06:10:00Z,91.00,11.00
2026-04-10T06:11:00Z,91.00,11.00
2026-04-10T06:12:00Z,91.00,11.00
2026-04-10T06:14:00Z,91.00,11.00
2026-04-10T06:16:00Z,91.00,11.00
2026-04-10T06:17:00Z,91.00,11.00
2026-04-10T06:19:00Z,91.00,10.00
2026-04-10T06:21:00Z,91.00,11.00
2026-04-10T06:22:00Z,91.00,11.00
2026-04-10T06:24:00Z,91.00,11.00
2026-04-10T06:25:00Z,91.00,11.00
2026-04-10T06:28:00Z,91.00,11.00
2026-04-10T06:29:00Z,91.00,11.00
2026-04-10T06:30:00Z,91.00,11.00
2026-04-10T06:31:00Z,91.00,11.00
2026-04-10T06:32:00Z,91.00,11.00
2026-04-10T06:35:00Z,91.00,10.47
2026-04-10T06:36:00Z,91.00,10.00
2026-04-10T06:37:00Z,91.00,9.48
2026-04-10T06:39:00Z,91.00,10.48
2026-04-10T06:41:00Z,91.00,10.48
2026-04-10T06:42:00Z,91.00,10.00
2026-04-10T06:44:00Z,91.00,10.00
2026-04-10T06:46:00Z,91.00,10.00
2026-04-10T06:47:00Z,91.00,10.00
2026-04-10T06:48:00Z,91.00,10.00
2026-04-10T06:49:00Z,91.00,10.00
2026-04-10T06:50:00Z,91.00,10.00
2026-04-10T06:52:00Z,91.00,10.00
2026-04-10T06:53:00Z,91.00,10.00
2026-04-10T06:56:00Z,91.00,10.00
2026-04-10T06:57:00Z,91.00,10.00
2026-04-10T06:58:00Z,91.00,10.00
2026-04-10T06:59:00Z,91.00,10.00
2026-04-10T07:00:00Z,91.00,10.00
2026-04-10T07:01:00Z,91.00,10.00
2026-04-10T07:02:00Z,91.00,10.00
2026-04-10T07:03:00Z,91.00,10.00
2026-04-10T07:04:00Z,91.00,10.00
2026-04-10T07:05:00Z,91.00,10.00
2026-04-10T07:06:00Z,91.00,9.32
2026-04-10T07:07:00Z,91.00,10.00
2026-04-10T07:08:00Z,91.00,8.00
2026-04-10T07:09:00Z,91.00,8.00
2026-04-10T07:10:00Z,91.00,10.00
2026-04-10T07:11:00Z,92.00,9.00
2026-04-10T07:12:00Z,92.00,9.00
2026-04-10T07:16:00Z,92.00,9.47
2026-04-10T07:17:00Z,92.00,10.00
2026-04-10T07:18:00Z,92.00,10.00
2026-04-10T07:19:00Z,92.00,9.00
2026-04-10T07:21:00Z,92.00,9.76
2026-04-10T07:22:00Z,92.00,10.00
2026-04-10T07:23:00Z,92.00,10.00
2026-04-10T07:25:00Z,92.00,10.00
2026-04-10T07:26:00Z,92.00,10.00
2026-04-10T07:27:00Z,92.00,10.00
2026-04-10T07:29:00Z,92.00,10.00
2026-04-10T07:30:00Z,92.00,10.00
2026-04-10T07:33:00Z,92.00,10.00
2026-04-10T07:35:00Z,92.00,9.78
2026-04-10T07:36:00Z,92.00,10.00
2026-04-10T07:37:00Z,92.00,10.00
2026-04-10T07:39:00Z,92.00,10.00
2026-04-10T07:41:00Z,92.00,10.00
2026-04-10T07:43:00Z,92.00,10.00
2026-04-10T07:44:00Z,92.00,9.08
2026-04-10T07:48:00Z,92.00,10.00
2026-04-10T07:49:00Z,92.00,10.00
2026-04-10T07:50:00Z,92.00,10.00
2026-04-10T07:52:00Z,92.00,10.00
2026-04-10T07:54:00Z,92.00,10.00
2026-04-10T07:58:00Z,92.00,10.00
2026-04-10T08:01:00Z,92.00,10.00
2026-04-10T08:05:00Z,92.00,10.00
2026-04-10T08:06:00Z,92.00,10.00
2026-04-10T08:08:00Z,92.00,10.00
2026-04-10T08:09:00Z,91.00,10.00
2026-04-10T08:11:00Z,91.00,9.50
2026-04-10T08:12:00Z,92.00,9.50
2026-04-10T08:14:00Z,90.38,10.00
2026-04-10T08:15:00Z,90.38,10.00
2026-04-10T08:20:00Z,90.38,10.00
2026-04-10T08:21:00Z,90.38,10.00
2026-04-10T08:25:00Z,91.00,10.00
2026-04-10T08:26:00Z,90.50,10.00
2026-04-10T08:27:00Z,90.50,10.00
2026-04-10T08:28:00Z,91.05,10.00
2026-04-10T08:29:00Z,92.00,10.00
2026-04-10T08:30:00Z,92.00,10.00
2026-04-10T08:31:00Z,92.00,10.00
2026-04-10T08:35:00Z,92.00,10.00
2026-04-10T08:36:00Z,91.00,10.00
2026-04-10T08:39:00Z,91.00,10.00
2026-04-10T08:40:00Z,91.99,10.00
2026-04-10T08:44:00Z,91.99,10.00
2026-04-10T08:45:00Z,92.00,10.00
2026-04-10T08:46:00Z,92.00,10.00
2026-04-10T08:47:00Z,92.00,10.00
2026-04-10T08:48:00Z,92.00,10.00
2026-04-10T08:49:00Z,92.00,10.00
2026-04-10T08:51:00Z,92.00,10.00
2026-04-10T08:52:00Z,92.00,8.62
2026-04-10T08:53:00Z,92.00,10.00
2026-04-10T08:55:00Z,92.00,10.00
2026-04-10T08:56:00Z,92.00,10.00
2026-04-10T09:00:00Z,92.00,10.00
2026-04-10T09:01:00Z,92.00,8.15
2026-04-10T09:03:00Z,92.00,8.00
2026-04-10T09:05:00Z,92.00,10.00
2026-04-10T09:06:00Z,92.00,10.00
2026-04-10T09:08:00Z,92.00,10.00
2026-04-10T09:13:00Z,92.00,10.00
2026-04-10T09:14:00Z,92.00,10.00
2026-04-10T09:15:00Z,92.00,9.48
2026-04-10T09:16:00Z,92.00,10.00
2026-04-10T09:17:00Z,92.00,10.00
2026-04-10T09:18:00Z,92.00,10.00
2026-04-10T09:19:00Z,92.00,10.00
2026-04-10T09:23:00Z,92.00,10.00
2026-04-10T09:24:00Z,92.00,10.00
2026-04-10T09:25:00Z,92.00,10.00
2026-04-10T09:26:00Z,92.00,10.00
2026-04-10T09:27:00Z,92.00,10.00
2026-04-10T09:28:00Z,91.99,10.00
2026-04-10T09:31:00Z,92.00,10.00
2026-04-10T09:32:00Z,92.00,10.00
2026-04-10T09:33:00Z,91.00,10.00
2026-04-10T09:34:00Z,91.00,10.00
2026-04-10T09:35:00Z,91.00,10.00
2026-04-10T09:37:00Z,91.00,10.00
2026-04-10T09:39:00Z,91.00,10.00
2026-04-10T09:41:00Z,91.00,10.00
2026-04-10T09:42:00Z,91.00,10.00
2026-04-10T09:44:00Z,91.00,10.00
2026-04-10T09:45:00Z,91.00,10.00
2026-04-10T09:46:00Z,91.00,10.00
2026-04-10T09:49:00Z,91.00,10.00
2026-04-10T09:50:00Z,91.00,10.00
2026-04-10T09:52:00Z,91.00,10.00
2026-04-10T09:53:00Z,91.00,10.00
2026-04-10T09:54:00Z,90.08,10.00
2026-04-10T09:55:00Z,90.08,10.00
2026-04-10T09:57:00Z,90.08,10.00
2026-04-10T09:58:00Z,90.08,10.00
2026-04-10T09:59:00Z,90.08,9.97
2026-04-10T10:00:00Z,90.08,10.00
2026-04-10T10:01:00Z,91.00,10.00
2026-04-10T10:02:00Z,90.00,10.00
2026-04-10T10:03:00Z,90.00,10.00
2026-04-10T10:04:00Z,90.00,10.00
2026-04-10T10:05:00Z,91.00,10.00
2026-04-10T10:06:00Z,91.00,10.00
2026-04-10T10:07:00Z,90.02,10.00
2026-04-10T10:08:00Z,90.00,11.00
2026-04-10T10:09:00Z,89.00,11.53
2026-04-10T10:10:00Z,88.89,12.00
2026-04-10T10:11:00Z,88.00,12.18
2026-04-10T10:12:00Z,88.00,13.00
2026-04-10T10:13:00Z,88.00,13.00
2026-04-10T10:14:00Z,88.00,13.00
2026-04-10T10:15:00Z,88.00,13.00
2026-04-10T10:16:00Z,88.00,12.97
2026-04-10T10:17:00Z,88.00,13.00
2026-04-10T10:18:00Z,88.00,13.97
2026-04-10T10:19:00Z,88.00,13.97
2026-04-10T10:20:00Z,88.00,13.97
2026-04-10T10:21:00Z,88.00,13.97
2026-04-10T10:22:00Z,88.00,13.00
2026-04-10T10:23:00Z,88.00,12.93
2026-04-10T10:24:00Z,88.00,12.96
2026-04-10T10:25:00Z,88.00,14.00
2026-04-10T10:26:00Z,88.00,14.00
2026-04-10T10:27:00Z,88.00,13.86
2026-04-10T10:28:00Z,88.00,14.00
2026-04-10T10:29:00Z,87.20,14.00
2026-04-10T10:30:00Z,87.20,14.00
2026-04-10T10:31:00Z,88.00,14.00
2026-04-10T10:32:00Z,88.00,14.00
2026-04-10T10:33:00Z,88.00,14.00
2026-04-10T10:34:00Z,88.00,12.96
2026-04-10T10:35:00Z,88.00,13.90
2026-04-10T10:37:00Z,88.00,13.94
2026-04-10T10:38:00Z,87.37,14.00
2026-04-10T10:39:00Z,87.00,14.00
2026-04-10T10:40:00Z,88.00,14.00
2026-04-10T10:41:00Z,88.00,14.00
2026-04-10T10:42:00Z,87.99,13.96
2026-04-10T10:43:00Z,88.00,14.00
2026-04-10T10:44:00Z,88.00,14.00
2026-04-10T10:45:00Z,88.00,14.00
2026-04-10T10:46:00Z,86.03,13.81
2026-04-10T10:47:00Z,88.00,14.00
2026-04-10T10:48:00Z,88.00,14.00
2026-04-10T10:50:00Z,88.00,14.00
2026-04-10T10:51:00Z,88.00,14.00
2026-04-10T10:52:00Z,88.00,14.00
2026-04-10T10:53:00Z,88.00,14.13
2026-04-10T10:54:00Z,86.20,15.00
2026-04-10T10:55:00Z,85.01,15.00
2026-04-10T10:56:00Z,85.00,15.00
2026-04-10T10:57:00Z,85.00,15.00
2026-04-10T10:58:00Z,88.00,15.00
2026-04-10T10:59:00Z,88.00,13.63
2026-04-10T11:00:00Z,88.00,13.82
2026-04-10T11:01:00Z,85.06,13.82
2026-04-10T11:02:00Z,86.00,14.05
2026-04-10T11:03:00Z,86.00,14.00
2026-04-10T11:04:00Z,87.46,15.00
2026-04-10T11:05:00Z,87.46,15.00
2026-04-10T11:06:00Z,88.00,13.18
2026-04-10T11:07:00Z,88.00,13.18
2026-04-10T11:08:00Z,88.00,14.49
2026-04-10T11:09:00Z,88.00,14.00
2026-04-10T11:10:00Z,88.00,13.00
2026-04-10T11:12:00Z,88.00,14.00
2026-04-10T11:13:00Z,88.00,14.47
2026-04-10T11:14:00Z,88.00,14.47
2026-04-10T11:15:00Z,88.00,15.00
2026-04-10T11:16:00Z,88.00,15.00
2026-04-10T11:18:00Z,88.00,15.00
2026-04-10T11:19:00Z,88.00,15.00
2026-04-10T11:20:00Z,88.00,15.00
2026-04-10T11:21:00Z,88.00,14.54
2026-04-10T11:22:00Z,86.67,13.41
2026-04-10T11:23:00Z,86.67,13.00
2026-04-10T11:24:00Z,86.67,14.00
2026-04-10T11:25:00Z,87.00,14.00
2026-04-10T11:26:00Z,87.00,14.00
2026-04-10T11:27:00Z,87.00,14.00
2026-04-10T11:28:00Z,87.00,14.00
2026-04-10T11:29:00Z,87.00,14.00
2026-04-10T11:30:00Z,87.00,14.00
2026-04-10T11:32:00Z,87.00,14.00
2026-04-10T11:33:00Z,87.00,14.00
2026-04-10T11:34:00Z,87.00,13.00
2026-04-10T11:36:00Z,87.00,13.00
2026-04-10T11:37:00Z,88.00,14.00
2026-04-10T11:38:00Z,88.00,14.00
2026-04-10T11:39:00Z,87.00,14.00
2026-04-10T11:40:00Z,87.00,14.19
2026-04-10T11:41:00Z,88.00,14.19
2026-04-10T11:42:00Z,88.00,15.00
2026-04-10T11:43:00Z,88.00,15.00
2026-04-10T11:44:00Z,87.00,15.00
2026-04-10T11:45:00Z,88.00,15.00
2026-04-10T11:46:00Z,88.00,15.00
2026-04-10T11:47:00Z,88.00,15.00
2026-04-10T11:48:00Z,88.00,15.00
2026-04-10T11:49:00Z,87.00,13.41
2026-04-10T11:50:00Z,87.00,15.00
2026-04-10T11:51:00Z,87.00,15.00
2026-04-10T11:52:00Z,87.00,15.00
2026-04-10T11:53:00Z,87.00,15.00
2026-04-10T11:54:00Z,87.12,14.26
2026-04-10T11:55:00Z,88.00,14.00
2026-04-10T11:56:00Z,87.00,13.99
2026-04-10T11:57:00Z,87.00,14.00
2026-04-10T11:58:00Z,87.00,14.00
2026-04-10T11:59:00Z,87.04,14.00
2026-04-10T12:00:00Z,87.03,14.00
2026-04-10T12:01:00Z,88.00,14.00
2026-04-10T12:02:00Z,87.93,14.00
2026-04-10T12:03:00Z,88.29,14.00
2026-04-10T12:04:00Z,88.00,14.00
2026-04-10T12:05:00Z,88.00,12.73
2026-04-10T12:06:00Z,88.00,13.93
2026-04-10T12:07:00Z,88.00,14.00
2026-04-10T12:08:00Z,88.00,14.00
2026-04-10T12:09:00Z,88.00,14.00
2026-04-10T12:10:00Z,88.42,14.00
2026-04-10T12:11:00Z,88.56,13.99
2026-04-10T12:12:00Z,88.43,14.00
2026-04-10T12:13:00Z,88.00,13.21
2026-04-10T12:14:00Z,89.00,12.48
2026-04-10T12:15:00Z,88.47,12.86
2026-04-10T12:16:00Z,87.92,13.00
2026-04-10T12:17:00Z,87.57,12.96
2026-04-10T12:18:00Z,88.12,12.90
2026-04-10T12:19:00Z,86.33,14.09
2026-04-10T12:20:00Z,85.68,14.97
2026-04-10T12:21:00Z,86.72,15.52
2026-04-10T12:22:00Z,87.00,14.07
2026-04-10T12:23:00Z,86.97,13.92
2026-04-10T12:24:00Z,87.96,12.53
2026-04-10T12:25:00Z,91.04,10.00
2026-04-10T12:26:00Z,91.00,9.96
2026-04-10T12:27:00Z,87.96,12.13
2026-04-10T12:28:00Z,87.37,14.06
2026-04-10T12:29:00Z,88.49,13.16
2026-04-10T12:30:00Z,88.00,12.97
2026-04-10T12:31:00Z,88.76,12.50
2026-04-10T12:32:00Z,90.00,10.77
2026-04-10T12:33:00Z,91.00,10.00
2026-04-10T12:34:00Z,91.02,11.11
2026-04-10T12:35:00Z,89.00,12.03
2026-04-10T12:36:00Z,89.02,11.98
2026-04-10T12:37:00Z,89.62,10.68
2026-04-10T12:38:00Z,88.13,13.25
2026-04-10T12:39:00Z,88.07,12.90
2026-04-10T12:40:00Z,89.00,11.37
2026-04-10T12:41:00Z,90.06,9.93
2026-04-10T12:42:00Z,91.00,9.99
2026-04-10T12:43:00Z,92.00,10.00
2026-04-10T12:44:00Z,91.82,9.56
2026-04-10T12:45:00Z,91.92,9.01
2026-04-10T12:46:00Z,90.95,10.40
2026-04-10T12:47:00Z,92.73,7.93
2026-04-10T12:48:00Z,94.85,5.71
2026-04-10T12:49:00Z,95.87,4.86
2026-04-10T12:50:00Z,95.97,4.89
2026-04-10T12:51:00Z,96.11,4.62
2026-04-10T12:52:00Z,97.00,3.94
2026-04-10T12:53:00Z,96.54,3.50
2026-04-10T12:54:00Z,97.00,3.67
2026-04-10T12:55:00Z,96.03,4.07
2026-04-10T12:56:00Z,95.97,4.90
2026-04-10T12:57:00Z,96.24,4.41
2026-04-10T12:58:00Z,95.75,4.10
2026-04-10T12:59:00Z,95.86,3.67
2026-04-10T13:00:00Z,97.00,3.97
2026-04-10T13:01:00Z,96.65,3.83
2026-04-10T13:02:00Z,97.00,4.00
2026-04-10T13:03:00Z,96.92,3.40
2026-04-10T13:04:00Z,96.98,4.15
2026-04-10T13:05:00Z,95.90,4.14
2026-04-10T13:06:00Z,95.18,4.90
2026-04-10T13:07:00Z,96.83,4.03
2026-04-10T13:08:00Z,95.21,3.91
2026-04-10T13:09:00Z,97.00,3.81
2026-04-10T13:10:00Z,96.00,4.00
2026-04-10T13:11:00Z,97.00,4.25
2026-04-10T13:12:00Z,97.98,3.09
2026-04-10T13:13:00Z,96.54,3.70
2026-04-10T13:14:00Z,95.44,4.72
2026-04-10T13:15:00Z,96.00,4.97
2026-04-10T13:16:00Z,95.36,5.13
2026-04-10T13:17:00Z,95.09,5.00
2026-04-10T13:18:00Z,94.50,5.68
2026-04-10T13:19:00Z,95.76,4.59
2026-04-10T13:20:00Z,95.15,6.01
2026-04-10T13:21:00Z,92.40,7.49
2026-04-10T13:22:00Z,95.04,5.92
2026-04-10T13:23:00Z,95.50,4.74
2026-04-10T13:24:00Z,95.03,6.04
2026-04-10T13:25:00Z,95.00,6.53
2026-04-10T13:26:00Z,93.61,6.91
2026-04-10T13:27:00Z,94.00,6.82
2026-04-10T13:28:00Z,93.46,7.69
2026-04-10T13:29:00Z,94.27,6.43
2026-04-10T13:30:00Z,95.84,5.42
2026-04-10T13:31:00Z,95.12,5.23
2026-04-10T13:32:00Z,95.85,5.01
2026-04-10T13:33:00Z,97.21,3.08
2026-04-10T13:34:00Z,98.70,1.34
2026-04-10T13:35:00Z,99.00,1.00
2026-04-10T13:36:00Z,99.00,1.00
2026-04-10T13:37:00Z,99.00,1.00
2026-04-10T13:38:00Z,99.00,1.00
2026-04-10T13:39:00Z,99.00,1.00
2026-04-10T13:40:00Z,99.00,1.00
2026-04-10T13:41:00Z,99.00,1.00
2026-04-10T13:42:00Z,99.00,1.00
2026-04-10T13:43:00Z,99.00,1.00
2026-04-10T13:44:00Z,99.00,1.00
2026-04-10T13:45:00Z,99.00,1.00
2026-04-10T13:46:00Z,99.00,1.00
2026-04-10T13:47:00Z,99.00,1.00
2026-04-10T13:48:00Z,99.00,1.00
2026-04-10T13:50:00Z,99.00,1.00
2026-04-10T13:51:00Z,99.00,1.00
