# event_ticker=KXATPMATCH-25OCT19MOUMED
# final_score=7-6(3) 6-4
# score_resolution=7-6 6-4
# match_winner=Corentin Moutet
# fav_player=Corentin Moutet
# dog_player=Daniil Medvedev
# kalshi_date=2025-10-19
timestamp,Corentin Moutet,Daniil Medvedev
2025-10-19T03:02:00Z,30.00,72.00
2025-10-19T03:03:00Z,30.00,72.00
2025-10-19T03:05:00Z,30.00,72.00
2025-10-19T03:06:00Z,30.00,72.00
2025-10-19T03:09:00Z,30.00,72.00
2025-10-19T03:11:00Z,30.00,71.00
2025-10-19T03:13:00Z,30.00,71.00
2025-10-19T03:16:00Z,30.00,71.00
2025-10-19T03:22:00Z,30.00,71.00
2025-10-19T03:23:00Z,30.00,71.00
2025-10-19T03:25:00Z,30.00,71.00
2025-10-19T03:27:00Z,30.00,71.00
2025-10-19T03:32:00Z,30.00,71.00
2025-10-19T03:33:00Z,30.00,71.00
2025-10-19T03:34:00Z,30.00,71.00
2025-10-19T03:35:00Z,30.00,71.00
2025-10-19T03:37:00Z,30.00,71.00
2025-10-19T03:42:00Z,30.00,71.00
2025-10-19T03:47:00Z,30.00,71.00
2025-10-19T03:48:00Z,30.00,71.00
2025-10-19T03:52:00Z,30.00,71.00
2025-10-19T03:56:00Z,30.00,71.00
2025-10-19T04:00:00Z,30.00,71.00
2025-10-19T04:02:00Z,30.00,71.00
2025-10-19T04:03:00Z,30.00,71.00
2025-10-19T04:04:00Z,30.00,71.00
2025-10-19T04:06:00Z,30.00,71.00
2025-10-19T04:07:00Z,30.00,71.00
2025-10-19T04:08:00Z,30.00,71.00
2025-10-19T04:09:00Z,30.00,71.00
2025-10-19T04:12:00Z,31.00,71.00
2025-10-19T04:13:00Z,31.00,71.00
2025-10-19T04:14:00Z,31.00,71.00
2025-10-19T04:19:00Z,31.00,71.00
2025-10-19T04:21:00Z,31.00,71.00
2025-10-19T04:22:00Z,30.00,71.00
2025-10-19T04:23:00Z,30.00,71.00
2025-10-19T04:24:00Z,30.00,71.00
2025-10-19T04:25:00Z,30.00,71.00
2025-10-19T04:26:00Z,30.00,71.61
2025-10-19T04:29:00Z,30.00,72.00
2025-10-19T04:30:00Z,30.00,72.00
2025-10-19T04:32:00Z,30.00,72.00
2025-10-19T04:33:00Z,30.00,71.00
2025-10-19T04:41:00Z,30.00,71.00
2025-10-19T04:43:00Z,30.00,71.00
2025-10-19T04:44:00Z,30.00,71.92
2025-10-19T04:46:00Z,30.00,72.00
2025-10-19T04:47:00Z,30.00,72.00
2025-10-19T04:48:00Z,30.00,72.00
2025-10-19T04:52:00Z,30.00,72.00
2025-10-19T04:53:00Z,30.00,72.00
2025-10-19T04:55:00Z,30.00,72.00
2025-10-19T04:58:00Z,30.00,72.00
2025-10-19T05:03:00Z,30.00,72.00
2025-10-19T05:04:00Z,30.00,72.00
2025-10-19T05:05:00Z,30.00,71.99
2025-10-19T05:06:00Z,30.00,72.00
2025-10-19T05:09:00Z,30.00,72.00
2025-10-19T05:10:00Z,30.00,71.00
2025-10-19T05:12:00Z,30.00,71.00
2025-10-19T05:13:00Z,30.00,72.00
2025-10-19T05:15:00Z,30.00,72.00
2025-10-19T05:17:00Z,30.00,72.00
2025-10-19T05:19:00Z,30.00,70.00
2025-10-19T05:20:00Z,30.00,70.00
2025-10-19T05:21:00Z,30.00,70.00
2025-10-19T05:22:00Z,30.00,70.00
2025-10-19T05:25:00Z,30.00,70.00
2025-10-19T05:26:00Z,30.00,71.00
2025-10-19T05:27:00Z,30.00,71.94
2025-10-19T05:30:00Z,30.00,71.00
2025-10-19T05:31:00Z,30.00,71.00
2025-10-19T05:33:00Z,30.00,71.00
2025-10-19T05:34:00Z,30.00,71.00
2025-10-19T05:36:00Z,30.00,71.45
2025-10-19T05:37:00Z,30.00,71.45
2025-10-19T05:38:00Z,30.00,71.00
2025-10-19T05:39:00Z,30.00,71.59
2025-10-19T05:41:00Z,30.00,71.59
2025-10-19T05:42:00Z,29.00,72.00
2025-10-19T05:43:00Z,29.00,72.00
2025-10-19T05:44:00Z,29.00,72.00
2025-10-19T05:45:00Z,29.00,72.00
2025-10-19T05:47:00Z,29.00,72.00
2025-10-19T05:53:00Z,29.00,72.00
2025-10-19T05:55:00Z,29.00,72.00
2025-10-19T05:59:00Z,28.82,72.00
2025-10-19T06:01:00Z,28.00,72.00
2025-10-19T06:03:00Z,29.00,72.00
2025-10-19T06:04:00Z,29.00,72.00
2025-10-19T06:05:00Z,29.00,72.00
2025-10-19T06:06:00Z,29.00,72.00
2025-10-19T06:07:00Z,28.00,72.00
2025-10-19T06:09:00Z,29.00,72.00
2025-10-19T06:11:00Z,29.00,72.00
2025-10-19T06:12:00Z,29.00,72.00
2025-10-19T06:14:00Z,29.00,72.00
2025-10-19T06:15:00Z,29.00,72.00
2025-10-19T06:16:00Z,29.00,72.00
2025-10-19T06:18:00Z,29.00,72.00
2025-10-19T06:19:00Z,29.00,72.00
2025-10-19T06:20:00Z,29.00,72.00
2025-10-19T06:21:00Z,29.00,72.00
2025-10-19T06:22:00Z,28.52,72.00
2025-10-19T06:23:00Z,29.00,72.00
2025-10-19T06:24:00Z,29.00,72.00
2025-10-19T06:25:00Z,29.00,72.00
2025-10-19T06:26:00Z,29.00,72.00
2025-10-19T06:27:00Z,29.00,72.00
2025-10-19T06:28:00Z,29.00,72.00
2025-10-19T06:29:00Z,29.00,72.00
2025-10-19T06:30:00Z,29.00,72.00
2025-10-19T06:31:00Z,29.00,72.00
2025-10-19T06:32:00Z,29.00,72.00
2025-10-19T06:33:00Z,29.00,72.00
2025-10-19T06:34:00Z,29.00,72.00
2025-10-19T06:35:00Z,29.00,72.00
2025-10-19T06:37:00Z,29.00,72.00
2025-10-19T06:38:00Z,29.00,72.00
2025-10-19T06:39:00Z,29.00,72.54
2025-10-19T06:40:00Z,29.00,73.00
2025-10-19T06:41:00Z,29.00,73.00
2025-10-19T06:42:00Z,29.00,73.00
2025-10-19T06:43:00Z,29.00,73.00
2025-10-19T06:44:00Z,29.00,73.00
2025-10-19T06:45:00Z,29.00,73.00
2025-10-19T06:46:00Z,29.00,73.00
2025-10-19T06:47:00Z,29.00,73.00
2025-10-19T06:48:00Z,29.00,73.00
2025-10-19T06:50:00Z,28.00,73.00
2025-10-19T06:51:00Z,28.00,73.00
2025-10-19T06:53:00Z,28.00,73.00
2025-10-19T06:54:00Z,28.00,72.81
2025-10-19T06:55:00Z,28.00,72.98
2025-10-19T06:56:00Z,28.00,72.98
2025-10-19T06:57:00Z,28.00,73.00
2025-10-19T06:58:00Z,28.00,73.00
2025-10-19T06:59:00Z,28.00,73.00
2025-10-19T07:00:00Z,28.00,73.00
2025-10-19T07:04:00Z,28.00,73.00
2025-10-19T07:06:00Z,28.00,73.00
2025-10-19T07:08:00Z,28.00,73.00
2025-10-19T07:09:00Z,28.00,73.00
2025-10-19T07:10:00Z,28.00,73.00
2025-10-19T07:11:00Z,28.00,73.00
2025-10-19T07:12:00Z,28.00,73.00
2025-10-19T07:13:00Z,28.00,73.00
2025-10-19T07:15:00Z,28.00,73.00
2025-10-19T07:16:00Z,28.00,73.00
2025-10-19T07:17:00Z,28.00,73.00
2025-10-19T07:19:00Z,28.00,73.00
2025-10-19T07:20:00Z,28.00,73.00
2025-10-19T07:21:00Z,28.00,73.00
2025-10-19T07:22:00Z,28.00,73.00
2025-10-19T07:23:00Z,28.00,73.00
2025-10-19T07:24:00Z,28.00,73.00
2025-10-19T07:26:00Z,28.00,73.00
2025-10-19T07:28:00Z,28.47,73.00
2025-10-19T07:30:00Z,29.00,73.00
2025-10-19T07:31:00Z,29.00,73.00
2025-10-19T07:33:00Z,29.00,73.00
2025-10-19T07:38:00Z,29.00,73.00
2025-10-19T07:39:00Z,29.00,73.00
2025-10-19T07:40:00Z,29.00,73.00
2025-10-19T07:42:00Z,29.00,73.00
2025-10-19T07:44:00Z,29.00,73.00
2025-10-19T07:45:00Z,29.00,73.00
2025-10-19T07:46:00Z,29.00,73.00
2025-10-19T07:49:00Z,28.00,73.00
2025-10-19T07:51:00Z,28.00,73.00
2025-10-19T07:53:00Z,28.00,73.00
2025-10-19T07:54:00Z,28.00,73.00
2025-10-19T07:56:00Z,28.00,73.00
2025-10-19T07:58:00Z,28.00,73.00
2025-10-19T07:59:00Z,28.00,73.00
2025-10-19T08:00:00Z,28.00,73.00
2025-10-19T08:03:00Z,29.00,73.00
2025-10-19T08:04:00Z,29.00,73.00
2025-10-19T08:06:00Z,29.00,73.00
2025-10-19T08:09:00Z,29.00,72.00
2025-10-19T08:12:00Z,29.00,71.00
2025-10-19T08:14:00Z,29.00,72.00
2025-10-19T08:15:00Z,29.00,72.00
2025-10-19T08:16:00Z,29.00,72.00
2025-10-19T08:18:00Z,29.00,72.00
2025-10-19T08:21:00Z,29.50,72.00
2025-10-19T08:25:00Z,29.50,71.00
2025-10-19T08:27:00Z,29.50,72.00
2025-10-19T08:28:00Z,30.00,72.00
2025-10-19T08:30:00Z,30.00,71.00
2025-10-19T08:33:00Z,30.00,71.00
2025-10-19T08:36:00Z,30.00,71.00
2025-10-19T08:40:00Z,30.00,71.00
2025-10-19T08:41:00Z,30.00,72.00
2025-10-19T08:42:00Z,30.00,72.00
2025-10-19T08:47:00Z,30.00,72.00
2025-10-19T08:55:00Z,30.00,72.00
2025-10-19T09:00:00Z,30.00,72.00
2025-10-19T09:06:00Z,30.00,72.00
2025-10-19T09:08:00Z,30.00,72.00
2025-10-19T09:09:00Z,30.00,72.00
2025-10-19T09:15:00Z,30.00,72.00
2025-10-19T09:17:00Z,30.00,72.00
2025-10-19T09:18:00Z,30.00,72.00
2025-10-19T09:19:00Z,30.00,72.00
2025-10-19T09:20:00Z,30.00,72.00
2025-10-19T09:22:00Z,28.20,72.00
2025-10-19T09:25:00Z,28.20,72.00
2025-10-19T09:27:00Z,28.20,72.00
2025-10-19T09:28:00Z,28.20,72.00
2025-10-19T09:32:00Z,30.00,72.00
2025-10-19T09:33:00Z,30.00,72.00
2025-10-19T09:37:00Z,30.00,72.00
2025-10-19T09:40:00Z,30.00,72.00
2025-10-19T09:41:00Z,30.00,72.00
2025-10-19T09:42:00Z,30.00,72.00
2025-10-19T09:43:00Z,30.00,72.00
2025-10-19T09:44:00Z,30.00,72.00
2025-10-19T09:46:00Z,30.00,72.00
2025-10-19T09:47:00Z,30.00,72.00
2025-10-19T09:48:00Z,30.00,72.00
2025-10-19T09:49:00Z,30.00,72.00
2025-10-19T09:52:00Z,30.00,72.00
2025-10-19T09:53:00Z,30.00,72.00
2025-10-19T09:54:00Z,30.00,72.00
2025-10-19T09:57:00Z,30.00,71.00
2025-10-19T09:58:00Z,30.00,71.00
2025-10-19T09:59:00Z,30.00,71.00
2025-10-19T10:03:00Z,30.00,71.00
2025-10-19T10:04:00Z,30.00,71.00
2025-10-19T10:06:00Z,31.00,71.00
2025-10-19T10:07:00Z,30.00,72.00
2025-10-19T10:08:00Z,29.99,72.00
2025-10-19T10:09:00Z,30.00,72.00
2025-10-19T10:10:00Z,30.00,72.00
2025-10-19T10:11:00Z,33.30,70.00
2025-10-19T10:12:00Z,31.00,70.00
2025-10-19T10:13:00Z,30.89,72.00
2025-10-19T10:14:00Z,31.09,70.16
2025-10-19T10:15:00Z,38.65,62.16
2025-10-19T10:16:00Z,41.03,60.89
2025-10-19T10:17:00Z,45.81,60.89
2025-10-19T10:18:00Z,45.71,60.89
2025-10-19T10:19:00Z,47.00,60.89
2025-10-19T10:20:00Z,43.99,58.01
2025-10-19T10:21:00Z,45.06,59.00
2025-10-19T10:22:00Z,42.97,60.00
2025-10-19T10:23:00Z,42.20,60.03
2025-10-19T10:24:00Z,39.00,61.19
2025-10-19T10:25:00Z,42.19,57.55
2025-10-19T10:26:00Z,44.38,58.30
2025-10-19T10:27:00Z,47.12,56.00
2025-10-19T10:28:00Z,45.38,56.00
2025-10-19T10:29:00Z,45.26,59.72
2025-10-19T10:30:00Z,45.26,60.97
2025-10-19T10:31:00Z,39.00,60.01
2025-10-19T10:32:00Z,43.00,60.01
2025-10-19T10:33:00Z,44.14,58.00
2025-10-19T10:34:00Z,44.00,56.00
2025-10-19T10:35:00Z,47.00,55.46
2025-10-19T10:36:00Z,50.73,55.46
2025-10-19T10:37:00Z,46.34,56.00
2025-10-19T10:38:00Z,45.00,56.00
2025-10-19T10:39:00Z,45.00,57.00
2025-10-19T10:40:00Z,44.30,57.00
2025-10-19T10:41:00Z,44.68,63.30
2025-10-19T10:42:00Z,32.64,67.97
2025-10-19T10:43:00Z,27.21,71.00
2025-10-19T10:44:00Z,25.48,72.54
2025-10-19T10:45:00Z,25.48,77.00
2025-10-19T10:46:00Z,24.00,77.00
2025-10-19T10:47:00Z,21.40,77.00
2025-10-19T10:49:00Z,21.94,77.45
2025-10-19T10:50:00Z,22.00,77.45
2025-10-19T10:51:00Z,27.40,79.00
2025-10-19T10:52:00Z,27.45,73.79
2025-10-19T10:53:00Z,27.45,75.80
2025-10-19T10:54:00Z,27.33,72.45
2025-10-19T10:55:00Z,30.92,73.84
2025-10-19T10:56:00Z,30.02,77.00
2025-10-19T10:57:00Z,24.08,76.00
2025-10-19T10:58:00Z,24.52,75.97
2025-10-19T10:59:00Z,26.53,74.00
2025-10-19T11:00:00Z,29.04,75.28
2025-10-19T11:01:00Z,20.81,80.98
2025-10-19T11:02:00Z,12.08,87.93
2025-10-19T11:03:00Z,12.02,88.95
2025-10-19T11:04:00Z,3.58,88.95
2025-10-19T11:05:00Z,11.97,88.00
2025-10-19T11:06:00Z,17.36,82.81
2025-10-19T11:07:00Z,17.54,82.81
2025-10-19T11:09:00Z,29.69,82.81
2025-10-19T11:10:00Z,45.43,82.81
2025-10-19T11:11:00Z,24.69,77.96
2025-10-19T11:12:00Z,25.06,77.96
2025-10-19T11:13:00Z,27.99,73.00
2025-10-19T11:14:00Z,25.51,74.00
2025-10-19T11:15:00Z,24.18,74.60
2025-10-19T11:16:00Z,24.00,76.00
2025-10-19T11:18:00Z,21.88,78.00
2025-10-19T11:19:00Z,35.16,78.91
2025-10-19T11:20:00Z,27.94,74.44
2025-10-19T11:21:00Z,25.04,77.00
2025-10-19T11:22:00Z,29.65,74.00
2025-10-19T11:23:00Z,39.29,72.23
2025-10-19T11:24:00Z,25.68,73.74
2025-10-19T11:25:00Z,26.68,75.57
2025-10-19T11:26:00Z,29.43,75.00
2025-10-19T11:27:00Z,31.03,70.84
2025-10-19T11:28:00Z,38.07,70.31
2025-10-19T11:29:00Z,40.01,66.04
2025-10-19T11:30:00Z,29.09,80.53
2025-10-19T11:31:00Z,18.32,82.64
2025-10-19T11:32:00Z,18.05,85.85
2025-10-19T11:33:00Z,10.05,75.13
2025-10-19T11:34:00Z,25.36,74.52
2025-10-19T11:35:00Z,30.92,73.00
2025-10-19T11:36:00Z,27.87,73.94
2025-10-19T11:37:00Z,25.72,73.15
2025-10-19T11:38:00Z,30.18,74.66
2025-10-19T11:39:00Z,29.94,72.27
2025-10-19T11:40:00Z,45.10,57.33
2025-10-19T11:41:00Z,51.32,67.46
2025-10-19T11:42:00Z,37.88,63.71
2025-10-19T11:43:00Z,36.14,71.17
2025-10-19T11:44:00Z,32.78,71.00
2025-10-19T11:45:00Z,32.78,71.00
2025-10-19T11:46:00Z,30.09,71.27
2025-10-19T11:47:00Z,26.01,75.81
2025-10-19T11:48:00Z,28.86,73.15
2025-10-19T11:49:00Z,22.66,67.25
2025-10-19T11:50:00Z,32.18,67.22
2025-10-19T11:51:00Z,32.17,68.00
2025-10-19T11:52:00Z,33.82,68.00
2025-10-19T11:53:00Z,33.82,67.74
2025-10-19T11:54:00Z,33.78,66.00
2025-10-19T11:55:00Z,33.78,67.00
2025-10-19T11:56:00Z,35.29,66.60
2025-10-19T11:57:00Z,57.67,51.06
2025-10-19T11:58:00Z,49.00,53.30
2025-10-19T11:59:00Z,32.65,68.08
2025-10-19T12:00:00Z,33.76,65.14
2025-10-19T12:01:00Z,32.39,68.50
2025-10-19T12:02:00Z,30.73,71.35
2025-10-19T12:03:00Z,34.05,68.18
2025-10-19T12:04:00Z,35.19,66.75
2025-10-19T12:05:00Z,32.46,68.00
2025-10-19T12:06:00Z,34.84,66.00
2025-10-19T12:07:00Z,33.89,70.10
2025-10-19T12:08:00Z,31.64,72.54
2025-10-19T12:09:00Z,30.72,72.00
2025-10-19T12:10:00Z,30.00,72.00
2025-10-19T12:11:00Z,25.77,73.73
2025-10-19T12:12:00Z,27.23,71.39
2025-10-19T12:13:00Z,30.85,71.75
2025-10-19T12:14:00Z,28.98,73.34
2025-10-19T12:15:00Z,27.00,75.75
2025-10-19T12:16:00Z,24.06,77.17
2025-10-19T12:17:00Z,22.99,78.00
2025-10-19T12:18:00Z,30.00,72.74
2025-10-19T12:19:00Z,30.00,69.00
2025-10-19T12:20:00Z,26.71,69.00
2025-10-19T12:21:00Z,26.00,75.00
2025-10-19T12:22:00Z,20.78,79.16
2025-10-19T12:23:00Z,28.17,72.92
2025-10-19T12:24:00Z,24.71,73.73
2025-10-19T12:25:00Z,20.85,76.88
2025-10-19T12:26:00Z,30.26,77.48
2025-10-19T12:27:00Z,34.80,61.68
2025-10-19T12:28:00Z,36.42,65.00
2025-10-19T12:29:00Z,29.62,69.27
2025-10-19T12:30:00Z,28.47,71.90
2025-10-19T12:31:00Z,28.00,72.89
2025-10-19T12:32:00Z,28.85,74.00
2025-10-19T12:33:00Z,28.45,73.96
2025-10-19T12:34:00Z,34.62,67.90
2025-10-19T12:35:00Z,36.07,64.42
2025-10-19T12:36:00Z,41.32,59.07
2025-10-19T12:37:00Z,35.00,64.53
2025-10-19T12:38:00Z,19.52,71.67
2025-10-19T12:39:00Z,28.57,72.96
2025-10-19T12:40:00Z,23.08,77.05
2025-10-19T12:41:00Z,17.95,82.09
2025-10-19T12:42:00Z,13.33,89.86
2025-10-19T12:43:00Z,8.92,91.30
2025-10-19T12:44:00Z,5.36,95.26
2025-10-19T12:45:00Z,4.73,95.52
2025-10-19T12:46:00Z,4.31,95.26
2025-10-19T12:47:00Z,1.00,98.99
2025-10-19T12:48:00Z,1.00,99.00
2025-10-19T12:49:00Z,1.00,99.00
