# event_ticker=KXATPMATCH-25NOV02BLATIE
# final_score=6-3 6-3
# match_winner=Learner Tien
# fav_player=Learner Tien
# dog_player=Ugo Blanchet
# kalshi_date=2025-11-02
timestamp,Learner Tien,Ugo Blanchet
2025-11-03T11:50:00Z,80.00,20.00
2025-11-03T11:58:00Z,80.00,20.00
2025-11-03T12:07:00Z,80.00,21.00
2025-11-03T12:14:00Z,80.00,21.00
2025-11-03T12:32:00Z,80.00,22.07
2025-11-03T12:33:00Z,80.00,22.00
2025-11-03T12:34:00Z,80.00,22.00
2025-11-03T12:35:00Z,80.00,22.00
2025-11-03T12:36:00Z,80.00,22.00
2025-11-03T12:37:00Z,80.00,22.00
2025-11-03T12:38:00Z,80.28,19.92
2025-11-03T12:39:00Z,81.03,19.00
2025-11-03T12:40:00Z,81.00,20.00
2025-11-03T12:41:00Z,80.00,20.00
2025-11-03T12:42:00Z,82.00,20.79
2025-11-03T12:43:00Z,82.00,19.00
2025-11-03T12:45:00Z,81.99,19.00
2025-11-03T12:46:00Z,81.00,18.97
2025-11-03T12:47:00Z,82.00,18.85
2025-11-03T12:48:00Z,82.10,19.00
2025-11-03T12:49:00Z,84.00,17.88
2025-11-03T12:50:00Z,83.52,18.77
2025-11-03T12:51:00Z,82.87,14.73
2025-11-03T12:52:00Z,82.51,18.33
2025-11-03T12:53:00Z,86.84,14.90
2025-11-03T12:54:00Z,85.00,14.15
2025-11-03T12:55:00Z,83.14,19.26
2025-11-03T12:56:00Z,82.00,18.50
2025-11-03T12:57:00Z,83.02,16.93
2025-11-03T12:58:00Z,85.00,16.00
2025-11-03T12:59:00Z,86.84,15.00
2025-11-03T13:00:00Z,88.00,12.09
2025-11-03T13:01:00Z,92.30,9.49
2025-11-03T13:02:00Z,91.83,10.06
2025-11-03T13:03:00Z,89.43,11.69
2025-11-03T13:04:00Z,84.23,14.26
2025-11-03T13:05:00Z,84.23,17.47
2025-11-03T13:06:00Z,85.01,14.76
2025-11-03T13:07:00Z,86.00,15.00
2025-11-03T13:08:00Z,86.92,14.72
2025-11-03T13:09:00Z,86.92,9.26
2025-11-03T13:10:00Z,95.92,5.47
2025-11-03T13:11:00Z,94.73,4.86
2025-11-03T13:12:00Z,94.94,4.14
2025-11-03T13:13:00Z,95.02,4.29
2025-11-03T13:14:00Z,95.46,5.00
2025-11-03T13:15:00Z,95.99,4.61
2025-11-03T13:16:00Z,97.00,3.44
2025-11-03T13:17:00Z,98.06,3.15
2025-11-03T13:18:00Z,98.59,2.31
2025-11-03T13:19:00Z,98.00,1.42
2025-11-03T13:20:00Z,97.85,3.06
2025-11-03T13:21:00Z,98.91,1.88
2025-11-03T13:22:00Z,98.00,1.98
2025-11-03T13:23:00Z,98.48,1.98
2025-11-03T13:24:00Z,99.00,2.00
2025-11-03T13:25:00Z,98.07,2.07
2025-11-03T13:26:00Z,98.94,1.97
2025-11-03T13:27:00Z,99.00,2.35
2025-11-03T13:28:00Z,99.00,1.00
2025-11-03T13:29:00Z,99.00,1.66
2025-11-03T13:30:00Z,99.00,1.98
2025-11-03T13:31:00Z,99.00,1.88
2025-11-03T13:32:00Z,98.00,1.99
2025-11-03T13:33:00Z,99.00,1.59
2025-11-03T13:34:00Z,99.00,1.80
2025-11-03T13:35:00Z,99.00,2.00
2025-11-03T13:36:00Z,99.00,2.00
2025-11-03T13:37:00Z,99.00,2.00
2025-11-03T13:38:00Z,99.00,1.97
2025-11-03T13:39:00Z,99.00,1.00
2025-11-03T13:40:00Z,98.93,1.00
2025-11-03T13:41:00Z,98.93,1.00
2025-11-03T13:42:00Z,99.00,1.00
2025-11-03T13:45:00Z,99.00,1.00
2025-11-03T13:46:00Z,99.00,1.00
