# event_ticker=KXATPMATCH-25AUG03LEHFRI
# final_score=7-6(4) 6-7(5) 7-6(5)
# score_resolution=6-7 7-6 6-7
# match_winner=Taylor Fritz
# fav_player=Jiri Lehecka
# dog_player=Taylor Fritz
# kalshi_date=2025-08-03
timestamp,Jiri Lehecka,Taylor Fritz
2025-08-04T00:08:00Z,26.61,75.00
2025-08-04T00:09:00Z,26.61,75.00
2025-08-04T00:10:00Z,26.61,75.00
2025-08-04T00:11:00Z,26.61,71.01
2025-08-04T00:12:00Z,26.61,75.00
2025-08-04T00:13:00Z,26.61,74.00
2025-08-04T00:15:00Z,28.00,74.00
2025-08-04T00:16:00Z,28.00,74.00
2025-08-04T00:19:00Z,28.00,75.15
2025-08-04T00:21:00Z,28.00,75.15
2025-08-04T00:24:00Z,28.00,75.00
2025-08-04T00:25:00Z,28.00,76.00
2025-08-04T00:30:00Z,28.00,76.00
2025-08-04T00:31:00Z,28.00,76.00
2025-08-04T00:33:00Z,28.00,76.00
2025-08-04T00:34:00Z,28.00,76.00
2025-08-04T00:35:00Z,28.00,76.00
2025-08-04T00:37:00Z,27.80,76.00
2025-08-04T00:39:00Z,27.80,76.00
2025-08-04T00:40:00Z,27.80,76.00
2025-08-04T00:41:00Z,28.00,76.00
2025-08-04T00:45:00Z,28.00,76.00
2025-08-04T00:47:00Z,28.00,76.00
2025-08-04T00:48:00Z,28.00,75.00
2025-08-04T00:50:00Z,28.00,75.00
2025-08-04T00:51:00Z,28.00,75.00
2025-08-04T00:55:00Z,27.00,75.00
2025-08-04T00:57:00Z,27.00,75.00
2025-08-04T00:58:00Z,27.00,75.00
2025-08-04T00:59:00Z,27.00,75.00
2025-08-04T01:00:00Z,27.00,75.00
2025-08-04T01:02:00Z,27.00,74.00
2025-08-04T01:03:00Z,27.00,74.61
2025-08-04T01:04:00Z,27.00,74.61
2025-08-04T01:05:00Z,27.00,74.61
2025-08-04T01:06:00Z,27.00,75.00
2025-08-04T01:07:00Z,25.00,75.00
2025-08-04T01:08:00Z,27.00,75.00
2025-08-04T01:09:00Z,27.00,75.00
2025-08-04T01:11:00Z,27.00,75.00
2025-08-04T01:12:00Z,26.84,75.00
2025-08-04T01:13:00Z,27.00,75.15
2025-08-04T01:14:00Z,27.00,75.15
2025-08-04T01:16:00Z,27.00,75.97
2025-08-04T01:17:00Z,27.00,75.97
2025-08-04T01:18:00Z,27.00,76.00
2025-08-04T01:19:00Z,27.00,73.00
2025-08-04T01:20:00Z,27.00,73.00
2025-08-04T01:22:00Z,27.00,73.00
2025-08-04T01:23:00Z,27.64,76.00
2025-08-04T01:24:00Z,27.00,76.00
2025-08-04T01:25:00Z,27.00,76.00
2025-08-04T01:26:00Z,27.00,76.00
2025-08-04T01:28:00Z,27.00,76.00
2025-08-04T01:29:00Z,27.00,76.00
2025-08-04T01:30:00Z,27.00,76.00
2025-08-04T01:32:00Z,27.00,76.00
2025-08-04T01:33:00Z,25.01,76.00
2025-08-04T01:34:00Z,27.00,76.00
2025-08-04T01:35:00Z,25.00,76.00
2025-08-04T01:36:00Z,27.00,76.00
2025-08-04T01:37:00Z,28.32,76.00
2025-08-04T01:38:00Z,27.00,76.00
2025-08-04T01:39:00Z,28.87,74.41
2025-08-04T01:40:00Z,29.00,74.00
2025-08-04T01:41:00Z,27.15,74.00
2025-08-04T01:42:00Z,25.28,74.00
2025-08-04T01:43:00Z,30.00,74.00
2025-08-04T01:44:00Z,30.05,73.86
2025-08-04T01:45:00Z,30.05,74.00
2025-08-04T01:46:00Z,30.63,73.80
2025-08-04T01:47:00Z,30.89,73.83
2025-08-04T01:48:00Z,27.19,74.00
2025-08-04T01:49:00Z,26.04,74.00
2025-08-04T01:50:00Z,25.63,74.94
2025-08-04T01:51:00Z,27.09,74.69
2025-08-04T01:52:00Z,28.05,75.95
2025-08-04T01:53:00Z,27.17,76.27
2025-08-04T01:54:00Z,25.85,76.82
2025-08-04T01:55:00Z,25.00,77.16
2025-08-04T01:56:00Z,25.86,76.06
2025-08-04T01:57:00Z,25.25,76.00
2025-08-04T01:58:00Z,24.95,76.61
2025-08-04T01:59:00Z,24.28,79.44
2025-08-04T02:00:00Z,24.00,79.43
2025-08-04T02:01:00Z,24.11,78.73
2025-08-04T02:02:00Z,23.98,79.36
2025-08-04T02:03:00Z,20.93,81.28
2025-08-04T02:04:00Z,23.71,80.60
2025-08-04T02:05:00Z,23.26,79.48
2025-08-04T02:06:00Z,23.33,80.63
2025-08-04T02:07:00Z,25.19,79.82
2025-08-04T02:08:00Z,21.88,79.78
2025-08-04T02:09:00Z,21.00,81.14
2025-08-04T02:10:00Z,22.78,80.60
2025-08-04T02:11:00Z,22.75,79.00
2025-08-04T02:12:00Z,22.75,79.73
2025-08-04T02:13:00Z,24.37,79.75
2025-08-04T02:14:00Z,26.35,75.83
2025-08-04T02:15:00Z,26.52,76.00
2025-08-04T02:16:00Z,24.30,75.74
2025-08-04T02:17:00Z,29.35,69.13
2025-08-04T02:18:00Z,30.15,74.00
2025-08-04T02:19:00Z,25.00,76.89
2025-08-04T02:20:00Z,25.30,77.38
2025-08-04T02:21:00Z,27.33,73.22
2025-08-04T02:22:00Z,30.14,71.93
2025-08-04T02:23:00Z,33.96,67.63
2025-08-04T02:24:00Z,39.01,59.41
2025-08-04T02:25:00Z,38.23,61.36
2025-08-04T02:26:00Z,33.27,69.97
2025-08-04T02:27:00Z,29.19,72.83
2025-08-04T02:28:00Z,31.56,72.35
2025-08-04T02:29:00Z,32.09,70.22
2025-08-04T02:30:00Z,34.04,69.00
2025-08-04T02:31:00Z,32.68,73.13
2025-08-04T02:32:00Z,31.00,72.00
2025-08-04T02:33:00Z,27.67,73.58
2025-08-04T02:34:00Z,30.96,71.68
2025-08-04T02:35:00Z,33.08,69.99
2025-08-04T02:36:00Z,35.40,66.96
2025-08-04T02:37:00Z,35.95,63.87
2025-08-04T02:38:00Z,48.25,51.29
2025-08-04T02:39:00Z,46.69,58.70
2025-08-04T02:40:00Z,37.00,62.41
2025-08-04T02:41:00Z,31.28,68.91
2025-08-04T02:42:00Z,31.40,69.10
2025-08-04T02:43:00Z,33.73,66.68
2025-08-04T02:44:00Z,36.38,66.00
2025-08-04T02:45:00Z,36.78,65.03
2025-08-04T02:46:00Z,35.09,66.11
2025-08-04T02:47:00Z,25.63,76.42
2025-08-04T02:48:00Z,22.09,81.63
2025-08-04T02:49:00Z,26.97,77.49
2025-08-04T02:50:00Z,27.72,76.18
2025-08-04T02:51:00Z,20.59,81.06
2025-08-04T02:52:00Z,16.85,83.06
2025-08-04T02:53:00Z,19.51,83.70
2025-08-04T02:54:00Z,18.73,82.35
2025-08-04T02:55:00Z,19.40,83.65
2025-08-04T02:56:00Z,19.27,80.28
2025-08-04T02:57:00Z,21.94,80.09
2025-08-04T02:58:00Z,26.66,78.69
2025-08-04T02:59:00Z,28.88,73.68
2025-08-04T03:00:00Z,23.79,69.35
2025-08-04T03:01:00Z,20.37,72.39
2025-08-04T03:02:00Z,19.40,82.68
2025-08-04T03:03:00Z,19.88,83.61
2025-08-04T03:04:00Z,20.00,75.15
2025-08-04T03:05:00Z,20.15,81.29
2025-08-04T03:06:00Z,22.41,80.01
2025-08-04T03:07:00Z,22.00,79.95
2025-08-04T03:08:00Z,23.98,78.70
2025-08-04T03:09:00Z,23.32,79.02
2025-08-04T03:10:00Z,18.13,80.00
2025-08-04T03:11:00Z,20.62,80.57
2025-08-04T03:12:00Z,22.77,79.53
2025-08-04T03:13:00Z,22.69,79.23
2025-08-04T03:14:00Z,22.00,79.82
2025-08-04T03:15:00Z,21.17,79.00
2025-08-04T03:16:00Z,20.52,79.00
2025-08-04T03:17:00Z,22.73,79.00
2025-08-04T03:18:00Z,24.00,79.05
2025-08-04T03:19:00Z,25.24,79.22
2025-08-04T03:20:00Z,23.38,80.70
2025-08-04T03:21:00Z,21.99,81.39
2025-08-04T03:22:00Z,21.00,81.11
2025-08-04T03:23:00Z,21.00,81.84
2025-08-04T03:24:00Z,19.21,83.44
2025-08-04T03:25:00Z,19.40,81.13
2025-08-04T03:26:00Z,18.07,81.00
2025-08-04T03:27:00Z,20.11,80.13
2025-08-04T03:28:00Z,22.96,81.37
2025-08-04T03:29:00Z,22.96,78.26
2025-08-04T03:30:00Z,24.83,81.00
2025-08-04T03:31:00Z,21.95,79.48
2025-08-04T03:32:00Z,18.02,82.00
2025-08-04T03:33:00Z,20.86,82.00
2025-08-04T03:34:00Z,19.06,80.30
2025-08-04T03:35:00Z,13.81,86.41
2025-08-04T03:36:00Z,16.57,84.13
2025-08-04T03:37:00Z,18.11,84.45
2025-08-04T03:38:00Z,19.00,83.87
2025-08-04T03:39:00Z,20.47,80.51
2025-08-04T03:40:00Z,21.19,80.00
2025-08-04T03:41:00Z,23.89,72.88
2025-08-04T03:42:00Z,20.22,75.00
2025-08-04T03:43:00Z,22.18,78.21
2025-08-04T03:44:00Z,26.03,76.06
2025-08-04T03:45:00Z,22.95,82.91
2025-08-04T03:46:00Z,18.53,80.84
2025-08-04T03:47:00Z,25.58,75.01
2025-08-04T03:48:00Z,34.06,71.69
2025-08-04T03:49:00Z,40.34,62.91
2025-08-04T03:50:00Z,33.37,62.50
2025-08-04T03:51:00Z,42.00,65.48
2025-08-04T03:52:00Z,39.62,61.34
2025-08-04T03:53:00Z,43.01,59.39
2025-08-04T03:54:00Z,38.40,55.69
2025-08-04T03:55:00Z,42.09,61.00
2025-08-04T03:56:00Z,38.67,62.89
2025-08-04T03:57:00Z,37.76,62.45
2025-08-04T03:58:00Z,37.20,62.63
2025-08-04T03:59:00Z,39.23,62.72
2025-08-04T04:00:00Z,36.14,65.50
2025-08-04T04:01:00Z,40.09,62.93
2025-08-04T04:02:00Z,43.22,59.46
2025-08-04T04:03:00Z,38.26,67.63
2025-08-04T04:04:00Z,36.63,65.96
2025-08-04T04:05:00Z,34.67,65.00
2025-08-04T04:06:00Z,27.31,74.50
2025-08-04T04:07:00Z,18.24,77.77
2025-08-04T04:08:00Z,31.37,65.22
2025-08-04T04:09:00Z,40.13,62.19
2025-08-04T04:10:00Z,31.71,64.85
2025-08-04T04:11:00Z,30.79,66.39
2025-08-04T04:12:00Z,34.65,67.00
2025-08-04T04:13:00Z,35.29,66.94
2025-08-04T04:14:00Z,37.23,65.85
2025-08-04T04:15:00Z,37.93,64.90
2025-08-04T04:16:00Z,33.82,64.94
2025-08-04T04:17:00Z,31.98,65.97
2025-08-04T04:18:00Z,32.32,69.03
2025-08-04T04:19:00Z,32.22,64.32
2025-08-04T04:20:00Z,32.72,64.32
2025-08-04T04:21:00Z,29.98,69.88
2025-08-04T04:22:00Z,27.84,74.10
2025-08-04T04:23:00Z,34.14,65.54
2025-08-04T04:24:00Z,37.32,64.00
2025-08-04T04:25:00Z,37.88,62.57
2025-08-04T04:26:00Z,36.27,56.31
2025-08-04T04:27:00Z,40.02,58.65
2025-08-04T04:28:00Z,42.64,57.56
2025-08-04T04:29:00Z,48.84,48.58
2025-08-04T04:30:00Z,37.39,62.15
2025-08-04T04:31:00Z,38.00,62.00
2025-08-04T04:32:00Z,35.00,62.53
2025-08-04T04:33:00Z,40.08,60.23
2025-08-04T04:34:00Z,41.66,59.07
2025-08-04T04:35:00Z,43.11,56.84
2025-08-04T04:36:00Z,41.14,58.29
2025-08-04T04:37:00Z,34.23,64.02
2025-08-04T04:38:00Z,34.75,62.81
2025-08-04T04:39:00Z,32.21,67.28
2025-08-04T04:40:00Z,32.33,67.79
2025-08-04T04:41:00Z,40.54,66.96
2025-08-04T04:42:00Z,36.40,61.51
2025-08-04T04:43:00Z,43.61,60.35
2025-08-04T04:44:00Z,33.24,63.26
2025-08-04T04:45:00Z,36.58,64.78
2025-08-04T04:46:00Z,38.41,62.96
2025-08-04T04:47:00Z,40.28,60.67
2025-08-04T04:48:00Z,38.90,60.22
2025-08-04T04:49:00Z,36.50,62.27
2025-08-04T04:50:00Z,45.60,59.12
2025-08-04T04:51:00Z,54.29,41.96
2025-08-04T04:52:00Z,70.66,25.25
2025-08-04T04:53:00Z,38.41,62.53
2025-08-04T04:54:00Z,37.07,65.13
2025-08-04T04:55:00Z,3.62,93.45
2025-08-04T04:56:00Z,3.62,99.00
