# event_ticker=KXATPMATCH-25OCT30FRIBUB
# final_score=7-6(5) 6-2
# score_resolution=7-6 6-2
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Taylor Fritz
# kalshi_date=2025-10-30
timestamp,Alexander Bublik,Taylor Fritz
2025-10-30T15:35:00Z,43.00,57.37
2025-10-30T15:36:00Z,48.00,55.31
2025-10-30T15:37:00Z,52.43,49.04
2025-10-30T15:38:00Z,54.89,47.69
2025-10-30T15:39:00Z,51.02,49.99
2025-10-30T15:40:00Z,45.63,55.88
2025-10-30T15:41:00Z,44.98,56.00
2025-10-30T15:42:00Z,43.18,59.45
2025-10-30T15:43:00Z,40.77,61.39
2025-10-30T15:44:00Z,37.91,59.48
2025-10-30T15:45:00Z,36.57,61.86
2025-10-30T15:46:00Z,39.20,63.76
2025-10-30T15:47:00Z,43.46,57.84
2025-10-30T15:48:00Z,40.76,59.91
2025-10-30T15:49:00Z,40.61,60.43
2025-10-30T15:50:00Z,39.81,60.00
2025-10-30T15:51:00Z,32.03,61.08
2025-10-30T15:52:00Z,28.75,69.64
2025-10-30T15:53:00Z,33.98,65.52
2025-10-30T15:54:00Z,37.44,63.94
2025-10-30T15:55:00Z,40.68,60.57
2025-10-30T15:56:00Z,38.23,63.22
2025-10-30T15:57:00Z,34.36,68.50
2025-10-30T15:58:00Z,40.86,59.79
2025-10-30T15:59:00Z,27.91,70.12
2025-10-30T16:00:00Z,36.32,69.03
2025-10-30T16:01:00Z,41.41,61.62
2025-10-30T16:02:00Z,52.29,43.98
2025-10-30T16:03:00Z,65.66,34.72
2025-10-30T16:04:00Z,66.27,35.34
2025-10-30T16:05:00Z,66.94,35.35
2025-10-30T16:06:00Z,65.88,34.91
2025-10-30T16:07:00Z,65.89,34.45
2025-10-30T16:08:00Z,66.75,34.23
2025-10-30T16:09:00Z,67.24,31.20
2025-10-30T16:10:00Z,71.97,29.45
2025-10-30T16:11:00Z,67.26,32.82
2025-10-30T16:12:00Z,65.69,31.48
2025-10-30T16:13:00Z,70.39,30.77
2025-10-30T16:14:00Z,70.17,29.29
2025-10-30T16:15:00Z,71.95,26.76
2025-10-30T16:16:00Z,70.81,27.94
2025-10-30T16:17:00Z,75.55,24.18
2025-10-30T16:18:00Z,73.02,28.49
2025-10-30T16:19:00Z,67.50,32.64
2025-10-30T16:20:00Z,70.28,28.85
2025-10-30T16:21:00Z,72.00,27.07
2025-10-30T16:22:00Z,71.68,27.28
2025-10-30T16:23:00Z,78.56,19.32
2025-10-30T16:24:00Z,92.41,5.48
2025-10-30T16:25:00Z,94.77,5.19
2025-10-30T16:26:00Z,92.61,8.72
2025-10-30T16:27:00Z,93.87,7.69
2025-10-30T16:28:00Z,95.91,6.24
2025-10-30T16:29:00Z,97.81,2.92
2025-10-30T16:30:00Z,98.10,3.43
2025-10-30T16:31:00Z,97.60,3.09
2025-10-30T16:32:00Z,98.99,1.13
2025-10-30T16:33:00Z,98.03,1.66
2025-10-30T16:34:00Z,97.23,3.18
2025-10-30T16:35:00Z,97.84,2.62
2025-10-30T16:36:00Z,98.83,1.00
2025-10-30T16:37:00Z,99.00,1.00
