# event_ticker=KXATPMATCH-26MAR22AUGATM
# final_score=6-3 1-6 6-3
# score_resolution=3-6 6-1 3-6
# match_winner=Terence Atmane
# fav_player=Felix Auger-Aliassime
# dog_player=Terence Atmane
# kalshi_date=2026-03-22
timestamp,Felix Auger-Aliassime,Terence Atmane
2026-03-23T16:04:00Z,78.00,24.00
2026-03-23T16:05:00Z,78.00,24.00
2026-03-23T16:07:00Z,77.08,24.00
2026-03-23T16:08:00Z,78.00,24.00
2026-03-23T16:10:00Z,78.00,24.00
2026-03-23T16:12:00Z,78.00,24.00
2026-03-23T16:13:00Z,78.00,24.00
2026-03-23T16:14:00Z,77.00,24.00
2026-03-23T16:15:00Z,77.00,24.00
2026-03-23T16:16:00Z,77.00,24.00
2026-03-23T16:18:00Z,78.00,23.00
2026-03-23T16:19:00Z,78.00,23.00
2026-03-23T16:20:00Z,78.00,23.00
2026-03-23T16:21:00Z,78.00,22.71
2026-03-23T16:22:00Z,78.00,23.00
2026-03-23T16:23:00Z,78.00,23.00
2026-03-23T16:24:00Z,78.00,23.00
2026-03-23T16:25:00Z,79.00,22.86
2026-03-23T16:26:00Z,79.00,22.00
2026-03-23T16:27:00Z,78.00,22.00
2026-03-23T16:28:00Z,78.00,21.01
2026-03-23T16:29:00Z,79.00,22.94
2026-03-23T16:30:00Z,79.00,22.97
2026-03-23T16:32:00Z,78.06,23.06
2026-03-23T16:33:00Z,78.83,23.14
2026-03-23T16:34:00Z,79.97,21.01
2026-03-23T16:35:00Z,78.02,24.09
2026-03-23T16:36:00Z,78.10,21.20
2026-03-23T16:37:00Z,79.60,20.73
2026-03-23T16:38:00Z,80.71,21.09
2026-03-23T16:39:00Z,78.98,23.70
2026-03-23T16:40:00Z,77.14,24.00
2026-03-23T16:41:00Z,77.00,24.00
2026-03-23T16:42:00Z,77.16,23.01
2026-03-23T16:43:00Z,78.19,22.19
2026-03-23T16:44:00Z,78.24,22.28
2026-03-23T16:45:00Z,79.64,23.59
2026-03-23T16:46:00Z,76.43,26.00
2026-03-23T16:47:00Z,76.99,26.46
2026-03-23T16:48:00Z,76.86,26.62
2026-03-23T16:49:00Z,75.41,25.99
2026-03-23T16:50:00Z,74.77,27.48
2026-03-23T16:51:00Z,73.40,29.67
2026-03-23T16:52:00Z,57.35,44.98
2026-03-23T16:53:00Z,52.32,47.78
2026-03-23T16:54:00Z,49.04,51.54
2026-03-23T16:55:00Z,47.85,52.92
2026-03-23T16:56:00Z,49.86,52.48
2026-03-23T16:57:00Z,49.61,51.99
2026-03-23T16:58:00Z,48.20,51.73
2026-03-23T16:59:00Z,47.65,53.20
2026-03-23T17:00:00Z,49.85,53.62
2026-03-23T17:01:00Z,50.81,48.54
2026-03-23T17:02:00Z,59.09,43.81
2026-03-23T17:03:00Z,61.05,37.60
2026-03-23T17:04:00Z,51.05,52.61
2026-03-23T17:05:00Z,53.08,47.98
2026-03-23T17:06:00Z,51.31,49.49
2026-03-23T17:07:00Z,48.03,51.75
2026-03-23T17:08:00Z,48.68,52.55
2026-03-23T17:09:00Z,48.39,52.11
2026-03-23T17:10:00Z,50.96,49.09
2026-03-23T17:11:00Z,51.38,48.93
2026-03-23T17:12:00Z,55.54,47.26
2026-03-23T17:13:00Z,62.37,40.05
2026-03-23T17:14:00Z,63.61,33.38
2026-03-23T17:15:00Z,70.62,29.52
2026-03-23T17:16:00Z,68.10,32.19
2026-03-23T17:17:00Z,66.28,36.59
2026-03-23T17:18:00Z,69.44,30.95
2026-03-23T17:19:00Z,70.49,29.36
2026-03-23T17:20:00Z,71.00,30.00
2026-03-23T17:21:00Z,71.01,28.84
2026-03-23T17:22:00Z,74.88,25.68
2026-03-23T17:23:00Z,76.81,24.83
2026-03-23T17:24:00Z,77.85,22.16
2026-03-23T17:25:00Z,78.99,21.13
2026-03-23T17:26:00Z,78.96,21.24
2026-03-23T17:27:00Z,76.95,22.65
2026-03-23T17:28:00Z,76.57,24.00
2026-03-23T17:29:00Z,76.69,23.28
2026-03-23T17:30:00Z,76.44,23.51
2026-03-23T17:31:00Z,76.69,21.04
2026-03-23T17:32:00Z,77.93,15.73
2026-03-23T17:33:00Z,78.07,25.33
2026-03-23T17:34:00Z,77.50,24.08
2026-03-23T17:35:00Z,76.39,24.41
2026-03-23T17:36:00Z,75.40,25.58
2026-03-23T17:37:00Z,76.78,24.86
2026-03-23T17:38:00Z,77.18,24.09
2026-03-23T17:39:00Z,75.71,24.12
2026-03-23T17:40:00Z,76.30,26.86
2026-03-23T17:41:00Z,79.72,23.17
2026-03-23T17:42:00Z,75.31,26.34
2026-03-23T17:43:00Z,74.63,26.23
2026-03-23T17:44:00Z,83.58,18.32
2026-03-23T17:45:00Z,81.20,20.88
2026-03-23T17:46:00Z,81.48,19.33
2026-03-23T17:47:00Z,77.93,24.04
2026-03-23T17:48:00Z,76.02,25.98
2026-03-23T17:49:00Z,78.89,23.73
2026-03-23T17:50:00Z,79.34,22.03
2026-03-23T17:51:00Z,79.79,21.99
2026-03-23T17:52:00Z,74.60,24.36
2026-03-23T17:53:00Z,76.09,28.41
2026-03-23T17:54:00Z,75.46,25.93
2026-03-23T17:55:00Z,75.99,25.91
2026-03-23T17:56:00Z,77.43,24.94
2026-03-23T17:57:00Z,77.41,25.17
2026-03-23T17:58:00Z,76.94,25.49
2026-03-23T17:59:00Z,78.01,22.01
2026-03-23T18:00:00Z,76.83,23.70
2026-03-23T18:01:00Z,76.15,22.29
2026-03-23T18:02:00Z,73.39,27.63
2026-03-23T18:03:00Z,72.39,28.93
2026-03-23T18:04:00Z,69.34,36.86
2026-03-23T18:05:00Z,71.62,33.19
2026-03-23T18:06:00Z,75.23,29.51
2026-03-23T18:07:00Z,66.10,33.52
2026-03-23T18:08:00Z,61.76,35.80
2026-03-23T18:09:00Z,59.26,42.54
2026-03-23T18:10:00Z,59.84,41.69
2026-03-23T18:11:00Z,29.36,69.71
2026-03-23T18:12:00Z,27.81,73.88
2026-03-23T18:13:00Z,25.28,79.71
2026-03-23T18:14:00Z,22.35,77.09
2026-03-23T18:15:00Z,14.66,83.91
2026-03-23T18:16:00Z,10.83,89.50
2026-03-23T18:17:00Z,10.44,89.77
2026-03-23T18:18:00Z,12.51,89.28
2026-03-23T18:19:00Z,11.16,89.04
2026-03-23T18:20:00Z,12.17,87.91
2026-03-23T18:21:00Z,11.98,88.24
2026-03-23T18:22:00Z,5.53,94.13
2026-03-23T18:23:00Z,4.59,96.87
2026-03-23T18:24:00Z,1.39,98.29
2026-03-23T18:25:00Z,1.00,99.00
2026-03-23T18:26:00Z,1.00,99.00
2026-03-23T18:27:00Z,1.00,99.00
