# event_ticker=KXATPCHALLENGERMATCH-26JUN06MONDON
# final_score=4-6 6-4 6-3
# score_resolution=6-4 4-6 3-6
# match_winner=Alexander Donski
# fav_player=Khololwam Montsi
# dog_player=Alexander Donski
# kalshi_date=2026-06-06
timestamp,Khololwam Montsi,Alexander Donski
2026-06-06T11:10:00Z,60.34,43.00
2026-06-06T11:11:00Z,59.75,39.00
2026-06-06T11:12:00Z,56.35,44.87
2026-06-06T11:13:00Z,56.35,44.00
2026-06-06T11:14:00Z,56.00,44.46
2026-06-06T11:15:00Z,58.48,39.07
2026-06-06T11:16:00Z,60.38,40.40
2026-06-06T11:17:00Z,60.01,40.39
2026-06-06T11:18:00Z,60.00,39.12
2026-06-06T11:19:00Z,60.94,39.98
2026-06-06T11:20:00Z,64.44,35.20
2026-06-06T11:21:00Z,70.81,30.35
2026-06-06T11:22:00Z,69.59,31.98
2026-06-06T11:23:00Z,70.54,33.02
2026-06-06T11:24:00Z,71.97,40.59
2026-06-06T11:25:00Z,58.96,44.10
2026-06-06T11:26:00Z,59.32,41.99
2026-06-06T11:27:00Z,57.60,44.89
2026-06-06T11:28:00Z,54.60,48.24
2026-06-06T11:29:00Z,58.04,41.40
2026-06-06T11:30:00Z,60.47,42.27
2026-06-06T11:31:00Z,58.55,42.97
2026-06-06T11:32:00Z,58.16,43.75
2026-06-06T11:33:00Z,60.45,43.00
2026-06-06T11:34:00Z,61.93,40.99
2026-06-06T11:35:00Z,64.62,38.91
2026-06-06T11:36:00Z,61.76,38.94
2026-06-06T11:37:00Z,59.00,42.10
2026-06-06T11:38:00Z,60.74,42.08
2026-06-06T11:39:00Z,69.95,33.38
2026-06-06T11:40:00Z,77.79,23.28
2026-06-06T11:41:00Z,78.86,24.47
2026-06-06T11:42:00Z,76.63,27.14
2026-06-06T11:43:00Z,78.93,20.99
2026-06-06T11:44:00Z,79.58,22.08
2026-06-06T11:45:00Z,72.18,29.35
2026-06-06T11:46:00Z,67.31,39.44
2026-06-06T11:47:00Z,64.07,39.59
2026-06-06T11:48:00Z,70.99,30.69
2026-06-06T11:49:00Z,65.52,34.68
2026-06-06T11:50:00Z,74.92,30.55
2026-06-06T11:51:00Z,78.09,22.05
2026-06-06T11:52:00Z,77.20,28.57
2026-06-06T11:53:00Z,77.86,24.07
2026-06-06T11:54:00Z,80.85,18.21
2026-06-06T11:55:00Z,84.50,17.82
2026-06-06T11:56:00Z,84.00,18.35
2026-06-06T11:57:00Z,84.75,16.78
2026-06-06T11:58:00Z,83.37,17.14
2026-06-06T11:59:00Z,85.03,17.09
2026-06-06T12:00:00Z,79.69,19.20
2026-06-06T12:01:00Z,80.92,21.15
2026-06-06T12:02:00Z,76.58,25.53
2026-06-06T12:03:00Z,74.93,26.56
2026-06-06T12:04:00Z,70.53,30.90
2026-06-06T12:05:00Z,76.58,25.50
2026-06-06T12:06:00Z,80.96,19.51
2026-06-06T12:07:00Z,82.00,20.46
2026-06-06T12:08:00Z,77.49,22.08
2026-06-06T12:09:00Z,80.97,21.61
2026-06-06T12:10:00Z,80.57,20.28
2026-06-06T12:11:00Z,85.59,16.71
2026-06-06T12:12:00Z,86.39,15.96
2026-06-06T12:13:00Z,88.21,14.67
2026-06-06T12:14:00Z,90.88,8.54
2026-06-06T12:15:00Z,91.10,8.84
2026-06-06T12:16:00Z,90.18,10.97
2026-06-06T12:17:00Z,92.62,7.56
2026-06-06T12:18:00Z,95.00,6.03
2026-06-06T12:19:00Z,95.00,3.03
2026-06-06T12:20:00Z,94.55,7.60
2026-06-06T12:21:00Z,94.97,8.07
2026-06-06T12:22:00Z,94.00,8.39
2026-06-06T12:23:00Z,90.52,7.65
2026-06-06T12:24:00Z,95.92,4.98
2026-06-06T12:25:00Z,96.06,3.18
2026-06-06T12:26:00Z,97.96,2.79
2026-06-06T12:27:00Z,97.96,2.12
2026-06-06T12:28:00Z,97.10,3.04
2026-06-06T12:29:00Z,98.23,3.64
2026-06-06T12:30:00Z,95.32,4.22
2026-06-06T12:31:00Z,93.91,7.51
2026-06-06T12:32:00Z,93.00,6.21
2026-06-06T12:33:00Z,87.95,11.17
2026-06-06T12:34:00Z,83.70,17.28
2026-06-06T12:35:00Z,77.54,21.03
2026-06-06T12:36:00Z,80.70,19.94
2026-06-06T12:37:00Z,78.22,23.89
2026-06-06T12:38:00Z,73.80,25.22
2026-06-06T12:39:00Z,73.84,28.16
2026-06-06T12:40:00Z,70.12,32.13
2026-06-06T12:41:00Z,68.29,31.83
2026-06-06T12:42:00Z,66.91,31.99
2026-06-06T12:43:00Z,74.01,24.85
2026-06-06T12:44:00Z,64.63,41.70
2026-06-06T12:45:00Z,53.96,47.16
2026-06-06T12:46:00Z,53.59,48.14
2026-06-06T12:47:00Z,54.00,48.73
2026-06-06T12:48:00Z,52.98,49.25
2026-06-06T12:49:00Z,48.48,54.33
2026-06-06T12:50:00Z,50.47,52.08
2026-06-06T12:51:00Z,46.67,56.24
2026-06-06T12:52:00Z,34.87,69.13
2026-06-06T12:53:00Z,35.63,70.27
2026-06-06T12:54:00Z,25.61,73.26
2026-06-06T12:55:00Z,35.05,65.54
2026-06-06T12:56:00Z,40.30,62.31
2026-06-06T12:57:00Z,43.38,56.22
2026-06-06T12:58:00Z,29.20,76.59
2026-06-06T12:59:00Z,19.77,81.25
2026-06-06T13:00:00Z,19.90,83.40
2026-06-06T13:01:00Z,22.40,82.33
2026-06-06T13:02:00Z,18.43,84.00
2026-06-06T13:03:00Z,14.33,86.94
2026-06-06T13:04:00Z,15.58,86.78
2026-06-06T13:05:00Z,14.05,85.66
2026-06-06T13:06:00Z,12.26,88.39
2026-06-06T13:07:00Z,12.39,87.29
2026-06-06T13:08:00Z,12.67,84.58
2026-06-06T13:09:00Z,15.31,86.69
2026-06-06T13:10:00Z,18.89,81.82
2026-06-06T13:11:00Z,15.99,86.33
2026-06-06T13:12:00Z,13.91,88.59
2026-06-06T13:13:00Z,10.72,90.18
2026-06-06T13:14:00Z,10.97,90.51
2026-06-06T13:15:00Z,9.28,91.14
2026-06-06T13:16:00Z,7.90,92.19
2026-06-06T13:17:00Z,11.52,90.21
2026-06-06T13:18:00Z,13.33,87.43
2026-06-06T13:19:00Z,8.00,93.33
2026-06-06T13:20:00Z,5.98,94.67
2026-06-06T13:21:00Z,6.63,94.88
2026-06-06T13:22:00Z,6.23,94.51
2026-06-06T13:23:00Z,7.00,93.65
2026-06-06T13:24:00Z,5.35,97.62
2026-06-06T13:25:00Z,6.40,93.84
2026-06-06T13:26:00Z,1.84,98.54
2026-06-06T13:27:00Z,1.00,99.00
2026-06-06T13:28:00Z,1.00,99.00
2026-06-06T13:29:00Z,1.00,99.00
2026-06-06T13:30:00Z,1.00,99.00
2026-06-06T13:31:00Z,1.00,99.00
2026-06-06T13:32:00Z,1.00,99.00
