# event_ticker=KXATPCHALLENGERMATCH-26MAY31SMIMMO
# final_score=6-2 6-4
# match_winner=Colton Smith
# fav_player=Colton Smith
# dog_player=Michael Mmoh
# kalshi_date=2026-05-31
timestamp,Colton Smith,Michael Mmoh
2026-05-31T20:15:00Z,82.00,18.81
2026-05-31T20:16:00Z,81.00,19.31
2026-05-31T20:17:00Z,81.00,20.00
2026-05-31T20:18:00Z,81.00,19.94
2026-05-31T20:19:00Z,81.00,19.95
2026-05-31T20:20:00Z,80.10,19.00
2026-05-31T20:21:00Z,81.00,20.00
2026-05-31T20:22:00Z,80.00,19.15
2026-05-31T20:23:00Z,80.00,19.00
2026-05-31T20:24:00Z,80.86,20.00
2026-05-31T20:25:00Z,80.81,20.00
2026-05-31T20:26:00Z,81.00,19.02
2026-05-31T20:27:00Z,81.75,18.00
2026-05-31T20:28:00Z,81.01,18.00
2026-05-31T20:29:00Z,81.00,19.00
2026-05-31T20:30:00Z,82.00,19.00
2026-05-31T20:31:00Z,82.00,19.00
2026-05-31T20:32:00Z,82.00,18.03
2026-05-31T20:33:00Z,82.00,18.00
2026-05-31T20:34:00Z,82.00,19.00
2026-05-31T20:35:00Z,81.33,18.04
2026-05-31T20:36:00Z,81.00,18.04
2026-05-31T20:37:00Z,82.00,19.81
2026-05-31T20:38:00Z,82.00,19.50
2026-05-31T20:39:00Z,82.00,19.58
2026-05-31T20:40:00Z,81.02,17.60
2026-05-31T20:41:00Z,82.00,19.00
2026-05-31T20:42:00Z,81.00,19.00
2026-05-31T20:43:00Z,81.00,18.03
2026-05-31T20:44:00Z,82.00,18.00
2026-05-31T20:46:00Z,82.00,19.00
2026-05-31T20:47:00Z,82.00,17.15
2026-05-31T20:48:00Z,82.00,18.00
2026-05-31T20:49:00Z,82.01,17.00
2026-05-31T20:50:00Z,81.01,17.00
2026-05-31T20:51:00Z,81.00,19.16
2026-05-31T20:52:00Z,81.00,18.69
2026-05-31T20:53:00Z,80.00,20.00
2026-05-31T20:54:00Z,81.00,19.00
2026-05-31T20:55:00Z,80.75,20.00
2026-05-31T20:56:00Z,80.00,20.00
2026-05-31T20:57:00Z,81.00,19.43
2026-05-31T20:58:00Z,81.00,18.00
2026-05-31T20:59:00Z,81.00,18.00
2026-05-31T21:00:00Z,80.11,19.57
2026-05-31T21:01:00Z,80.00,19.13
2026-05-31T21:02:00Z,81.00,20.83
2026-05-31T21:03:00Z,80.00,19.00
2026-05-31T21:04:00Z,80.00,20.79
2026-05-31T21:05:00Z,79.00,21.39
2026-05-31T21:06:00Z,80.00,21.18
2026-05-31T21:07:00Z,80.00,20.04
2026-05-31T21:08:00Z,79.33,20.00
2026-05-31T21:09:00Z,78.39,19.50
2026-05-31T21:10:00Z,80.00,20.96
2026-05-31T21:11:00Z,80.00,19.59
2026-05-31T21:12:00Z,80.00,19.20
2026-05-31T21:13:00Z,80.88,20.00
2026-05-31T21:14:00Z,81.00,17.69
2026-05-31T21:15:00Z,81.00,18.46
2026-05-31T21:16:00Z,80.36,18.67
2026-05-31T21:17:00Z,80.00,18.18
2026-05-31T21:18:00Z,80.00,18.72
2026-05-31T21:19:00Z,80.45,20.21
2026-05-31T21:20:00Z,81.00,20.33
2026-05-31T21:21:00Z,81.00,18.36
2026-05-31T21:22:00Z,81.00,19.00
2026-05-31T21:23:00Z,81.00,18.35
2026-05-31T21:24:00Z,79.17,21.24
2026-05-31T21:25:00Z,81.00,22.83
2026-05-31T21:26:00Z,81.00,21.37
2026-05-31T21:27:00Z,81.00,17.13
2026-05-31T21:28:00Z,81.00,18.01
2026-05-31T21:29:00Z,80.28,20.96
2026-05-31T21:30:00Z,81.00,20.95
2026-05-31T21:31:00Z,81.00,20.68
2026-05-31T21:32:00Z,80.30,21.31
2026-05-31T21:33:00Z,81.18,18.07
2026-05-31T21:34:00Z,81.29,19.08
2026-05-31T21:35:00Z,81.54,20.76
2026-05-31T21:36:00Z,80.01,18.24
2026-05-31T21:37:00Z,82.00,20.00
2026-05-31T21:38:00Z,80.06,21.00
2026-05-31T21:39:00Z,80.33,19.18
2026-05-31T21:40:00Z,79.99,20.93
2026-05-31T21:41:00Z,79.53,20.14
2026-05-31T21:42:00Z,80.00,21.35
2026-05-31T21:43:00Z,80.00,21.00
2026-05-31T21:44:00Z,79.62,21.00
2026-05-31T21:45:00Z,80.92,20.59
2026-05-31T21:46:00Z,80.00,21.58
2026-05-31T21:47:00Z,81.00,20.31
2026-05-31T21:48:00Z,81.00,19.00
2026-05-31T21:49:00Z,81.00,19.39
2026-05-31T21:50:00Z,81.00,19.12
2026-05-31T21:51:00Z,81.00,20.89
2026-05-31T21:52:00Z,81.77,21.02
2026-05-31T21:53:00Z,83.57,19.13
2026-05-31T21:54:00Z,81.66,20.00
2026-05-31T21:55:00Z,81.66,18.00
2026-05-31T21:56:00Z,82.00,20.71
2026-05-31T21:57:00Z,81.44,20.00
2026-05-31T21:58:00Z,81.44,18.63
2026-05-31T21:59:00Z,80.10,18.49
2026-05-31T22:00:00Z,81.56,16.37
2026-05-31T22:01:00Z,81.00,18.99
2026-05-31T22:02:00Z,81.00,21.15
2026-05-31T22:03:00Z,81.05,18.73
2026-05-31T22:04:00Z,83.44,17.01
2026-05-31T22:05:00Z,85.00,15.99
2026-05-31T22:06:00Z,86.16,15.25
2026-05-31T22:07:00Z,86.68,12.42
2026-05-31T22:08:00Z,86.80,15.85
2026-05-31T22:09:00Z,84.63,15.95
2026-05-31T22:10:00Z,88.57,12.07
2026-05-31T22:11:00Z,85.78,14.45
2026-05-31T22:12:00Z,83.95,16.06
2026-05-31T22:13:00Z,85.31,15.58
2026-05-31T22:14:00Z,86.94,15.07
2026-05-31T22:15:00Z,84.01,16.48
2026-05-31T22:16:00Z,82.83,18.58
2026-05-31T22:17:00Z,83.98,17.09
2026-05-31T22:18:00Z,82.67,17.90
2026-05-31T22:19:00Z,80.85,20.69
2026-05-31T22:20:00Z,81.88,18.65
2026-05-31T22:21:00Z,79.91,19.27
2026-05-31T22:22:00Z,83.51,17.19
2026-05-31T22:23:00Z,84.00,16.93
2026-05-31T22:24:00Z,84.17,16.46
2026-05-31T22:25:00Z,89.34,12.38
2026-05-31T22:26:00Z,90.75,10.97
2026-05-31T22:27:00Z,89.76,14.31
2026-05-31T22:28:00Z,86.53,15.04
2026-05-31T22:29:00Z,89.50,13.88
2026-05-31T22:30:00Z,92.82,8.91
2026-05-31T22:31:00Z,94.98,6.71
2026-05-31T22:32:00Z,95.00,5.15
2026-05-31T22:33:00Z,95.84,5.05
2026-05-31T22:34:00Z,97.77,2.98
2026-05-31T22:35:00Z,97.81,2.31
2026-05-31T22:36:00Z,97.67,2.70
2026-05-31T22:37:00Z,97.08,3.03
2026-05-31T22:38:00Z,97.54,2.97
2026-05-31T22:39:00Z,97.32,3.23
2026-05-31T22:40:00Z,96.99,3.29
2026-05-31T22:41:00Z,97.00,3.87
2026-05-31T22:42:00Z,96.80,4.52
2026-05-31T22:43:00Z,97.37,4.01
2026-05-31T22:44:00Z,97.10,4.52
2026-05-31T22:45:00Z,96.49,5.58
2026-05-31T22:46:00Z,93.11,8.40
2026-05-31T22:47:00Z,95.67,5.23
2026-05-31T22:48:00Z,97.76,2.53
2026-05-31T22:49:00Z,98.06,2.30
2026-05-31T22:50:00Z,98.90,1.97
2026-05-31T22:51:00Z,98.17,1.66
2026-05-31T22:52:00Z,98.87,2.02
2026-05-31T22:53:00Z,97.97,2.41
2026-05-31T22:54:00Z,98.41,1.76
2026-05-31T22:55:00Z,98.53,1.88
2026-05-31T22:56:00Z,98.18,3.81
2026-05-31T22:57:00Z,96.82,2.91
2026-05-31T22:58:00Z,99.00,1.16
2026-05-31T22:59:00Z,98.53,2.98
2026-05-31T23:00:00Z,98.39,1.77
2026-05-31T23:01:00Z,99.00,1.00
2026-05-31T23:02:00Z,95.88,5.91
2026-05-31T23:03:00Z,88.04,11.63
2026-05-31T23:04:00Z,87.13,13.16
2026-05-31T23:05:00Z,86.28,13.90
2026-05-31T23:06:00Z,88.34,11.08
2026-05-31T23:07:00Z,93.58,7.24
2026-05-31T23:08:00Z,95.88,2.96
2026-05-31T23:09:00Z,95.59,5.15
2026-05-31T23:10:00Z,89.39,11.79
2026-05-31T23:11:00Z,93.02,9.18
2026-05-31T23:12:00Z,97.61,2.38
2026-05-31T23:13:00Z,99.00,1.00
2026-05-31T23:14:00Z,99.00,1.00
2026-05-31T23:15:00Z,99.00,1.00
2026-05-31T23:16:00Z,99.00,1.00
2026-05-31T23:17:00Z,99.00,1.00
