# event_ticker=KXATPMATCH-25NOV06KORKEC
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Sebastian Korda
# fav_player=Miomir Kecmanovic
# dog_player=Sebastian Korda
# kalshi_date=2025-11-06
timestamp,Miomir Kecmanovic,Sebastian Korda
2025-11-06T06:57:00Z,33.00,70.00
2025-11-06T06:58:00Z,33.00,70.00
2025-11-06T06:59:00Z,33.00,69.00
2025-11-06T07:00:00Z,33.00,69.00
2025-11-06T07:02:00Z,33.00,69.00
2025-11-06T07:03:00Z,33.00,69.00
2025-11-06T07:04:00Z,33.00,69.00
2025-11-06T07:05:00Z,33.00,69.00
2025-11-06T07:07:00Z,33.00,70.00
2025-11-06T07:08:00Z,33.00,70.00
2025-11-06T07:09:00Z,33.00,70.00
2025-11-06T07:10:00Z,33.00,70.00
2025-11-06T07:11:00Z,33.00,70.00
2025-11-06T07:14:00Z,33.00,70.00
2025-11-06T07:15:00Z,33.00,70.00
2025-11-06T07:17:00Z,33.00,70.00
2025-11-06T07:18:00Z,33.00,70.00
2025-11-06T07:19:00Z,33.00,70.00
2025-11-06T07:21:00Z,33.00,70.00
2025-11-06T07:23:00Z,33.00,70.00
2025-11-06T07:25:00Z,33.00,70.00
2025-11-06T07:27:00Z,33.00,70.00
2025-11-06T07:28:00Z,33.00,70.00
2025-11-06T07:29:00Z,33.00,69.92
2025-11-06T07:30:00Z,33.00,69.92
2025-11-06T07:31:00Z,33.00,69.92
2025-11-06T07:32:00Z,33.00,69.00
2025-11-06T07:33:00Z,33.00,69.00
2025-11-06T07:34:00Z,33.00,69.00
2025-11-06T07:35:00Z,33.00,69.00
2025-11-06T07:36:00Z,33.00,69.00
2025-11-06T07:37:00Z,33.00,69.00
2025-11-06T07:38:00Z,33.00,69.00
2025-11-06T07:40:00Z,33.00,69.00
2025-11-06T07:43:00Z,33.00,69.00
2025-11-06T07:44:00Z,33.00,69.00
2025-11-06T07:45:00Z,33.00,69.00
2025-11-06T07:46:00Z,33.00,69.00
2025-11-06T07:47:00Z,33.00,69.00
2025-11-06T07:48:00Z,33.00,69.00
2025-11-06T07:49:00Z,33.00,69.00
2025-11-06T07:51:00Z,33.00,69.00
2025-11-06T07:52:00Z,33.00,68.69
2025-11-06T07:54:00Z,33.39,68.69
2025-11-06T07:55:00Z,33.00,68.69
2025-11-06T07:56:00Z,33.01,68.69
2025-11-06T07:57:00Z,33.01,69.00
2025-11-06T07:58:00Z,33.01,68.82
2025-11-06T07:59:00Z,33.01,69.00
2025-11-06T08:00:00Z,34.00,69.00
2025-11-06T08:01:00Z,34.00,69.00
2025-11-06T08:02:00Z,34.00,69.00
2025-11-06T08:03:00Z,34.00,69.00
2025-11-06T08:04:00Z,34.00,69.00
2025-11-06T08:05:00Z,34.89,69.00
2025-11-06T08:06:00Z,34.89,69.00
2025-11-06T08:07:00Z,35.00,69.00
2025-11-06T10:01:00Z,35.00,69.00
2025-11-06T10:02:00Z,35.00,69.00
2025-11-06T10:03:00Z,35.00,69.00
2025-11-06T10:04:00Z,35.00,69.00
2025-11-06T10:05:00Z,35.00,69.00
2025-11-06T10:06:00Z,35.00,69.00
2025-11-06T10:07:00Z,35.00,69.00
2025-11-06T10:09:00Z,35.00,69.00
2025-11-06T10:10:00Z,35.00,69.00
2025-11-06T10:11:00Z,35.00,69.00
2025-11-06T10:12:00Z,35.00,69.00
2025-11-06T10:13:00Z,35.00,67.87
2025-11-06T10:14:00Z,35.00,67.87
2025-11-06T10:15:00Z,35.00,68.00
2025-11-06T10:17:00Z,35.00,67.00
2025-11-06T10:18:00Z,35.00,68.00
2025-11-06T10:19:00Z,35.00,68.00
2025-11-06T10:20:00Z,35.00,68.00
2025-11-06T10:21:00Z,35.00,68.00
2025-11-06T10:22:00Z,34.66,68.00
2025-11-06T10:24:00Z,35.00,68.00
2025-11-06T10:25:00Z,35.00,68.00
2025-11-06T10:26:00Z,35.00,68.00
2025-11-06T10:27:00Z,35.00,68.00
2025-11-06T10:28:00Z,35.00,68.00
2025-11-06T10:29:00Z,35.00,67.00
2025-11-06T10:30:00Z,35.00,67.77
2025-11-06T10:32:00Z,35.00,67.00
2025-11-06T10:34:00Z,35.00,67.00
2025-11-06T10:35:00Z,35.00,66.00
2025-11-06T10:36:00Z,35.00,66.00
2025-11-06T10:37:00Z,35.00,66.00
2025-11-06T10:38:00Z,35.00,67.00
2025-11-06T10:39:00Z,35.00,67.00
2025-11-06T10:40:00Z,35.00,67.00
2025-11-06T10:41:00Z,35.00,67.00
2025-11-06T10:42:00Z,35.00,67.00
2025-11-06T10:43:00Z,35.00,67.00
2025-11-06T10:44:00Z,35.00,67.00
2025-11-06T10:45:00Z,35.00,67.00
2025-11-06T10:46:00Z,35.00,67.00
2025-11-06T10:47:00Z,35.00,67.00
2025-11-06T10:48:00Z,35.00,67.38
2025-11-06T10:49:00Z,35.00,68.00
2025-11-06T10:50:00Z,35.00,68.00
2025-11-06T10:51:00Z,35.00,67.53
2025-11-06T10:52:00Z,35.00,67.00
2025-11-06T10:53:00Z,35.00,67.00
2025-11-06T10:54:00Z,35.00,67.00
2025-11-06T10:55:00Z,35.00,67.00
2025-11-06T10:56:00Z,35.00,67.00
2025-11-06T10:57:00Z,35.00,65.83
2025-11-06T10:58:00Z,35.00,65.83
2025-11-06T10:59:00Z,35.00,66.00
2025-11-06T11:00:00Z,35.00,66.00
2025-11-06T11:01:00Z,35.00,66.00
2025-11-06T11:02:00Z,37.34,66.00
2025-11-06T11:03:00Z,43.87,65.99
2025-11-06T11:04:00Z,38.67,64.00
2025-11-06T11:05:00Z,38.18,65.00
2025-11-06T11:06:00Z,38.64,65.00
2025-11-06T11:07:00Z,39.00,65.00
2025-11-06T11:08:00Z,39.73,64.84
2025-11-06T11:09:00Z,42.17,63.05
2025-11-06T11:10:00Z,42.17,64.00
2025-11-06T11:11:00Z,42.00,64.00
2025-11-06T11:12:00Z,42.00,64.65
2025-11-06T11:13:00Z,33.15,66.04
2025-11-06T11:14:00Z,39.43,66.59
2025-11-06T11:15:00Z,31.73,68.73
2025-11-06T11:16:00Z,24.33,73.05
2025-11-06T11:17:00Z,20.63,78.49
2025-11-06T11:18:00Z,22.52,78.59
2025-11-06T11:19:00Z,18.72,81.93
2025-11-06T11:20:00Z,17.65,82.04
2025-11-06T11:21:00Z,19.07,81.37
2025-11-06T11:22:00Z,19.16,81.71
2025-11-06T11:23:00Z,18.65,83.43
2025-11-06T11:24:00Z,18.74,84.29
2025-11-06T11:25:00Z,18.30,81.91
2025-11-06T11:26:00Z,18.84,81.95
2025-11-06T11:27:00Z,16.98,83.62
2025-11-06T11:28:00Z,17.94,84.16
2025-11-06T11:29:00Z,16.53,85.00
2025-11-06T11:30:00Z,15.00,85.23
2025-11-06T11:31:00Z,15.00,85.05
2025-11-06T11:32:00Z,15.52,84.00
2025-11-06T11:33:00Z,14.39,85.56
2025-11-06T11:34:00Z,13.81,86.97
2025-11-06T11:35:00Z,13.99,87.11
2025-11-06T11:36:00Z,15.00,86.98
2025-11-06T11:37:00Z,15.00,86.98
2025-11-06T11:38:00Z,14.25,86.01
2025-11-06T11:39:00Z,12.73,87.09
2025-11-06T11:40:00Z,11.36,89.01
2025-11-06T11:41:00Z,11.87,87.52
2025-11-06T11:42:00Z,11.91,91.06
2025-11-06T11:43:00Z,6.99,94.40
2025-11-06T11:44:00Z,5.22,96.37
2025-11-06T11:45:00Z,5.06,96.06
2025-11-06T11:46:00Z,4.34,97.00
2025-11-06T11:47:00Z,4.17,96.09
2025-11-06T11:48:00Z,3.91,95.02
2025-11-06T11:49:00Z,3.23,96.34
2025-11-06T11:50:00Z,5.65,96.62
2025-11-06T11:51:00Z,4.26,96.50
2025-11-06T11:52:00Z,3.97,95.67
2025-11-06T11:53:00Z,2.60,96.45
2025-11-06T11:54:00Z,3.03,97.87
2025-11-06T11:55:00Z,4.83,95.97
2025-11-06T11:56:00Z,5.12,95.02
2025-11-06T11:57:00Z,6.03,95.01
2025-11-06T11:58:00Z,8.00,93.44
2025-11-06T11:59:00Z,6.27,95.19
2025-11-06T12:00:00Z,7.95,94.10
2025-11-06T12:01:00Z,9.00,93.98
2025-11-06T12:02:00Z,3.53,96.39
2025-11-06T12:03:00Z,3.35,97.54
2025-11-06T12:04:00Z,3.00,97.67
2025-11-06T12:05:00Z,1.17,98.99
2025-11-06T12:06:00Z,1.06,98.00
2025-11-06T12:07:00Z,1.33,99.00
2025-11-06T12:08:00Z,1.27,99.00
2025-11-06T12:09:00Z,1.00,99.00
2025-11-06T12:10:00Z,1.00,99.00
2025-11-06T12:11:00Z,1.00,99.00
