# event_ticker=KXATPMATCH-26FEB26MENGRI
# final_score=6-3 3-6 6-2
# score_resolution=3-6 6-3 2-6
# match_winner=Tallon Griekspoor
# fav_player=Jakub Mensik
# dog_player=Tallon Griekspoor
# kalshi_date=2026-02-26
timestamp,Jakub Mensik,Tallon Griekspoor
2026-02-26T13:27:00Z,72.00,29.00
2026-02-26T13:30:00Z,72.00,29.00
2026-02-26T13:31:00Z,72.00,29.00
2026-02-26T13:32:00Z,72.00,29.00
2026-02-26T13:38:00Z,72.00,29.00
2026-02-26T13:40:00Z,72.00,28.00
2026-02-26T13:41:00Z,72.00,28.00
2026-02-26T13:42:00Z,72.00,28.00
2026-02-26T13:43:00Z,72.00,28.00
2026-02-26T13:44:00Z,72.00,29.00
2026-02-26T13:45:00Z,72.00,29.00
2026-02-26T13:47:00Z,72.00,29.00
2026-02-26T13:48:00Z,72.00,29.00
2026-02-26T13:49:00Z,72.00,29.00
2026-02-26T13:50:00Z,72.00,29.00
2026-02-26T13:52:00Z,72.00,29.00
2026-02-26T13:53:00Z,72.00,28.00
2026-02-26T13:55:00Z,72.00,28.00
2026-02-26T13:56:00Z,72.00,29.00
2026-02-26T13:57:00Z,72.00,29.98
2026-02-26T13:58:00Z,72.00,29.98
2026-02-26T14:00:00Z,72.00,30.00
2026-02-26T14:01:00Z,72.00,30.00
2026-02-26T14:03:00Z,71.54,30.00
2026-02-26T14:04:00Z,71.54,30.00
2026-02-26T14:06:00Z,71.00,30.00
2026-02-26T14:07:00Z,71.00,30.00
2026-02-26T14:08:00Z,71.00,30.00
2026-02-26T14:10:00Z,71.00,30.00
2026-02-26T14:11:00Z,72.00,28.00
2026-02-26T14:12:00Z,72.00,30.00
2026-02-26T14:15:00Z,72.00,30.00
2026-02-26T14:16:00Z,72.00,30.00
2026-02-26T14:17:00Z,72.00,29.99
2026-02-26T14:19:00Z,72.00,29.99
2026-02-26T14:20:00Z,72.00,29.99
2026-02-26T14:21:00Z,72.00,30.00
2026-02-26T14:22:00Z,72.00,28.00
2026-02-26T14:24:00Z,72.00,30.00
2026-02-26T14:25:00Z,72.00,30.00
2026-02-26T14:26:00Z,72.00,30.00
2026-02-26T14:27:00Z,72.00,30.00
2026-02-26T14:28:00Z,72.00,30.00
2026-02-26T14:30:00Z,72.00,30.00
2026-02-26T14:31:00Z,72.00,30.00
2026-02-26T14:32:00Z,72.00,30.00
2026-02-26T14:35:00Z,72.00,30.00
2026-02-26T14:36:00Z,72.00,30.00
2026-02-26T14:37:00Z,72.00,30.00
2026-02-26T14:42:00Z,72.00,30.00
2026-02-26T14:43:00Z,72.00,30.00
2026-02-26T14:45:00Z,72.00,30.00
2026-02-26T14:48:00Z,72.00,30.00
2026-02-26T14:49:00Z,72.00,30.00
2026-02-26T14:50:00Z,72.00,29.00
2026-02-26T14:53:00Z,72.00,29.00
2026-02-26T14:54:00Z,72.00,29.00
2026-02-26T14:55:00Z,72.00,29.00
2026-02-26T14:56:00Z,72.00,29.00
2026-02-26T14:58:00Z,72.00,29.00
2026-02-26T14:59:00Z,72.00,29.00
2026-02-26T15:00:00Z,72.00,29.00
2026-02-26T15:02:00Z,72.00,29.00
2026-02-26T15:04:00Z,72.00,29.00
2026-02-26T15:05:00Z,72.00,29.00
2026-02-26T15:06:00Z,72.00,29.00
2026-02-26T15:07:00Z,72.00,29.00
2026-02-26T15:10:00Z,72.00,29.00
2026-02-26T15:14:00Z,72.00,29.00
2026-02-26T15:15:00Z,72.00,29.00
2026-02-26T15:17:00Z,72.00,29.00
2026-02-26T15:18:00Z,72.00,29.00
2026-02-26T15:19:00Z,72.00,29.00
2026-02-26T15:20:00Z,71.75,28.47
2026-02-26T15:21:00Z,71.75,29.00
2026-02-26T15:22:00Z,72.00,29.00
2026-02-26T15:23:00Z,72.00,29.00
2026-02-26T15:24:00Z,72.00,29.00
2026-02-26T15:25:00Z,72.00,29.00
2026-02-26T15:26:00Z,72.00,29.00
2026-02-26T15:28:00Z,72.00,29.00
2026-02-26T15:29:00Z,72.00,29.00
2026-02-26T15:30:00Z,72.00,29.00
2026-02-26T15:31:00Z,72.00,29.00
2026-02-26T15:32:00Z,72.00,29.00
2026-02-26T15:33:00Z,72.00,29.00
2026-02-26T15:34:00Z,72.00,29.00
2026-02-26T15:35:00Z,72.00,29.00
2026-02-26T15:36:00Z,72.00,29.65
2026-02-26T15:37:00Z,72.00,30.00
2026-02-26T15:38:00Z,72.00,30.00
2026-02-26T15:39:00Z,72.00,30.00
2026-02-26T15:40:00Z,72.00,30.00
2026-02-26T15:42:00Z,72.00,31.00
2026-02-26T15:43:00Z,72.00,31.00
2026-02-26T15:44:00Z,71.00,31.00
2026-02-26T15:45:00Z,72.00,31.00
2026-02-26T15:46:00Z,72.00,31.00
2026-02-26T15:47:00Z,72.00,31.00
2026-02-26T15:48:00Z,71.81,31.00
2026-02-26T15:50:00Z,72.00,31.00
2026-02-26T15:51:00Z,72.00,30.00
2026-02-26T15:52:00Z,72.00,31.00
2026-02-26T15:53:00Z,72.00,31.00
2026-02-26T15:54:00Z,71.85,31.00
2026-02-26T15:55:00Z,71.70,31.00
2026-02-26T15:56:00Z,72.00,31.00
2026-02-26T15:57:00Z,72.00,31.00
2026-02-26T15:58:00Z,72.00,31.00
2026-02-26T15:59:00Z,72.00,31.00
2026-02-26T16:00:00Z,72.00,31.00
2026-02-26T16:01:00Z,70.25,31.00
2026-02-26T16:02:00Z,71.00,31.00
2026-02-26T16:03:00Z,71.00,31.00
2026-02-26T16:04:00Z,71.00,31.00
2026-02-26T16:05:00Z,71.00,31.00
2026-02-26T16:06:00Z,71.00,31.00
2026-02-26T16:07:00Z,71.00,31.00
2026-02-26T16:08:00Z,71.00,29.90
2026-02-26T16:09:00Z,71.00,31.00
2026-02-26T16:10:00Z,71.00,31.00
2026-02-26T16:11:00Z,71.00,31.00
2026-02-26T16:12:00Z,71.00,31.00
2026-02-26T16:13:00Z,71.00,31.00
2026-02-26T16:14:00Z,70.92,30.36
2026-02-26T16:15:00Z,71.00,31.00
2026-02-26T16:16:00Z,70.93,31.00
2026-02-26T16:17:00Z,71.00,31.00
2026-02-26T16:18:00Z,70.11,31.00
2026-02-26T16:19:00Z,69.35,31.00
2026-02-26T16:20:00Z,70.44,31.00
2026-02-26T16:21:00Z,71.00,31.00
2026-02-26T16:22:00Z,71.00,31.00
2026-02-26T16:23:00Z,71.00,31.00
2026-02-26T16:24:00Z,71.00,31.00
2026-02-26T16:25:00Z,71.00,31.00
2026-02-26T16:26:00Z,71.00,31.00
2026-02-26T16:27:00Z,71.00,31.00
2026-02-26T16:28:00Z,71.00,29.00
2026-02-26T16:29:00Z,71.00,31.00
2026-02-26T16:30:00Z,71.11,30.15
2026-02-26T16:31:00Z,71.99,30.00
2026-02-26T16:32:00Z,71.03,30.00
2026-02-26T16:33:00Z,72.00,30.00
2026-02-26T16:34:00Z,72.40,30.00
2026-02-26T16:35:00Z,72.99,30.00
2026-02-26T16:36:00Z,72.71,30.00
2026-02-26T16:37:00Z,72.99,30.00
2026-02-26T16:38:00Z,72.50,30.00
2026-02-26T16:39:00Z,72.02,30.00
2026-02-26T16:40:00Z,72.00,30.00
2026-02-26T16:41:00Z,72.00,30.00
2026-02-26T16:42:00Z,72.00,29.94
2026-02-26T16:43:00Z,72.00,30.00
2026-02-26T16:44:00Z,71.27,30.00
2026-02-26T16:45:00Z,72.00,30.00
2026-02-26T16:46:00Z,71.71,29.73
2026-02-26T16:47:00Z,72.00,30.00
2026-02-26T16:48:00Z,72.00,29.00
2026-02-26T16:49:00Z,72.00,30.00
2026-02-26T16:50:00Z,72.65,30.79
2026-02-26T16:51:00Z,72.00,31.00
2026-02-26T16:52:00Z,71.00,31.89
2026-02-26T16:53:00Z,72.30,30.45
2026-02-26T16:54:00Z,70.99,31.01
2026-02-26T16:55:00Z,71.88,31.36
2026-02-26T16:56:00Z,71.96,30.26
2026-02-26T16:57:00Z,69.68,31.16
2026-02-26T16:58:00Z,68.23,33.63
2026-02-26T16:59:00Z,71.70,30.62
2026-02-26T17:00:00Z,73.24,29.71
2026-02-26T17:01:00Z,73.03,28.14
2026-02-26T17:02:00Z,71.78,30.41
2026-02-26T17:03:00Z,70.08,30.96
2026-02-26T17:04:00Z,69.97,31.00
2026-02-26T17:05:00Z,68.99,33.54
2026-02-26T17:06:00Z,70.29,31.18
2026-02-26T17:07:00Z,71.40,28.35
2026-02-26T17:08:00Z,67.14,32.66
2026-02-26T17:09:00Z,70.00,31.68
2026-02-26T17:10:00Z,69.77,30.73
2026-02-26T17:11:00Z,68.89,33.80
2026-02-26T17:12:00Z,66.44,34.72
2026-02-26T17:13:00Z,66.93,34.98
2026-02-26T17:14:00Z,67.39,33.69
2026-02-26T17:15:00Z,62.63,37.17
2026-02-26T17:16:00Z,57.93,44.22
2026-02-26T17:17:00Z,47.99,55.41
2026-02-26T17:18:00Z,47.23,51.81
2026-02-26T17:19:00Z,50.58,51.27
2026-02-26T17:20:00Z,45.25,54.67
2026-02-26T17:21:00Z,40.04,61.10
2026-02-26T17:22:00Z,38.94,61.44
2026-02-26T17:23:00Z,38.49,62.35
2026-02-26T17:24:00Z,38.99,62.91
2026-02-26T17:25:00Z,40.51,61.12
2026-02-26T17:26:00Z,40.15,63.07
2026-02-26T17:27:00Z,35.87,65.60
2026-02-26T17:28:00Z,35.99,65.33
2026-02-26T17:29:00Z,36.17,64.61
2026-02-26T17:30:00Z,35.97,64.00
2026-02-26T17:31:00Z,36.11,64.84
2026-02-26T17:32:00Z,38.38,59.74
2026-02-26T17:33:00Z,41.33,60.19
2026-02-26T17:34:00Z,39.78,60.27
2026-02-26T17:35:00Z,40.59,60.20
2026-02-26T17:36:00Z,41.07,58.88
2026-02-26T17:37:00Z,41.22,59.90
2026-02-26T17:38:00Z,41.11,60.65
2026-02-26T17:39:00Z,39.43,62.62
2026-02-26T17:40:00Z,41.00,59.39
2026-02-26T17:41:00Z,42.02,58.94
2026-02-26T17:42:00Z,42.30,59.41
2026-02-26T17:43:00Z,42.00,60.08
2026-02-26T17:44:00Z,45.58,55.92
2026-02-26T17:45:00Z,47.82,55.49
2026-02-26T17:46:00Z,54.49,49.51
2026-02-26T17:47:00Z,63.75,37.12
2026-02-26T17:48:00Z,62.47,37.71
2026-02-26T17:49:00Z,65.71,34.94
2026-02-26T17:50:00Z,65.59,35.39
2026-02-26T17:51:00Z,65.44,35.17
2026-02-26T17:52:00Z,65.58,37.34
2026-02-26T17:53:00Z,65.02,36.52
2026-02-26T17:54:00Z,62.97,38.18
2026-02-26T17:55:00Z,66.20,34.39
2026-02-26T17:56:00Z,67.89,32.94
2026-02-26T17:57:00Z,67.87,32.77
2026-02-26T17:58:00Z,69.86,32.25
2026-02-26T17:59:00Z,69.71,32.64
2026-02-26T18:00:00Z,67.92,33.67
2026-02-26T18:01:00Z,68.78,31.83
2026-02-26T18:02:00Z,70.20,30.02
2026-02-26T18:03:00Z,70.62,30.77
2026-02-26T18:04:00Z,69.79,30.96
2026-02-26T18:05:00Z,68.39,32.58
2026-02-26T18:06:00Z,67.88,33.00
2026-02-26T18:07:00Z,67.65,33.54
2026-02-26T18:08:00Z,62.54,37.58
2026-02-26T18:09:00Z,62.50,38.16
2026-02-26T18:10:00Z,65.19,35.69
2026-02-26T18:11:00Z,63.40,37.67
2026-02-26T18:12:00Z,60.77,38.94
2026-02-26T18:13:00Z,63.32,37.88
2026-02-26T18:14:00Z,59.45,42.06
2026-02-26T18:15:00Z,57.08,42.47
2026-02-26T18:16:00Z,57.21,42.82
2026-02-26T18:17:00Z,58.91,42.11
2026-02-26T18:18:00Z,60.82,41.22
2026-02-26T18:19:00Z,56.62,45.35
2026-02-26T18:20:00Z,60.10,41.34
2026-02-26T18:21:00Z,60.25,42.47
2026-02-26T18:22:00Z,60.61,39.09
2026-02-26T18:23:00Z,58.38,43.01
2026-02-26T18:24:00Z,55.43,45.38
2026-02-26T18:25:00Z,55.81,45.77
2026-02-26T18:26:00Z,56.71,45.10
2026-02-26T18:27:00Z,48.82,51.86
2026-02-26T18:28:00Z,34.11,61.36
2026-02-26T18:29:00Z,14.35,84.93
2026-02-26T18:30:00Z,8.83,90.92
2026-02-26T18:31:00Z,6.18,93.96
2026-02-26T18:32:00Z,5.76,93.88
2026-02-26T18:33:00Z,6.28,93.45
2026-02-26T18:34:00Z,5.40,94.96
2026-02-26T18:35:00Z,1.89,98.30
2026-02-26T18:36:00Z,1.00,99.00
2026-02-26T18:37:00Z,1.00,99.00
2026-02-26T18:38:00Z,1.00,99.00
2026-02-26T18:39:00Z,1.00,99.00
2026-02-26T18:40:00Z,1.00,99.00
2026-02-26T18:41:00Z,1.00,99.00
2026-02-26T18:42:00Z,1.00,99.00
