# event_ticker=KXATPMATCH-26FEB09DIASHE
# final_score=6-4 6-4
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Gabriel Diallo
# kalshi_date=2026-02-09
timestamp,Ben Shelton,Gabriel Diallo
2026-02-10T19:59:00Z,81.00,19.00
2026-02-10T20:00:00Z,81.00,19.00
2026-02-10T20:01:00Z,81.00,19.00
2026-02-10T20:02:00Z,81.00,19.00
2026-02-10T20:03:00Z,81.00,19.00
2026-02-10T20:04:00Z,81.00,19.00
2026-02-10T20:05:00Z,81.57,19.00
2026-02-10T20:06:00Z,81.57,19.00
2026-02-10T20:08:00Z,82.00,19.00
2026-02-10T20:09:00Z,82.00,19.00
2026-02-10T20:10:00Z,82.00,19.00
2026-02-10T20:12:00Z,82.24,19.00
2026-02-10T20:14:00Z,82.72,19.00
2026-02-10T20:15:00Z,82.90,19.00
2026-02-10T20:16:00Z,82.00,19.00
2026-02-10T20:17:00Z,82.21,19.00
2026-02-10T20:18:00Z,82.21,19.00
2026-02-10T20:19:00Z,83.00,19.00
2026-02-10T20:20:00Z,82.97,19.07
2026-02-10T20:21:00Z,82.00,19.07
2026-02-10T20:22:00Z,83.00,19.00
2026-02-10T20:23:00Z,80.03,19.00
2026-02-10T20:24:00Z,82.00,19.00
2026-02-10T20:25:00Z,82.00,19.00
2026-02-10T20:26:00Z,82.00,19.00
2026-02-10T20:27:00Z,82.00,19.00
2026-02-10T20:28:00Z,82.00,19.00
2026-02-10T20:29:00Z,82.00,19.00
2026-02-10T20:30:00Z,82.00,19.00
2026-02-10T20:31:00Z,82.00,19.00
2026-02-10T20:32:00Z,81.63,19.00
2026-02-10T20:33:00Z,82.00,19.00
2026-02-10T20:34:00Z,82.00,19.00
2026-02-10T20:35:00Z,82.00,19.00
2026-02-10T20:36:00Z,82.98,19.00
2026-02-10T20:37:00Z,82.24,19.00
2026-02-10T20:38:00Z,82.24,19.00
2026-02-10T20:39:00Z,82.63,19.00
2026-02-10T20:40:00Z,83.00,19.00
2026-02-10T20:41:00Z,83.00,19.00
2026-02-10T20:42:00Z,83.00,19.00
2026-02-10T20:43:00Z,83.00,19.00
2026-02-10T20:44:00Z,82.91,19.00
2026-02-10T20:45:00Z,83.00,19.00
2026-02-10T20:48:00Z,82.00,19.00
2026-02-10T20:49:00Z,82.00,19.00
2026-02-10T20:50:00Z,83.00,19.00
2026-02-10T20:51:00Z,83.00,19.00
2026-02-10T20:54:00Z,82.00,19.00
2026-02-10T20:55:00Z,81.97,19.00
2026-02-10T20:56:00Z,82.00,19.00
2026-02-10T20:57:00Z,82.00,19.00
2026-02-10T20:58:00Z,82.00,19.00
2026-02-10T20:59:00Z,82.00,19.00
2026-02-10T21:00:00Z,82.00,19.00
2026-02-10T21:02:00Z,82.00,19.00
2026-02-10T21:03:00Z,82.00,19.00
2026-02-10T21:06:00Z,82.00,19.00
2026-02-10T21:07:00Z,82.00,19.00
2026-02-10T21:08:00Z,82.00,19.00
2026-02-10T21:09:00Z,82.00,19.00
2026-02-10T21:11:00Z,82.00,19.00
2026-02-10T21:12:00Z,82.53,19.00
2026-02-10T21:13:00Z,83.00,19.00
2026-02-10T21:14:00Z,83.00,19.00
2026-02-10T21:15:00Z,83.00,18.00
2026-02-10T21:16:00Z,83.00,18.00
2026-02-10T21:17:00Z,83.00,18.00
2026-02-10T21:18:00Z,83.00,17.00
2026-02-10T21:19:00Z,83.00,17.00
2026-02-10T21:20:00Z,83.00,17.00
2026-02-10T21:21:00Z,83.00,17.00
2026-02-10T21:22:00Z,83.00,17.00
2026-02-10T21:24:00Z,83.00,17.00
2026-02-10T21:25:00Z,83.00,17.00
2026-02-10T21:26:00Z,81.00,17.00
2026-02-10T21:27:00Z,83.00,17.00
2026-02-10T21:29:00Z,83.00,17.00
2026-02-10T21:30:00Z,83.00,18.64
2026-02-10T21:31:00Z,81.00,19.00
2026-02-10T21:32:00Z,83.00,19.00
2026-02-10T21:33:00Z,83.00,19.00
2026-02-10T21:36:00Z,83.00,19.00
2026-02-10T21:40:00Z,83.00,19.00
2026-02-10T21:41:00Z,83.00,17.42
2026-02-10T21:43:00Z,83.00,18.00
2026-02-10T21:44:00Z,83.00,18.00
2026-02-10T21:45:00Z,83.00,18.00
2026-02-10T21:46:00Z,83.00,18.00
2026-02-10T21:47:00Z,83.00,18.32
2026-02-10T21:48:00Z,83.00,18.32
2026-02-10T21:49:00Z,83.00,18.00
2026-02-10T21:50:00Z,83.00,18.00
2026-02-10T21:51:00Z,83.00,18.00
2026-02-10T21:52:00Z,83.00,18.00
2026-02-10T21:53:00Z,83.00,18.00
2026-02-10T21:54:00Z,83.00,18.00
2026-02-10T21:55:00Z,83.00,18.00
2026-02-10T21:58:00Z,83.00,18.00
2026-02-10T21:59:00Z,83.00,18.00
2026-02-10T22:00:00Z,83.00,18.00
2026-02-10T22:01:00Z,83.00,18.00
2026-02-10T22:02:00Z,83.00,18.00
2026-02-10T22:03:00Z,83.00,17.47
2026-02-10T22:04:00Z,83.00,17.47
2026-02-10T22:07:00Z,84.00,17.47
2026-02-10T22:08:00Z,84.00,17.47
2026-02-10T22:11:00Z,84.00,18.00
2026-02-10T22:12:00Z,82.00,18.00
2026-02-10T22:13:00Z,84.00,18.00
2026-02-10T22:14:00Z,84.00,18.00
2026-02-10T22:15:00Z,84.00,18.00
2026-02-10T22:17:00Z,84.00,18.00
2026-02-10T22:18:00Z,84.00,18.34
2026-02-10T22:19:00Z,84.00,18.00
2026-02-10T22:20:00Z,84.00,18.00
2026-02-10T22:21:00Z,84.00,18.00
2026-02-10T22:22:00Z,84.00,18.00
2026-02-10T22:23:00Z,84.00,18.00
2026-02-10T22:24:00Z,84.00,18.00
2026-02-10T22:25:00Z,84.00,18.00
2026-02-10T22:26:00Z,82.00,16.00
2026-02-10T22:27:00Z,84.00,16.00
2026-02-10T22:28:00Z,84.00,16.00
2026-02-10T22:29:00Z,84.00,16.00
2026-02-10T22:30:00Z,84.00,16.00
2026-02-10T22:31:00Z,84.00,16.00
2026-02-10T22:32:00Z,84.00,18.00
2026-02-10T22:33:00Z,84.00,18.00
2026-02-10T22:34:00Z,84.00,18.00
2026-02-10T22:35:00Z,85.35,18.00
2026-02-10T22:36:00Z,84.00,16.94
2026-02-10T22:37:00Z,84.00,17.00
2026-02-10T22:38:00Z,83.00,17.00
2026-02-10T22:39:00Z,84.00,15.00
2026-02-10T22:40:00Z,84.00,17.00
2026-02-10T22:41:00Z,84.00,17.00
2026-02-10T22:42:00Z,84.00,17.00
2026-02-10T22:43:00Z,83.51,17.00
2026-02-10T22:44:00Z,85.00,17.00
2026-02-10T22:45:00Z,85.00,17.00
2026-02-10T22:46:00Z,85.00,17.00
2026-02-10T22:47:00Z,85.92,17.08
2026-02-10T22:48:00Z,83.08,19.05
2026-02-10T22:49:00Z,82.97,19.49
2026-02-10T22:50:00Z,82.79,19.09
2026-02-10T22:51:00Z,81.77,20.94
2026-02-10T22:52:00Z,76.43,28.54
2026-02-10T22:53:00Z,73.29,29.28
2026-02-10T22:54:00Z,79.33,20.77
2026-02-10T22:55:00Z,82.04,22.52
2026-02-10T22:56:00Z,80.88,21.35
2026-02-10T22:57:00Z,82.94,19.53
2026-02-10T22:58:00Z,83.06,19.83
2026-02-10T22:59:00Z,87.48,15.38
2026-02-10T23:00:00Z,88.72,12.08
2026-02-10T23:01:00Z,92.18,9.52
2026-02-10T23:02:00Z,91.97,8.95
2026-02-10T23:03:00Z,92.10,8.80
2026-02-10T23:04:00Z,92.48,8.80
2026-02-10T23:05:00Z,91.86,7.58
2026-02-10T23:06:00Z,91.88,9.47
2026-02-10T23:07:00Z,91.97,10.15
2026-02-10T23:08:00Z,91.45,9.06
2026-02-10T23:09:00Z,92.44,9.02
2026-02-10T23:10:00Z,92.25,8.98
2026-02-10T23:11:00Z,92.00,9.29
2026-02-10T23:12:00Z,92.96,7.29
2026-02-10T23:13:00Z,93.12,7.28
2026-02-10T23:14:00Z,93.13,8.14
2026-02-10T23:15:00Z,93.64,8.10
2026-02-10T23:16:00Z,92.96,8.21
2026-02-10T23:17:00Z,92.93,7.88
2026-02-10T23:18:00Z,92.18,7.99
2026-02-10T23:19:00Z,93.10,7.62
2026-02-10T23:20:00Z,93.30,6.93
2026-02-10T23:21:00Z,93.37,6.92
2026-02-10T23:22:00Z,94.00,7.85
2026-02-10T23:23:00Z,92.00,8.00
2026-02-10T23:24:00Z,92.28,8.58
2026-02-10T23:25:00Z,92.86,9.04
2026-02-10T23:26:00Z,93.00,8.90
2026-02-10T23:27:00Z,92.61,8.51
2026-02-10T23:28:00Z,91.15,9.17
2026-02-10T23:29:00Z,92.97,7.05
2026-02-10T23:30:00Z,93.51,7.10
2026-02-10T23:31:00Z,92.70,7.90
2026-02-10T23:32:00Z,94.43,7.46
2026-02-10T23:33:00Z,93.04,7.65
2026-02-10T23:34:00Z,94.80,6.46
2026-02-10T23:35:00Z,93.91,5.23
2026-02-10T23:36:00Z,97.68,2.71
2026-02-10T23:37:00Z,97.86,1.98
2026-02-10T23:38:00Z,97.54,2.49
2026-02-10T23:39:00Z,98.58,2.27
2026-02-10T23:40:00Z,98.96,1.85
2026-02-10T23:41:00Z,98.61,1.92
2026-02-10T23:42:00Z,98.97,1.90
2026-02-10T23:43:00Z,98.09,2.00
2026-02-10T23:44:00Z,97.93,2.66
2026-02-10T23:45:00Z,97.50,2.82
2026-02-10T23:46:00Z,97.90,3.05
2026-02-10T23:47:00Z,97.60,2.97
2026-02-10T23:48:00Z,97.86,1.50
2026-02-10T23:49:00Z,98.02,2.54
2026-02-10T23:50:00Z,98.24,2.69
2026-02-10T23:51:00Z,97.58,3.04
2026-02-10T23:52:00Z,97.39,3.30
2026-02-10T23:53:00Z,98.01,2.68
2026-02-10T23:54:00Z,97.90,2.21
2026-02-10T23:55:00Z,97.68,2.92
2026-02-10T23:56:00Z,98.01,2.84
2026-02-10T23:57:00Z,97.68,2.75
2026-02-10T23:58:00Z,97.49,3.66
2026-02-10T23:59:00Z,98.00,2.79
2026-02-11T00:00:00Z,96.69,2.86
2026-02-11T00:01:00Z,96.99,3.00
2026-02-11T00:02:00Z,96.02,2.68
2026-02-11T00:03:00Z,95.95,3.78
2026-02-11T00:04:00Z,96.88,3.20
2026-02-11T00:05:00Z,96.31,2.58
2026-02-11T00:06:00Z,97.25,2.40
2026-02-11T00:07:00Z,97.81,2.19
2026-02-11T00:08:00Z,98.00,2.02
2026-02-11T00:09:00Z,98.01,3.00
2026-02-11T00:10:00Z,98.00,2.93
2026-02-11T00:11:00Z,98.73,2.37
2026-02-11T00:12:00Z,97.86,3.00
2026-02-11T00:13:00Z,97.98,2.97
2026-02-11T00:14:00Z,97.00,2.99
2026-02-11T00:15:00Z,97.05,2.95
2026-02-11T00:16:00Z,97.02,3.23
2026-02-11T00:17:00Z,98.37,1.98
2026-02-11T00:18:00Z,98.41,1.25
2026-02-11T00:19:00Z,98.24,1.70
2026-02-11T00:20:00Z,98.86,1.97
2026-02-11T00:21:00Z,98.94,1.86
2026-02-11T00:22:00Z,98.19,1.06
2026-02-11T00:23:00Z,99.00,1.02
2026-02-11T00:24:00Z,99.00,1.00
2026-02-11T00:25:00Z,99.00,1.00
2026-02-11T00:26:00Z,99.00,1.00
2026-02-11T00:27:00Z,99.00,1.00
