# event_ticker=KXATPMATCH-26FEB11FONTAB
# final_score=6-3 3-6 7-5
# score_resolution=3-6 6-3 5-7
# match_winner=Alejandro Tabilo
# fav_player=Joao Fonseca
# dog_player=Alejandro Tabilo
# kalshi_date=2026-02-11
timestamp,Joao Fonseca,Alejandro Tabilo
2026-02-11T21:52:00Z,62.00,40.00
2026-02-11T21:53:00Z,62.00,40.00
2026-02-11T21:54:00Z,62.00,40.00
2026-02-11T21:55:00Z,62.00,39.16
2026-02-11T21:56:00Z,62.00,39.00
2026-02-11T21:57:00Z,63.00,39.00
2026-02-11T21:58:00Z,63.00,39.00
2026-02-11T21:59:00Z,63.00,39.00
2026-02-11T22:00:00Z,63.00,39.00
2026-02-11T22:01:00Z,63.00,38.76
2026-02-11T22:02:00Z,63.00,39.00
2026-02-11T22:03:00Z,63.00,38.82
2026-02-11T22:04:00Z,61.99,39.00
2026-02-11T22:05:00Z,62.88,39.00
2026-02-11T22:06:00Z,62.39,39.00
2026-02-11T22:07:00Z,62.00,39.18
2026-02-11T22:08:00Z,62.55,39.49
2026-02-11T22:09:00Z,62.00,39.00
2026-02-11T22:10:00Z,62.00,39.00
2026-02-11T22:11:00Z,62.00,38.54
2026-02-11T22:12:00Z,62.00,38.85
2026-02-11T22:13:00Z,62.00,39.00
2026-02-11T22:14:00Z,62.00,39.00
2026-02-11T22:15:00Z,62.00,39.36
2026-02-11T22:16:00Z,62.00,39.00
2026-02-11T22:17:00Z,62.00,39.00
2026-02-11T22:18:00Z,62.00,39.00
2026-02-11T22:19:00Z,62.00,39.00
2026-02-11T22:20:00Z,62.00,39.82
2026-02-11T22:21:00Z,62.00,38.00
2026-02-11T22:22:00Z,62.00,38.23
2026-02-11T22:23:00Z,62.00,39.00
2026-02-11T22:24:00Z,61.74,39.00
2026-02-11T22:25:00Z,61.24,40.00
2026-02-11T22:26:00Z,61.00,40.00
2026-02-11T22:27:00Z,62.00,40.00
2026-02-11T22:28:00Z,61.99,40.00
2026-02-11T22:29:00Z,62.01,39.93
2026-02-11T22:30:00Z,61.72,39.74
2026-02-11T22:31:00Z,58.78,40.01
2026-02-11T22:32:00Z,57.00,43.98
2026-02-11T22:33:00Z,55.14,47.40
2026-02-11T22:34:00Z,56.37,45.40
2026-02-11T22:35:00Z,50.86,49.24
2026-02-11T22:36:00Z,42.16,57.58
2026-02-11T22:37:00Z,40.64,60.90
2026-02-11T22:38:00Z,38.40,63.86
2026-02-11T22:39:00Z,35.31,65.85
2026-02-11T22:40:00Z,35.94,65.93
2026-02-11T22:41:00Z,35.89,65.33
2026-02-11T22:42:00Z,37.71,64.34
2026-02-11T22:43:00Z,37.98,64.42
2026-02-11T22:44:00Z,36.84,66.26
2026-02-11T22:45:00Z,34.75,66.72
2026-02-11T22:46:00Z,38.02,62.84
2026-02-11T22:47:00Z,43.09,56.79
2026-02-11T22:48:00Z,40.93,60.10
2026-02-11T22:49:00Z,37.63,64.80
2026-02-11T22:50:00Z,35.93,64.98
2026-02-11T22:51:00Z,36.76,64.35
2026-02-11T22:52:00Z,38.99,62.59
2026-02-11T22:53:00Z,39.69,61.05
2026-02-11T22:54:00Z,47.55,54.61
2026-02-11T22:55:00Z,57.70,25.50
2026-02-11T22:56:00Z,60.08,39.02
2026-02-11T22:57:00Z,61.32,39.02
2026-02-11T22:58:00Z,62.68,36.69
2026-02-11T22:59:00Z,61.89,39.13
2026-02-11T23:00:00Z,64.69,35.82
2026-02-11T23:01:00Z,62.91,40.88
2026-02-11T23:02:00Z,51.14,50.38
2026-02-11T23:03:00Z,39.48,61.33
2026-02-11T23:04:00Z,35.57,66.54
2026-02-11T23:05:00Z,33.08,67.50
2026-02-11T23:06:00Z,33.88,67.20
2026-02-11T23:07:00Z,34.31,66.08
2026-02-11T23:08:00Z,37.85,64.78
2026-02-11T23:09:00Z,40.38,60.65
2026-02-11T23:10:00Z,41.98,58.29
2026-02-11T23:11:00Z,45.77,55.89
2026-02-11T23:12:00Z,42.17,59.05
2026-02-11T23:13:00Z,37.83,63.42
2026-02-11T23:14:00Z,40.89,61.59
2026-02-11T23:15:00Z,40.31,61.98
2026-02-11T23:16:00Z,42.62,60.00
2026-02-11T23:17:00Z,42.97,58.92
2026-02-11T23:18:00Z,41.92,58.82
2026-02-11T23:19:00Z,42.63,59.05
2026-02-11T23:20:00Z,41.41,60.95
2026-02-11T23:21:00Z,39.81,61.42
2026-02-11T23:22:00Z,42.13,59.24
2026-02-11T23:23:00Z,38.31,63.20
2026-02-11T23:24:00Z,34.08,67.84
2026-02-11T23:25:00Z,35.89,65.07
2026-02-11T23:26:00Z,36.05,66.06
2026-02-11T23:27:00Z,27.74,71.61
2026-02-11T23:28:00Z,35.58,66.21
2026-02-11T23:29:00Z,38.60,62.72
2026-02-11T23:30:00Z,39.78,61.32
2026-02-11T23:31:00Z,36.99,62.01
2026-02-11T23:32:00Z,36.89,64.61
2026-02-11T23:33:00Z,38.50,62.19
2026-02-11T23:34:00Z,47.21,57.87
2026-02-11T23:35:00Z,56.15,38.70
2026-02-11T23:36:00Z,61.00,39.40
2026-02-11T23:37:00Z,61.26,39.36
2026-02-11T23:38:00Z,59.68,41.05
2026-02-11T23:39:00Z,60.07,39.74
2026-02-11T23:40:00Z,59.09,40.39
2026-02-11T23:41:00Z,62.85,37.20
2026-02-11T23:42:00Z,63.87,36.66
2026-02-11T23:43:00Z,64.11,34.92
2026-02-11T23:44:00Z,64.89,35.53
2026-02-11T23:45:00Z,62.38,38.24
2026-02-11T23:46:00Z,63.77,38.02
2026-02-11T23:47:00Z,62.43,38.22
2026-02-11T23:48:00Z,63.95,37.58
2026-02-11T23:49:00Z,62.72,38.71
2026-02-11T23:50:00Z,61.01,39.34
2026-02-11T23:51:00Z,62.76,37.34
2026-02-11T23:52:00Z,61.69,38.12
2026-02-11T23:53:00Z,61.73,38.93
2026-02-11T23:54:00Z,59.30,41.03
2026-02-11T23:55:00Z,55.24,44.98
2026-02-11T23:56:00Z,56.96,43.78
2026-02-11T23:57:00Z,56.75,43.72
2026-02-11T23:58:00Z,56.32,42.87
2026-02-11T23:59:00Z,62.17,39.04
2026-02-12T00:00:00Z,64.79,39.40
2026-02-12T00:01:00Z,54.88,45.37
2026-02-12T00:02:00Z,53.62,46.97
2026-02-12T00:03:00Z,54.05,46.77
2026-02-12T00:04:00Z,56.67,46.18
2026-02-12T00:05:00Z,53.23,48.15
2026-02-12T00:06:00Z,45.92,55.92
2026-02-12T00:07:00Z,32.16,66.05
2026-02-12T00:08:00Z,41.33,59.80
2026-02-12T00:09:00Z,44.37,58.30
2026-02-12T00:10:00Z,47.63,55.53
2026-02-12T00:11:00Z,49.58,51.96
2026-02-12T00:12:00Z,38.67,57.00
2026-02-12T00:13:00Z,46.11,52.79
2026-02-12T00:14:00Z,52.42,48.46
2026-02-12T00:15:00Z,39.16,57.23
2026-02-12T00:16:00Z,21.58,77.76
2026-02-12T00:17:00Z,28.03,72.18
2026-02-12T00:18:00Z,42.61,56.09
2026-02-12T00:19:00Z,41.09,59.32
2026-02-12T00:20:00Z,30.59,70.45
2026-02-12T00:21:00Z,42.43,60.32
2026-02-12T00:22:00Z,50.70,49.52
2026-02-12T00:23:00Z,54.24,47.03
2026-02-12T00:24:00Z,59.24,41.04
2026-02-12T00:25:00Z,59.18,39.62
2026-02-12T00:26:00Z,57.05,42.54
2026-02-12T00:27:00Z,53.72,48.51
2026-02-12T00:28:00Z,46.75,55.02
2026-02-12T00:29:00Z,47.71,52.67
2026-02-12T00:30:00Z,49.98,52.49
2026-02-12T00:31:00Z,48.20,50.74
2026-02-12T00:32:00Z,53.68,47.34
2026-02-12T00:33:00Z,55.16,44.48
2026-02-12T00:34:00Z,46.71,52.31
2026-02-12T00:35:00Z,44.35,55.23
2026-02-12T00:36:00Z,44.26,55.98
2026-02-12T00:37:00Z,46.98,55.75
2026-02-12T00:38:00Z,35.39,61.76
2026-02-12T00:39:00Z,33.83,64.84
2026-02-12T00:40:00Z,51.48,51.60
2026-02-12T00:41:00Z,50.47,49.62
2026-02-12T00:42:00Z,59.06,39.54
2026-02-12T00:43:00Z,51.34,49.44
2026-02-12T00:44:00Z,44.06,56.28
2026-02-12T00:45:00Z,44.62,56.93
2026-02-12T00:46:00Z,33.86,68.48
2026-02-12T00:47:00Z,26.08,74.19
2026-02-12T00:48:00Z,34.15,69.34
2026-02-12T00:49:00Z,26.62,73.98
2026-02-12T00:50:00Z,42.21,59.01
2026-02-12T00:51:00Z,35.83,67.01
2026-02-12T00:52:00Z,27.69,69.27
2026-02-12T00:53:00Z,25.40,74.44
2026-02-12T00:54:00Z,4.23,97.83
2026-02-12T00:55:00Z,1.00,99.00
2026-02-12T00:56:00Z,1.00,99.00
2026-02-12T00:57:00Z,1.00,99.00
