# event_ticker=KXATPMATCH-25OCT01MUNFUC
# final_score=4-6 7-5 6-1
# match_winner=Jaume Munar
# fav_player=Jaume Munar
# dog_player=Marton Fucsovics
# kalshi_date=2025-10-01
timestamp,Jaume Munar,Marton Fucsovics
2025-10-01T04:21:00Z,43.00,59.00
2025-10-01T04:22:00Z,41.15,59.00
2025-10-01T04:23:00Z,42.00,59.00
2025-10-01T04:24:00Z,42.00,59.00
2025-10-01T04:25:00Z,42.00,59.31
2025-10-01T04:26:00Z,41.00,60.13
2025-10-01T04:27:00Z,41.00,60.00
2025-10-01T04:28:00Z,41.00,60.00
2025-10-01T04:29:00Z,41.00,60.29
2025-10-01T04:30:00Z,41.00,60.48
2025-10-01T04:31:00Z,41.00,60.12
2025-10-01T04:32:00Z,42.51,61.00
2025-10-01T04:33:00Z,43.00,61.00
2025-10-01T04:34:00Z,43.00,61.29
2025-10-01T04:35:00Z,43.00,61.42
2025-10-01T04:36:00Z,43.00,61.00
2025-10-01T04:37:00Z,43.00,67.13
2025-10-01T04:38:00Z,43.00,62.00
2025-10-01T04:39:00Z,41.00,60.34
2025-10-01T04:40:00Z,41.00,60.38
2025-10-01T04:41:00Z,40.00,60.32
2025-10-01T04:42:00Z,41.00,61.00
2025-10-01T04:43:00Z,41.00,61.00
2025-10-01T04:44:00Z,39.19,61.00
2025-10-01T04:45:00Z,40.58,59.00
2025-10-01T04:46:00Z,40.00,59.49
2025-10-01T04:47:00Z,41.23,64.27
2025-10-01T04:48:00Z,32.67,68.95
2025-10-01T04:49:00Z,36.96,64.40
2025-10-01T04:50:00Z,36.19,65.73
2025-10-01T04:51:00Z,34.00,68.71
2025-10-01T04:52:00Z,36.30,68.47
2025-10-01T04:53:00Z,40.99,58.38
2025-10-01T04:54:00Z,44.00,58.75
2025-10-01T04:55:00Z,43.02,58.75
2025-10-01T04:56:00Z,41.00,60.82
2025-10-01T04:57:00Z,41.00,61.11
2025-10-01T04:58:00Z,42.28,58.30
2025-10-01T04:59:00Z,43.65,56.91
2025-10-01T05:00:00Z,44.30,58.00
2025-10-01T05:01:00Z,45.87,57.81
2025-10-01T05:02:00Z,45.00,55.96
2025-10-01T05:03:00Z,43.01,58.00
2025-10-01T05:04:00Z,45.00,57.90
2025-10-01T05:05:00Z,41.88,58.22
2025-10-01T05:06:00Z,44.00,60.86
2025-10-01T05:07:00Z,41.36,60.79
2025-10-01T05:08:00Z,38.22,65.00
2025-10-01T05:09:00Z,36.93,65.66
2025-10-01T05:10:00Z,27.07,80.05
2025-10-01T05:11:00Z,26.96,73.90
2025-10-01T05:12:00Z,27.00,74.00
2025-10-01T05:13:00Z,30.65,75.31
2025-10-01T05:14:00Z,37.10,65.34
2025-10-01T05:15:00Z,31.51,70.85
2025-10-01T05:16:00Z,28.11,74.32
2025-10-01T05:17:00Z,27.47,75.41
2025-10-01T05:18:00Z,30.71,73.19
2025-10-01T05:19:00Z,30.04,71.01
2025-10-01T05:20:00Z,28.20,73.40
2025-10-01T05:21:00Z,26.51,74.18
2025-10-01T05:22:00Z,26.91,74.89
2025-10-01T05:23:00Z,27.01,73.45
2025-10-01T05:24:00Z,27.75,75.73
2025-10-01T05:25:00Z,28.01,74.00
2025-10-01T05:26:00Z,28.00,74.00
2025-10-01T05:27:00Z,27.28,74.00
2025-10-01T05:28:00Z,25.00,78.00
2025-10-01T05:29:00Z,22.28,79.00
2025-10-01T05:30:00Z,21.62,79.11
2025-10-01T05:31:00Z,20.40,79.90
2025-10-01T05:32:00Z,21.00,79.01
2025-10-01T05:33:00Z,23.50,78.86
2025-10-01T05:34:00Z,25.00,73.16
2025-10-01T05:35:00Z,27.03,74.05
2025-10-01T05:36:00Z,28.74,77.00
2025-10-01T05:37:00Z,23.81,77.28
2025-10-01T05:38:00Z,26.00,74.90
2025-10-01T05:39:00Z,26.00,74.89
2025-10-01T05:40:00Z,32.71,67.65
2025-10-01T05:41:00Z,33.88,70.76
2025-10-01T05:42:00Z,23.04,78.00
2025-10-01T05:43:00Z,22.53,76.93
2025-10-01T05:44:00Z,23.00,77.03
2025-10-01T05:45:00Z,23.58,77.00
2025-10-01T05:46:00Z,23.60,77.00
2025-10-01T05:47:00Z,23.60,77.00
2025-10-01T05:48:00Z,24.00,77.00
2025-10-01T05:49:00Z,24.00,74.00
2025-10-01T05:50:00Z,29.18,72.00
2025-10-01T05:51:00Z,29.53,71.24
2025-10-01T05:52:00Z,29.53,74.00
2025-10-01T05:53:00Z,28.15,72.30
2025-10-01T05:54:00Z,25.30,73.60
2025-10-01T05:55:00Z,30.56,72.89
2025-10-01T05:56:00Z,21.97,79.42
2025-10-01T05:57:00Z,23.48,78.98
2025-10-01T05:58:00Z,19.56,80.13
2025-10-01T05:59:00Z,28.48,81.40
2025-10-01T06:00:00Z,23.00,79.76
2025-10-01T06:01:00Z,22.00,81.00
2025-10-01T06:02:00Z,20.59,83.90
2025-10-01T06:03:00Z,23.50,83.90
2025-10-01T06:04:00Z,27.86,75.21
2025-10-01T06:05:00Z,30.76,74.00
2025-10-01T06:06:00Z,27.71,74.90
2025-10-01T06:07:00Z,27.71,74.64
2025-10-01T06:08:00Z,27.71,74.00
2025-10-01T06:09:00Z,23.98,75.78
2025-10-01T06:10:00Z,18.98,76.94
2025-10-01T06:11:00Z,17.89,83.23
2025-10-01T06:12:00Z,20.86,84.19
2025-10-01T06:13:00Z,23.38,80.51
2025-10-01T06:14:00Z,26.72,77.27
2025-10-01T06:15:00Z,31.00,79.00
2025-10-01T06:16:00Z,27.57,75.33
2025-10-01T06:17:00Z,27.57,72.00
2025-10-01T06:18:00Z,28.92,71.18
2025-10-01T06:19:00Z,28.00,72.03
2025-10-01T06:21:00Z,22.82,75.48
2025-10-01T06:22:00Z,25.84,74.98
2025-10-01T06:23:00Z,24.89,73.04
2025-10-01T06:24:00Z,30.84,70.16
2025-10-01T06:25:00Z,33.00,68.08
2025-10-01T06:26:00Z,32.11,68.00
2025-10-01T06:27:00Z,32.51,68.01
2025-10-01T06:28:00Z,31.77,71.00
2025-10-01T06:29:00Z,25.01,75.73
2025-10-01T06:30:00Z,25.00,75.96
2025-10-01T06:31:00Z,32.20,69.77
2025-10-01T06:32:00Z,36.52,65.37
2025-10-01T06:33:00Z,33.80,68.90
2025-10-01T06:34:00Z,32.99,67.14
2025-10-01T06:35:00Z,31.67,70.65
2025-10-01T06:36:00Z,28.81,74.10
2025-10-01T06:37:00Z,28.50,73.89
2025-10-01T06:38:00Z,28.63,71.43
2025-10-01T06:39:00Z,26.98,74.71
2025-10-01T06:40:00Z,25.00,74.00
2025-10-01T06:41:00Z,22.63,78.32
2025-10-01T06:42:00Z,21.76,79.83
2025-10-01T06:43:00Z,28.45,71.75
2025-10-01T06:44:00Z,30.07,72.43
2025-10-01T06:45:00Z,29.98,72.00
2025-10-01T06:46:00Z,31.62,70.43
2025-10-01T06:47:00Z,35.38,70.17
2025-10-01T06:48:00Z,35.52,66.64
2025-10-01T06:49:00Z,46.91,55.92
2025-10-01T06:50:00Z,52.46,51.70
2025-10-01T06:51:00Z,51.34,51.57
2025-10-01T06:52:00Z,52.43,50.01
2025-10-01T06:53:00Z,53.68,47.29
2025-10-01T06:54:00Z,52.96,49.96
2025-10-01T06:55:00Z,53.61,53.22
2025-10-01T06:56:00Z,55.10,50.36
2025-10-01T06:57:00Z,56.92,42.76
2025-10-01T06:58:00Z,63.36,44.33
2025-10-01T06:59:00Z,60.21,42.53
2025-10-01T07:00:00Z,62.35,39.35
2025-10-01T07:01:00Z,65.20,34.47
2025-10-01T07:02:00Z,65.69,32.58
2025-10-01T07:03:00Z,62.70,27.59
2025-10-01T07:04:00Z,65.09,25.69
2025-10-01T07:05:00Z,56.67,44.96
2025-10-01T07:06:00Z,57.77,46.36
2025-10-01T07:07:00Z,61.39,35.49
2025-10-01T07:08:00Z,63.80,37.60
2025-10-01T07:09:00Z,66.19,36.00
2025-10-01T07:10:00Z,69.94,34.89
2025-10-01T07:11:00Z,77.38,22.25
2025-10-01T07:12:00Z,74.42,26.07
2025-10-01T07:13:00Z,77.51,22.64
2025-10-01T07:14:00Z,78.58,26.74
2025-10-01T07:15:00Z,86.83,11.34
2025-10-01T07:16:00Z,86.99,11.02
2025-10-01T07:17:00Z,85.02,12.94
2025-10-01T07:18:00Z,93.29,6.90
2025-10-01T07:19:00Z,96.22,3.85
2025-10-01T07:20:00Z,96.32,5.96
2025-10-01T07:21:00Z,94.23,6.52
2025-10-01T07:22:00Z,95.62,2.07
2025-10-01T07:23:00Z,94.44,8.80
2025-10-01T07:24:00Z,98.85,2.00
2025-10-01T07:25:00Z,98.00,1.00
2025-10-01T07:26:00Z,98.76,1.00
2025-10-01T07:27:00Z,99.00,1.00
2025-10-01T07:28:00Z,99.00,1.00
2025-10-01T07:29:00Z,99.00,1.00
2025-10-01T07:30:00Z,99.00,1.00
2025-10-01T07:31:00Z,99.00,1.00
