# event_ticker=KXATPMATCH-26FEB12MANSHE
# final_score=7-6(2) 6-7(4) 6-3
# score_resolution=7-6 6-7 6-3
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Adrian Mannarino
# kalshi_date=2026-02-12
timestamp,Ben Shelton,Adrian Mannarino
2026-02-12T23:02:00Z,81.00,20.00
2026-02-12T23:03:00Z,81.29,20.26
2026-02-12T23:04:00Z,81.00,20.00
2026-02-12T23:05:00Z,81.80,20.00
2026-02-12T23:06:00Z,82.00,20.00
2026-02-12T23:07:00Z,81.43,20.00
2026-02-12T23:08:00Z,82.00,20.00
2026-02-12T23:09:00Z,81.00,20.00
2026-02-12T23:10:00Z,81.87,20.00
2026-02-12T23:11:00Z,81.00,20.00
2026-02-12T23:12:00Z,82.00,20.00
2026-02-12T23:13:00Z,82.00,20.00
2026-02-12T23:14:00Z,81.72,20.00
2026-02-12T23:15:00Z,81.99,20.00
2026-02-12T23:16:00Z,82.00,19.00
2026-02-12T23:17:00Z,82.00,20.00
2026-02-12T23:18:00Z,81.92,20.00
2026-02-12T23:21:00Z,81.98,20.00
2026-02-12T23:22:00Z,81.98,20.00
2026-02-12T23:23:00Z,82.00,20.00
2026-02-12T23:24:00Z,82.00,20.00
2026-02-12T23:25:00Z,82.00,20.00
2026-02-12T23:26:00Z,82.00,20.00
2026-02-12T23:27:00Z,81.00,20.00
2026-02-12T23:29:00Z,80.00,20.00
2026-02-12T23:30:00Z,81.00,20.00
2026-02-12T23:31:00Z,81.00,20.00
2026-02-12T23:32:00Z,81.00,20.00
2026-02-12T23:34:00Z,81.00,20.00
2026-02-12T23:35:00Z,80.72,20.00
2026-02-12T23:36:00Z,81.00,20.00
2026-02-12T23:37:00Z,82.00,20.00
2026-02-12T23:38:00Z,82.00,19.00
2026-02-12T23:39:00Z,81.95,20.00
2026-02-12T23:40:00Z,81.00,20.00
2026-02-12T23:42:00Z,81.00,18.03
2026-02-12T23:43:00Z,82.00,18.00
2026-02-12T23:44:00Z,82.00,18.00
2026-02-12T23:45:00Z,82.00,18.00
2026-02-12T23:46:00Z,82.00,18.00
2026-02-12T23:48:00Z,82.00,18.00
2026-02-12T23:49:00Z,82.00,18.00
2026-02-12T23:50:00Z,82.00,18.00
2026-02-12T23:52:00Z,82.00,18.00
2026-02-12T23:53:00Z,82.00,18.00
2026-02-12T23:54:00Z,82.00,18.00
2026-02-12T23:55:00Z,82.00,18.00
2026-02-12T23:56:00Z,82.00,18.00
2026-02-12T23:58:00Z,82.00,18.00
2026-02-12T23:59:00Z,82.00,18.00
2026-02-13T00:00:00Z,82.00,18.00
2026-02-13T00:01:00Z,82.00,18.00
2026-02-13T00:02:00Z,82.00,18.00
2026-02-13T00:03:00Z,82.00,18.00
2026-02-13T00:04:00Z,81.21,18.00
2026-02-13T00:05:00Z,82.00,18.00
2026-02-13T00:06:00Z,82.00,18.00
2026-02-13T00:07:00Z,82.00,18.00
2026-02-13T00:08:00Z,82.00,18.00
2026-02-13T00:09:00Z,82.00,18.00
2026-02-13T00:10:00Z,82.00,18.00
2026-02-13T00:11:00Z,82.00,18.00
2026-02-13T00:12:00Z,82.00,18.00
2026-02-13T00:13:00Z,82.00,18.00
2026-02-13T00:14:00Z,82.00,18.00
2026-02-13T00:16:00Z,82.00,17.51
2026-02-13T00:17:00Z,82.00,18.00
2026-02-13T00:20:00Z,82.00,18.00
2026-02-13T00:21:00Z,82.00,18.00
2026-02-13T00:22:00Z,82.00,18.00
2026-02-13T00:23:00Z,82.00,19.48
2026-02-13T00:24:00Z,82.00,19.48
2026-02-13T00:25:00Z,82.00,20.00
2026-02-13T00:26:00Z,82.00,20.00
2026-02-13T00:27:00Z,81.00,20.00
2026-02-13T00:28:00Z,82.00,19.98
2026-02-13T00:29:00Z,82.00,20.00
2026-02-13T00:30:00Z,82.00,20.00
2026-02-13T00:31:00Z,82.00,20.00
2026-02-13T00:32:00Z,82.00,20.00
2026-02-13T00:33:00Z,82.00,20.00
2026-02-13T00:34:00Z,82.00,20.00
2026-02-13T00:35:00Z,82.00,20.00
2026-02-13T00:36:00Z,82.00,20.00
2026-02-13T00:37:00Z,82.00,20.00
2026-02-13T00:38:00Z,82.00,20.00
2026-02-13T00:39:00Z,82.00,20.00
2026-02-13T00:40:00Z,82.00,19.51
2026-02-13T00:41:00Z,82.00,19.51
2026-02-13T00:42:00Z,82.00,19.85
2026-02-13T00:43:00Z,82.00,19.00
2026-02-13T00:44:00Z,81.05,19.00
2026-02-13T00:45:00Z,82.00,19.00
2026-02-13T00:46:00Z,82.00,19.00
2026-02-13T00:47:00Z,82.00,19.00
2026-02-13T00:48:00Z,82.00,19.00
2026-02-13T00:49:00Z,82.00,19.00
2026-02-13T00:50:00Z,82.00,19.00
2026-02-13T00:51:00Z,83.00,19.00
2026-02-13T00:52:00Z,83.00,18.96
2026-02-13T00:53:00Z,82.88,18.80
2026-02-13T00:54:00Z,82.88,19.00
2026-02-13T00:55:00Z,83.00,18.83
2026-02-13T00:56:00Z,82.15,19.00
2026-02-13T00:57:00Z,83.00,19.00
2026-02-13T00:58:00Z,83.00,19.00
2026-02-13T00:59:00Z,83.00,19.00
2026-02-13T01:00:00Z,83.00,19.00
2026-02-13T01:01:00Z,83.00,19.00
2026-02-13T01:02:00Z,83.00,19.00
2026-02-13T01:03:00Z,83.00,18.24
2026-02-13T01:04:00Z,83.00,18.00
2026-02-13T01:05:00Z,83.00,18.00
2026-02-13T01:06:00Z,83.00,18.00
2026-02-13T01:07:00Z,83.71,18.00
2026-02-13T01:08:00Z,84.00,18.52
2026-02-13T01:09:00Z,84.00,18.00
2026-02-13T01:10:00Z,83.99,18.00
2026-02-13T01:11:00Z,84.40,16.42
2026-02-13T01:12:00Z,86.00,15.00
2026-02-13T01:13:00Z,86.00,14.85
2026-02-13T01:14:00Z,85.05,15.21
2026-02-13T01:15:00Z,85.13,15.84
2026-02-13T01:16:00Z,85.02,15.73
2026-02-13T01:17:00Z,86.13,15.24
2026-02-13T01:18:00Z,86.08,14.00
2026-02-13T01:19:00Z,86.69,14.00
2026-02-13T01:20:00Z,86.38,14.82
2026-02-13T01:21:00Z,88.84,11.60
2026-02-13T01:22:00Z,88.80,12.70
2026-02-13T01:23:00Z,88.57,11.90
2026-02-13T01:24:00Z,89.20,11.30
2026-02-13T01:25:00Z,89.29,11.67
2026-02-13T01:26:00Z,88.47,11.33
2026-02-13T01:27:00Z,90.14,9.79
2026-02-13T01:28:00Z,87.88,12.32
2026-02-13T01:29:00Z,89.00,11.40
2026-02-13T01:30:00Z,89.04,11.35
2026-02-13T01:31:00Z,90.00,11.90
2026-02-13T01:32:00Z,89.94,11.00
2026-02-13T01:33:00Z,89.99,11.00
2026-02-13T01:34:00Z,89.05,11.95
2026-02-13T01:35:00Z,87.87,12.81
2026-02-13T01:36:00Z,88.19,13.00
2026-02-13T01:37:00Z,83.74,16.64
2026-02-13T01:38:00Z,82.26,18.36
2026-02-13T01:39:00Z,88.05,15.01
2026-02-13T01:40:00Z,87.77,13.07
2026-02-13T01:41:00Z,88.00,13.00
2026-02-13T01:42:00Z,87.18,13.99
2026-02-13T01:43:00Z,89.54,11.68
2026-02-13T01:44:00Z,88.38,12.53
2026-02-13T01:45:00Z,85.45,14.89
2026-02-13T01:46:00Z,85.79,15.78
2026-02-13T01:47:00Z,87.03,14.08
2026-02-13T01:48:00Z,87.98,13.11
2026-02-13T01:49:00Z,86.58,14.11
2026-02-13T01:50:00Z,86.00,15.63
2026-02-13T01:51:00Z,84.80,16.68
2026-02-13T01:52:00Z,84.92,16.46
2026-02-13T01:53:00Z,85.31,14.72
2026-02-13T01:54:00Z,86.00,15.71
2026-02-13T01:55:00Z,85.92,15.84
2026-02-13T01:56:00Z,84.35,17.93
2026-02-13T01:57:00Z,83.06,18.33
2026-02-13T01:58:00Z,79.28,24.31
2026-02-13T01:59:00Z,80.01,24.06
2026-02-13T02:00:00Z,80.51,21.49
2026-02-13T02:01:00Z,80.47,20.93
2026-02-13T02:02:00Z,88.56,11.70
2026-02-13T02:03:00Z,91.91,8.18
2026-02-13T02:04:00Z,93.88,6.99
2026-02-13T02:05:00Z,94.36,6.62
2026-02-13T02:06:00Z,94.22,7.00
2026-02-13T02:07:00Z,94.91,7.40
2026-02-13T02:08:00Z,93.03,7.57
2026-02-13T02:09:00Z,93.13,8.56
2026-02-13T02:10:00Z,93.46,8.31
2026-02-13T02:11:00Z,90.60,10.30
2026-02-13T02:12:00Z,89.43,14.18
2026-02-13T02:13:00Z,81.52,18.50
2026-02-13T02:14:00Z,80.75,20.01
2026-02-13T02:15:00Z,83.75,17.18
2026-02-13T02:16:00Z,80.11,21.97
2026-02-13T02:17:00Z,77.22,21.97
2026-02-13T02:18:00Z,77.38,23.72
2026-02-13T02:19:00Z,77.91,23.92
2026-02-13T02:20:00Z,78.24,22.21
2026-02-13T02:21:00Z,78.68,20.80
2026-02-13T02:22:00Z,79.86,20.56
2026-02-13T02:23:00Z,80.08,20.56
2026-02-13T02:24:00Z,78.65,22.08
2026-02-13T02:25:00Z,78.02,24.10
2026-02-13T02:26:00Z,77.00,22.34
2026-02-13T02:27:00Z,76.77,22.68
2026-02-13T02:28:00Z,76.02,25.83
2026-02-13T02:29:00Z,77.10,24.88
2026-02-13T02:30:00Z,76.61,23.92
2026-02-13T02:31:00Z,76.57,25.24
2026-02-13T02:32:00Z,74.21,26.88
2026-02-13T02:33:00Z,72.43,27.99
2026-02-13T02:34:00Z,72.85,28.88
2026-02-13T02:35:00Z,74.43,28.01
2026-02-13T02:36:00Z,73.20,26.24
2026-02-13T02:37:00Z,74.29,26.50
2026-02-13T02:38:00Z,74.96,28.11
2026-02-13T02:39:00Z,81.89,16.84
2026-02-13T02:40:00Z,88.97,11.32
2026-02-13T02:41:00Z,90.07,11.58
2026-02-13T02:42:00Z,89.93,11.13
2026-02-13T02:43:00Z,90.35,9.94
2026-02-13T02:44:00Z,90.86,9.79
2026-02-13T02:45:00Z,90.74,9.59
2026-02-13T02:46:00Z,92.16,10.19
2026-02-13T02:47:00Z,90.33,10.94
2026-02-13T02:48:00Z,90.06,10.30
2026-02-13T02:49:00Z,89.42,10.39
2026-02-13T02:50:00Z,89.96,11.03
2026-02-13T02:51:00Z,87.23,12.69
2026-02-13T02:52:00Z,87.54,13.21
2026-02-13T02:53:00Z,89.56,10.67
2026-02-13T02:54:00Z,89.06,11.68
2026-02-13T02:55:00Z,88.00,12.53
2026-02-13T02:56:00Z,85.17,15.25
2026-02-13T02:57:00Z,85.66,16.58
2026-02-13T02:58:00Z,84.98,14.85
2026-02-13T02:59:00Z,83.43,15.79
2026-02-13T03:00:00Z,89.09,12.17
2026-02-13T03:01:00Z,90.33,11.40
2026-02-13T03:02:00Z,90.01,10.81
2026-02-13T03:03:00Z,91.41,9.11
2026-02-13T03:04:00Z,94.15,6.54
2026-02-13T03:05:00Z,90.22,10.24
2026-02-13T03:06:00Z,85.56,16.25
2026-02-13T03:07:00Z,77.21,20.19
2026-02-13T03:08:00Z,74.42,23.16
2026-02-13T03:09:00Z,72.88,25.92
2026-02-13T03:10:00Z,73.06,26.82
2026-02-13T03:11:00Z,72.96,26.95
2026-02-13T03:12:00Z,75.36,25.11
2026-02-13T03:13:00Z,75.66,24.24
2026-02-13T03:14:00Z,75.05,25.94
2026-02-13T03:15:00Z,74.45,26.69
2026-02-13T03:16:00Z,71.51,28.79
2026-02-13T03:17:00Z,70.90,29.26
2026-02-13T03:18:00Z,72.66,29.18
2026-02-13T03:19:00Z,66.66,33.45
2026-02-13T03:20:00Z,60.72,39.40
2026-02-13T03:21:00Z,69.51,29.02
2026-02-13T03:22:00Z,74.79,26.42
2026-02-13T03:23:00Z,74.43,25.66
2026-02-13T03:24:00Z,78.24,23.21
2026-02-13T03:25:00Z,88.10,10.68
2026-02-13T03:26:00Z,92.01,7.74
2026-02-13T03:27:00Z,93.15,7.32
2026-02-13T03:28:00Z,88.31,16.06
2026-02-13T03:29:00Z,83.15,17.33
2026-02-13T03:30:00Z,74.33,25.57
2026-02-13T03:31:00Z,73.11,27.35
2026-02-13T03:32:00Z,72.49,26.56
2026-02-13T03:33:00Z,73.27,27.56
2026-02-13T03:34:00Z,71.22,32.00
2026-02-13T03:35:00Z,70.97,29.27
2026-02-13T03:36:00Z,71.87,27.07
2026-02-13T03:37:00Z,82.16,17.25
2026-02-13T03:38:00Z,79.87,21.90
2026-02-13T03:39:00Z,93.58,7.60
2026-02-13T03:40:00Z,95.37,5.09
2026-02-13T03:41:00Z,97.78,3.45
2026-02-13T03:42:00Z,97.61,2.27
2026-02-13T03:43:00Z,97.52,2.72
2026-02-13T03:44:00Z,97.90,2.86
2026-02-13T03:45:00Z,98.18,1.32
2026-02-13T03:46:00Z,98.83,1.71
2026-02-13T03:47:00Z,97.37,2.50
2026-02-13T03:48:00Z,97.43,2.77
2026-02-13T03:49:00Z,99.00,1.08
2026-02-13T03:50:00Z,99.00,1.01
2026-02-13T03:51:00Z,98.99,1.14
2026-02-13T03:52:00Z,99.00,1.14
