# event_ticker=KXATPCHALLENGERMATCH-26MAR27MARCAR
# final_score=6-4 4-6 6-4
# match_winner=Pablo Carreno Busta
# fav_player=Pablo Carreno Busta
# dog_player=Pedro Martinez
# kalshi_date=2026-03-27
timestamp,Pablo Carreno Busta,Pedro Martinez
2026-03-27T11:27:00Z,42.00,60.00
2026-03-27T11:32:00Z,42.00,60.00
2026-03-27T11:33:00Z,43.00,60.00
2026-03-27T11:35:00Z,43.23,60.00
2026-03-27T11:36:00Z,43.00,60.00
2026-03-27T11:37:00Z,43.00,58.95
2026-03-27T11:38:00Z,43.00,58.95
2026-03-27T11:39:00Z,43.00,59.00
2026-03-27T11:42:00Z,42.96,59.00
2026-03-27T11:44:00Z,42.96,59.00
2026-03-27T11:46:00Z,43.54,59.00
2026-03-27T11:48:00Z,43.54,59.00
2026-03-27T11:49:00Z,43.54,59.00
2026-03-27T11:52:00Z,43.54,59.00
2026-03-27T11:55:00Z,43.01,59.00
2026-03-27T12:01:00Z,43.01,60.00
2026-03-27T12:03:00Z,43.00,60.00
2026-03-27T12:07:00Z,43.00,60.40
2026-03-27T12:08:00Z,43.00,61.00
2026-03-27T12:09:00Z,43.00,61.00
2026-03-27T12:10:00Z,43.00,61.00
2026-03-27T12:11:00Z,43.00,61.00
2026-03-27T12:12:00Z,43.00,60.00
2026-03-27T12:13:00Z,40.00,61.00
2026-03-27T12:14:00Z,40.00,60.00
2026-03-27T12:15:00Z,43.00,59.19
2026-03-27T12:16:00Z,43.00,59.41
2026-03-27T12:17:00Z,43.00,60.00
2026-03-27T12:18:00Z,43.00,60.00
2026-03-27T12:19:00Z,42.09,60.00
2026-03-27T12:20:00Z,43.00,60.00
2026-03-27T12:21:00Z,43.00,60.00
2026-03-27T12:22:00Z,43.00,60.00
2026-03-27T12:23:00Z,43.00,60.00
2026-03-27T12:24:00Z,42.91,59.99
2026-03-27T12:25:00Z,42.29,60.98
2026-03-27T12:26:00Z,42.00,61.00
2026-03-27T12:27:00Z,42.93,61.00
2026-03-27T12:28:00Z,43.02,58.00
2026-03-27T12:29:00Z,44.00,58.27
2026-03-27T12:30:00Z,43.87,58.95
2026-03-27T12:31:00Z,40.74,63.00
2026-03-27T12:32:00Z,39.00,61.17
2026-03-27T12:33:00Z,38.34,62.00
2026-03-27T12:34:00Z,36.26,66.39
2026-03-27T12:35:00Z,35.36,67.89
2026-03-27T12:36:00Z,41.29,63.77
2026-03-27T12:37:00Z,45.22,56.00
2026-03-27T12:38:00Z,42.67,56.12
2026-03-27T12:39:00Z,43.72,60.09
2026-03-27T12:40:00Z,44.44,56.32
2026-03-27T12:41:00Z,41.27,59.38
2026-03-27T12:42:00Z,41.00,59.99
2026-03-27T12:43:00Z,40.95,62.00
2026-03-27T12:44:00Z,35.72,66.18
2026-03-27T12:45:00Z,41.22,60.16
2026-03-27T12:46:00Z,38.85,61.05
2026-03-27T12:47:00Z,39.00,64.67
2026-03-27T12:48:00Z,44.92,56.25
2026-03-27T12:49:00Z,47.80,54.47
2026-03-27T12:50:00Z,47.76,53.25
2026-03-27T12:51:00Z,49.41,53.06
2026-03-27T12:52:00Z,49.80,52.74
2026-03-27T12:53:00Z,54.07,49.04
2026-03-27T12:54:00Z,60.96,39.95
2026-03-27T12:55:00Z,61.98,42.63
2026-03-27T12:56:00Z,62.66,39.06
2026-03-27T12:57:00Z,66.49,33.42
2026-03-27T12:58:00Z,68.93,35.63
2026-03-27T12:59:00Z,65.20,36.93
2026-03-27T13:00:00Z,61.85,39.46
2026-03-27T13:01:00Z,62.47,40.00
2026-03-27T13:02:00Z,65.05,38.99
2026-03-27T13:03:00Z,65.09,36.64
2026-03-27T13:04:00Z,70.48,32.23
2026-03-27T13:05:00Z,69.67,30.63
2026-03-27T13:06:00Z,69.85,34.27
2026-03-27T13:07:00Z,70.22,32.07
2026-03-27T13:08:00Z,74.00,26.03
2026-03-27T13:09:00Z,71.82,29.74
2026-03-27T13:10:00Z,68.01,32.79
2026-03-27T13:11:00Z,68.96,31.31
2026-03-27T13:12:00Z,70.66,32.78
2026-03-27T13:13:00Z,71.04,33.96
2026-03-27T13:14:00Z,71.85,31.19
2026-03-27T13:15:00Z,75.39,27.85
2026-03-27T13:16:00Z,73.11,27.02
2026-03-27T13:17:00Z,73.91,27.14
2026-03-27T13:18:00Z,73.58,28.00
2026-03-27T13:19:00Z,72.19,28.00
2026-03-27T13:20:00Z,73.65,28.00
2026-03-27T13:21:00Z,75.10,26.45
2026-03-27T13:22:00Z,79.05,22.62
2026-03-27T13:23:00Z,79.31,19.70
2026-03-27T13:24:00Z,82.01,14.47
2026-03-27T13:25:00Z,82.07,26.46
2026-03-27T13:26:00Z,81.36,22.32
2026-03-27T13:27:00Z,73.02,28.24
2026-03-27T13:28:00Z,77.48,23.69
2026-03-27T13:29:00Z,81.51,16.20
2026-03-27T13:30:00Z,85.60,14.57
2026-03-27T13:31:00Z,84.84,15.79
2026-03-27T13:32:00Z,87.47,13.32
2026-03-27T13:33:00Z,85.55,16.83
2026-03-27T13:34:00Z,84.60,17.29
2026-03-27T13:35:00Z,86.94,13.18
2026-03-27T13:36:00Z,87.91,12.94
2026-03-27T13:37:00Z,90.35,10.83
2026-03-27T13:38:00Z,89.49,9.53
2026-03-27T13:39:00Z,86.58,13.40
2026-03-27T13:40:00Z,86.02,14.94
2026-03-27T13:41:00Z,89.16,20.69
2026-03-27T13:42:00Z,87.85,14.69
2026-03-27T13:43:00Z,87.83,11.14
2026-03-27T13:44:00Z,89.79,15.77
2026-03-27T13:45:00Z,90.27,12.11
2026-03-27T13:46:00Z,86.92,13.89
2026-03-27T13:47:00Z,86.76,12.85
2026-03-27T13:48:00Z,82.63,19.44
2026-03-27T13:49:00Z,72.80,23.60
2026-03-27T13:50:00Z,71.22,29.37
2026-03-27T13:51:00Z,70.43,30.29
2026-03-27T13:52:00Z,72.82,28.31
2026-03-27T13:53:00Z,74.94,26.60
2026-03-27T13:54:00Z,69.32,33.85
2026-03-27T13:55:00Z,66.00,33.71
2026-03-27T13:56:00Z,66.82,34.57
2026-03-27T13:57:00Z,71.49,25.61
2026-03-27T13:58:00Z,75.11,26.60
2026-03-27T13:59:00Z,72.74,28.00
2026-03-27T14:00:00Z,78.97,21.50
2026-03-27T14:01:00Z,76.10,24.45
2026-03-27T14:02:00Z,73.56,28.70
2026-03-27T14:03:00Z,78.45,24.43
2026-03-27T14:04:00Z,76.77,27.03
2026-03-27T14:05:00Z,71.31,30.90
2026-03-27T14:06:00Z,71.00,29.37
2026-03-27T14:07:00Z,67.35,32.40
2026-03-27T14:08:00Z,66.45,36.20
2026-03-27T14:09:00Z,63.52,36.83
2026-03-27T14:10:00Z,56.20,42.12
2026-03-27T14:11:00Z,52.39,48.00
2026-03-27T14:12:00Z,54.52,47.33
2026-03-27T14:13:00Z,57.64,44.36
2026-03-27T14:14:00Z,61.95,38.32
2026-03-27T14:15:00Z,65.55,36.63
2026-03-27T14:16:00Z,70.47,30.62
2026-03-27T14:17:00Z,74.44,29.29
2026-03-27T14:18:00Z,66.82,36.64
2026-03-27T14:19:00Z,68.79,33.28
2026-03-27T14:20:00Z,60.40,43.92
2026-03-27T14:21:00Z,49.64,50.11
2026-03-27T14:22:00Z,50.98,49.18
2026-03-27T14:23:00Z,50.19,49.01
2026-03-27T14:24:00Z,50.64,48.91
2026-03-27T14:25:00Z,51.24,51.26
2026-03-27T14:26:00Z,50.96,49.92
2026-03-27T14:27:00Z,54.96,45.90
2026-03-27T14:28:00Z,60.73,41.08
2026-03-27T14:29:00Z,52.35,47.92
2026-03-27T14:30:00Z,50.76,50.73
2026-03-27T14:31:00Z,64.08,34.24
2026-03-27T14:32:00Z,71.62,30.93
2026-03-27T14:33:00Z,61.47,38.10
2026-03-27T14:34:00Z,68.13,34.07
2026-03-27T14:35:00Z,63.85,36.71
2026-03-27T14:36:00Z,53.44,47.17
2026-03-27T14:37:00Z,48.19,52.62
2026-03-27T14:38:00Z,47.12,53.50
2026-03-27T14:39:00Z,49.87,51.69
2026-03-27T14:40:00Z,49.92,51.41
2026-03-27T14:41:00Z,52.92,47.16
2026-03-27T14:42:00Z,60.49,39.69
2026-03-27T14:43:00Z,55.81,45.37
2026-03-27T14:44:00Z,67.47,34.68
2026-03-27T14:45:00Z,72.22,27.89
2026-03-27T14:46:00Z,72.56,28.24
2026-03-27T14:47:00Z,75.06,27.87
2026-03-27T14:48:00Z,73.09,27.27
2026-03-27T14:49:00Z,74.94,26.80
2026-03-27T14:50:00Z,73.66,25.90
2026-03-27T14:51:00Z,80.80,20.02
2026-03-27T14:52:00Z,76.74,24.53
2026-03-27T14:53:00Z,74.35,27.91
2026-03-27T14:54:00Z,77.07,33.69
2026-03-27T14:55:00Z,70.59,32.18
2026-03-27T14:56:00Z,73.41,27.95
2026-03-27T14:57:00Z,80.82,20.69
2026-03-27T14:58:00Z,83.23,17.02
2026-03-27T14:59:00Z,80.29,21.12
2026-03-27T15:00:00Z,82.91,18.35
2026-03-27T15:01:00Z,80.60,20.86
2026-03-27T15:02:00Z,80.00,20.89
2026-03-27T15:03:00Z,86.44,15.80
2026-03-27T15:04:00Z,87.63,15.40
2026-03-27T15:05:00Z,90.16,11.11
2026-03-27T15:06:00Z,91.36,9.51
2026-03-27T15:07:00Z,88.27,13.85
2026-03-27T15:08:00Z,87.25,13.98
2026-03-27T15:09:00Z,86.63,14.62
2026-03-27T15:10:00Z,80.59,24.43
2026-03-27T15:11:00Z,80.30,20.02
2026-03-27T15:12:00Z,71.97,31.23
2026-03-27T15:13:00Z,70.69,31.05
2026-03-27T15:14:00Z,93.31,9.00
2026-03-27T15:15:00Z,99.00,1.00
2026-03-27T15:16:00Z,99.00,1.00
2026-03-27T15:17:00Z,99.00,1.00
