# event_ticker=KXATPMATCH-26FEB04DAMBAU
# final_score=6-1 6-3
# match_winner=Martin Damm
# fav_player=Martin Damm Jr
# dog_player=Roberto Bautista Agut
# kalshi_date=2026-02-04
timestamp,Martin Damm Jr,Roberto Bautista Agut
2026-02-04T10:22:00Z,59.00,43.00
2026-02-04T10:23:00Z,59.00,43.00
2026-02-04T10:24:00Z,59.00,43.00
2026-02-04T10:28:00Z,59.00,43.00
2026-02-04T10:39:00Z,58.00,42.00
2026-02-04T10:51:00Z,59.00,42.00
2026-02-04T10:59:00Z,59.00,42.82
2026-02-04T11:04:00Z,58.00,42.82
2026-02-04T11:08:00Z,58.00,43.00
2026-02-04T11:10:00Z,58.00,43.00
2026-02-04T11:11:00Z,58.00,43.00
2026-02-04T11:17:00Z,58.00,43.00
2026-02-04T11:24:00Z,58.00,43.00
2026-02-04T11:27:00Z,58.00,43.00
2026-02-04T11:28:00Z,58.00,43.00
2026-02-04T11:30:00Z,58.00,43.00
2026-02-04T11:31:00Z,58.00,43.00
2026-02-04T11:32:00Z,58.00,43.00
2026-02-04T11:34:00Z,58.00,41.00
2026-02-04T11:35:00Z,59.00,43.00
2026-02-04T11:37:00Z,59.00,43.00
2026-02-04T11:38:00Z,59.00,43.00
2026-02-04T11:39:00Z,59.00,43.00
2026-02-04T11:42:00Z,59.00,43.00
2026-02-04T11:43:00Z,59.00,43.00
2026-02-04T11:44:00Z,59.00,43.00
2026-02-04T11:45:00Z,59.00,43.00
2026-02-04T11:46:00Z,59.00,43.00
2026-02-04T11:49:00Z,59.00,43.66
2026-02-04T11:50:00Z,67.82,43.00
2026-02-04T11:52:00Z,59.00,42.00
2026-02-04T11:53:00Z,59.00,42.00
2026-02-04T11:55:00Z,59.00,42.00
2026-02-04T11:56:00Z,59.00,42.00
2026-02-04T11:57:00Z,59.00,42.00
2026-02-04T11:58:00Z,59.00,42.00
2026-02-04T11:59:00Z,59.00,42.00
2026-02-04T12:01:00Z,59.00,42.00
2026-02-04T12:02:00Z,59.00,42.00
2026-02-04T12:05:00Z,59.00,42.00
2026-02-04T12:06:00Z,59.00,42.00
2026-02-04T12:08:00Z,59.00,42.00
2026-02-04T12:09:00Z,59.00,42.00
2026-02-04T12:11:00Z,59.00,42.00
2026-02-04T12:12:00Z,59.00,42.30
2026-02-04T12:13:00Z,59.00,42.30
2026-02-04T12:14:00Z,59.74,42.30
2026-02-04T12:15:00Z,60.00,42.97
2026-02-04T12:16:00Z,60.00,42.00
2026-02-04T12:17:00Z,59.19,43.00
2026-02-04T12:18:00Z,59.00,43.00
2026-02-04T12:19:00Z,60.00,43.00
2026-02-04T12:20:00Z,60.00,43.00
2026-02-04T12:21:00Z,58.07,43.00
2026-02-04T12:22:00Z,60.00,43.00
2026-02-04T12:23:00Z,60.00,43.00
2026-02-04T12:24:00Z,60.00,43.00
2026-02-04T12:25:00Z,61.19,42.00
2026-02-04T12:26:00Z,60.66,42.00
2026-02-04T12:27:00Z,60.03,40.00
2026-02-04T12:28:00Z,60.00,40.97
2026-02-04T12:29:00Z,59.01,43.82
2026-02-04T12:30:00Z,64.14,38.51
2026-02-04T12:31:00Z,64.00,39.00
2026-02-04T12:32:00Z,62.73,38.05
2026-02-04T12:33:00Z,64.01,36.61
2026-02-04T12:34:00Z,73.19,30.07
2026-02-04T12:35:00Z,79.62,21.18
2026-02-04T12:36:00Z,83.19,18.00
2026-02-04T12:37:00Z,82.98,18.32
2026-02-04T12:38:00Z,83.11,17.96
2026-02-04T12:39:00Z,86.10,14.60
2026-02-04T12:40:00Z,89.94,10.95
2026-02-04T12:41:00Z,90.22,10.41
2026-02-04T12:42:00Z,89.03,12.00
2026-02-04T12:43:00Z,89.03,11.70
2026-02-04T12:44:00Z,89.75,12.00
2026-02-04T12:45:00Z,90.00,10.83
2026-02-04T12:46:00Z,91.37,10.83
2026-02-04T12:47:00Z,90.87,10.90
2026-02-04T12:48:00Z,90.58,11.46
2026-02-04T12:49:00Z,90.46,10.96
2026-02-04T12:50:00Z,91.00,10.70
2026-02-04T12:51:00Z,90.03,12.18
2026-02-04T12:52:00Z,90.79,11.00
2026-02-04T12:53:00Z,91.00,10.99
2026-02-04T12:54:00Z,90.00,12.00
2026-02-04T12:55:00Z,88.04,13.57
2026-02-04T12:56:00Z,88.72,13.55
2026-02-04T12:57:00Z,89.00,13.00
2026-02-04T12:58:00Z,90.29,12.00
2026-02-04T12:59:00Z,90.00,11.32
2026-02-04T13:00:00Z,89.97,12.80
2026-02-04T13:01:00Z,93.42,10.14
2026-02-04T13:02:00Z,95.41,5.75
2026-02-04T13:03:00Z,95.87,3.06
2026-02-04T13:04:00Z,95.99,3.66
2026-02-04T13:05:00Z,97.36,3.48
2026-02-04T13:06:00Z,96.63,5.00
2026-02-04T13:07:00Z,97.00,3.00
2026-02-04T13:08:00Z,96.14,4.94
2026-02-04T13:09:00Z,97.02,3.79
2026-02-04T13:10:00Z,97.18,4.00
2026-02-04T13:11:00Z,96.25,2.86
2026-02-04T13:12:00Z,96.25,2.83
2026-02-04T13:13:00Z,99.00,2.76
2026-02-04T13:14:00Z,99.00,2.66
2026-02-04T13:15:00Z,98.43,2.92
2026-02-04T13:16:00Z,98.43,3.00
2026-02-04T13:17:00Z,96.00,3.00
2026-02-04T13:18:00Z,98.03,2.38
2026-02-04T13:19:00Z,99.00,3.00
2026-02-04T13:20:00Z,99.00,2.65
2026-02-04T13:21:00Z,99.00,1.17
2026-02-04T13:22:00Z,99.00,1.09
2026-02-04T13:23:00Z,99.00,1.19
2026-02-04T13:24:00Z,99.00,1.00
2026-02-04T13:25:00Z,99.00,1.00
2026-02-04T13:26:00Z,99.00,1.00
2026-02-04T13:27:00Z,99.00,1.00
2026-02-04T13:29:00Z,99.00,1.00
2026-02-04T13:30:00Z,99.00,1.00
2026-02-04T13:32:00Z,99.00,1.00
