# event_ticker=KXATPMATCH-26FEB20FILMEN
# final_score=6-4 7-6(4)
# score_resolution=6-4 7-6
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Jakub Mensik
# kalshi_date=2026-02-20
timestamp,Arthur Fils,Jakub Mensik
2026-02-20T11:28:00Z,41.00,62.00
2026-02-20T11:31:00Z,41.00,62.00
2026-02-20T11:35:00Z,41.00,61.00
2026-02-20T11:37:00Z,41.00,61.00
2026-02-20T11:41:00Z,40.00,61.00
2026-02-20T11:42:00Z,40.00,61.00
2026-02-20T11:44:00Z,40.00,61.00
2026-02-20T11:51:00Z,40.00,60.00
2026-02-20T11:53:00Z,40.00,61.00
2026-02-20T11:56:00Z,40.00,61.00
2026-02-20T12:01:00Z,40.00,60.00
2026-02-20T12:02:00Z,40.00,61.00
2026-02-20T12:05:00Z,40.00,61.00
2026-02-20T12:06:00Z,40.00,61.00
2026-02-20T12:08:00Z,40.00,61.00
2026-02-20T12:10:00Z,40.00,61.00
2026-02-20T12:11:00Z,40.00,61.00
2026-02-20T12:16:00Z,40.00,61.00
2026-02-20T12:17:00Z,40.00,61.00
2026-02-20T12:18:00Z,40.00,61.00
2026-02-20T12:20:00Z,40.00,61.00
2026-02-20T12:24:00Z,39.00,61.00
2026-02-20T12:25:00Z,39.00,62.05
2026-02-20T12:26:00Z,39.00,62.00
2026-02-20T12:27:00Z,40.00,62.00
2026-02-20T12:28:00Z,40.00,62.00
2026-02-20T12:29:00Z,40.00,62.00
2026-02-20T12:30:00Z,40.00,62.00
2026-02-20T12:31:00Z,39.00,62.00
2026-02-20T12:33:00Z,39.00,63.00
2026-02-20T12:34:00Z,39.00,63.00
2026-02-20T12:35:00Z,39.00,62.00
2026-02-20T12:37:00Z,39.00,62.79
2026-02-20T12:38:00Z,39.00,62.14
2026-02-20T12:39:00Z,39.00,62.20
2026-02-20T12:40:00Z,39.00,63.00
2026-02-20T12:41:00Z,39.00,62.07
2026-02-20T12:42:00Z,39.00,63.00
2026-02-20T12:43:00Z,39.00,62.00
2026-02-20T12:44:00Z,39.00,63.00
2026-02-20T12:45:00Z,39.00,62.00
2026-02-20T12:46:00Z,39.00,63.00
2026-02-20T12:49:00Z,39.00,63.00
2026-02-20T12:51:00Z,39.00,63.00
2026-02-20T12:52:00Z,39.00,63.00
2026-02-20T12:53:00Z,39.00,63.00
2026-02-20T12:54:00Z,39.00,63.00
2026-02-20T12:55:00Z,39.00,63.00
2026-02-20T12:56:00Z,38.00,63.00
2026-02-20T12:57:00Z,38.00,61.98
2026-02-20T12:59:00Z,38.00,61.00
2026-02-20T13:00:00Z,39.00,61.00
2026-02-20T13:01:00Z,39.00,61.00
2026-02-20T13:02:00Z,39.00,61.00
2026-02-20T13:03:00Z,40.00,61.00
2026-02-20T13:04:00Z,39.00,61.00
2026-02-20T13:06:00Z,39.00,62.00
2026-02-20T13:07:00Z,39.00,62.00
2026-02-20T13:08:00Z,39.00,62.00
2026-02-20T13:09:00Z,39.00,62.00
2026-02-20T13:10:00Z,39.00,62.00
2026-02-20T13:12:00Z,39.00,62.00
2026-02-20T13:13:00Z,39.00,61.01
2026-02-20T13:15:00Z,39.00,62.00
2026-02-20T13:17:00Z,39.00,62.00
2026-02-20T13:18:00Z,39.00,62.00
2026-02-20T13:19:00Z,39.00,62.00
2026-02-20T13:20:00Z,39.00,62.00
2026-02-20T13:21:00Z,39.00,62.00
2026-02-20T13:22:00Z,38.00,62.00
2026-02-20T13:23:00Z,39.00,62.00
2026-02-20T13:24:00Z,39.00,62.00
2026-02-20T13:26:00Z,39.00,62.00
2026-02-20T13:27:00Z,39.00,62.00
2026-02-20T13:32:00Z,39.00,62.00
2026-02-20T13:34:00Z,39.00,62.00
2026-02-20T13:35:00Z,39.00,62.03
2026-02-20T13:37:00Z,39.00,62.00
2026-02-20T13:38:00Z,39.00,62.00
2026-02-20T13:39:00Z,39.00,62.00
2026-02-20T13:40:00Z,39.00,62.00
2026-02-20T13:41:00Z,39.00,62.00
2026-02-20T13:42:00Z,39.00,62.00
2026-02-20T13:43:00Z,39.20,62.00
2026-02-20T13:44:00Z,39.20,62.00
2026-02-20T13:45:00Z,40.00,62.00
2026-02-20T13:46:00Z,40.00,62.00
2026-02-20T13:47:00Z,40.00,63.00
2026-02-20T13:48:00Z,40.00,60.51
2026-02-20T13:50:00Z,40.00,60.51
2026-02-20T13:51:00Z,40.00,60.02
2026-02-20T13:52:00Z,40.00,61.00
2026-02-20T13:53:00Z,40.00,61.00
2026-02-20T13:54:00Z,40.00,61.00
2026-02-20T13:56:00Z,40.00,61.00
2026-02-20T13:58:00Z,40.00,61.00
2026-02-20T13:59:00Z,40.00,61.00
2026-02-20T14:00:00Z,40.00,61.00
2026-02-20T14:01:00Z,40.00,61.00
2026-02-20T14:04:00Z,39.00,61.00
2026-02-20T14:06:00Z,39.00,61.00
2026-02-20T14:07:00Z,40.00,61.00
2026-02-20T14:10:00Z,40.00,61.00
2026-02-20T14:11:00Z,40.00,61.00
2026-02-20T14:12:00Z,40.00,61.00
2026-02-20T14:13:00Z,40.00,61.00
2026-02-20T14:14:00Z,40.00,61.00
2026-02-20T14:15:00Z,40.00,61.00
2026-02-20T14:17:00Z,40.00,61.00
2026-02-20T14:20:00Z,39.00,60.00
2026-02-20T14:21:00Z,39.00,60.44
2026-02-20T14:22:00Z,39.00,61.00
2026-02-20T14:23:00Z,40.00,61.00
2026-02-20T14:24:00Z,40.00,61.00
2026-02-20T14:25:00Z,40.00,61.00
2026-02-20T14:26:00Z,40.00,61.00
2026-02-20T14:27:00Z,40.00,60.93
2026-02-20T14:29:00Z,40.00,61.00
2026-02-20T14:30:00Z,40.00,61.00
2026-02-20T14:31:00Z,40.00,61.00
2026-02-20T14:32:00Z,40.00,61.00
2026-02-20T14:33:00Z,40.00,61.00
2026-02-20T14:35:00Z,40.00,61.00
2026-02-20T14:36:00Z,40.00,61.00
2026-02-20T14:37:00Z,40.00,61.00
2026-02-20T14:38:00Z,40.00,61.00
2026-02-20T14:39:00Z,40.00,61.00
2026-02-20T14:40:00Z,40.00,61.00
2026-02-20T14:41:00Z,40.00,61.00
2026-02-20T14:42:00Z,40.00,61.00
2026-02-20T14:43:00Z,40.00,61.00
2026-02-20T14:44:00Z,40.00,61.00
2026-02-20T14:45:00Z,40.00,60.89
2026-02-20T14:46:00Z,40.00,61.00
2026-02-20T14:47:00Z,40.00,61.00
2026-02-20T14:48:00Z,40.00,61.00
2026-02-20T14:49:00Z,40.00,61.00
2026-02-20T14:50:00Z,40.00,61.00
2026-02-20T14:51:00Z,40.00,61.00
2026-02-20T14:52:00Z,40.00,61.00
2026-02-20T14:53:00Z,40.00,61.00
2026-02-20T14:54:00Z,40.00,61.00
2026-02-20T14:55:00Z,40.00,61.00
2026-02-20T14:56:00Z,40.00,61.00
2026-02-20T14:57:00Z,40.00,61.00
2026-02-20T14:58:00Z,40.00,61.00
2026-02-20T14:59:00Z,40.00,61.00
2026-02-20T15:00:00Z,40.00,61.00
2026-02-20T15:01:00Z,40.00,61.00
2026-02-20T15:03:00Z,40.00,61.00
2026-02-20T15:04:00Z,40.00,61.00
2026-02-20T15:05:00Z,40.00,61.00
2026-02-20T15:06:00Z,40.00,60.78
2026-02-20T15:07:00Z,40.00,61.00
2026-02-20T15:08:00Z,40.00,61.00
2026-02-20T15:09:00Z,40.00,60.70
2026-02-20T15:10:00Z,40.00,61.00
2026-02-20T15:11:00Z,40.00,61.00
2026-02-20T15:12:00Z,40.00,61.00
2026-02-20T15:14:00Z,40.00,61.00
2026-02-20T15:16:00Z,40.00,61.00
2026-02-20T15:17:00Z,40.00,61.00
2026-02-20T15:19:00Z,40.00,61.00
2026-02-20T15:20:00Z,40.00,61.00
2026-02-20T15:21:00Z,40.00,61.00
2026-02-20T15:22:00Z,40.00,61.00
2026-02-20T15:23:00Z,40.00,61.00
2026-02-20T15:24:00Z,40.00,61.00
2026-02-20T15:25:00Z,40.00,61.00
2026-02-20T15:26:00Z,40.00,61.00
2026-02-20T15:27:00Z,40.00,61.00
2026-02-20T15:28:00Z,40.00,61.00
2026-02-20T15:29:00Z,40.00,61.00
2026-02-20T15:30:00Z,40.00,61.00
2026-02-20T15:31:00Z,40.00,60.00
2026-02-20T15:33:00Z,40.00,60.00
2026-02-20T15:35:00Z,40.00,61.00
2026-02-20T15:36:00Z,40.00,61.00
2026-02-20T15:37:00Z,40.00,61.00
2026-02-20T15:38:00Z,40.00,61.00
2026-02-20T15:40:00Z,40.00,61.00
2026-02-20T15:41:00Z,40.00,60.03
2026-02-20T15:42:00Z,40.00,61.00
2026-02-20T15:43:00Z,40.00,61.00
2026-02-20T15:44:00Z,40.00,61.00
2026-02-20T15:45:00Z,40.00,61.00
2026-02-20T15:46:00Z,40.00,61.00
2026-02-20T15:47:00Z,40.00,61.00
2026-02-20T15:48:00Z,40.00,61.00
2026-02-20T15:49:00Z,40.00,61.00
2026-02-20T15:50:00Z,40.00,61.00
2026-02-20T15:51:00Z,40.00,61.00
2026-02-20T15:53:00Z,40.00,60.00
2026-02-20T15:54:00Z,40.00,61.00
2026-02-20T15:56:00Z,40.00,61.00
2026-02-20T15:57:00Z,40.00,61.00
2026-02-20T15:58:00Z,40.00,61.00
2026-02-20T15:59:00Z,40.00,61.00
2026-02-20T16:00:00Z,40.00,61.00
2026-02-20T16:01:00Z,40.00,60.32
2026-02-20T16:02:00Z,40.00,61.00
2026-02-20T16:03:00Z,39.00,61.00
2026-02-20T16:04:00Z,39.00,61.00
2026-02-20T16:05:00Z,40.00,61.00
2026-02-20T16:07:00Z,40.00,61.00
2026-02-20T16:08:00Z,40.00,61.00
2026-02-20T16:09:00Z,40.00,61.00
2026-02-20T16:10:00Z,40.00,61.00
2026-02-20T16:11:00Z,40.00,61.00
2026-02-20T16:12:00Z,41.00,61.00
2026-02-20T16:13:00Z,40.00,61.00
2026-02-20T16:14:00Z,40.00,61.00
2026-02-20T16:15:00Z,41.00,61.00
2026-02-20T16:16:00Z,41.00,61.00
2026-02-20T16:17:00Z,40.00,61.00
2026-02-20T16:18:00Z,40.55,61.00
2026-02-20T16:19:00Z,40.55,61.00
2026-02-20T16:20:00Z,40.55,61.00
2026-02-20T16:21:00Z,40.55,61.00
2026-02-20T16:23:00Z,40.55,61.00
2026-02-20T16:24:00Z,41.00,61.00
2026-02-20T16:25:00Z,41.00,61.00
2026-02-20T16:26:00Z,41.00,60.88
2026-02-20T16:27:00Z,41.00,61.00
2026-02-20T16:28:00Z,41.00,60.86
2026-02-20T16:29:00Z,41.00,61.00
2026-02-20T16:30:00Z,41.00,61.00
2026-02-20T16:31:00Z,40.00,61.00
2026-02-20T16:32:00Z,40.00,60.86
2026-02-20T16:33:00Z,40.00,61.00
2026-02-20T16:35:00Z,40.00,61.00
2026-02-20T16:36:00Z,40.00,61.00
2026-02-20T16:37:00Z,40.00,61.00
2026-02-20T16:38:00Z,41.00,61.00
2026-02-20T16:40:00Z,41.00,61.00
2026-02-20T16:41:00Z,41.00,61.00
2026-02-20T16:42:00Z,41.00,61.00
2026-02-20T16:43:00Z,41.00,60.16
2026-02-20T16:44:00Z,41.00,61.00
2026-02-20T16:45:00Z,41.00,61.00
2026-02-20T16:46:00Z,41.00,61.00
2026-02-20T16:48:00Z,41.00,61.00
2026-02-20T16:49:00Z,41.00,61.00
2026-02-20T16:50:00Z,41.00,61.00
2026-02-20T16:51:00Z,41.00,61.00
2026-02-20T16:52:00Z,41.00,61.00
2026-02-20T16:54:00Z,41.00,60.40
2026-02-20T16:55:00Z,41.00,61.00
2026-02-20T16:56:00Z,41.00,61.00
2026-02-20T16:57:00Z,41.00,61.00
2026-02-20T16:58:00Z,41.00,61.00
2026-02-20T16:59:00Z,41.00,61.00
2026-02-20T17:00:00Z,41.00,61.00
2026-02-20T17:02:00Z,39.50,61.00
2026-02-20T17:03:00Z,39.50,61.00
2026-02-20T17:04:00Z,40.89,61.00
2026-02-20T17:05:00Z,41.00,61.00
2026-02-20T17:06:00Z,41.00,61.00
2026-02-20T17:07:00Z,41.00,61.00
2026-02-20T17:08:00Z,41.00,60.90
2026-02-20T17:09:00Z,39.09,61.00
2026-02-20T17:10:00Z,40.66,61.00
2026-02-20T17:11:00Z,40.00,61.00
2026-02-20T17:12:00Z,40.00,61.00
2026-02-20T17:13:00Z,40.68,61.00
2026-02-20T17:14:00Z,41.00,61.00
2026-02-20T17:15:00Z,41.00,61.00
2026-02-20T17:16:00Z,41.00,60.36
2026-02-20T17:17:00Z,41.00,61.00
2026-02-20T17:18:00Z,41.00,61.00
2026-02-20T17:19:00Z,41.00,61.00
2026-02-20T17:20:00Z,41.00,60.98
2026-02-20T17:21:00Z,41.00,61.00
2026-02-20T17:22:00Z,41.00,61.00
2026-02-20T17:23:00Z,41.00,61.00
2026-02-20T17:24:00Z,40.33,61.00
2026-02-20T17:25:00Z,40.33,61.00
2026-02-20T17:26:00Z,41.00,61.00
2026-02-20T17:27:00Z,41.00,61.00
2026-02-20T17:28:00Z,41.00,61.00
2026-02-20T17:29:00Z,41.00,60.91
2026-02-20T17:30:00Z,41.00,61.00
2026-02-20T17:31:00Z,41.00,61.00
2026-02-20T17:32:00Z,41.00,60.77
2026-02-20T17:33:00Z,41.00,61.00
2026-02-20T17:34:00Z,41.00,61.00
2026-02-20T17:35:00Z,41.00,61.00
2026-02-20T17:36:00Z,41.00,61.00
2026-02-20T17:37:00Z,41.00,60.87
2026-02-20T17:38:00Z,41.00,61.00
2026-02-20T17:39:00Z,41.00,61.00
2026-02-20T17:40:00Z,40.00,61.00
2026-02-20T17:41:00Z,41.00,61.00
2026-02-20T17:42:00Z,41.00,61.00
2026-02-20T17:43:00Z,41.00,61.00
2026-02-20T17:44:00Z,41.00,61.00
2026-02-20T17:45:00Z,41.00,61.00
2026-02-20T17:46:00Z,41.00,61.00
2026-02-20T17:47:00Z,41.00,61.00
2026-02-20T17:48:00Z,40.19,61.00
2026-02-20T17:49:00Z,40.19,61.00
2026-02-20T17:50:00Z,41.00,61.00
2026-02-20T17:51:00Z,41.00,61.00
2026-02-20T17:52:00Z,41.00,61.00
2026-02-20T17:53:00Z,41.00,61.00
2026-02-20T17:54:00Z,41.00,61.00
2026-02-20T17:55:00Z,41.00,61.00
2026-02-20T17:56:00Z,41.00,61.00
2026-02-20T17:57:00Z,41.00,60.69
2026-02-20T17:58:00Z,41.00,61.00
2026-02-20T17:59:00Z,41.00,61.00
2026-02-20T18:00:00Z,41.00,61.00
2026-02-20T18:01:00Z,41.00,60.94
2026-02-20T18:02:00Z,41.00,60.06
2026-02-20T18:03:00Z,41.00,61.00
2026-02-20T18:04:00Z,41.00,61.00
2026-02-20T18:05:00Z,41.00,60.46
2026-02-20T18:06:00Z,41.00,61.00
2026-02-20T18:07:00Z,41.00,61.00
2026-02-20T18:08:00Z,41.00,61.00
2026-02-20T18:09:00Z,41.00,61.00
2026-02-20T18:10:00Z,41.00,61.00
2026-02-20T18:11:00Z,41.00,61.00
2026-02-20T18:12:00Z,41.00,61.00
2026-02-20T18:13:00Z,41.00,61.00
2026-02-20T18:14:00Z,41.00,61.00
2026-02-20T18:15:00Z,41.00,61.00
2026-02-20T18:16:00Z,41.00,61.00
2026-02-20T18:17:00Z,41.00,61.00
2026-02-20T18:18:00Z,41.00,61.00
2026-02-20T18:19:00Z,41.00,61.00
2026-02-20T18:20:00Z,41.00,61.00
2026-02-20T18:21:00Z,41.00,60.99
2026-02-20T18:22:00Z,41.00,61.00
2026-02-20T18:23:00Z,41.00,61.00
2026-02-20T18:24:00Z,41.00,61.00
2026-02-20T18:26:00Z,41.00,61.00
2026-02-20T18:27:00Z,41.00,61.00
2026-02-20T18:28:00Z,41.00,60.81
2026-02-20T18:29:00Z,41.00,61.00
2026-02-20T18:30:00Z,41.00,60.98
2026-02-20T18:31:00Z,41.00,61.00
2026-02-20T18:32:00Z,41.00,61.00
2026-02-20T18:33:00Z,41.00,61.00
2026-02-20T18:34:00Z,41.00,61.00
2026-02-20T18:36:00Z,41.00,61.00
2026-02-20T18:37:00Z,41.00,60.95
2026-02-20T18:38:00Z,41.00,61.00
2026-02-20T18:39:00Z,41.00,61.00
2026-02-20T18:40:00Z,41.00,61.00
2026-02-20T18:41:00Z,41.00,61.00
2026-02-20T18:42:00Z,41.00,61.00
2026-02-20T18:43:00Z,41.00,61.00
2026-02-20T18:44:00Z,41.00,60.93
2026-02-20T18:45:00Z,41.00,61.00
2026-02-20T18:46:00Z,41.00,61.00
2026-02-20T18:47:00Z,41.03,61.00
2026-02-20T18:48:00Z,40.57,60.95
2026-02-20T18:49:00Z,41.00,61.00
2026-02-20T18:50:00Z,41.15,61.00
2026-02-20T18:51:00Z,41.00,61.00
2026-02-20T18:52:00Z,41.99,61.00
2026-02-20T18:53:00Z,39.52,61.00
2026-02-20T18:54:00Z,39.52,61.00
2026-02-20T18:55:00Z,41.00,60.98
2026-02-20T18:56:00Z,40.00,60.74
2026-02-20T18:57:00Z,41.00,61.00
2026-02-20T18:58:00Z,40.86,61.00
2026-02-20T18:59:00Z,40.05,61.00
2026-02-20T19:00:00Z,41.00,61.00
2026-02-20T19:01:00Z,41.00,61.00
2026-02-20T19:02:00Z,41.00,61.00
2026-02-20T19:03:00Z,40.95,60.91
2026-02-20T19:04:00Z,41.00,61.00
2026-02-20T19:05:00Z,41.00,61.00
2026-02-20T19:06:00Z,40.30,60.86
2026-02-20T19:07:00Z,40.52,61.00
2026-02-20T19:08:00Z,41.35,61.00
2026-02-20T19:09:00Z,41.96,61.17
2026-02-20T19:10:00Z,37.69,65.78
2026-02-20T19:11:00Z,36.77,67.70
2026-02-20T19:12:00Z,36.30,66.39
2026-02-20T19:13:00Z,36.97,63.80
2026-02-20T19:14:00Z,39.79,60.70
2026-02-20T19:15:00Z,42.88,58.97
2026-02-20T19:16:00Z,48.86,53.49
2026-02-20T19:17:00Z,49.46,49.68
2026-02-20T19:18:00Z,54.08,46.76
2026-02-20T19:19:00Z,55.31,45.93
2026-02-20T19:20:00Z,57.84,44.25
2026-02-20T19:21:00Z,59.32,38.05
2026-02-20T19:22:00Z,66.16,34.99
2026-02-20T19:23:00Z,67.86,34.78
2026-02-20T19:24:00Z,67.91,34.06
2026-02-20T19:25:00Z,64.29,38.27
2026-02-20T19:26:00Z,61.42,39.64
2026-02-20T19:27:00Z,60.83,40.66
2026-02-20T19:28:00Z,64.32,38.63
2026-02-20T19:29:00Z,60.89,41.09
2026-02-20T19:30:00Z,55.37,45.08
2026-02-20T19:31:00Z,63.00,38.53
2026-02-20T19:32:00Z,63.23,39.18
2026-02-20T19:33:00Z,63.43,38.53
2026-02-20T19:34:00Z,64.55,38.48
2026-02-20T19:35:00Z,59.72,41.88
2026-02-20T19:36:00Z,60.73,40.95
2026-02-20T19:37:00Z,57.98,42.50
2026-02-20T19:38:00Z,63.37,37.00
2026-02-20T19:39:00Z,66.88,35.42
2026-02-20T19:40:00Z,63.45,37.83
2026-02-20T19:41:00Z,62.40,38.56
2026-02-20T19:42:00Z,63.52,38.00
2026-02-20T19:43:00Z,66.92,34.34
2026-02-20T19:44:00Z,67.16,33.17
2026-02-20T19:45:00Z,68.83,33.35
2026-02-20T19:46:00Z,68.70,32.96
2026-02-20T19:47:00Z,68.74,32.99
2026-02-20T19:48:00Z,67.59,33.20
2026-02-20T19:49:00Z,64.44,36.66
2026-02-20T19:50:00Z,62.85,38.31
2026-02-20T19:51:00Z,61.18,39.58
2026-02-20T19:52:00Z,66.27,37.29
2026-02-20T19:53:00Z,61.07,40.62
2026-02-20T19:54:00Z,56.72,46.33
2026-02-20T19:55:00Z,60.70,40.73
2026-02-20T19:56:00Z,62.23,40.04
2026-02-20T19:57:00Z,57.39,44.69
2026-02-20T19:58:00Z,60.89,40.80
2026-02-20T19:59:00Z,58.23,45.60
2026-02-20T20:00:00Z,59.88,43.13
2026-02-20T20:01:00Z,65.00,37.44
2026-02-20T20:02:00Z,64.77,37.83
2026-02-20T20:03:00Z,58.81,42.35
2026-02-20T20:04:00Z,59.63,42.49
2026-02-20T20:05:00Z,58.42,47.76
2026-02-20T20:06:00Z,56.96,44.34
2026-02-20T20:07:00Z,62.71,39.49
2026-02-20T20:08:00Z,61.87,41.11
2026-02-20T20:09:00Z,56.41,44.20
2026-02-20T20:10:00Z,57.82,43.55
2026-02-20T20:11:00Z,59.03,42.54
2026-02-20T20:12:00Z,61.66,38.66
2026-02-20T20:13:00Z,60.35,40.73
2026-02-20T20:14:00Z,66.44,35.70
2026-02-20T20:15:00Z,69.02,29.42
2026-02-20T20:16:00Z,79.30,20.29
2026-02-20T20:17:00Z,88.70,11.47
2026-02-20T20:18:00Z,87.39,12.51
2026-02-20T20:19:00Z,83.81,17.62
2026-02-20T20:20:00Z,73.70,26.96
2026-02-20T20:21:00Z,79.06,19.19
2026-02-20T20:22:00Z,78.13,19.41
2026-02-20T20:23:00Z,64.67,38.98
2026-02-20T20:24:00Z,59.47,40.57
2026-02-20T20:25:00Z,57.03,43.52
2026-02-20T20:26:00Z,55.99,43.78
2026-02-20T20:27:00Z,56.00,44.77
2026-02-20T20:28:00Z,54.71,46.39
2026-02-20T20:29:00Z,60.09,40.43
2026-02-20T20:30:00Z,63.02,36.53
2026-02-20T20:31:00Z,63.21,37.02
2026-02-20T20:32:00Z,61.96,37.53
2026-02-20T20:33:00Z,58.79,41.74
2026-02-20T20:34:00Z,59.47,41.81
2026-02-20T20:35:00Z,56.73,44.07
2026-02-20T20:36:00Z,64.01,37.58
2026-02-20T20:37:00Z,62.35,39.23
2026-02-20T20:38:00Z,61.46,37.34
2026-02-20T20:39:00Z,68.84,32.65
2026-02-20T20:40:00Z,76.46,23.71
2026-02-20T20:41:00Z,89.78,9.33
2026-02-20T20:42:00Z,96.63,3.07
2026-02-20T20:43:00Z,93.97,5.04
2026-02-20T20:44:00Z,90.30,10.45
2026-02-20T20:45:00Z,98.11,3.62
2026-02-20T20:46:00Z,99.00,1.00
