# event_ticker=KXATPMATCH-26MAY08RUUSVA
# final_score=6-1 6-3
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Zachary Svajda
# kalshi_date=2026-05-08
timestamp,Casper Ruud,Zachary Svajda
2026-05-08T11:40:00Z,97.00,3.01
2026-05-08T11:41:00Z,98.00,3.01
2026-05-08T11:42:00Z,96.00,4.00
2026-05-08T11:44:00Z,96.00,2.94
2026-05-08T11:45:00Z,96.00,1.88
2026-05-08T11:46:00Z,98.00,2.00
2026-05-08T11:47:00Z,98.94,2.00
2026-05-08T11:48:00Z,98.00,3.00
2026-05-08T11:49:00Z,98.00,3.00
2026-05-08T11:50:00Z,98.00,2.44
2026-05-08T11:51:00Z,97.99,2.00
2026-05-08T11:52:00Z,97.99,2.00
2026-05-08T11:53:00Z,97.99,2.00
2026-05-08T11:54:00Z,99.00,2.00
2026-05-08T11:55:00Z,99.00,2.00
2026-05-08T11:56:00Z,99.00,2.00
2026-05-08T11:57:00Z,99.00,1.04
2026-05-08T11:58:00Z,99.00,1.00
2026-05-08T11:59:00Z,99.00,1.00
2026-05-08T12:00:00Z,99.00,1.07
2026-05-08T12:01:00Z,99.00,2.00
2026-05-08T12:02:00Z,99.00,2.00
2026-05-08T12:03:00Z,99.00,2.00
2026-05-08T12:04:00Z,99.00,2.00
2026-05-08T12:05:00Z,99.00,1.82
2026-05-08T12:06:00Z,99.00,1.00
2026-05-08T12:07:00Z,99.00,1.00
2026-05-08T12:08:00Z,99.00,2.00
2026-05-08T12:09:00Z,99.00,2.00
2026-05-08T12:10:00Z,99.00,1.01
2026-05-08T12:11:00Z,99.00,2.00
2026-05-08T12:13:00Z,99.00,2.00
2026-05-08T12:14:00Z,99.00,1.06
2026-05-08T12:15:00Z,99.00,1.62
2026-05-08T12:16:00Z,99.00,1.86
2026-05-08T12:17:00Z,99.00,1.77
2026-05-08T12:18:00Z,99.00,2.00
2026-05-08T12:19:00Z,99.00,2.00
2026-05-08T12:20:00Z,99.00,1.99
2026-05-08T12:21:00Z,99.00,2.00
2026-05-08T12:23:00Z,99.00,2.00
2026-05-08T12:24:00Z,99.00,1.82
2026-05-08T12:25:00Z,99.00,1.69
2026-05-08T12:26:00Z,99.00,1.34
2026-05-08T12:27:00Z,99.00,1.28
2026-05-08T12:28:00Z,99.00,1.00
2026-05-08T12:29:00Z,99.00,1.66
2026-05-08T12:30:00Z,99.00,2.00
2026-05-08T12:31:00Z,99.00,2.00
2026-05-08T12:32:00Z,99.00,2.00
2026-05-08T12:34:00Z,99.00,1.00
2026-05-08T12:35:00Z,99.00,2.00
2026-05-08T12:36:00Z,99.00,2.00
2026-05-08T12:37:00Z,99.00,2.00
2026-05-08T12:38:00Z,99.00,1.00
2026-05-08T12:39:00Z,99.00,2.00
2026-05-08T12:40:00Z,99.00,1.00
2026-05-08T12:41:00Z,99.00,2.00
2026-05-08T12:42:00Z,99.00,1.63
2026-05-08T12:44:00Z,99.00,2.00
2026-05-08T12:45:00Z,99.00,2.00
2026-05-08T12:46:00Z,99.00,2.00
2026-05-08T12:47:00Z,99.00,2.00
2026-05-08T12:48:00Z,99.00,2.00
2026-05-08T12:49:00Z,99.00,2.00
2026-05-08T12:50:00Z,99.00,2.00
2026-05-08T12:51:00Z,99.00,2.00
2026-05-08T12:52:00Z,99.00,1.00
2026-05-08T12:57:00Z,99.00,2.00
2026-05-08T12:59:00Z,99.00,2.00
2026-05-08T13:00:00Z,99.00,2.00
2026-05-08T13:02:00Z,99.00,2.00
2026-05-08T13:03:00Z,98.00,2.00
2026-05-08T13:04:00Z,98.00,2.00
2026-05-08T13:06:00Z,98.00,2.00
2026-05-08T13:07:00Z,98.00,2.00
2026-05-08T13:08:00Z,98.00,1.00
2026-05-08T13:10:00Z,98.00,1.00
2026-05-08T13:11:00Z,99.00,1.00
2026-05-08T13:12:00Z,99.00,1.00
2026-05-08T13:14:00Z,99.00,1.76
2026-05-08T13:15:00Z,99.00,1.00
2026-05-08T13:16:00Z,99.00,1.00
2026-05-08T13:17:00Z,99.00,1.00
2026-05-08T13:22:00Z,99.00,1.00
2026-05-08T13:29:00Z,99.00,1.00
2026-05-08T13:33:00Z,99.00,1.00
2026-05-08T13:34:00Z,99.00,1.29
2026-05-08T13:35:00Z,99.00,2.00
2026-05-08T13:37:00Z,99.00,1.22
2026-05-08T13:38:00Z,99.00,2.00
2026-05-08T13:39:00Z,99.00,2.00
2026-05-08T13:40:00Z,99.00,2.00
2026-05-08T13:41:00Z,99.00,1.33
2026-05-08T13:44:00Z,99.00,1.00
2026-05-08T13:45:00Z,99.00,1.85
2026-05-08T13:46:00Z,99.00,2.00
2026-05-08T13:47:00Z,99.00,2.00
2026-05-08T13:48:00Z,99.00,1.97
2026-05-08T13:49:00Z,98.79,2.00
2026-05-08T13:50:00Z,98.00,1.00
2026-05-08T13:51:00Z,99.00,2.00
2026-05-08T13:52:00Z,99.00,2.00
2026-05-08T13:53:00Z,99.00,2.00
2026-05-08T13:54:00Z,99.00,2.00
2026-05-08T13:55:00Z,99.00,1.00
2026-05-08T13:56:00Z,99.00,1.46
2026-05-08T13:57:00Z,99.00,1.00
2026-05-08T13:58:00Z,99.00,1.00
2026-05-08T14:01:00Z,99.00,1.00
2026-05-08T14:04:00Z,99.00,1.00
