# event_ticker=KXATPMATCH-25OCT27KHAQUI
# final_score=6-1 6-1
# match_winner=Karen Khachanov
# fav_player=Karen Khachanov
# dog_player=Ethan Quinn
# kalshi_date=2025-10-27
timestamp,Karen Khachanov,Ethan Quinn
2025-10-27T18:55:00Z,72.00,30.00
2025-10-27T18:56:00Z,72.00,30.00
2025-10-27T18:57:00Z,72.00,30.00
2025-10-27T18:58:00Z,72.00,30.00
2025-10-27T18:59:00Z,72.00,30.00
2025-10-27T19:00:00Z,72.00,30.00
2025-10-27T19:01:00Z,71.79,30.87
2025-10-27T19:02:00Z,69.00,30.87
2025-10-27T19:03:00Z,71.00,31.00
2025-10-27T19:04:00Z,71.00,31.00
2025-10-27T19:05:00Z,71.00,31.00
2025-10-27T19:06:00Z,71.00,31.00
2025-10-27T19:07:00Z,71.00,31.00
2025-10-27T19:08:00Z,70.67,31.00
2025-10-27T19:09:00Z,71.00,31.00
2025-10-27T19:10:00Z,71.00,31.00
2025-10-27T19:11:00Z,71.00,31.00
2025-10-27T19:12:00Z,71.00,31.00
2025-10-27T19:14:00Z,71.00,31.00
2025-10-27T19:15:00Z,71.00,31.00
2025-10-27T19:16:00Z,71.00,31.00
2025-10-27T19:17:00Z,71.00,31.00
2025-10-27T19:18:00Z,71.00,31.00
2025-10-27T19:19:00Z,71.00,31.00
2025-10-27T19:20:00Z,71.88,31.00
2025-10-27T19:21:00Z,72.00,30.00
2025-10-27T19:22:00Z,72.00,31.00
2025-10-27T19:23:00Z,72.00,30.00
2025-10-27T19:24:00Z,72.00,30.00
2025-10-27T19:25:00Z,72.00,30.00
2025-10-27T19:26:00Z,72.00,30.00
2025-10-27T19:27:00Z,72.00,30.79
2025-10-27T19:28:00Z,72.00,31.00
2025-10-27T19:29:00Z,72.00,31.00
2025-10-27T19:30:00Z,71.82,31.00
2025-10-27T19:31:00Z,71.20,31.00
2025-10-27T19:32:00Z,71.84,31.00
2025-10-27T19:33:00Z,71.00,31.00
2025-10-27T19:34:00Z,71.00,31.00
2025-10-27T19:35:00Z,71.00,31.00
2025-10-27T19:36:00Z,71.00,31.00
2025-10-27T19:37:00Z,71.00,31.00
2025-10-27T19:38:00Z,71.00,31.00
2025-10-27T19:39:00Z,71.00,30.97
2025-10-27T19:40:00Z,71.00,32.00
2025-10-27T19:41:00Z,71.00,32.00
2025-10-27T19:42:00Z,71.00,32.00
2025-10-27T19:43:00Z,71.00,30.12
2025-10-27T19:44:00Z,71.00,30.98
2025-10-27T19:45:00Z,71.30,31.00
2025-10-27T19:46:00Z,71.00,31.00
2025-10-27T19:47:00Z,71.00,31.00
2025-10-27T19:48:00Z,71.00,31.78
2025-10-27T19:49:00Z,71.00,32.00
2025-10-27T19:50:00Z,71.00,31.60
2025-10-27T19:51:00Z,71.00,31.00
2025-10-27T19:52:00Z,71.00,31.00
2025-10-27T19:53:00Z,71.00,30.72
2025-10-27T19:54:00Z,71.05,29.11
2025-10-27T19:55:00Z,72.00,30.83
2025-10-27T19:56:00Z,72.00,31.00
2025-10-27T19:57:00Z,71.85,31.00
2025-10-27T19:58:00Z,72.00,31.00
2025-10-27T19:59:00Z,71.00,31.00
2025-10-27T20:00:00Z,71.00,31.00
2025-10-27T20:01:00Z,71.69,31.00
2025-10-27T20:02:00Z,72.00,31.00
2025-10-27T20:03:00Z,72.00,31.00
2025-10-27T20:04:00Z,72.00,31.00
2025-10-27T20:05:00Z,71.96,30.89
2025-10-27T20:06:00Z,71.48,30.57
2025-10-27T20:07:00Z,70.11,31.61
2025-10-27T20:08:00Z,70.56,32.31
2025-10-27T20:09:00Z,69.03,32.56
2025-10-27T20:10:00Z,71.31,32.11
2025-10-27T20:11:00Z,74.54,28.65
2025-10-27T20:12:00Z,75.44,29.25
2025-10-27T20:13:00Z,77.01,20.34
2025-10-27T20:14:00Z,80.87,20.18
2025-10-27T20:15:00Z,80.75,20.20
2025-10-27T20:16:00Z,83.58,16.77
2025-10-27T20:17:00Z,81.73,18.56
2025-10-27T20:18:00Z,82.58,18.78
2025-10-27T20:19:00Z,82.73,18.23
2025-10-27T20:20:00Z,82.35,19.00
2025-10-27T20:21:00Z,84.97,15.30
2025-10-27T20:22:00Z,87.61,10.77
2025-10-27T20:23:00Z,89.02,11.39
2025-10-27T20:24:00Z,88.24,12.05
2025-10-27T20:25:00Z,88.11,12.01
2025-10-27T20:26:00Z,89.02,11.64
2025-10-27T20:27:00Z,89.84,10.52
2025-10-27T20:28:00Z,89.47,10.86
2025-10-27T20:29:00Z,89.09,8.84
2025-10-27T20:30:00Z,88.08,11.95
2025-10-27T20:31:00Z,88.03,12.94
2025-10-27T20:32:00Z,89.17,12.00
2025-10-27T20:33:00Z,90.23,11.21
2025-10-27T20:34:00Z,89.42,11.45
2025-10-27T20:35:00Z,89.39,12.00
2025-10-27T20:36:00Z,91.21,9.55
2025-10-27T20:37:00Z,91.64,9.01
2025-10-27T20:38:00Z,92.46,8.18
2025-10-27T20:39:00Z,91.27,8.62
2025-10-27T20:40:00Z,92.95,9.77
2025-10-27T20:41:00Z,91.31,9.98
2025-10-27T20:42:00Z,94.03,7.61
2025-10-27T20:43:00Z,93.42,6.00
2025-10-27T20:44:00Z,94.35,7.00
2025-10-27T20:45:00Z,94.02,7.31
2025-10-27T20:46:00Z,96.86,2.91
2025-10-27T20:47:00Z,98.46,1.29
2025-10-27T20:48:00Z,98.92,1.29
2025-10-27T20:49:00Z,98.99,1.00
2025-10-27T20:50:00Z,98.43,1.00
2025-10-27T20:51:00Z,98.77,1.00
2025-10-27T20:52:00Z,99.00,1.00
2025-10-27T20:53:00Z,99.00,1.00
2025-10-27T20:54:00Z,99.00,1.00
2025-10-27T20:55:00Z,99.00,1.00
2025-10-27T20:56:00Z,98.99,1.15
2025-10-27T20:57:00Z,99.00,1.36
2025-10-27T20:58:00Z,99.00,1.36
2025-10-27T20:59:00Z,99.00,1.00
2025-10-27T21:00:00Z,99.00,1.00
2025-10-27T21:01:00Z,99.00,1.00
2025-10-27T21:02:00Z,99.00,1.00
2025-10-27T21:03:00Z,99.00,1.00
2025-10-27T21:04:00Z,99.00,1.00
2025-10-27T21:05:00Z,99.00,1.00
2025-10-27T21:06:00Z,99.00,1.00
2025-10-27T21:07:00Z,99.00,1.00
2025-10-27T21:08:00Z,99.00,1.00
2025-10-27T21:09:00Z,99.00,1.00
2025-10-27T21:11:00Z,99.00,1.00
2025-10-27T21:12:00Z,99.00,1.00
2025-10-27T21:14:00Z,99.00,1.00
2025-10-27T21:15:00Z,99.00,1.00
