# event_ticker=KXATPCHALLENGERMATCH-26FEB16OFNGAS
# final_score=6-2 3-6 6-4
# match_winner=Hugo Gaston
# fav_player=Hugo Gaston
# dog_player=Sebastian Ofner
# kalshi_date=2026-02-16
timestamp,Hugo Gaston,Sebastian Ofner
2026-02-16T18:41:00Z,64.00,37.00
2026-02-16T18:44:00Z,64.34,37.00
2026-02-16T18:45:00Z,65.00,37.00
2026-02-16T18:51:00Z,64.00,37.00
2026-02-16T18:55:00Z,64.98,37.00
2026-02-16T19:02:00Z,64.00,37.00
2026-02-16T19:05:00Z,64.00,37.00
2026-02-16T19:11:00Z,64.00,37.00
2026-02-16T19:15:00Z,64.00,38.00
2026-02-16T19:16:00Z,64.00,38.00
2026-02-16T19:17:00Z,64.75,38.00
2026-02-16T19:18:00Z,64.75,38.00
2026-02-16T19:20:00Z,65.70,38.00
2026-02-16T19:21:00Z,65.73,37.00
2026-02-16T19:22:00Z,66.00,37.00
2026-02-16T19:27:00Z,66.00,37.00
2026-02-16T19:30:00Z,66.00,37.00
2026-02-16T19:33:00Z,66.00,37.00
2026-02-16T19:38:00Z,65.00,37.00
2026-02-16T19:40:00Z,65.00,37.00
2026-02-16T19:41:00Z,65.68,37.00
2026-02-16T19:42:00Z,66.00,37.00
2026-02-16T19:43:00Z,66.00,37.00
2026-02-16T19:45:00Z,66.00,37.00
2026-02-16T19:46:00Z,66.00,37.00
2026-02-16T19:50:00Z,66.00,37.00
2026-02-16T19:55:00Z,66.00,37.00
2026-02-16T19:59:00Z,66.00,37.00
2026-02-16T20:00:00Z,66.00,37.00
2026-02-16T20:01:00Z,66.00,37.00
2026-02-16T20:02:00Z,66.00,37.00
2026-02-16T20:04:00Z,66.00,37.00
2026-02-16T20:06:00Z,66.00,37.00
2026-02-16T20:07:00Z,65.00,37.00
2026-02-16T20:08:00Z,65.00,37.00
2026-02-16T20:09:00Z,66.00,37.00
2026-02-16T20:13:00Z,65.00,37.00
2026-02-16T20:16:00Z,65.00,37.00
2026-02-16T20:18:00Z,65.00,37.00
2026-02-16T20:19:00Z,65.00,37.00
2026-02-16T20:20:00Z,65.15,37.00
2026-02-16T20:21:00Z,65.15,37.00
2026-02-16T20:22:00Z,67.00,35.43
2026-02-16T20:23:00Z,64.17,37.84
2026-02-16T20:24:00Z,59.01,40.62
2026-02-16T20:25:00Z,60.54,42.55
2026-02-16T20:26:00Z,65.59,35.53
2026-02-16T20:27:00Z,67.47,33.00
2026-02-16T20:28:00Z,71.11,22.22
2026-02-16T20:29:00Z,80.00,22.22
2026-02-16T20:30:00Z,79.96,17.45
2026-02-16T20:31:00Z,81.92,18.00
2026-02-16T20:32:00Z,81.08,17.20
2026-02-16T20:33:00Z,81.13,19.90
2026-02-16T20:34:00Z,80.00,21.19
2026-02-16T20:35:00Z,80.00,22.00
2026-02-16T20:36:00Z,80.00,23.00
2026-02-16T20:37:00Z,78.62,21.91
2026-02-16T20:38:00Z,81.77,20.43
2026-02-16T20:39:00Z,81.71,19.62
2026-02-16T20:40:00Z,82.38,19.62
2026-02-16T20:41:00Z,84.65,16.01
2026-02-16T20:42:00Z,86.00,16.04
2026-02-16T20:43:00Z,87.84,13.00
2026-02-16T20:44:00Z,89.89,13.00
2026-02-16T20:45:00Z,88.52,12.97
2026-02-16T20:46:00Z,89.57,11.96
2026-02-16T20:47:00Z,89.99,12.00
2026-02-16T20:48:00Z,88.78,11.86
2026-02-16T20:49:00Z,88.10,13.02
2026-02-16T20:50:00Z,87.00,13.20
2026-02-16T20:51:00Z,82.27,16.94
2026-02-16T20:52:00Z,76.53,23.76
2026-02-16T20:53:00Z,75.11,27.76
2026-02-16T20:54:00Z,80.04,24.59
2026-02-16T20:55:00Z,83.27,18.63
2026-02-16T20:56:00Z,86.00,15.46
2026-02-16T20:57:00Z,86.00,16.00
2026-02-16T20:58:00Z,84.21,16.34
2026-02-16T20:59:00Z,81.89,18.87
2026-02-16T21:00:00Z,81.01,18.91
2026-02-16T21:01:00Z,80.60,19.74
2026-02-16T21:02:00Z,74.27,24.37
2026-02-16T21:03:00Z,69.15,29.04
2026-02-16T21:04:00Z,65.11,33.29
2026-02-16T21:05:00Z,73.13,28.66
2026-02-16T21:06:00Z,72.76,29.05
2026-02-16T21:07:00Z,72.00,29.88
2026-02-16T21:08:00Z,69.00,32.94
2026-02-16T21:09:00Z,69.00,33.00
2026-02-16T21:10:00Z,67.45,33.00
2026-02-16T21:11:00Z,59.70,34.12
2026-02-16T21:12:00Z,75.08,32.23
2026-02-16T21:13:00Z,70.15,30.39
2026-02-16T21:14:00Z,63.00,32.96
2026-02-16T21:15:00Z,65.00,37.00
2026-02-16T21:16:00Z,66.77,35.00
2026-02-16T21:17:00Z,66.81,35.00
2026-02-16T21:18:00Z,67.00,33.53
2026-02-16T21:19:00Z,66.77,34.89
2026-02-16T21:20:00Z,67.00,34.06
2026-02-16T21:21:00Z,69.22,32.23
2026-02-16T21:22:00Z,65.81,34.35
2026-02-16T21:23:00Z,65.59,34.99
2026-02-16T21:24:00Z,66.30,35.00
2026-02-16T21:25:00Z,64.90,35.41
2026-02-16T21:26:00Z,64.60,36.07
2026-02-16T21:27:00Z,66.00,36.00
2026-02-16T21:28:00Z,65.00,36.08
2026-02-16T21:29:00Z,65.00,36.45
2026-02-16T21:30:00Z,67.78,33.88
2026-02-16T21:31:00Z,70.99,30.56
2026-02-16T21:32:00Z,70.73,32.71
2026-02-16T21:33:00Z,63.11,37.65
2026-02-16T21:34:00Z,53.52,48.92
2026-02-16T21:35:00Z,52.94,47.96
2026-02-16T21:36:00Z,39.30,63.30
2026-02-16T21:37:00Z,34.44,67.14
2026-02-16T21:38:00Z,50.71,62.28
2026-02-16T21:39:00Z,50.67,49.66
2026-02-16T21:40:00Z,58.66,41.07
2026-02-16T21:41:00Z,66.96,34.48
2026-02-16T21:42:00Z,70.32,29.67
2026-02-16T21:43:00Z,71.11,29.83
2026-02-16T21:44:00Z,65.72,32.69
2026-02-16T21:45:00Z,65.02,37.09
2026-02-16T21:46:00Z,65.12,37.20
2026-02-16T21:47:00Z,69.37,33.86
2026-02-16T21:48:00Z,69.17,33.42
2026-02-16T21:49:00Z,69.44,31.38
2026-02-16T21:50:00Z,72.43,28.49
2026-02-16T21:51:00Z,74.96,27.52
2026-02-16T21:52:00Z,70.33,33.89
2026-02-16T21:53:00Z,73.71,29.99
2026-02-16T21:54:00Z,69.33,33.85
2026-02-16T21:55:00Z,66.76,34.56
2026-02-16T21:56:00Z,59.71,43.55
2026-02-16T21:57:00Z,65.95,38.82
2026-02-16T21:58:00Z,72.05,30.16
2026-02-16T21:59:00Z,71.93,29.32
2026-02-16T22:00:00Z,67.48,30.79
2026-02-16T22:01:00Z,76.80,22.21
2026-02-16T22:02:00Z,80.89,20.81
2026-02-16T22:03:00Z,83.62,22.44
2026-02-16T22:04:00Z,95.64,7.33
2026-02-16T22:05:00Z,99.00,1.00
2026-02-16T22:06:00Z,99.00,1.00
2026-02-16T22:07:00Z,99.00,1.00
2026-02-16T22:08:00Z,99.00,1.00
2026-02-16T22:09:00Z,99.00,1.00
2026-02-16T22:10:00Z,99.00,1.00
2026-02-16T22:11:00Z,99.00,1.00
2026-02-16T22:12:00Z,99.00,1.00
