# event_ticker=KXATPMATCH-26FEB22BERBRO
# final_score=6-3 6-4
# match_winner=Jenson Brooksby
# fav_player=Jenson Brooksby
# dog_player=Zizou Bergs
# kalshi_date=2026-02-22
timestamp,Jenson Brooksby,Zizou Bergs
2026-02-24T10:16:00Z,52.82,48.56
2026-02-24T10:17:00Z,59.47,52.28
2026-02-24T10:18:00Z,55.53,45.00
2026-02-24T10:19:00Z,59.50,44.80
2026-02-24T10:20:00Z,57.81,44.38
2026-02-24T10:21:00Z,60.30,44.77
2026-02-24T10:22:00Z,55.12,45.15
2026-02-24T10:23:00Z,67.47,43.41
2026-02-24T10:24:00Z,66.56,36.05
2026-02-24T10:25:00Z,69.92,29.77
2026-02-24T10:26:00Z,75.69,25.75
2026-02-24T10:27:00Z,74.60,25.87
2026-02-24T10:28:00Z,76.11,24.19
2026-02-24T10:29:00Z,76.30,23.87
2026-02-24T10:30:00Z,77.05,25.31
2026-02-24T10:31:00Z,75.00,27.74
2026-02-24T10:32:00Z,75.00,26.29
2026-02-24T10:33:00Z,74.01,26.29
2026-02-24T10:34:00Z,75.01,26.07
2026-02-24T10:35:00Z,78.95,24.00
2026-02-24T10:36:00Z,75.05,26.22
2026-02-24T10:37:00Z,77.00,24.28
2026-02-24T10:38:00Z,79.00,23.20
2026-02-24T10:39:00Z,77.99,22.50
2026-02-24T10:40:00Z,78.00,24.00
2026-02-24T10:41:00Z,76.00,26.00
2026-02-24T10:42:00Z,76.92,25.00
2026-02-24T10:43:00Z,77.26,28.17
2026-02-24T10:44:00Z,75.02,26.90
2026-02-24T10:45:00Z,79.00,24.26
2026-02-24T10:46:00Z,79.00,24.19
2026-02-24T10:47:00Z,77.37,23.00
2026-02-24T10:48:00Z,77.00,23.00
2026-02-24T10:49:00Z,76.84,23.01
2026-02-24T10:50:00Z,76.23,26.34
2026-02-24T10:51:00Z,75.43,27.92
2026-02-24T10:52:00Z,71.38,28.76
2026-02-24T10:53:00Z,71.00,27.13
2026-02-24T10:54:00Z,71.03,28.98
2026-02-24T10:55:00Z,74.00,25.96
2026-02-24T10:56:00Z,75.00,25.00
2026-02-24T10:57:00Z,82.00,17.18
2026-02-24T10:58:00Z,83.96,17.39
2026-02-24T10:59:00Z,80.59,21.09
2026-02-24T11:00:00Z,80.95,18.83
2026-02-24T11:01:00Z,79.00,27.12
2026-02-24T11:02:00Z,77.79,26.23
2026-02-24T11:03:00Z,82.26,24.52
2026-02-24T11:04:00Z,83.71,18.04
2026-02-24T11:05:00Z,79.06,22.25
2026-02-24T11:06:00Z,79.00,22.00
2026-02-24T11:07:00Z,88.93,9.49
2026-02-24T11:08:00Z,90.84,10.04
2026-02-24T11:09:00Z,90.99,9.72
2026-02-24T11:10:00Z,90.10,9.91
2026-02-24T11:11:00Z,92.89,6.02
2026-02-24T11:12:00Z,90.23,10.03
2026-02-24T11:13:00Z,92.09,9.32
2026-02-24T11:14:00Z,90.21,10.02
2026-02-24T11:15:00Z,89.02,12.65
2026-02-24T11:16:00Z,88.67,14.06
2026-02-24T11:17:00Z,91.89,10.47
2026-02-24T11:18:00Z,92.00,9.15
2026-02-24T11:19:00Z,91.92,10.00
2026-02-24T11:20:00Z,92.94,7.87
2026-02-24T11:21:00Z,93.56,7.25
2026-02-24T11:22:00Z,93.21,7.96
2026-02-24T11:23:00Z,91.46,8.81
2026-02-24T11:24:00Z,92.00,10.00
2026-02-24T11:25:00Z,91.52,9.57
2026-02-24T11:26:00Z,91.34,9.23
2026-02-24T11:27:00Z,94.84,6.93
2026-02-24T11:28:00Z,93.98,7.02
2026-02-24T11:29:00Z,93.41,6.63
2026-02-24T11:30:00Z,92.51,7.71
2026-02-24T11:31:00Z,92.34,8.70
2026-02-24T11:32:00Z,92.99,8.13
2026-02-24T11:33:00Z,94.54,5.35
2026-02-24T11:34:00Z,93.34,6.26
2026-02-24T11:35:00Z,93.10,9.53
2026-02-24T11:36:00Z,94.46,5.51
2026-02-24T11:37:00Z,95.57,4.72
2026-02-24T11:38:00Z,94.16,5.00
2026-02-24T11:39:00Z,96.70,3.74
2026-02-24T11:40:00Z,95.14,5.38
2026-02-24T11:41:00Z,94.92,5.75
2026-02-24T11:42:00Z,92.20,7.95
2026-02-24T11:43:00Z,96.94,5.28
2026-02-24T11:44:00Z,96.36,4.12
2026-02-24T11:45:00Z,98.96,1.79
2026-02-24T11:46:00Z,99.00,1.79
2026-02-24T11:48:00Z,99.00,1.79
2026-02-24T11:49:00Z,99.00,1.00
2026-02-24T11:50:00Z,99.00,1.00
2026-02-24T11:51:00Z,99.00,1.00
2026-02-24T11:52:00Z,99.00,1.00
