# event_ticker=KXATPMATCH-25OCT25HUMDAV
# final_score=7-6(4) 3-1 RET
# match_winner=Alejandro Davidovich Fokina
# fav_player=Alejandro Davidovich Fokina
# dog_player=Ugo Humbert
# kalshi_date=2025-10-25
timestamp,Alejandro Davidovich Fokina,Ugo Humbert
2025-10-25T11:29:00Z,43.00,58.00
2025-10-25T11:34:00Z,43.00,58.00
2025-10-25T11:36:00Z,43.00,58.00
2025-10-25T11:39:00Z,43.00,58.00
2025-10-25T11:46:00Z,43.00,58.00
2025-10-25T11:48:00Z,43.00,58.00
2025-10-25T11:57:00Z,43.00,58.00
2025-10-25T12:05:00Z,43.00,58.00
2025-10-25T12:06:00Z,43.00,58.00
2025-10-25T12:10:00Z,43.00,58.00
2025-10-25T12:15:00Z,43.00,58.00
2025-10-25T12:17:00Z,43.00,58.00
2025-10-25T12:22:00Z,43.00,58.00
2025-10-25T12:29:00Z,43.00,58.00
2025-10-25T12:31:00Z,43.00,58.00
2025-10-25T12:33:00Z,43.00,58.00
2025-10-25T12:38:00Z,43.00,58.00
2025-10-25T12:43:00Z,43.00,58.00
2025-10-25T12:51:00Z,43.00,58.00
2025-10-25T12:54:00Z,43.00,58.00
2025-10-25T13:13:00Z,43.00,58.00
2025-10-25T13:20:00Z,43.00,58.00
2025-10-25T13:22:00Z,43.00,58.00
2025-10-25T13:34:00Z,42.00,58.00
2025-10-25T13:47:00Z,42.00,58.00
2025-10-25T13:49:00Z,43.00,58.00
2025-10-25T13:52:00Z,43.00,58.00
2025-10-25T13:57:00Z,43.00,58.00
2025-10-25T14:13:00Z,43.00,58.00
2025-10-25T14:14:00Z,43.00,59.89
2025-10-25T14:19:00Z,43.00,59.00
2025-10-25T14:21:00Z,42.00,59.00
2025-10-25T14:23:00Z,42.00,59.00
2025-10-25T14:29:00Z,42.00,59.00
2025-10-25T14:32:00Z,42.00,59.00
2025-10-25T14:37:00Z,42.00,59.00
2025-10-25T14:40:00Z,42.00,59.00
2025-10-25T14:41:00Z,42.00,59.00
2025-10-25T14:45:00Z,42.00,58.00
2025-10-25T14:47:00Z,42.00,59.00
2025-10-25T14:54:00Z,42.00,59.00
2025-10-25T14:55:00Z,42.00,59.00
2025-10-25T14:58:00Z,42.00,59.00
2025-10-25T14:59:00Z,42.00,59.00
2025-10-25T15:05:00Z,42.00,59.00
2025-10-25T15:06:00Z,42.00,59.00
2025-10-25T15:07:00Z,42.00,59.00
2025-10-25T15:08:00Z,42.00,59.00
2025-10-25T15:09:00Z,42.00,59.00
2025-10-25T15:10:00Z,42.00,59.00
2025-10-25T15:11:00Z,41.00,59.00
2025-10-25T15:12:00Z,41.00,59.37
2025-10-25T15:13:00Z,41.00,59.00
2025-10-25T15:14:00Z,41.00,60.00
2025-10-25T15:15:00Z,41.00,60.00
2025-10-25T15:16:00Z,41.00,60.00
2025-10-25T15:17:00Z,41.00,60.85
2025-10-25T15:18:00Z,41.00,61.00
2025-10-25T15:19:00Z,41.00,61.00
2025-10-25T15:21:00Z,41.00,60.00
2025-10-25T15:23:00Z,40.79,62.00
2025-10-25T15:24:00Z,40.93,62.00
2025-10-25T15:25:00Z,40.05,60.24
2025-10-25T15:26:00Z,40.97,61.95
2025-10-25T15:27:00Z,41.00,62.22
2025-10-25T15:28:00Z,39.78,62.71
2025-10-25T15:29:00Z,43.65,56.90
2025-10-25T15:30:00Z,41.86,63.72
2025-10-25T15:31:00Z,37.49,62.00
2025-10-25T15:32:00Z,37.47,63.00
2025-10-25T15:33:00Z,38.80,61.00
2025-10-25T15:34:00Z,37.49,63.98
2025-10-25T15:35:00Z,39.52,62.00
2025-10-25T15:36:00Z,42.81,60.51
2025-10-25T15:37:00Z,47.76,54.82
2025-10-25T15:38:00Z,44.63,57.38
2025-10-25T15:39:00Z,42.35,59.92
2025-10-25T15:40:00Z,47.81,60.22
2025-10-25T15:41:00Z,47.09,40.54
2025-10-25T15:42:00Z,68.75,34.16
2025-10-25T15:43:00Z,66.68,40.31
2025-10-25T15:44:00Z,70.55,31.53
2025-10-25T15:45:00Z,70.02,37.12
2025-10-25T15:46:00Z,63.41,35.53
2025-10-25T15:47:00Z,60.51,38.12
2025-10-25T15:48:00Z,60.87,46.72
2025-10-25T15:49:00Z,63.82,37.75
2025-10-25T15:50:00Z,60.24,46.08
2025-10-25T15:51:00Z,58.91,48.18
2025-10-25T15:52:00Z,61.30,40.84
2025-10-25T15:53:00Z,64.39,37.71
2025-10-25T15:54:00Z,66.91,33.62
2025-10-25T15:55:00Z,61.85,42.95
2025-10-25T15:56:00Z,54.68,44.77
2025-10-25T15:57:00Z,52.05,49.97
2025-10-25T15:58:00Z,50.88,50.25
2025-10-25T15:59:00Z,49.20,52.68
2025-10-25T16:00:00Z,39.49,59.45
2025-10-25T16:01:00Z,43.96,59.19
2025-10-25T16:02:00Z,45.39,53.98
2025-10-25T16:03:00Z,48.33,55.90
2025-10-25T16:04:00Z,48.55,51.39
2025-10-25T16:05:00Z,47.71,53.93
2025-10-25T16:06:00Z,45.01,54.51
2025-10-25T16:07:00Z,40.84,56.57
2025-10-25T16:08:00Z,50.00,52.03
2025-10-25T16:09:00Z,41.53,55.41
2025-10-25T16:10:00Z,45.56,56.48
2025-10-25T16:11:00Z,38.34,57.30
2025-10-25T16:12:00Z,35.55,62.14
2025-10-25T16:13:00Z,40.79,56.73
2025-10-25T16:14:00Z,48.00,52.39
2025-10-25T16:15:00Z,46.92,56.56
2025-10-25T16:16:00Z,47.41,52.03
2025-10-25T16:17:00Z,47.98,44.84
2025-10-25T16:18:00Z,46.01,52.62
2025-10-25T16:19:00Z,48.69,51.70
2025-10-25T16:20:00Z,48.98,48.26
2025-10-25T16:21:00Z,52.50,45.61
2025-10-25T16:22:00Z,48.82,52.43
2025-10-25T16:23:00Z,46.38,55.65
2025-10-25T16:24:00Z,47.20,31.68
2025-10-25T16:25:00Z,56.08,50.70
2025-10-25T16:26:00Z,52.26,46.73
2025-10-25T16:27:00Z,57.35,44.11
2025-10-25T16:28:00Z,61.66,42.72
2025-10-25T16:29:00Z,78.21,20.60
2025-10-25T16:30:00Z,78.88,21.90
2025-10-25T16:31:00Z,77.47,23.17
2025-10-25T16:32:00Z,77.47,23.89
2025-10-25T16:33:00Z,76.16,25.36
2025-10-25T16:34:00Z,74.64,25.92
2025-10-25T16:35:00Z,74.78,26.00
2025-10-25T16:36:00Z,76.38,24.00
2025-10-25T16:37:00Z,78.64,22.14
2025-10-25T16:38:00Z,82.28,16.77
2025-10-25T16:39:00Z,88.47,10.72
2025-10-25T16:40:00Z,94.86,3.77
2025-10-25T16:41:00Z,94.89,5.89
2025-10-25T16:42:00Z,93.83,5.83
2025-10-25T16:43:00Z,95.10,5.62
2025-10-25T16:44:00Z,94.12,5.79
2025-10-25T16:45:00Z,94.37,5.21
2025-10-25T16:46:00Z,95.31,4.91
2025-10-25T16:47:00Z,97.55,3.32
2025-10-25T16:48:00Z,99.00,1.00
2025-10-25T16:49:00Z,99.00,1.00
2025-10-25T16:50:00Z,99.00,1.00
2025-10-25T16:51:00Z,99.00,1.00
2025-10-25T16:52:00Z,99.00,1.00
