# event_ticker=KXATPCHALLENGERMATCH-26MAY29SMIZIN
# final_score=6-4 7-6(4)
# score_resolution=6-4 7-6
# match_winner=Colton Smith
# fav_player=Colton Smith
# dog_player=Tyler Zink
# kalshi_date=2026-05-29
timestamp,Colton Smith,Tyler Zink
2026-05-30T13:20:00Z,92.00,9.20
2026-05-30T13:21:00Z,92.00,10.00
2026-05-30T13:22:00Z,92.00,10.00
2026-05-30T13:23:00Z,90.00,10.00
2026-05-30T13:24:00Z,90.00,10.00
2026-05-30T13:25:00Z,92.00,10.00
2026-05-30T13:26:00Z,91.75,8.46
2026-05-30T13:27:00Z,90.00,10.00
2026-05-30T13:28:00Z,90.21,10.00
2026-05-30T13:29:00Z,90.00,10.00
2026-05-30T13:30:00Z,92.00,8.00
2026-05-30T13:31:00Z,92.00,10.00
2026-05-30T13:32:00Z,90.53,8.95
2026-05-30T13:33:00Z,90.00,10.00
2026-05-30T13:34:00Z,90.00,8.16
2026-05-30T13:35:00Z,92.00,8.49
2026-05-30T13:36:00Z,91.00,10.00
2026-05-30T13:37:00Z,92.00,10.00
2026-05-30T13:38:00Z,92.00,10.00
2026-05-30T13:39:00Z,92.00,10.00
2026-05-30T13:40:00Z,90.63,10.00
2026-05-30T13:41:00Z,90.00,10.00
2026-05-30T13:42:00Z,92.00,8.00
2026-05-30T13:43:00Z,92.00,10.00
2026-05-30T13:44:00Z,92.00,8.00
2026-05-30T13:45:00Z,90.00,8.00
2026-05-30T13:46:00Z,90.74,10.00
2026-05-30T13:47:00Z,92.00,10.00
2026-05-30T13:48:00Z,92.00,10.00
2026-05-30T13:49:00Z,92.00,8.00
2026-05-30T13:50:00Z,92.00,8.04
2026-05-30T13:51:00Z,92.00,8.04
2026-05-30T13:52:00Z,90.98,10.00
2026-05-30T13:53:00Z,92.00,10.00
2026-05-30T13:54:00Z,92.00,8.00
2026-05-30T13:55:00Z,92.00,10.00
2026-05-30T13:56:00Z,90.00,10.00
2026-05-30T13:57:00Z,90.00,8.31
2026-05-30T13:58:00Z,90.00,8.31
2026-05-30T13:59:00Z,92.00,9.00
2026-05-30T14:00:00Z,90.00,9.00
2026-05-30T14:01:00Z,92.00,9.00
2026-05-30T14:02:00Z,92.00,9.00
2026-05-30T14:03:00Z,92.00,9.00
2026-05-30T14:04:00Z,92.00,9.00
2026-05-30T14:05:00Z,90.27,9.00
2026-05-30T14:07:00Z,91.42,8.88
2026-05-30T14:08:00Z,90.00,9.00
2026-05-30T14:09:00Z,90.00,9.00
2026-05-30T14:10:00Z,92.12,8.22
2026-05-30T14:11:00Z,91.65,8.07
2026-05-30T14:12:00Z,91.46,8.07
2026-05-30T14:13:00Z,92.00,9.58
2026-05-30T14:14:00Z,91.00,10.00
2026-05-30T14:15:00Z,91.00,9.00
2026-05-30T14:16:00Z,92.00,9.00
2026-05-30T14:17:00Z,91.15,8.58
2026-05-30T14:18:00Z,92.00,8.58
2026-05-30T14:19:00Z,91.00,8.58
2026-05-30T14:20:00Z,91.00,9.00
2026-05-30T14:21:00Z,91.32,9.00
2026-05-30T14:22:00Z,91.00,8.00
2026-05-30T14:23:00Z,91.02,8.07
2026-05-30T14:24:00Z,91.14,9.00
2026-05-30T14:25:00Z,91.14,8.00
2026-05-30T14:28:00Z,92.00,9.00
2026-05-30T14:29:00Z,92.00,9.00
2026-05-30T14:30:00Z,92.00,8.00
2026-05-30T14:31:00Z,91.00,8.00
2026-05-30T14:32:00Z,92.00,9.00
2026-05-30T14:33:00Z,92.00,9.00
2026-05-30T14:34:00Z,92.00,8.75
2026-05-30T14:35:00Z,92.00,8.52
2026-05-30T14:36:00Z,92.00,9.00
2026-05-30T14:37:00Z,91.00,8.00
2026-05-30T14:38:00Z,91.81,8.00
2026-05-30T14:39:00Z,91.00,9.00
2026-05-30T14:40:00Z,92.00,8.00
2026-05-30T14:41:00Z,91.85,8.00
2026-05-30T14:42:00Z,91.36,9.00
2026-05-30T14:43:00Z,91.00,8.31
2026-05-30T14:44:00Z,92.00,8.00
2026-05-30T14:45:00Z,92.00,8.00
2026-05-30T14:46:00Z,92.00,8.10
2026-05-30T14:47:00Z,92.00,9.00
2026-05-30T14:48:00Z,92.00,9.00
2026-05-30T14:49:00Z,92.00,9.00
2026-05-30T14:50:00Z,91.00,9.00
2026-05-30T14:51:00Z,91.23,8.68
2026-05-30T14:52:00Z,92.00,9.00
2026-05-30T14:53:00Z,91.00,8.65
2026-05-30T14:54:00Z,92.00,8.94
2026-05-30T14:55:00Z,92.00,9.00
2026-05-30T14:56:00Z,91.92,9.00
2026-05-30T14:57:00Z,91.80,9.00
2026-05-30T14:58:00Z,91.66,8.81
2026-05-30T14:59:00Z,92.00,9.00
2026-05-30T15:01:00Z,91.01,9.00
2026-05-30T15:02:00Z,91.09,8.17
2026-05-30T15:03:00Z,91.09,9.00
2026-05-30T15:04:00Z,91.96,8.60
2026-05-30T15:05:00Z,92.00,8.18
2026-05-30T15:06:00Z,91.07,9.00
2026-05-30T15:07:00Z,91.91,9.00
2026-05-30T15:08:00Z,91.94,8.49
2026-05-30T15:09:00Z,92.00,9.00
2026-05-30T15:10:00Z,92.00,9.00
2026-05-30T15:11:00Z,91.17,9.00
2026-05-30T15:12:00Z,92.00,9.00
2026-05-30T15:13:00Z,91.85,8.69
2026-05-30T15:14:00Z,91.68,8.93
2026-05-30T15:15:00Z,91.86,9.00
2026-05-30T15:16:00Z,91.15,8.94
2026-05-30T15:17:00Z,92.00,9.00
2026-05-30T15:18:00Z,91.25,9.00
2026-05-30T15:19:00Z,92.00,8.50
2026-05-30T15:20:00Z,91.91,8.95
2026-05-30T15:21:00Z,91.63,8.42
2026-05-30T15:22:00Z,91.99,8.99
2026-05-30T15:23:00Z,91.00,9.00
2026-05-30T15:24:00Z,91.76,9.00
2026-05-30T15:25:00Z,92.00,9.00
2026-05-30T15:26:00Z,92.00,8.00
2026-05-30T15:27:00Z,91.01,8.87
2026-05-30T15:28:00Z,92.00,8.06
2026-05-30T15:29:00Z,91.70,7.98
2026-05-30T15:30:00Z,91.70,9.00
2026-05-30T15:31:00Z,91.00,9.00
2026-05-30T15:32:00Z,91.77,8.93
2026-05-30T15:33:00Z,92.00,7.69
2026-05-30T15:35:00Z,91.90,9.00
2026-05-30T15:36:00Z,92.00,8.89
2026-05-30T15:37:00Z,91.46,8.50
2026-05-30T15:38:00Z,92.00,9.00
2026-05-30T15:39:00Z,91.48,9.00
2026-05-30T15:40:00Z,91.13,7.00
2026-05-30T15:41:00Z,91.77,7.95
2026-05-30T15:42:00Z,91.08,7.00
2026-05-30T15:43:00Z,92.83,8.00
2026-05-30T15:44:00Z,91.08,8.00
2026-05-30T15:45:00Z,93.00,8.00
2026-05-30T15:46:00Z,92.12,8.00
2026-05-30T15:47:00Z,92.12,8.00
2026-05-30T15:48:00Z,93.00,8.00
2026-05-30T15:49:00Z,92.58,8.00
2026-05-30T15:50:00Z,92.22,8.00
2026-05-30T15:51:00Z,92.03,8.00
2026-05-30T15:52:00Z,94.00,7.36
2026-05-30T15:53:00Z,92.00,7.36
2026-05-30T15:54:00Z,93.83,8.00
2026-05-30T15:55:00Z,95.11,7.98
2026-05-30T15:56:00Z,92.00,7.80
2026-05-30T15:57:00Z,95.00,8.00
2026-05-30T15:58:00Z,93.02,8.00
2026-05-30T15:59:00Z,95.00,8.00
2026-05-30T16:00:00Z,92.39,8.00
2026-05-30T16:01:00Z,92.39,7.92
2026-05-30T16:02:00Z,92.00,8.00
2026-05-30T16:03:00Z,92.06,7.92
2026-05-30T16:04:00Z,95.00,8.00
2026-05-30T16:05:00Z,92.49,8.00
2026-05-30T16:07:00Z,92.00,5.00
2026-05-30T16:08:00Z,92.00,5.14
2026-05-30T16:09:00Z,92.00,6.86
2026-05-30T16:10:00Z,90.45,10.61
2026-05-30T16:11:00Z,89.48,14.19
2026-05-30T16:12:00Z,87.94,12.49
2026-05-30T16:13:00Z,86.01,14.41
2026-05-30T16:14:00Z,88.03,12.37
2026-05-30T16:15:00Z,91.00,9.17
2026-05-30T16:16:00Z,92.99,7.19
2026-05-30T16:17:00Z,93.29,9.85
2026-05-30T16:18:00Z,91.79,7.73
2026-05-30T16:19:00Z,89.90,11.26
2026-05-30T16:20:00Z,88.73,11.83
2026-05-30T16:21:00Z,84.01,16.00
2026-05-30T16:22:00Z,86.13,13.29
2026-05-30T16:23:00Z,89.97,10.30
2026-05-30T16:24:00Z,90.44,11.02
2026-05-30T16:25:00Z,91.00,10.00
2026-05-30T16:26:00Z,89.21,9.77
2026-05-30T16:27:00Z,88.60,11.36
2026-05-30T16:28:00Z,87.31,12.35
2026-05-30T16:29:00Z,87.63,13.64
2026-05-30T16:30:00Z,87.57,12.59
2026-05-30T16:31:00Z,88.83,11.61
2026-05-30T16:32:00Z,95.45,4.69
2026-05-30T16:33:00Z,95.36,4.36
2026-05-30T16:34:00Z,92.69,6.10
2026-05-30T16:35:00Z,92.55,8.49
2026-05-30T16:36:00Z,95.04,8.30
2026-05-30T16:37:00Z,93.62,6.77
2026-05-30T16:38:00Z,96.02,5.12
2026-05-30T16:39:00Z,98.31,1.99
2026-05-30T16:40:00Z,99.00,1.00
2026-05-30T16:41:00Z,99.00,1.00
2026-05-30T16:42:00Z,99.00,1.00
