# event_ticker=KXATPMATCH-26MAY21POPRUU
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Casper Ruud
# fav_player=Alexei Popyrin
# dog_player=Casper Ruud
# kalshi_date=2026-05-21
timestamp,Alexei Popyrin,Casper Ruud
2026-05-21T11:32:00Z,27.00,75.00
2026-05-21T11:34:00Z,27.00,75.00
2026-05-21T11:36:00Z,27.00,75.00
2026-05-21T11:37:00Z,27.00,75.00
2026-05-21T11:38:00Z,27.00,75.00
2026-05-21T11:41:00Z,26.00,75.00
2026-05-21T11:42:00Z,26.00,75.00
2026-05-21T11:43:00Z,26.00,75.00
2026-05-21T11:44:00Z,26.00,75.00
2026-05-21T11:45:00Z,26.00,75.00
2026-05-21T11:46:00Z,26.00,74.60
2026-05-21T11:47:00Z,26.00,75.00
2026-05-21T11:48:00Z,26.00,75.00
2026-05-21T11:50:00Z,26.00,75.00
2026-05-21T11:51:00Z,26.00,75.00
2026-05-21T11:54:00Z,26.00,75.00
2026-05-21T11:55:00Z,26.00,75.00
2026-05-21T11:56:00Z,26.00,75.00
2026-05-21T11:59:00Z,26.00,75.00
2026-05-21T12:00:00Z,26.00,75.00
2026-05-21T12:02:00Z,26.00,75.00
2026-05-21T12:05:00Z,26.00,75.00
2026-05-21T12:06:00Z,26.00,75.00
2026-05-21T12:07:00Z,26.00,75.00
2026-05-21T12:08:00Z,25.00,75.00
2026-05-21T12:09:00Z,25.84,75.00
2026-05-21T12:10:00Z,25.05,75.00
2026-05-21T12:11:00Z,25.12,75.00
2026-05-21T12:12:00Z,25.00,75.00
2026-05-21T12:13:00Z,26.00,75.00
2026-05-21T12:14:00Z,26.00,75.00
2026-05-21T12:15:00Z,26.89,75.00
2026-05-21T12:16:00Z,26.00,75.00
2026-05-21T12:17:00Z,26.75,75.00
2026-05-21T12:18:00Z,26.75,75.00
2026-05-21T12:19:00Z,26.00,75.00
2026-05-21T12:21:00Z,26.00,74.01
2026-05-21T12:22:00Z,26.00,74.00
2026-05-21T12:23:00Z,26.00,74.00
2026-05-21T12:24:00Z,26.00,75.00
2026-05-21T12:25:00Z,26.00,75.00
2026-05-21T12:26:00Z,26.00,75.00
2026-05-21T12:27:00Z,26.00,75.00
2026-05-21T12:28:00Z,26.00,75.00
2026-05-21T12:29:00Z,26.00,75.00
2026-05-21T12:30:00Z,26.00,75.00
2026-05-21T12:31:00Z,26.00,73.81
2026-05-21T12:32:00Z,25.00,75.00
2026-05-21T12:33:00Z,25.00,75.00
2026-05-21T12:34:00Z,25.00,75.00
2026-05-21T12:35:00Z,25.00,75.00
2026-05-21T12:36:00Z,25.00,75.00
2026-05-21T12:38:00Z,25.00,75.00
2026-05-21T12:39:00Z,26.00,75.00
2026-05-21T12:40:00Z,26.00,75.00
2026-05-21T12:41:00Z,26.00,75.00
2026-05-21T12:42:00Z,24.98,75.00
2026-05-21T12:43:00Z,26.00,75.00
2026-05-21T12:45:00Z,26.00,75.00
2026-05-21T12:46:00Z,26.00,75.00
2026-05-21T12:47:00Z,26.00,75.00
2026-05-21T12:49:00Z,26.00,75.00
2026-05-21T12:50:00Z,26.00,75.00
2026-05-21T12:52:00Z,26.00,75.00
2026-05-21T12:53:00Z,25.00,75.00
2026-05-21T12:54:00Z,25.00,75.00
2026-05-21T12:55:00Z,25.00,75.00
2026-05-21T12:56:00Z,25.03,75.00
2026-05-21T12:57:00Z,24.94,75.35
2026-05-21T12:58:00Z,26.00,75.00
2026-05-21T12:59:00Z,26.00,75.12
2026-05-21T13:00:00Z,26.00,75.99
2026-05-21T13:01:00Z,26.00,75.08
2026-05-21T13:02:00Z,26.00,75.82
2026-05-21T13:03:00Z,25.96,76.00
2026-05-21T13:04:00Z,25.24,76.01
2026-05-21T13:05:00Z,26.00,76.02
2026-05-21T13:06:00Z,25.90,75.91
2026-05-21T13:07:00Z,25.90,76.63
2026-05-21T13:08:00Z,27.36,74.59
2026-05-21T13:09:00Z,27.62,74.56
2026-05-21T13:10:00Z,25.76,75.93
2026-05-21T13:11:00Z,25.05,75.99
2026-05-21T13:12:00Z,25.38,75.85
2026-05-21T13:13:00Z,24.56,79.80
2026-05-21T13:14:00Z,18.66,83.74
2026-05-21T13:15:00Z,12.79,87.91
2026-05-21T13:16:00Z,12.00,88.77
2026-05-21T13:17:00Z,11.29,89.24
2026-05-21T13:18:00Z,9.86,90.98
2026-05-21T13:19:00Z,10.17,90.99
2026-05-21T13:20:00Z,11.00,90.00
2026-05-21T13:21:00Z,11.94,88.63
2026-05-21T13:22:00Z,12.00,89.73
2026-05-21T13:23:00Z,11.17,89.99
2026-05-21T13:24:00Z,10.95,90.22
2026-05-21T13:25:00Z,11.16,89.45
2026-05-21T13:26:00Z,11.00,89.80
2026-05-21T13:27:00Z,11.52,89.60
2026-05-21T13:28:00Z,11.83,89.14
2026-05-21T13:29:00Z,11.00,89.62
2026-05-21T13:30:00Z,11.80,89.35
2026-05-21T13:31:00Z,10.57,89.38
2026-05-21T13:32:00Z,10.82,90.90
2026-05-21T13:33:00Z,10.98,89.49
2026-05-21T13:34:00Z,11.00,90.00
2026-05-21T13:35:00Z,10.99,89.90
2026-05-21T13:36:00Z,10.71,90.84
2026-05-21T13:37:00Z,9.93,89.18
2026-05-21T13:38:00Z,9.44,91.83
2026-05-21T13:39:00Z,9.95,91.00
2026-05-21T13:40:00Z,9.98,90.24
2026-05-21T13:41:00Z,7.67,91.34
2026-05-21T13:42:00Z,7.24,93.55
2026-05-21T13:43:00Z,3.69,96.46
2026-05-21T13:44:00Z,3.16,97.05
2026-05-21T13:45:00Z,4.15,96.33
2026-05-21T13:46:00Z,4.63,96.58
2026-05-21T13:47:00Z,3.14,97.00
2026-05-21T13:48:00Z,2.70,98.11
2026-05-21T13:49:00Z,2.13,97.23
2026-05-21T13:50:00Z,3.00,97.60
2026-05-21T13:51:00Z,3.00,97.03
2026-05-21T13:52:00Z,3.00,97.94
2026-05-21T13:53:00Z,2.20,98.05
2026-05-21T13:54:00Z,2.36,98.06
2026-05-21T13:55:00Z,2.81,97.90
2026-05-21T13:56:00Z,1.92,98.06
2026-05-21T13:57:00Z,2.41,97.99
2026-05-21T13:58:00Z,2.99,97.79
2026-05-21T13:59:00Z,2.97,97.01
2026-05-21T14:00:00Z,3.65,96.94
2026-05-21T14:01:00Z,2.16,98.01
2026-05-21T14:02:00Z,1.34,98.15
2026-05-21T14:03:00Z,1.69,98.06
2026-05-21T14:04:00Z,1.10,98.99
2026-05-21T14:05:00Z,1.03,99.00
2026-05-21T14:06:00Z,1.63,98.95
2026-05-21T14:07:00Z,1.83,98.92
2026-05-21T14:08:00Z,1.01,98.98
2026-05-21T14:09:00Z,1.79,98.84
2026-05-21T14:10:00Z,1.86,98.18
2026-05-21T14:11:00Z,1.90,98.82
2026-05-21T14:12:00Z,1.69,98.80
2026-05-21T14:13:00Z,1.89,98.04
2026-05-21T14:14:00Z,1.91,98.41
2026-05-21T14:15:00Z,1.00,98.99
2026-05-21T14:16:00Z,1.02,98.99
2026-05-21T14:17:00Z,1.00,98.85
2026-05-21T14:18:00Z,1.00,99.00
2026-05-21T14:19:00Z,1.00,99.00
2026-05-21T14:20:00Z,1.00,99.00
2026-05-21T14:21:00Z,1.00,99.00
2026-05-21T14:22:00Z,1.00,99.00
2026-05-21T14:24:00Z,1.00,99.00
