# event_ticker=KXATPMATCH-26MAY06DEJBOR
# final_score=6-3 6-0
# score_resolution=3-6 0-6
# match_winner=Nuno Borges
# fav_player=Jesper De Jong
# dog_player=Nuno Borges
# kalshi_date=2026-05-06
timestamp,Jesper De Jong,Nuno Borges
2026-05-06T13:20:00Z,44.00,57.00
2026-05-06T13:26:00Z,44.00,57.00
2026-05-06T13:27:00Z,44.00,57.00
2026-05-06T13:30:00Z,44.00,57.00
2026-05-06T13:31:00Z,44.00,57.00
2026-05-06T13:34:00Z,44.00,57.00
2026-05-06T13:36:00Z,44.00,57.00
2026-05-06T13:37:00Z,44.00,57.00
2026-05-06T13:39:00Z,44.00,57.00
2026-05-06T13:41:00Z,44.00,57.00
2026-05-06T13:42:00Z,44.00,57.00
2026-05-06T13:46:00Z,44.00,57.00
2026-05-06T13:47:00Z,44.00,57.00
2026-05-06T13:50:00Z,44.00,57.00
2026-05-06T13:51:00Z,44.00,57.00
2026-05-06T13:54:00Z,44.00,57.00
2026-05-06T13:55:00Z,44.00,57.00
2026-05-06T13:56:00Z,44.00,57.00
2026-05-06T13:58:00Z,44.00,57.00
2026-05-06T13:59:00Z,44.00,57.00
2026-05-06T14:00:00Z,44.00,57.00
2026-05-06T14:01:00Z,44.00,57.00
2026-05-06T14:02:00Z,44.00,57.00
2026-05-06T14:03:00Z,44.00,57.00
2026-05-06T14:04:00Z,44.00,57.00
2026-05-06T14:05:00Z,44.00,57.00
2026-05-06T14:06:00Z,44.00,57.00
2026-05-06T14:07:00Z,44.00,57.00
2026-05-06T14:08:00Z,44.00,57.00
2026-05-06T14:11:00Z,44.00,57.00
2026-05-06T14:12:00Z,44.00,57.00
2026-05-06T14:13:00Z,44.00,57.00
2026-05-06T14:14:00Z,44.00,57.00
2026-05-06T14:15:00Z,43.00,57.00
2026-05-06T14:17:00Z,43.00,57.00
2026-05-06T14:18:00Z,44.00,57.00
2026-05-06T14:20:00Z,44.00,57.00
2026-05-06T14:21:00Z,44.00,57.00
2026-05-06T14:23:00Z,44.00,57.00
2026-05-06T14:24:00Z,44.00,57.00
2026-05-06T14:25:00Z,44.00,57.00
2026-05-06T14:27:00Z,44.00,57.00
2026-05-06T14:29:00Z,44.00,57.00
2026-05-06T14:30:00Z,44.00,57.00
2026-05-06T14:31:00Z,44.00,57.00
2026-05-06T14:32:00Z,44.00,57.00
2026-05-06T14:33:00Z,44.00,57.00
2026-05-06T14:35:00Z,44.00,57.00
2026-05-06T14:36:00Z,44.00,57.00
2026-05-06T14:37:00Z,44.00,57.00
2026-05-06T14:38:00Z,44.00,57.00
2026-05-06T14:40:00Z,45.00,56.00
2026-05-06T14:41:00Z,46.00,56.00
2026-05-06T14:42:00Z,46.00,55.00
2026-05-06T14:43:00Z,46.00,55.00
2026-05-06T14:44:00Z,46.00,55.00
2026-05-06T14:45:00Z,46.00,55.00
2026-05-06T14:46:00Z,46.00,55.00
2026-05-06T14:48:00Z,45.99,55.00
2026-05-06T14:49:00Z,46.00,54.00
2026-05-06T14:50:00Z,46.00,55.00
2026-05-06T14:51:00Z,46.00,55.00
2026-05-06T14:52:00Z,46.00,55.00
2026-05-06T14:53:00Z,46.00,55.00
2026-05-06T14:54:00Z,46.00,55.00
2026-05-06T14:55:00Z,46.00,55.00
2026-05-06T14:56:00Z,46.00,55.00
2026-05-06T14:57:00Z,46.00,56.00
2026-05-06T14:58:00Z,46.00,55.00
2026-05-06T14:59:00Z,45.00,54.50
2026-05-06T15:00:00Z,45.00,55.00
2026-05-06T15:01:00Z,45.00,55.02
2026-05-06T15:02:00Z,46.60,55.64
2026-05-06T15:03:00Z,46.00,56.00
2026-05-06T15:04:00Z,43.37,55.63
2026-05-06T15:05:00Z,44.88,56.66
2026-05-06T15:06:00Z,45.05,55.54
2026-05-06T15:07:00Z,48.00,52.08
2026-05-06T15:08:00Z,48.00,52.00
2026-05-06T15:09:00Z,51.53,50.03
2026-05-06T15:10:00Z,51.53,51.53
2026-05-06T15:11:00Z,47.00,53.71
2026-05-06T15:12:00Z,47.67,54.90
2026-05-06T15:13:00Z,42.16,59.81
2026-05-06T15:14:00Z,41.32,57.53
2026-05-06T15:15:00Z,48.98,52.67
2026-05-06T15:16:00Z,49.61,51.00
2026-05-06T15:17:00Z,49.95,51.00
2026-05-06T15:18:00Z,49.61,51.00
2026-05-06T15:19:00Z,50.72,51.76
2026-05-06T15:20:00Z,50.92,52.88
2026-05-06T15:21:00Z,49.00,54.03
2026-05-06T15:22:00Z,44.14,56.87
2026-05-06T15:23:00Z,45.31,55.67
2026-05-06T15:24:00Z,45.61,54.63
2026-05-06T15:25:00Z,47.83,52.71
2026-05-06T15:26:00Z,49.00,52.00
2026-05-06T15:27:00Z,47.00,54.99
2026-05-06T15:28:00Z,46.51,55.53
2026-05-06T15:29:00Z,44.51,55.70
2026-05-06T15:30:00Z,44.51,54.04
2026-05-06T15:31:00Z,42.42,59.14
2026-05-06T15:32:00Z,35.76,64.01
2026-05-06T15:33:00Z,35.17,65.16
2026-05-06T15:34:00Z,27.23,72.49
2026-05-06T15:35:00Z,27.72,72.86
2026-05-06T15:36:00Z,24.55,75.16
2026-05-06T15:37:00Z,22.12,78.00
2026-05-06T15:38:00Z,21.90,78.56
2026-05-06T15:39:00Z,19.99,80.62
2026-05-06T15:40:00Z,17.75,82.79
2026-05-06T15:41:00Z,18.00,82.47
2026-05-06T15:42:00Z,16.97,83.85
2026-05-06T15:43:00Z,16.98,84.00
2026-05-06T15:44:00Z,15.42,85.35
2026-05-06T15:45:00Z,15.49,84.22
2026-05-06T15:46:00Z,20.91,79.38
2026-05-06T15:47:00Z,15.03,84.26
2026-05-06T15:48:00Z,13.41,86.07
2026-05-06T15:49:00Z,12.54,87.69
2026-05-06T15:50:00Z,11.94,87.66
2026-05-06T15:51:00Z,7.64,92.95
2026-05-06T15:52:00Z,3.65,95.98
2026-05-06T15:53:00Z,3.90,96.31
2026-05-06T15:54:00Z,4.00,96.03
2026-05-06T15:55:00Z,2.44,96.24
2026-05-06T15:56:00Z,1.02,98.90
2026-05-06T15:57:00Z,1.00,99.00
2026-05-06T15:58:00Z,1.52,98.35
2026-05-06T15:59:00Z,1.52,99.00
2026-05-06T16:00:00Z,1.00,99.00
2026-05-06T16:01:00Z,1.00,99.00
2026-05-06T16:02:00Z,1.00,99.00
2026-05-06T16:03:00Z,1.00,99.00
2026-05-06T16:04:00Z,1.00,99.00
2026-05-06T16:05:00Z,1.00,99.00
2026-05-06T16:06:00Z,1.00,99.00
2026-05-06T16:07:00Z,1.00,99.00
2026-05-06T16:08:00Z,1.00,99.00
2026-05-06T16:11:00Z,1.00,99.00
2026-05-06T16:13:00Z,1.00,99.00
