# event_ticker=KXATPMATCH-26APR04NAVVAN
# final_score=5-7 7-6(3) 7-5
# score_resolution=7-5 6-7 5-7
# match_winner=Mariano Navone
# fav_player=Botic Van de Zandschulp
# dog_player=Mariano Navone
# kalshi_date=2026-04-04
timestamp,Botic Van de Zandschulp,Mariano Navone
2026-04-04T07:14:00Z,40.00,62.00
2026-04-04T07:15:00Z,40.00,60.00
2026-04-04T07:20:00Z,40.00,62.00
2026-04-04T07:21:00Z,40.00,62.00
2026-04-04T07:22:00Z,40.00,62.00
2026-04-04T07:23:00Z,40.00,62.00
2026-04-04T07:26:00Z,40.00,62.00
2026-04-04T07:27:00Z,40.00,62.00
2026-04-04T07:29:00Z,40.00,62.00
2026-04-04T07:33:00Z,40.00,62.00
2026-04-04T07:34:00Z,40.00,62.00
2026-04-04T07:35:00Z,40.00,62.00
2026-04-04T07:37:00Z,40.00,62.00
2026-04-04T07:41:00Z,40.00,62.00
2026-04-04T07:54:00Z,40.00,62.00
2026-04-04T07:56:00Z,40.00,62.00
2026-04-04T08:01:00Z,40.00,62.00
2026-04-04T08:12:00Z,40.00,62.00
2026-04-04T08:13:00Z,40.00,62.00
2026-04-04T08:17:00Z,40.00,62.00
2026-04-04T08:19:00Z,40.00,62.00
2026-04-04T08:20:00Z,40.00,62.00
2026-04-04T08:34:00Z,38.87,62.00
2026-04-04T08:35:00Z,39.00,62.00
2026-04-04T08:45:00Z,39.00,62.00
2026-04-04T08:48:00Z,39.00,62.00
2026-04-04T08:51:00Z,39.00,62.00
2026-04-04T08:53:00Z,39.00,62.00
2026-04-04T08:55:00Z,39.00,62.00
2026-04-04T09:02:00Z,39.00,62.00
2026-04-04T09:10:00Z,39.00,62.00
2026-04-04T09:13:00Z,39.00,62.00
2026-04-04T09:15:00Z,38.00,62.00
2026-04-04T09:16:00Z,38.00,62.00
2026-04-04T09:21:00Z,38.00,62.00
2026-04-04T09:26:00Z,38.00,62.00
2026-04-04T09:27:00Z,38.00,62.00
2026-04-04T09:30:00Z,38.00,62.00
2026-04-04T09:40:00Z,39.00,62.00
2026-04-04T09:41:00Z,39.00,62.00
2026-04-04T09:43:00Z,39.00,62.00
2026-04-04T09:45:00Z,39.00,62.00
2026-04-04T09:48:00Z,39.00,62.00
2026-04-04T09:51:00Z,39.00,62.00
2026-04-04T09:52:00Z,39.00,62.00
2026-04-04T09:54:00Z,39.00,62.00
2026-04-04T09:55:00Z,40.00,62.00
2026-04-04T09:58:00Z,40.00,62.00
2026-04-04T09:59:00Z,40.00,62.00
2026-04-04T10:03:00Z,40.00,62.00
2026-04-04T10:04:00Z,40.00,62.00
2026-04-04T10:05:00Z,40.00,61.00
2026-04-04T10:06:00Z,39.48,62.00
2026-04-04T10:07:00Z,39.48,62.00
2026-04-04T10:08:00Z,39.00,63.00
2026-04-04T10:09:00Z,40.00,63.00
2026-04-04T10:10:00Z,44.00,60.00
2026-04-04T10:11:00Z,46.88,60.00
2026-04-04T10:12:00Z,45.49,54.22
2026-04-04T10:13:00Z,45.49,57.75
2026-04-04T10:14:00Z,45.39,57.89
2026-04-04T10:15:00Z,47.08,53.05
2026-04-04T10:16:00Z,52.88,51.00
2026-04-04T10:17:00Z,55.64,47.26
2026-04-04T10:18:00Z,57.23,42.34
2026-04-04T10:19:00Z,54.10,47.00
2026-04-04T10:20:00Z,55.80,48.32
2026-04-04T10:21:00Z,58.71,43.00
2026-04-04T10:22:00Z,61.33,41.00
2026-04-04T10:23:00Z,64.00,38.11
2026-04-04T10:24:00Z,63.78,37.77
2026-04-04T10:25:00Z,66.00,35.06
2026-04-04T10:26:00Z,66.00,38.04
2026-04-04T10:27:00Z,65.76,38.23
2026-04-04T10:28:00Z,66.27,38.95
2026-04-04T10:29:00Z,60.21,41.98
2026-04-04T10:30:00Z,56.26,47.62
2026-04-04T10:31:00Z,51.31,49.45
2026-04-04T10:32:00Z,55.00,47.85
2026-04-04T10:33:00Z,47.00,53.82
2026-04-04T10:34:00Z,48.00,53.91
2026-04-04T10:35:00Z,48.35,52.97
2026-04-04T10:36:00Z,55.88,46.99
2026-04-04T10:37:00Z,57.81,44.57
2026-04-04T10:38:00Z,61.82,40.66
2026-04-04T10:39:00Z,64.23,36.32
2026-04-04T10:40:00Z,62.14,38.87
2026-04-04T10:41:00Z,58.56,41.55
2026-04-04T10:42:00Z,63.98,36.56
2026-04-04T10:43:00Z,67.00,34.00
2026-04-04T10:44:00Z,66.64,34.00
2026-04-04T10:45:00Z,69.68,31.37
2026-04-04T10:46:00Z,69.51,33.93
2026-04-04T10:47:00Z,66.29,37.00
2026-04-04T10:48:00Z,66.00,36.74
2026-04-04T10:49:00Z,60.19,38.00
2026-04-04T10:50:00Z,59.73,40.00
2026-04-04T10:51:00Z,54.70,46.68
2026-04-04T10:52:00Z,49.61,51.35
2026-04-04T10:53:00Z,49.59,51.24
2026-04-04T10:54:00Z,50.00,48.26
2026-04-04T10:55:00Z,58.36,41.46
2026-04-04T10:56:00Z,49.15,52.47
2026-04-04T10:57:00Z,46.42,51.80
2026-04-04T10:58:00Z,43.58,58.17
2026-04-04T10:59:00Z,37.51,62.96
2026-04-04T11:00:00Z,41.11,61.17
2026-04-04T11:01:00Z,42.93,55.81
2026-04-04T11:02:00Z,46.21,55.07
2026-04-04T11:03:00Z,48.61,51.84
2026-04-04T11:04:00Z,49.65,51.15
2026-04-04T11:05:00Z,53.61,47.83
2026-04-04T11:06:00Z,55.13,45.73
2026-04-04T11:07:00Z,68.09,32.91
2026-04-04T11:08:00Z,68.76,31.95
2026-04-04T11:09:00Z,67.61,32.02
2026-04-04T11:10:00Z,66.81,36.90
2026-04-04T11:11:00Z,69.90,34.19
2026-04-04T11:12:00Z,68.84,34.59
2026-04-04T11:13:00Z,72.06,28.83
2026-04-04T11:14:00Z,74.10,26.00
2026-04-04T11:15:00Z,74.08,27.52
2026-04-04T11:16:00Z,71.84,30.97
2026-04-04T11:17:00Z,70.60,33.23
2026-04-04T11:18:00Z,67.45,36.97
2026-04-04T11:19:00Z,65.46,36.16
2026-04-04T11:20:00Z,63.32,37.59
2026-04-04T11:21:00Z,69.03,34.48
2026-04-04T11:22:00Z,72.37,28.29
2026-04-04T11:23:00Z,72.92,28.57
2026-04-04T11:24:00Z,72.87,29.24
2026-04-04T11:25:00Z,69.42,31.20
2026-04-04T11:26:00Z,65.07,35.91
2026-04-04T11:27:00Z,64.64,34.17
2026-04-04T11:28:00Z,73.28,31.21
2026-04-04T11:29:00Z,73.84,27.98
2026-04-04T11:30:00Z,74.94,27.00
2026-04-04T11:31:00Z,75.85,26.53
2026-04-04T11:32:00Z,76.88,23.84
2026-04-04T11:33:00Z,76.51,20.47
2026-04-04T11:34:00Z,74.55,24.33
2026-04-04T11:35:00Z,78.37,24.81
2026-04-04T11:36:00Z,70.36,29.87
2026-04-04T11:37:00Z,69.88,28.87
2026-04-04T11:38:00Z,73.50,27.07
2026-04-04T11:39:00Z,76.32,23.86
2026-04-04T11:40:00Z,77.88,22.71
2026-04-04T11:41:00Z,77.14,24.19
2026-04-04T11:42:00Z,74.36,27.13
2026-04-04T11:43:00Z,73.47,27.75
2026-04-04T11:44:00Z,71.88,29.85
2026-04-04T11:45:00Z,74.53,27.68
2026-04-04T11:46:00Z,73.49,27.60
2026-04-04T11:47:00Z,77.94,23.04
2026-04-04T11:48:00Z,77.12,29.91
2026-04-04T11:49:00Z,75.73,23.54
2026-04-04T11:50:00Z,73.94,28.00
2026-04-04T11:51:00Z,72.96,28.00
2026-04-04T11:52:00Z,77.52,25.92
2026-04-04T11:53:00Z,80.36,19.79
2026-04-04T11:54:00Z,74.22,21.55
2026-04-04T11:55:00Z,81.89,16.16
2026-04-04T11:56:00Z,91.56,7.16
2026-04-04T11:57:00Z,96.50,4.46
2026-04-04T11:58:00Z,94.67,7.90
2026-04-04T11:59:00Z,86.79,13.04
2026-04-04T12:00:00Z,89.23,9.59
2026-04-04T12:01:00Z,97.02,4.90
2026-04-04T12:02:00Z,93.42,9.38
2026-04-04T12:03:00Z,81.98,18.97
2026-04-04T12:04:00Z,79.71,20.84
2026-04-04T12:05:00Z,83.73,19.75
2026-04-04T12:06:00Z,91.97,8.78
2026-04-04T12:07:00Z,87.36,15.57
2026-04-04T12:08:00Z,74.65,25.45
2026-04-04T12:09:00Z,80.12,18.95
2026-04-04T12:10:00Z,90.05,9.94
2026-04-04T12:11:00Z,82.94,17.41
2026-04-04T12:12:00Z,75.87,25.95
2026-04-04T12:13:00Z,69.85,30.78
2026-04-04T12:14:00Z,64.77,34.57
2026-04-04T12:15:00Z,64.92,34.74
2026-04-04T12:16:00Z,73.78,31.54
2026-04-04T12:17:00Z,79.83,20.96
2026-04-04T12:18:00Z,79.48,20.85
2026-04-04T12:19:00Z,81.23,23.24
2026-04-04T12:20:00Z,73.34,29.16
2026-04-04T12:21:00Z,68.84,32.02
2026-04-04T12:22:00Z,54.66,40.19
2026-04-04T12:23:00Z,50.98,42.35
2026-04-04T12:24:00Z,66.91,34.96
2026-04-04T12:25:00Z,58.62,45.29
2026-04-04T12:26:00Z,53.88,47.88
2026-04-04T12:27:00Z,46.09,52.17
2026-04-04T12:28:00Z,43.67,55.29
2026-04-04T12:29:00Z,41.23,58.65
2026-04-04T12:30:00Z,41.70,58.86
2026-04-04T12:31:00Z,41.80,59.76
2026-04-04T12:32:00Z,42.64,58.16
2026-04-04T12:33:00Z,42.67,57.51
2026-04-04T12:34:00Z,38.04,65.36
2026-04-04T12:35:00Z,34.50,65.87
2026-04-04T12:36:00Z,40.04,59.08
2026-04-04T12:37:00Z,51.78,51.44
2026-04-04T12:38:00Z,40.96,59.35
2026-04-04T12:39:00Z,44.73,57.45
2026-04-04T12:40:00Z,37.10,63.91
2026-04-04T12:41:00Z,38.23,63.64
2026-04-04T12:42:00Z,42.42,57.70
2026-04-04T12:43:00Z,44.09,54.74
2026-04-04T12:44:00Z,44.74,57.60
2026-04-04T12:45:00Z,44.86,55.05
2026-04-04T12:46:00Z,47.64,54.80
2026-04-04T12:47:00Z,44.39,57.36
2026-04-04T12:48:00Z,51.99,47.89
2026-04-04T12:49:00Z,68.32,31.96
2026-04-04T12:50:00Z,67.95,32.38
2026-04-04T12:51:00Z,74.19,31.67
2026-04-04T12:52:00Z,77.15,25.68
2026-04-04T12:53:00Z,79.55,21.02
2026-04-04T12:54:00Z,82.26,17.65
2026-04-04T12:55:00Z,87.72,15.95
2026-04-04T12:56:00Z,85.16,16.12
2026-04-04T12:57:00Z,74.92,25.76
2026-04-04T12:58:00Z,72.93,28.56
2026-04-04T12:59:00Z,72.16,27.96
2026-04-04T13:00:00Z,68.46,31.45
2026-04-04T13:01:00Z,59.75,37.18
2026-04-04T13:02:00Z,66.99,34.70
2026-04-04T13:03:00Z,59.61,39.89
2026-04-04T13:04:00Z,66.69,32.48
2026-04-04T13:05:00Z,65.07,40.67
2026-04-04T13:06:00Z,59.16,44.57
2026-04-04T13:07:00Z,50.21,50.22
2026-04-04T13:08:00Z,60.71,41.07
2026-04-04T13:09:00Z,56.98,42.59
2026-04-04T13:10:00Z,50.96,51.56
2026-04-04T13:11:00Z,57.43,45.68
2026-04-04T13:12:00Z,53.00,49.60
2026-04-04T13:13:00Z,53.99,42.34
2026-04-04T13:14:00Z,54.08,46.02
2026-04-04T13:15:00Z,58.09,47.46
2026-04-04T13:16:00Z,52.88,46.12
2026-04-04T13:17:00Z,70.92,29.98
2026-04-04T13:18:00Z,75.70,25.46
2026-04-04T13:19:00Z,76.04,24.62
2026-04-04T13:20:00Z,80.48,22.57
2026-04-04T13:21:00Z,63.97,35.21
2026-04-04T13:22:00Z,62.27,38.38
2026-04-04T13:23:00Z,48.20,54.39
2026-04-04T13:24:00Z,54.27,46.14
2026-04-04T13:25:00Z,46.73,55.75
2026-04-04T13:26:00Z,49.33,50.69
2026-04-04T13:27:00Z,57.70,43.69
2026-04-04T13:28:00Z,40.34,58.43
2026-04-04T13:29:00Z,32.43,67.41
2026-04-04T13:30:00Z,33.21,66.85
2026-04-04T13:31:00Z,25.08,74.14
2026-04-04T13:32:00Z,34.23,65.81
2026-04-04T13:33:00Z,45.17,59.29
2026-04-04T13:34:00Z,44.21,56.91
2026-04-04T13:35:00Z,35.99,63.52
2026-04-04T13:36:00Z,31.94,68.11
2026-04-04T13:37:00Z,32.51,67.77
2026-04-04T13:38:00Z,33.19,67.45
2026-04-04T13:39:00Z,34.15,73.78
2026-04-04T13:40:00Z,20.32,79.04
2026-04-04T13:41:00Z,6.37,97.24
2026-04-04T13:42:00Z,1.00,99.00
2026-04-04T13:43:00Z,1.00,99.00
