# event_ticker=KXATPMATCH-26FEB06GRIDRO
# final_score=7-6(5) 7-6(1)
# score_resolution=6-7 6-7
# match_winner=Titouan Droguet
# fav_player=Tallon Griekspoor
# dog_player=Titouan Droguet
# kalshi_date=2026-02-06
timestamp,Tallon Griekspoor,Titouan Droguet
2026-02-06T19:04:00Z,64.00,38.00
2026-02-06T19:05:00Z,64.00,38.00
2026-02-06T19:06:00Z,64.00,38.00
2026-02-06T19:07:00Z,64.00,38.00
2026-02-06T19:08:00Z,64.00,38.00
2026-02-06T19:09:00Z,64.00,38.00
2026-02-06T19:10:00Z,64.00,38.00
2026-02-06T19:11:00Z,64.00,38.00
2026-02-06T19:12:00Z,63.47,38.00
2026-02-06T19:13:00Z,64.00,38.00
2026-02-06T19:14:00Z,64.00,38.00
2026-02-06T19:15:00Z,64.00,37.52
2026-02-06T19:16:00Z,63.05,37.52
2026-02-06T19:17:00Z,64.00,38.00
2026-02-06T19:18:00Z,64.00,38.00
2026-02-06T19:19:00Z,64.00,38.00
2026-02-06T19:20:00Z,64.00,38.00
2026-02-06T19:21:00Z,64.00,38.00
2026-02-06T19:22:00Z,64.00,38.00
2026-02-06T19:23:00Z,64.00,38.00
2026-02-06T19:24:00Z,64.12,38.00
2026-02-06T19:25:00Z,64.02,38.00
2026-02-06T19:26:00Z,63.72,38.00
2026-02-06T19:27:00Z,64.00,37.52
2026-02-06T19:28:00Z,64.00,38.00
2026-02-06T19:29:00Z,64.00,38.00
2026-02-06T19:30:00Z,64.00,37.68
2026-02-06T19:31:00Z,64.00,37.95
2026-02-06T19:32:00Z,65.00,38.00
2026-02-06T19:33:00Z,64.95,38.00
2026-02-06T19:34:00Z,64.95,38.00
2026-02-06T19:35:00Z,65.00,37.00
2026-02-06T19:36:00Z,65.00,38.00
2026-02-06T19:37:00Z,65.00,37.91
2026-02-06T19:38:00Z,65.00,36.42
2026-02-06T19:39:00Z,65.44,37.83
2026-02-06T19:40:00Z,66.68,35.70
2026-02-06T19:41:00Z,66.72,36.41
2026-02-06T19:42:00Z,68.01,35.56
2026-02-06T19:43:00Z,66.66,36.03
2026-02-06T19:44:00Z,68.06,34.80
2026-02-06T19:45:00Z,69.69,33.12
2026-02-06T19:46:00Z,67.16,35.08
2026-02-06T19:47:00Z,66.91,35.58
2026-02-06T19:48:00Z,62.80,38.55
2026-02-06T19:49:00Z,66.22,36.79
2026-02-06T19:50:00Z,66.85,35.50
2026-02-06T19:51:00Z,64.03,36.72
2026-02-06T19:52:00Z,63.92,37.94
2026-02-06T19:53:00Z,63.45,38.63
2026-02-06T19:54:00Z,62.89,39.09
2026-02-06T19:55:00Z,65.58,37.86
2026-02-06T19:56:00Z,65.30,35.86
2026-02-06T19:57:00Z,65.24,35.36
2026-02-06T19:58:00Z,63.14,37.25
2026-02-06T19:59:00Z,62.20,39.00
2026-02-06T20:00:00Z,61.90,39.51
2026-02-06T20:01:00Z,62.32,38.87
2026-02-06T20:02:00Z,62.00,39.78
2026-02-06T20:03:00Z,61.99,39.15
2026-02-06T20:04:00Z,63.23,40.00
2026-02-06T20:05:00Z,62.78,38.93
2026-02-06T20:06:00Z,61.77,43.10
2026-02-06T20:07:00Z,60.78,40.05
2026-02-06T20:08:00Z,59.49,42.66
2026-02-06T20:09:00Z,62.61,40.54
2026-02-06T20:10:00Z,62.11,39.90
2026-02-06T20:11:00Z,62.24,40.00
2026-02-06T20:12:00Z,59.74,42.53
2026-02-06T20:13:00Z,58.20,42.42
2026-02-06T20:14:00Z,58.26,44.04
2026-02-06T20:15:00Z,60.16,40.66
2026-02-06T20:16:00Z,60.40,40.33
2026-02-06T20:17:00Z,61.27,40.17
2026-02-06T20:18:00Z,61.36,41.27
2026-02-06T20:19:00Z,62.52,40.68
2026-02-06T20:20:00Z,61.13,40.44
2026-02-06T20:21:00Z,66.08,36.24
2026-02-06T20:22:00Z,68.16,32.56
2026-02-06T20:23:00Z,69.82,33.71
2026-02-06T20:24:00Z,70.03,29.71
2026-02-06T20:25:00Z,59.30,40.99
2026-02-06T20:26:00Z,44.91,57.06
2026-02-06T20:27:00Z,41.94,58.99
2026-02-06T20:28:00Z,46.69,55.13
2026-02-06T20:29:00Z,32.03,65.83
2026-02-06T20:30:00Z,30.84,68.96
2026-02-06T20:31:00Z,29.75,70.03
2026-02-06T20:32:00Z,30.79,69.02
2026-02-06T20:33:00Z,30.97,69.21
2026-02-06T20:34:00Z,34.82,66.51
2026-02-06T20:35:00Z,35.74,66.28
2026-02-06T20:36:00Z,31.16,69.64
2026-02-06T20:37:00Z,30.56,71.10
2026-02-06T20:38:00Z,33.49,67.80
2026-02-06T20:39:00Z,30.19,69.89
2026-02-06T20:40:00Z,26.58,72.57
2026-02-06T20:41:00Z,27.32,75.41
2026-02-06T20:42:00Z,26.58,74.39
2026-02-06T20:43:00Z,25.05,77.09
2026-02-06T20:44:00Z,30.41,72.01
2026-02-06T20:45:00Z,28.90,72.93
2026-02-06T20:46:00Z,26.57,73.99
2026-02-06T20:47:00Z,29.52,70.89
2026-02-06T20:48:00Z,30.20,70.41
2026-02-06T20:49:00Z,28.01,72.68
2026-02-06T20:50:00Z,27.78,73.74
2026-02-06T20:51:00Z,29.36,71.04
2026-02-06T20:52:00Z,31.04,70.30
2026-02-06T20:53:00Z,30.57,69.06
2026-02-06T20:54:00Z,31.17,71.66
2026-02-06T20:55:00Z,27.48,73.91
2026-02-06T20:56:00Z,27.32,74.95
2026-02-06T20:57:00Z,32.92,74.90
2026-02-06T20:58:00Z,25.03,78.71
2026-02-06T20:59:00Z,23.00,77.38
2026-02-06T21:00:00Z,27.90,73.97
2026-02-06T21:01:00Z,30.76,72.88
2026-02-06T21:02:00Z,29.98,72.22
2026-02-06T21:03:00Z,26.21,77.44
2026-02-06T21:04:00Z,22.27,78.92
2026-02-06T21:05:00Z,19.13,80.20
2026-02-06T21:06:00Z,19.06,82.89
2026-02-06T21:07:00Z,24.78,77.53
2026-02-06T21:08:00Z,30.98,70.55
2026-02-06T21:09:00Z,29.08,73.16
2026-02-06T21:10:00Z,28.22,72.93
2026-02-06T21:11:00Z,25.74,79.19
2026-02-06T21:12:00Z,20.65,79.29
2026-02-06T21:13:00Z,23.09,78.67
2026-02-06T21:14:00Z,23.36,77.31
2026-02-06T21:15:00Z,25.93,75.36
2026-02-06T21:16:00Z,25.83,73.84
2026-02-06T21:17:00Z,23.22,77.79
2026-02-06T21:18:00Z,21.94,78.93
2026-02-06T21:19:00Z,22.29,79.00
2026-02-06T21:20:00Z,25.52,76.37
2026-02-06T21:21:00Z,25.29,74.74
2026-02-06T21:22:00Z,25.32,75.34
2026-02-06T21:23:00Z,18.01,84.72
2026-02-06T21:24:00Z,17.11,85.45
2026-02-06T21:25:00Z,11.02,89.39
2026-02-06T21:26:00Z,2.66,96.64
2026-02-06T21:27:00Z,1.00,99.00
2026-02-06T21:28:00Z,1.00,99.00
2026-02-06T21:29:00Z,1.00,99.00
2026-02-06T21:30:00Z,1.00,99.00
2026-02-06T21:31:00Z,1.00,99.00
2026-02-06T21:32:00Z,1.00,99.00
