# event_ticker=KXATPMATCH-25OCT23SINCOB
# final_score=6-2 7-6(4)
# score_resolution=2-6 6-7
# match_winner=Jannik Sinner
# fav_player=Flavio Cobolli
# dog_player=Jannik Sinner
# kalshi_date=2025-10-23
timestamp,Flavio Cobolli,Jannik Sinner
2025-10-23T16:31:00Z,6.00,96.00
2025-10-23T16:32:00Z,6.00,96.00
2025-10-23T16:35:00Z,6.00,96.00
2025-10-23T16:39:00Z,6.00,96.00
2025-10-23T16:41:00Z,6.00,96.00
2025-10-23T16:43:00Z,5.12,96.00
2025-10-23T16:48:00Z,5.12,96.00
2025-10-23T16:49:00Z,5.00,96.00
2025-10-23T16:50:00Z,5.00,96.00
2025-10-23T16:53:00Z,5.00,96.00
2025-10-23T16:57:00Z,5.00,96.00
2025-10-23T16:59:00Z,5.00,96.00
2025-10-23T17:00:00Z,5.00,96.00
2025-10-23T17:04:00Z,5.00,96.00
2025-10-23T17:05:00Z,5.00,96.00
2025-10-23T17:06:00Z,5.00,96.00
2025-10-23T17:07:00Z,5.00,96.00
2025-10-23T17:09:00Z,5.00,96.00
2025-10-23T17:11:00Z,5.00,96.00
2025-10-23T17:12:00Z,5.00,95.00
2025-10-23T17:14:00Z,5.00,95.00
2025-10-23T17:15:00Z,5.00,95.00
2025-10-23T17:16:00Z,5.15,95.00
2025-10-23T17:17:00Z,5.00,95.00
2025-10-23T17:20:00Z,5.68,95.00
2025-10-23T17:21:00Z,5.00,95.00
2025-10-23T17:23:00Z,5.00,95.00
2025-10-23T17:25:00Z,5.00,95.00
2025-10-23T17:26:00Z,5.00,95.00
2025-10-23T17:27:00Z,5.00,95.00
2025-10-23T17:29:00Z,6.00,95.00
2025-10-23T17:30:00Z,6.00,95.00
2025-10-23T17:31:00Z,6.00,96.00
2025-10-23T17:32:00Z,6.00,96.00
2025-10-23T17:33:00Z,6.00,96.00
2025-10-23T17:35:00Z,6.00,96.00
2025-10-23T17:36:00Z,6.00,96.00
2025-10-23T17:37:00Z,5.00,96.00
2025-10-23T17:38:00Z,6.00,96.00
2025-10-23T17:41:00Z,6.00,96.00
2025-10-23T17:42:00Z,5.00,96.00
2025-10-23T17:43:00Z,5.00,96.00
2025-10-23T17:44:00Z,5.16,96.00
2025-10-23T17:45:00Z,6.00,96.00
2025-10-23T17:46:00Z,6.00,96.00
2025-10-23T17:47:00Z,6.00,96.00
2025-10-23T17:48:00Z,6.00,96.00
2025-10-23T17:49:00Z,6.00,96.00
2025-10-23T17:50:00Z,6.00,96.00
2025-10-23T17:52:00Z,6.00,96.00
2025-10-23T17:53:00Z,5.51,96.00
2025-10-23T17:54:00Z,6.00,96.00
2025-10-23T17:55:00Z,6.00,96.00
2025-10-23T17:56:00Z,6.60,96.00
2025-10-23T17:57:00Z,7.00,96.00
2025-10-23T17:58:00Z,6.00,95.00
2025-10-23T17:59:00Z,7.00,96.00
2025-10-23T18:00:00Z,6.01,95.00
2025-10-23T18:01:00Z,6.10,95.00
2025-10-23T18:02:00Z,7.27,95.00
2025-10-23T18:03:00Z,6.36,95.00
2025-10-23T18:04:00Z,6.39,95.13
2025-10-23T18:05:00Z,6.50,95.00
2025-10-23T18:06:00Z,7.00,95.00
2025-10-23T18:07:00Z,7.00,95.00
2025-10-23T18:08:00Z,7.00,95.00
2025-10-23T18:09:00Z,7.00,95.00
2025-10-23T18:10:00Z,7.00,95.00
2025-10-23T18:11:00Z,7.00,95.00
2025-10-23T18:12:00Z,7.00,95.00
2025-10-23T18:13:00Z,7.23,95.00
2025-10-23T18:14:00Z,6.60,95.00
2025-10-23T18:15:00Z,5.08,95.86
2025-10-23T18:16:00Z,5.00,98.00
2025-10-23T18:17:00Z,5.48,96.05
2025-10-23T18:18:00Z,5.42,97.00
2025-10-23T18:19:00Z,4.78,96.92
2025-10-23T18:20:00Z,5.09,97.00
2025-10-23T18:21:00Z,5.46,97.00
2025-10-23T18:22:00Z,5.30,97.00
2025-10-23T18:23:00Z,5.51,97.00
2025-10-23T18:24:00Z,5.74,97.00
2025-10-23T18:25:00Z,6.12,97.00
2025-10-23T18:26:00Z,5.92,96.00
2025-10-23T18:27:00Z,6.25,96.00
2025-10-23T18:28:00Z,6.39,96.00
2025-10-23T18:29:00Z,4.67,96.00
2025-10-23T18:30:00Z,5.28,95.32
2025-10-23T18:31:00Z,6.88,96.13
2025-10-23T18:32:00Z,7.00,95.07
2025-10-23T18:33:00Z,4.16,97.00
2025-10-23T18:34:00Z,5.43,97.00
2025-10-23T18:35:00Z,4.92,97.00
2025-10-23T18:36:00Z,4.18,97.83
2025-10-23T18:37:00Z,3.52,92.89
2025-10-23T18:38:00Z,4.00,97.64
2025-10-23T18:39:00Z,4.31,98.00
2025-10-23T18:40:00Z,2.02,98.07
2025-10-23T18:41:00Z,2.64,98.77
2025-10-23T18:42:00Z,3.07,98.17
2025-10-23T18:43:00Z,2.47,99.00
2025-10-23T18:44:00Z,2.04,98.68
2025-10-23T18:45:00Z,2.38,98.00
2025-10-23T18:46:00Z,2.07,98.00
2025-10-23T18:47:00Z,2.00,98.00
2025-10-23T18:48:00Z,2.00,98.00
2025-10-23T18:49:00Z,1.46,98.28
2025-10-23T18:50:00Z,1.60,99.00
2025-10-23T18:51:00Z,1.04,98.47
2025-10-23T18:52:00Z,1.00,98.00
2025-10-23T18:53:00Z,1.20,98.03
2025-10-23T18:54:00Z,2.00,98.26
2025-10-23T18:55:00Z,1.86,99.00
2025-10-23T18:56:00Z,2.84,99.00
2025-10-23T18:57:00Z,2.00,99.00
2025-10-23T18:58:00Z,2.00,99.00
2025-10-23T18:59:00Z,1.13,98.97
2025-10-23T19:00:00Z,2.00,99.00
2025-10-23T19:01:00Z,1.95,99.00
2025-10-23T19:02:00Z,1.82,99.00
2025-10-23T19:03:00Z,1.74,98.00
2025-10-23T19:04:00Z,2.00,98.01
2025-10-23T19:05:00Z,1.78,98.01
2025-10-23T19:06:00Z,1.25,99.00
2025-10-23T19:07:00Z,1.34,99.00
2025-10-23T19:08:00Z,1.99,98.24
2025-10-23T19:09:00Z,2.00,97.87
2025-10-23T19:10:00Z,2.45,98.00
2025-10-23T19:11:00Z,2.60,98.00
2025-10-23T19:12:00Z,2.95,98.06
2025-10-23T19:13:00Z,2.31,99.00
2025-10-23T19:14:00Z,3.14,99.00
2025-10-23T19:15:00Z,3.00,99.00
2025-10-23T19:16:00Z,2.86,99.00
2025-10-23T19:17:00Z,2.35,97.01
2025-10-23T19:18:00Z,2.59,98.10
2025-10-23T19:19:00Z,2.69,99.00
2025-10-23T19:20:00Z,2.66,99.00
2025-10-23T19:21:00Z,2.75,99.00
2025-10-23T19:22:00Z,2.34,98.99
2025-10-23T19:23:00Z,3.00,97.08
2025-10-23T19:24:00Z,3.34,96.43
2025-10-23T19:25:00Z,3.04,98.00
2025-10-23T19:26:00Z,2.51,98.00
2025-10-23T19:27:00Z,2.35,98.02
2025-10-23T19:28:00Z,1.71,98.41
2025-10-23T19:29:00Z,1.95,97.00
2025-10-23T19:30:00Z,2.82,97.00
2025-10-23T19:31:00Z,4.03,97.64
2025-10-23T19:32:00Z,3.96,97.39
2025-10-23T19:33:00Z,4.89,96.13
2025-10-23T19:34:00Z,6.81,94.36
2025-10-23T19:35:00Z,6.41,95.06
2025-10-23T19:36:00Z,3.86,98.21
2025-10-23T19:37:00Z,4.27,96.51
2025-10-23T19:38:00Z,5.47,95.99
2025-10-23T19:39:00Z,5.04,95.92
2025-10-23T19:40:00Z,5.28,96.03
2025-10-23T19:41:00Z,5.00,96.27
2025-10-23T19:42:00Z,4.12,96.66
2025-10-23T19:43:00Z,3.40,97.06
2025-10-23T19:44:00Z,3.64,97.05
2025-10-23T19:45:00Z,1.65,98.00
2025-10-23T19:46:00Z,1.08,98.97
2025-10-23T19:47:00Z,1.82,98.40
2025-10-23T19:48:00Z,3.46,97.00
2025-10-23T19:49:00Z,4.40,96.15
2025-10-23T19:50:00Z,4.56,96.99
2025-10-23T19:51:00Z,4.20,97.17
2025-10-23T19:52:00Z,3.83,97.87
2025-10-23T19:53:00Z,4.38,96.09
2025-10-23T19:54:00Z,5.59,95.35
2025-10-23T19:55:00Z,4.42,97.00
2025-10-23T19:56:00Z,2.98,97.57
2025-10-23T19:57:00Z,1.66,98.74
2025-10-23T19:58:00Z,3.91,96.19
2025-10-23T19:59:00Z,4.08,96.00
2025-10-23T20:00:00Z,1.92,98.73
2025-10-23T20:01:00Z,1.74,97.73
2025-10-23T20:02:00Z,1.65,99.00
2025-10-23T20:03:00Z,1.00,99.00
2025-10-23T20:04:00Z,1.00,99.00
