# event_ticker=KXATPMATCH-26JUN03BERARN
# final_score=7-5 5-2 RET
# match_winner=Matteo Arnaldi
# fav_player=Matteo Berrettini
# dog_player=Matteo Arnaldi
# kalshi_date=2026-06-03
timestamp,Matteo Berrettini,Matteo Arnaldi
2026-06-03T11:47:00Z,63.00,38.00
2026-06-03T11:49:00Z,63.00,38.00
2026-06-03T11:50:00Z,63.00,38.00
2026-06-03T11:51:00Z,63.00,38.00
2026-06-03T11:52:00Z,63.00,38.00
2026-06-03T11:55:00Z,63.00,38.00
2026-06-03T11:56:00Z,63.00,38.00
2026-06-03T11:57:00Z,63.00,38.00
2026-06-03T11:59:00Z,63.00,38.00
2026-06-03T12:00:00Z,63.00,38.00
2026-06-03T12:01:00Z,63.00,38.00
2026-06-03T12:02:00Z,63.00,38.00
2026-06-03T12:03:00Z,63.00,38.00
2026-06-03T12:04:00Z,63.00,38.00
2026-06-03T12:05:00Z,63.00,38.00
2026-06-03T12:06:00Z,63.00,38.00
2026-06-03T12:07:00Z,63.00,38.00
2026-06-03T12:08:00Z,63.00,38.00
2026-06-03T12:09:00Z,63.00,37.00
2026-06-03T12:10:00Z,63.00,38.00
2026-06-03T12:11:00Z,63.00,38.00
2026-06-03T12:12:00Z,63.00,38.00
2026-06-03T12:13:00Z,63.00,38.00
2026-06-03T12:14:00Z,63.00,38.00
2026-06-03T12:16:00Z,63.00,38.00
2026-06-03T12:18:00Z,63.00,38.00
2026-06-03T12:19:00Z,63.00,38.00
2026-06-03T12:20:00Z,63.00,38.00
2026-06-03T12:21:00Z,63.00,38.00
2026-06-03T12:22:00Z,63.00,38.00
2026-06-03T12:23:00Z,63.00,38.00
2026-06-03T12:24:00Z,63.00,38.00
2026-06-03T12:25:00Z,63.00,38.00
2026-06-03T12:26:00Z,62.98,38.00
2026-06-03T12:27:00Z,62.00,38.00
2026-06-03T12:28:00Z,63.00,38.00
2026-06-03T12:29:00Z,63.00,38.00
2026-06-03T12:30:00Z,63.00,38.00
2026-06-03T12:31:00Z,63.00,38.00
2026-06-03T12:32:00Z,63.00,38.00
2026-06-03T12:33:00Z,63.00,38.00
2026-06-03T12:34:00Z,63.00,38.00
2026-06-03T12:35:00Z,62.50,38.00
2026-06-03T12:36:00Z,63.00,38.00
2026-06-03T12:38:00Z,63.00,38.00
2026-06-03T12:39:00Z,63.00,38.00
2026-06-03T12:40:00Z,63.00,38.00
2026-06-03T12:41:00Z,63.00,38.00
2026-06-03T12:42:00Z,62.00,38.00
2026-06-03T12:43:00Z,63.00,38.00
2026-06-03T12:44:00Z,63.00,38.00
2026-06-03T12:45:00Z,63.00,38.00
2026-06-03T12:46:00Z,63.00,38.00
2026-06-03T12:47:00Z,63.00,38.00
2026-06-03T12:48:00Z,63.00,38.00
2026-06-03T12:49:00Z,63.00,38.00
2026-06-03T12:50:00Z,63.00,38.00
2026-06-03T12:51:00Z,63.00,38.00
2026-06-03T12:52:00Z,64.00,37.41
2026-06-03T12:53:00Z,64.00,37.41
2026-06-03T12:54:00Z,64.00,38.00
2026-06-03T12:55:00Z,64.00,38.00
2026-06-03T12:56:00Z,64.00,38.00
2026-06-03T12:57:00Z,62.26,38.00
2026-06-03T12:58:00Z,62.26,38.00
2026-06-03T12:59:00Z,62.26,38.00
2026-06-03T13:01:00Z,62.26,38.00
2026-06-03T13:02:00Z,63.00,38.00
2026-06-03T13:03:00Z,63.00,38.00
2026-06-03T13:04:00Z,63.76,38.00
2026-06-03T13:06:00Z,63.00,38.00
2026-06-03T13:08:00Z,63.00,38.00
2026-06-03T13:09:00Z,63.00,38.00
2026-06-03T13:11:00Z,63.00,38.00
2026-06-03T13:12:00Z,63.00,38.00
2026-06-03T13:13:00Z,63.00,38.00
2026-06-03T13:14:00Z,63.00,38.00
2026-06-03T13:20:00Z,63.00,38.00
2026-06-03T13:21:00Z,63.00,38.00
2026-06-03T13:22:00Z,63.00,38.00
2026-06-03T13:23:00Z,63.00,37.12
2026-06-03T13:24:00Z,63.00,37.12
2026-06-03T13:26:00Z,63.00,37.00
2026-06-03T13:29:00Z,63.00,38.00
2026-06-03T13:34:00Z,63.00,38.00
2026-06-03T13:35:00Z,63.00,38.00
2026-06-03T13:36:00Z,63.00,38.00
2026-06-03T13:37:00Z,62.00,38.00
2026-06-03T13:38:00Z,62.00,38.00
2026-06-03T13:39:00Z,62.00,38.00
2026-06-03T13:40:00Z,63.00,37.00
2026-06-03T13:41:00Z,63.00,38.00
2026-06-03T13:42:00Z,63.00,38.00
2026-06-03T13:43:00Z,62.58,38.00
2026-06-03T13:44:00Z,63.00,38.00
2026-06-03T13:45:00Z,63.00,38.00
2026-06-03T13:46:00Z,63.00,38.00
2026-06-03T13:47:00Z,63.00,38.00
2026-06-03T13:48:00Z,63.00,38.00
2026-06-03T13:49:00Z,62.96,38.00
2026-06-03T13:50:00Z,62.96,38.00
2026-06-03T13:51:00Z,63.00,38.00
2026-06-03T13:52:00Z,63.00,38.00
2026-06-03T13:53:00Z,63.00,38.00
2026-06-03T13:54:00Z,63.00,38.00
2026-06-03T13:55:00Z,63.00,38.00
2026-06-03T13:56:00Z,62.00,38.00
2026-06-03T13:57:00Z,62.00,38.00
2026-06-03T13:58:00Z,63.00,38.00
2026-06-03T13:59:00Z,63.00,38.00
2026-06-03T14:00:00Z,63.00,38.00
2026-06-03T14:01:00Z,63.00,38.00
2026-06-03T14:02:00Z,63.00,38.00
2026-06-03T14:03:00Z,63.00,38.00
2026-06-03T14:04:00Z,63.00,38.00
2026-06-03T14:05:00Z,62.42,38.00
2026-06-03T14:06:00Z,63.00,38.00
2026-06-03T14:08:00Z,63.00,38.00
2026-06-03T14:09:00Z,63.00,38.00
2026-06-03T14:10:00Z,63.00,38.00
2026-06-03T14:11:00Z,63.00,38.00
2026-06-03T14:12:00Z,63.00,38.00
2026-06-03T14:13:00Z,62.50,38.00
2026-06-03T14:14:00Z,63.00,38.00
2026-06-03T14:16:00Z,63.00,38.00
2026-06-03T14:17:00Z,63.00,38.00
2026-06-03T14:18:00Z,62.00,37.00
2026-06-03T14:19:00Z,62.00,38.00
2026-06-03T14:20:00Z,63.00,38.00
2026-06-03T14:21:00Z,63.00,38.00
2026-06-03T14:22:00Z,63.00,38.00
2026-06-03T14:23:00Z,63.00,38.00
2026-06-03T14:24:00Z,63.00,38.00
2026-06-03T14:25:00Z,63.00,38.00
2026-06-03T14:26:00Z,63.00,38.00
2026-06-03T14:27:00Z,63.00,38.00
2026-06-03T14:28:00Z,62.84,38.00
2026-06-03T14:29:00Z,63.00,38.00
2026-06-03T14:30:00Z,63.00,38.00
2026-06-03T14:31:00Z,63.00,38.00
2026-06-03T14:32:00Z,63.00,38.00
2026-06-03T14:33:00Z,63.00,38.00
2026-06-03T14:34:00Z,63.00,38.00
2026-06-03T14:36:00Z,63.00,38.00
2026-06-03T14:37:00Z,63.00,38.00
2026-06-03T14:38:00Z,63.00,38.00
2026-06-03T14:39:00Z,63.00,38.00
2026-06-03T14:40:00Z,63.00,38.00
2026-06-03T14:42:00Z,63.00,38.00
2026-06-03T14:43:00Z,63.00,38.00
2026-06-03T14:44:00Z,63.00,38.00
2026-06-03T14:45:00Z,63.00,38.00
2026-06-03T14:46:00Z,63.00,38.00
2026-06-03T14:47:00Z,63.00,38.00
2026-06-03T14:48:00Z,63.00,38.00
2026-06-03T14:49:00Z,63.00,38.00
2026-06-03T14:50:00Z,63.00,38.00
2026-06-03T14:51:00Z,62.95,38.00
2026-06-03T14:54:00Z,63.00,38.00
2026-06-03T14:55:00Z,63.00,38.00
2026-06-03T14:56:00Z,62.54,38.00
2026-06-03T14:57:00Z,62.54,38.00
2026-06-03T14:59:00Z,63.00,38.00
2026-06-03T15:00:00Z,63.00,38.00
2026-06-03T15:02:00Z,63.00,38.00
2026-06-03T15:03:00Z,62.42,38.00
2026-06-03T15:04:00Z,62.42,38.00
2026-06-03T15:05:00Z,63.00,38.00
2026-06-03T15:06:00Z,63.00,38.00
2026-06-03T15:07:00Z,63.00,38.00
2026-06-03T15:08:00Z,63.00,38.00
2026-06-03T15:09:00Z,63.00,37.00
2026-06-03T15:10:00Z,63.00,37.00
2026-06-03T15:11:00Z,63.00,37.00
2026-06-03T15:13:00Z,62.75,38.00
2026-06-03T15:14:00Z,62.75,38.00
2026-06-03T15:15:00Z,62.75,38.00
2026-06-03T15:16:00Z,62.75,38.00
2026-06-03T15:17:00Z,62.75,38.00
2026-06-03T15:18:00Z,63.00,38.00
2026-06-03T15:19:00Z,62.37,38.00
2026-06-03T15:20:00Z,62.37,38.00
2026-06-03T15:21:00Z,63.00,38.00
2026-06-03T15:22:00Z,62.09,38.00
2026-06-03T15:23:00Z,63.00,38.00
2026-06-03T15:25:00Z,63.00,38.00
2026-06-03T15:28:00Z,62.00,38.00
2026-06-03T15:29:00Z,63.00,38.00
2026-06-03T15:30:00Z,63.00,38.00
2026-06-03T15:31:00Z,63.00,38.00
2026-06-03T15:32:00Z,63.00,38.00
2026-06-03T15:33:00Z,63.00,38.00
2026-06-03T15:34:00Z,63.00,38.00
2026-06-03T15:35:00Z,62.96,38.00
2026-06-03T15:36:00Z,63.00,38.00
2026-06-03T15:37:00Z,63.00,38.00
2026-06-03T15:38:00Z,63.00,38.00
2026-06-03T15:40:00Z,63.00,38.00
2026-06-03T15:41:00Z,63.00,37.29
2026-06-03T15:42:00Z,63.00,38.00
2026-06-03T15:43:00Z,63.00,38.00
2026-06-03T15:44:00Z,63.00,38.00
2026-06-03T15:45:00Z,63.00,37.32
2026-06-03T15:46:00Z,63.00,38.00
2026-06-03T15:48:00Z,63.00,38.00
2026-06-03T15:49:00Z,63.00,38.00
2026-06-03T15:50:00Z,63.00,37.25
2026-06-03T15:51:00Z,62.06,38.00
2026-06-03T15:52:00Z,62.80,38.00
2026-06-03T15:53:00Z,63.00,38.00
2026-06-03T15:54:00Z,63.00,38.00
2026-06-03T15:55:00Z,63.00,38.00
2026-06-03T15:56:00Z,63.00,38.00
2026-06-03T15:57:00Z,63.00,38.00
2026-06-03T15:58:00Z,62.39,37.84
2026-06-03T15:59:00Z,63.00,38.00
2026-06-03T16:00:00Z,63.00,38.00
2026-06-03T16:01:00Z,62.00,38.00
2026-06-03T16:02:00Z,62.00,38.00
2026-06-03T16:03:00Z,62.89,38.00
2026-06-03T16:04:00Z,63.00,38.00
2026-06-03T16:05:00Z,63.00,38.00
2026-06-03T16:06:00Z,63.00,38.00
2026-06-03T16:07:00Z,63.00,38.00
2026-06-03T16:08:00Z,63.00,38.00
2026-06-03T16:10:00Z,63.00,38.00
2026-06-03T16:11:00Z,63.00,38.00
2026-06-03T16:12:00Z,63.00,38.00
2026-06-03T16:13:00Z,62.00,38.00
2026-06-03T16:14:00Z,62.00,38.00
2026-06-03T16:15:00Z,63.00,38.00
2026-06-03T16:16:00Z,62.87,38.00
2026-06-03T16:17:00Z,62.87,38.00
2026-06-03T16:18:00Z,63.00,38.00
2026-06-03T16:19:00Z,63.00,38.00
2026-06-03T16:20:00Z,63.00,38.00
2026-06-03T16:21:00Z,63.00,38.00
2026-06-03T16:22:00Z,62.93,38.00
2026-06-03T16:23:00Z,63.00,38.00
2026-06-03T16:24:00Z,62.79,38.00
2026-06-03T16:25:00Z,63.00,38.00
2026-06-03T16:26:00Z,63.00,38.00
2026-06-03T16:27:00Z,63.00,38.00
2026-06-03T16:28:00Z,63.00,38.00
2026-06-03T16:29:00Z,63.00,38.00
2026-06-03T16:30:00Z,63.00,38.00
2026-06-03T16:31:00Z,62.03,38.00
2026-06-03T16:32:00Z,63.00,38.00
2026-06-03T16:33:00Z,63.00,38.00
2026-06-03T16:34:00Z,63.00,38.00
2026-06-03T16:35:00Z,63.00,38.00
2026-06-03T16:36:00Z,63.00,38.00
2026-06-03T16:38:00Z,63.00,38.00
2026-06-03T16:39:00Z,63.00,38.00
2026-06-03T16:40:00Z,63.00,38.00
2026-06-03T16:42:00Z,63.00,38.00
2026-06-03T16:43:00Z,63.00,38.00
2026-06-03T16:44:00Z,63.00,38.00
2026-06-03T16:45:00Z,62.00,38.00
2026-06-03T16:46:00Z,63.00,38.00
2026-06-03T16:47:00Z,63.00,38.00
2026-06-03T16:48:00Z,63.00,38.00
2026-06-03T16:49:00Z,64.00,38.00
2026-06-03T16:50:00Z,64.00,38.00
2026-06-03T16:51:00Z,64.00,38.00
2026-06-03T16:52:00Z,64.00,38.00
2026-06-03T16:53:00Z,64.00,38.00
2026-06-03T16:54:00Z,64.00,38.00
2026-06-03T16:55:00Z,64.00,38.00
2026-06-03T16:56:00Z,64.00,38.00
2026-06-03T16:58:00Z,63.93,38.00
2026-06-03T16:59:00Z,63.93,38.00
2026-06-03T17:00:00Z,62.00,38.00
2026-06-03T17:01:00Z,63.00,38.00
2026-06-03T17:02:00Z,63.00,38.00
2026-06-03T17:03:00Z,63.00,38.00
2026-06-03T17:04:00Z,63.00,37.50
2026-06-03T17:05:00Z,63.00,38.00
2026-06-03T17:06:00Z,63.00,38.00
2026-06-03T17:07:00Z,63.00,38.00
2026-06-03T17:08:00Z,63.00,38.00
2026-06-03T17:09:00Z,63.00,38.00
2026-06-03T17:10:00Z,62.99,38.00
2026-06-03T17:11:00Z,63.00,38.00
2026-06-03T17:12:00Z,64.00,37.33
2026-06-03T17:13:00Z,63.48,37.33
2026-06-03T17:14:00Z,64.00,37.84
2026-06-03T17:15:00Z,64.00,38.00
2026-06-03T17:16:00Z,64.00,37.43
2026-06-03T17:17:00Z,64.00,38.00
2026-06-03T17:18:00Z,64.00,38.00
2026-06-03T17:19:00Z,64.00,38.00
2026-06-03T17:20:00Z,64.00,38.00
2026-06-03T17:21:00Z,64.00,38.00
2026-06-03T17:22:00Z,64.00,38.00
2026-06-03T17:23:00Z,64.00,38.00
2026-06-03T17:24:00Z,64.00,38.00
2026-06-03T17:25:00Z,64.00,38.00
2026-06-03T17:26:00Z,64.00,37.77
2026-06-03T17:27:00Z,64.00,38.00
2026-06-03T17:28:00Z,64.00,38.00
2026-06-03T17:29:00Z,64.00,38.00
2026-06-03T17:30:00Z,64.00,38.00
2026-06-03T17:31:00Z,64.00,38.00
2026-06-03T17:32:00Z,63.91,38.00
2026-06-03T17:33:00Z,64.00,38.00
2026-06-03T17:34:00Z,63.84,38.00
2026-06-03T17:35:00Z,63.89,37.72
2026-06-03T17:36:00Z,64.00,37.62
2026-06-03T17:37:00Z,64.00,37.85
2026-06-03T17:38:00Z,63.63,38.00
2026-06-03T17:39:00Z,63.99,38.00
2026-06-03T17:40:00Z,63.78,37.99
2026-06-03T17:41:00Z,63.96,37.99
2026-06-03T17:42:00Z,63.55,37.99
2026-06-03T17:43:00Z,63.90,38.00
2026-06-03T17:44:00Z,63.92,38.00
2026-06-03T17:45:00Z,64.00,37.99
2026-06-03T17:46:00Z,64.00,38.00
2026-06-03T17:47:00Z,64.05,37.21
2026-06-03T17:48:00Z,65.00,37.00
2026-06-03T17:49:00Z,64.98,37.00
2026-06-03T17:50:00Z,65.00,36.99
2026-06-03T17:51:00Z,64.92,37.00
2026-06-03T17:52:00Z,64.79,36.28
2026-06-03T17:53:00Z,64.99,36.99
2026-06-03T17:54:00Z,65.00,37.00
2026-06-03T17:55:00Z,65.00,36.22
2026-06-03T17:56:00Z,65.00,36.92
2026-06-03T17:57:00Z,65.00,37.00
2026-06-03T17:58:00Z,64.46,37.00
2026-06-03T17:59:00Z,65.00,37.00
2026-06-03T18:00:00Z,65.00,37.00
2026-06-03T18:01:00Z,64.98,36.65
2026-06-03T18:02:00Z,65.00,37.00
2026-06-03T18:03:00Z,64.73,37.00
2026-06-03T18:04:00Z,64.77,37.00
2026-06-03T18:05:00Z,64.89,36.81
2026-06-03T18:06:00Z,64.96,37.00
2026-06-03T18:07:00Z,64.98,37.00
2026-06-03T18:08:00Z,64.62,37.00
2026-06-03T18:09:00Z,64.74,36.99
2026-06-03T18:10:00Z,65.00,36.98
2026-06-03T18:11:00Z,65.00,37.00
2026-06-03T18:12:00Z,65.00,37.00
2026-06-03T18:13:00Z,64.40,37.00
2026-06-03T18:14:00Z,64.99,37.00
2026-06-03T18:15:00Z,65.00,36.18
2026-06-03T18:16:00Z,65.00,36.00
2026-06-03T18:17:00Z,64.99,36.00
2026-06-03T18:18:00Z,65.00,36.91
2026-06-03T18:19:00Z,65.00,37.00
2026-06-03T18:20:00Z,64.99,36.95
2026-06-03T18:21:00Z,65.00,36.85
2026-06-03T18:22:00Z,64.66,36.84
2026-06-03T18:23:00Z,64.96,36.99
2026-06-03T18:24:00Z,64.13,36.99
2026-06-03T18:25:00Z,65.00,36.79
2026-06-03T18:26:00Z,64.97,36.02
2026-06-03T18:27:00Z,65.00,37.00
2026-06-03T18:28:00Z,65.00,36.99
2026-06-03T18:29:00Z,65.00,36.89
2026-06-03T18:30:00Z,64.27,37.00
2026-06-03T18:31:00Z,64.00,36.97
2026-06-03T18:32:00Z,64.60,37.00
2026-06-03T18:33:00Z,66.69,35.06
2026-06-03T18:34:00Z,70.89,30.57
2026-06-03T18:35:00Z,73.66,26.86
2026-06-03T18:36:00Z,74.21,26.75
2026-06-03T18:37:00Z,73.88,27.15
2026-06-03T18:38:00Z,75.27,25.53
2026-06-03T18:39:00Z,76.83,24.09
2026-06-03T18:40:00Z,75.99,25.27
2026-06-03T18:41:00Z,77.13,24.82
2026-06-03T18:42:00Z,77.28,23.87
2026-06-03T18:43:00Z,80.73,20.72
2026-06-03T18:44:00Z,81.02,19.69
2026-06-03T18:45:00Z,80.03,20.15
2026-06-03T18:46:00Z,78.66,22.28
2026-06-03T18:47:00Z,78.79,20.54
2026-06-03T18:48:00Z,79.71,22.22
2026-06-03T18:49:00Z,77.51,22.05
2026-06-03T18:50:00Z,79.60,22.83
2026-06-03T18:51:00Z,78.86,21.91
2026-06-03T18:52:00Z,78.62,21.50
2026-06-03T18:53:00Z,77.72,23.57
2026-06-03T18:54:00Z,77.69,25.15
2026-06-03T18:55:00Z,72.77,27.93
2026-06-03T18:56:00Z,72.17,28.43
2026-06-03T18:57:00Z,70.57,30.91
2026-06-03T18:58:00Z,68.89,31.78
2026-06-03T18:59:00Z,69.11,31.73
2026-06-03T19:00:00Z,71.61,28.77
2026-06-03T19:01:00Z,68.93,31.44
2026-06-03T19:02:00Z,64.88,36.86
2026-06-03T19:03:00Z,57.16,44.31
2026-06-03T19:04:00Z,58.99,41.37
2026-06-03T19:05:00Z,57.89,42.41
2026-06-03T19:06:00Z,52.36,47.98
2026-06-03T19:07:00Z,50.61,49.51
2026-06-03T19:08:00Z,50.09,50.91
2026-06-03T19:09:00Z,52.13,49.23
2026-06-03T19:10:00Z,49.27,51.85
2026-06-03T19:11:00Z,47.64,53.66
2026-06-03T19:12:00Z,46.64,53.83
2026-06-03T19:13:00Z,45.58,56.50
2026-06-03T19:14:00Z,47.84,53.64
2026-06-03T19:15:00Z,49.87,50.14
2026-06-03T19:16:00Z,48.85,50.43
2026-06-03T19:17:00Z,46.85,54.94
2026-06-03T19:18:00Z,47.48,52.77
2026-06-03T19:19:00Z,50.39,51.16
2026-06-03T19:20:00Z,47.10,56.58
2026-06-03T19:21:00Z,45.96,57.09
2026-06-03T19:22:00Z,44.24,56.37
2026-06-03T19:23:00Z,46.93,53.47
2026-06-03T19:24:00Z,47.14,53.63
2026-06-03T19:25:00Z,48.62,50.97
2026-06-03T19:26:00Z,49.11,52.08
2026-06-03T19:27:00Z,47.55,53.02
2026-06-03T19:28:00Z,45.49,55.45
2026-06-03T19:29:00Z,44.65,55.96
2026-06-03T19:30:00Z,45.63,55.23
2026-06-03T19:31:00Z,40.67,59.70
2026-06-03T19:32:00Z,38.58,61.22
2026-06-03T19:33:00Z,42.29,56.70
2026-06-03T19:34:00Z,44.04,55.39
2026-06-03T19:35:00Z,41.49,58.06
2026-06-03T19:36:00Z,45.72,54.15
2026-06-03T19:37:00Z,49.29,51.63
2026-06-03T19:38:00Z,51.43,48.95
2026-06-03T19:39:00Z,49.78,51.31
2026-06-03T19:40:00Z,45.82,53.82
2026-06-03T19:41:00Z,45.86,54.34
2026-06-03T19:42:00Z,47.37,54.00
2026-06-03T19:43:00Z,47.83,53.40
2026-06-03T19:44:00Z,42.88,57.88
