# event_ticker=KXATPMATCH-26JUN12LEHTIA
# final_score=6-4 7-6(4)
# score_resolution=6-4 7-6
# match_winner=Jiri Lehecka
# fav_player=Jiri Lehecka
# dog_player=Frances Tiafoe
# kalshi_date=2026-06-12
timestamp,Jiri Lehecka,Frances Tiafoe
2026-06-12T08:27:00Z,55.00,46.00
2026-06-12T08:28:00Z,55.00,46.00
2026-06-12T08:36:00Z,55.00,46.00
2026-06-12T08:37:00Z,55.00,46.00
2026-06-12T08:40:00Z,55.00,46.00
2026-06-12T08:41:00Z,55.00,46.00
2026-06-12T08:44:00Z,55.00,46.00
2026-06-12T08:48:00Z,55.00,46.00
2026-06-12T08:49:00Z,55.00,46.00
2026-06-12T08:50:00Z,55.00,46.00
2026-06-12T08:51:00Z,55.00,46.00
2026-06-12T08:52:00Z,55.00,46.00
2026-06-12T08:59:00Z,55.00,46.00
2026-06-12T09:00:00Z,55.00,46.00
2026-06-12T09:01:00Z,55.00,46.00
2026-06-12T09:03:00Z,55.00,46.00
2026-06-12T09:10:00Z,55.00,46.00
2026-06-12T09:19:00Z,55.00,45.02
2026-06-12T09:28:00Z,55.00,46.00
2026-06-12T09:31:00Z,55.00,46.00
2026-06-12T09:34:00Z,55.00,46.00
2026-06-12T09:37:00Z,55.00,46.00
2026-06-12T09:40:00Z,55.00,46.00
2026-06-12T09:41:00Z,55.00,46.00
2026-06-12T09:42:00Z,55.00,47.00
2026-06-12T09:43:00Z,55.00,47.00
2026-06-12T09:55:00Z,55.00,47.00
2026-06-12T10:03:00Z,55.00,47.00
2026-06-12T10:04:00Z,55.00,47.00
2026-06-12T10:06:00Z,55.00,46.04
2026-06-12T10:07:00Z,55.00,47.00
2026-06-12T10:08:00Z,55.00,47.00
2026-06-12T10:17:00Z,55.00,46.00
2026-06-12T10:19:00Z,55.00,46.00
2026-06-12T10:21:00Z,56.00,46.00
2026-06-12T10:23:00Z,56.00,46.00
2026-06-12T10:27:00Z,56.00,46.00
2026-06-12T10:30:00Z,56.00,46.00
2026-06-12T10:31:00Z,56.00,46.00
2026-06-12T10:35:00Z,56.00,46.74
2026-06-12T10:36:00Z,55.00,46.74
2026-06-12T10:37:00Z,55.00,47.00
2026-06-12T10:38:00Z,55.00,45.00
2026-06-12T10:40:00Z,55.00,45.00
2026-06-12T10:43:00Z,55.00,46.00
2026-06-12T10:54:00Z,55.00,47.00
2026-06-12T10:55:00Z,55.00,47.00
2026-06-12T10:56:00Z,55.00,46.00
2026-06-12T11:02:00Z,55.00,47.00
2026-06-12T11:03:00Z,55.00,47.00
2026-06-12T11:05:00Z,55.00,47.00
2026-06-12T11:11:00Z,55.00,46.00
2026-06-12T11:12:00Z,55.00,46.00
2026-06-12T11:13:00Z,55.00,46.00
2026-06-12T11:16:00Z,55.00,46.00
2026-06-12T11:18:00Z,55.00,47.00
2026-06-12T11:20:00Z,55.00,47.00
2026-06-12T11:24:00Z,55.00,47.00
2026-06-12T11:25:00Z,55.00,47.00
2026-06-12T11:28:00Z,55.00,47.00
2026-06-12T11:33:00Z,55.00,47.00
2026-06-12T11:34:00Z,55.00,47.00
2026-06-12T11:36:00Z,55.00,47.00
2026-06-12T11:39:00Z,55.00,47.00
2026-06-12T11:40:00Z,55.00,47.00
2026-06-12T11:42:00Z,55.00,47.00
2026-06-12T11:43:00Z,55.00,47.00
2026-06-12T11:44:00Z,55.00,47.00
2026-06-12T11:45:00Z,55.00,47.00
2026-06-12T11:47:00Z,55.00,47.00
2026-06-12T11:48:00Z,55.00,47.00
2026-06-12T11:49:00Z,55.00,47.00
2026-06-12T11:51:00Z,55.00,47.00
2026-06-12T11:52:00Z,55.00,47.00
2026-06-12T11:53:00Z,55.00,46.00
2026-06-12T11:58:00Z,54.04,46.00
2026-06-12T11:59:00Z,53.00,46.00
2026-06-12T12:00:00Z,53.00,46.00
2026-06-12T12:04:00Z,53.00,46.00
2026-06-12T12:05:00Z,55.00,46.00
2026-06-12T12:11:00Z,55.00,44.11
2026-06-12T12:12:00Z,55.00,46.00
2026-06-12T12:13:00Z,55.00,46.00
2026-06-12T12:14:00Z,55.00,46.00
2026-06-12T12:15:00Z,55.00,46.00
2026-06-12T12:16:00Z,55.99,46.00
2026-06-12T12:17:00Z,55.99,46.00
2026-06-12T12:19:00Z,55.99,46.00
2026-06-12T12:21:00Z,56.00,46.00
2026-06-12T12:22:00Z,56.00,46.00
2026-06-12T12:23:00Z,56.00,46.00
2026-06-12T12:24:00Z,56.00,44.00
2026-06-12T12:26:00Z,56.00,44.00
2026-06-12T12:28:00Z,56.00,44.00
2026-06-12T12:32:00Z,56.00,44.00
2026-06-12T12:33:00Z,56.00,46.00
2026-06-12T12:34:00Z,56.00,46.00
2026-06-12T12:35:00Z,56.00,46.00
2026-06-12T12:36:00Z,56.00,46.00
2026-06-12T12:42:00Z,56.00,46.00
2026-06-12T12:43:00Z,56.00,46.00
2026-06-12T12:44:00Z,56.00,46.00
2026-06-12T12:45:00Z,56.00,46.00
2026-06-12T12:47:00Z,56.00,46.34
2026-06-12T12:52:00Z,55.00,47.00
2026-06-12T12:55:00Z,55.00,47.00
2026-06-12T12:56:00Z,55.00,47.00
2026-06-12T12:57:00Z,55.00,47.00
2026-06-12T12:58:00Z,55.00,47.00
2026-06-12T12:59:00Z,55.00,47.00
2026-06-12T13:00:00Z,55.00,47.00
2026-06-12T13:02:00Z,55.00,47.00
2026-06-12T13:03:00Z,55.00,47.00
2026-06-12T13:04:00Z,55.00,46.28
2026-06-12T13:07:00Z,55.00,47.00
2026-06-12T13:08:00Z,55.00,47.00
2026-06-12T13:09:00Z,55.00,47.00
2026-06-12T13:11:00Z,55.00,47.00
2026-06-12T13:13:00Z,54.00,46.00
2026-06-12T13:14:00Z,55.00,47.00
2026-06-12T13:15:00Z,55.00,47.00
2026-06-12T13:17:00Z,55.00,46.97
2026-06-12T13:19:00Z,55.00,47.00
2026-06-12T13:20:00Z,55.00,47.00
2026-06-12T13:22:00Z,55.00,47.00
2026-06-12T13:23:00Z,55.00,47.00
2026-06-12T13:25:00Z,55.00,47.00
2026-06-12T13:27:00Z,55.00,47.00
2026-06-12T13:30:00Z,55.00,47.00
2026-06-12T13:33:00Z,55.00,47.00
2026-06-12T13:34:00Z,55.00,47.00
2026-06-12T13:37:00Z,55.00,46.00
2026-06-12T13:38:00Z,55.00,46.00
2026-06-12T13:41:00Z,55.00,46.00
2026-06-12T13:43:00Z,55.00,46.00
2026-06-12T13:44:00Z,55.00,46.00
2026-06-12T13:46:00Z,55.00,46.00
2026-06-12T13:47:00Z,55.00,46.00
2026-06-12T13:48:00Z,55.00,46.00
2026-06-12T13:50:00Z,55.00,46.00
2026-06-12T13:51:00Z,55.00,46.00
2026-06-12T13:52:00Z,55.00,46.00
2026-06-12T13:54:00Z,55.00,46.00
2026-06-12T13:56:00Z,55.00,46.00
2026-06-12T13:58:00Z,54.00,46.00
2026-06-12T13:59:00Z,55.00,46.00
2026-06-12T14:00:00Z,55.00,46.00
2026-06-12T14:02:00Z,55.00,46.00
2026-06-12T14:03:00Z,55.00,46.00
2026-06-12T14:06:00Z,55.00,46.00
2026-06-12T14:07:00Z,55.00,46.00
2026-06-12T14:08:00Z,55.00,46.00
2026-06-12T14:09:00Z,55.00,46.00
2026-06-12T14:10:00Z,54.00,46.00
2026-06-12T14:16:00Z,54.00,47.00
2026-06-12T14:17:00Z,54.10,47.00
2026-06-12T14:18:00Z,54.10,47.00
2026-06-12T14:19:00Z,55.00,47.00
2026-06-12T14:20:00Z,55.00,47.00
2026-06-12T14:21:00Z,55.00,47.00
2026-06-12T14:22:00Z,55.00,47.00
2026-06-12T14:23:00Z,55.00,47.00
2026-06-12T14:25:00Z,55.00,47.00
2026-06-12T14:26:00Z,55.00,47.00
2026-06-12T14:28:00Z,55.00,47.00
2026-06-12T14:30:00Z,55.00,46.00
2026-06-12T14:31:00Z,54.02,46.00
2026-06-12T14:32:00Z,54.00,46.00
2026-06-12T14:33:00Z,54.00,46.00
2026-06-12T14:34:00Z,54.00,46.00
2026-06-12T14:36:00Z,54.38,46.00
2026-06-12T14:37:00Z,54.38,45.00
2026-06-12T14:39:00Z,55.00,46.00
2026-06-12T14:40:00Z,55.00,46.00
2026-06-12T14:41:00Z,55.00,46.00
2026-06-12T14:43:00Z,55.00,45.00
2026-06-12T14:44:00Z,55.00,46.00
2026-06-12T14:45:00Z,55.00,46.00
2026-06-12T14:46:00Z,55.00,46.00
2026-06-12T14:47:00Z,55.00,46.00
2026-06-12T14:48:00Z,55.00,46.00
2026-06-12T14:49:00Z,55.00,46.00
2026-06-12T14:50:00Z,55.00,46.00
2026-06-12T14:52:00Z,55.00,46.00
2026-06-12T14:53:00Z,55.00,46.00
2026-06-12T14:54:00Z,55.00,46.00
2026-06-12T14:55:00Z,55.00,46.00
2026-06-12T14:56:00Z,55.00,46.00
2026-06-12T14:57:00Z,55.00,46.00
2026-06-12T14:59:00Z,55.00,46.00
2026-06-12T15:00:00Z,54.57,46.00
2026-06-12T15:01:00Z,55.00,46.00
2026-06-12T15:02:00Z,55.00,46.00
2026-06-12T15:03:00Z,55.00,46.00
2026-06-12T15:04:00Z,55.00,45.99
2026-06-12T15:05:00Z,55.00,46.00
2026-06-12T15:06:00Z,55.00,46.00
2026-06-12T15:07:00Z,55.00,46.00
2026-06-12T15:08:00Z,55.00,46.00
2026-06-12T15:09:00Z,55.00,46.00
2026-06-12T15:10:00Z,55.00,46.00
2026-06-12T15:11:00Z,55.00,45.98
2026-06-12T15:12:00Z,55.00,46.00
2026-06-12T15:13:00Z,55.00,46.00
2026-06-12T15:14:00Z,55.00,46.00
2026-06-12T15:15:00Z,55.00,46.00
2026-06-12T15:16:00Z,55.00,45.78
2026-06-12T15:17:00Z,54.91,46.00
2026-06-12T15:18:00Z,55.00,46.00
2026-06-12T15:19:00Z,55.00,46.00
2026-06-12T15:20:00Z,55.00,46.00
2026-06-12T15:21:00Z,55.00,46.00
2026-06-12T15:22:00Z,55.00,45.93
2026-06-12T15:23:00Z,55.00,46.00
2026-06-12T15:24:00Z,55.00,46.00
2026-06-12T15:25:00Z,55.00,46.00
2026-06-12T15:26:00Z,54.82,45.56
2026-06-12T15:27:00Z,55.00,46.00
2026-06-12T15:28:00Z,55.00,46.00
2026-06-12T15:29:00Z,55.00,46.00
2026-06-12T15:30:00Z,55.00,46.00
2026-06-12T15:31:00Z,55.00,45.46
2026-06-12T15:32:00Z,55.00,46.00
2026-06-12T15:33:00Z,55.00,46.00
2026-06-12T15:34:00Z,55.00,46.00
2026-06-12T15:35:00Z,55.00,46.00
2026-06-12T15:36:00Z,55.00,46.00
2026-06-12T15:37:00Z,55.00,46.00
2026-06-12T15:38:00Z,55.00,46.00
2026-06-12T15:39:00Z,55.00,46.00
2026-06-12T15:40:00Z,55.00,45.81
2026-06-12T15:41:00Z,54.70,46.00
2026-06-12T15:42:00Z,55.00,46.00
2026-06-12T15:43:00Z,55.00,45.41
2026-06-12T15:44:00Z,55.00,46.00
2026-06-12T15:45:00Z,55.00,46.00
2026-06-12T15:46:00Z,55.00,46.00
2026-06-12T15:47:00Z,55.00,45.82
2026-06-12T15:48:00Z,55.00,45.84
2026-06-12T15:49:00Z,55.00,46.00
2026-06-12T15:50:00Z,55.00,46.00
2026-06-12T15:51:00Z,55.00,46.00
2026-06-12T15:52:00Z,55.00,46.00
2026-06-12T15:53:00Z,55.00,46.00
2026-06-12T15:54:00Z,55.00,46.00
2026-06-12T15:55:00Z,55.00,46.00
2026-06-12T15:56:00Z,55.00,46.00
2026-06-12T15:57:00Z,55.00,46.00
2026-06-12T15:58:00Z,54.19,46.00
2026-06-12T15:59:00Z,53.71,46.05
2026-06-12T16:00:00Z,52.95,46.77
2026-06-12T16:01:00Z,54.98,45.72
2026-06-12T16:02:00Z,56.05,44.42
2026-06-12T16:03:00Z,53.94,46.86
2026-06-12T16:04:00Z,54.00,46.94
2026-06-12T16:05:00Z,53.44,47.50
2026-06-12T16:06:00Z,56.37,45.02
2026-06-12T16:07:00Z,57.49,42.36
2026-06-12T16:08:00Z,56.44,43.92
2026-06-12T16:09:00Z,53.65,45.71
2026-06-12T16:10:00Z,53.10,46.00
2026-06-12T16:11:00Z,54.14,46.48
2026-06-12T16:12:00Z,53.37,46.44
2026-06-12T16:13:00Z,56.94,42.66
2026-06-12T16:14:00Z,56.45,43.69
2026-06-12T16:15:00Z,53.07,47.29
2026-06-12T16:16:00Z,52.77,48.00
2026-06-12T16:17:00Z,54.55,47.05
2026-06-12T16:18:00Z,56.00,44.99
2026-06-12T16:19:00Z,60.34,42.55
2026-06-12T16:20:00Z,66.50,35.28
2026-06-12T16:21:00Z,77.85,22.09
2026-06-12T16:22:00Z,78.57,21.98
2026-06-12T16:23:00Z,78.57,21.11
2026-06-12T16:24:00Z,78.41,21.96
2026-06-12T16:25:00Z,73.37,27.59
2026-06-12T16:26:00Z,79.06,22.20
2026-06-12T16:27:00Z,79.66,21.16
2026-06-12T16:28:00Z,79.22,21.85
2026-06-12T16:29:00Z,77.18,24.07
2026-06-12T16:30:00Z,77.97,22.56
2026-06-12T16:31:00Z,78.01,22.56
2026-06-12T16:32:00Z,76.11,23.88
2026-06-12T16:33:00Z,75.18,24.69
2026-06-12T16:34:00Z,77.99,22.42
2026-06-12T16:35:00Z,79.50,21.21
2026-06-12T16:36:00Z,79.17,20.93
2026-06-12T16:37:00Z,78.03,22.08
2026-06-12T16:38:00Z,78.48,22.06
2026-06-12T16:39:00Z,79.00,21.68
2026-06-12T16:40:00Z,79.51,21.08
2026-06-12T16:41:00Z,80.34,19.39
2026-06-12T16:42:00Z,82.14,17.10
2026-06-12T16:43:00Z,81.75,18.91
2026-06-12T16:44:00Z,79.00,21.87
2026-06-12T16:45:00Z,78.92,22.00
2026-06-12T16:46:00Z,78.03,21.70
2026-06-12T16:47:00Z,80.21,19.95
2026-06-12T16:48:00Z,81.50,18.25
2026-06-12T16:49:00Z,79.30,21.70
2026-06-12T16:50:00Z,77.54,22.77
2026-06-12T16:51:00Z,77.66,22.95
2026-06-12T16:52:00Z,77.56,23.31
2026-06-12T16:53:00Z,73.87,26.97
2026-06-12T16:54:00Z,74.79,25.27
2026-06-12T16:55:00Z,77.97,21.81
2026-06-12T16:56:00Z,80.49,20.76
2026-06-12T16:57:00Z,88.41,11.99
2026-06-12T16:58:00Z,83.06,14.81
2026-06-12T16:59:00Z,84.82,15.78
2026-06-12T17:00:00Z,84.53,18.21
2026-06-12T17:01:00Z,79.23,21.15
2026-06-12T17:02:00Z,77.64,22.87
2026-06-12T17:03:00Z,77.33,22.99
2026-06-12T17:04:00Z,80.59,20.23
2026-06-12T17:05:00Z,81.33,18.36
2026-06-12T17:06:00Z,84.69,17.15
2026-06-12T17:07:00Z,82.60,18.85
2026-06-12T17:08:00Z,81.92,18.30
2026-06-12T17:09:00Z,80.23,20.41
2026-06-12T17:10:00Z,79.90,20.99
2026-06-12T17:11:00Z,79.96,20.91
2026-06-12T17:12:00Z,80.32,21.33
2026-06-12T17:13:00Z,74.74,25.49
2026-06-12T17:14:00Z,74.57,29.41
2026-06-12T17:15:00Z,77.73,25.20
2026-06-12T17:16:00Z,79.54,20.20
2026-06-12T17:17:00Z,78.97,22.38
2026-06-12T17:18:00Z,85.46,18.23
2026-06-12T17:19:00Z,91.72,9.41
2026-06-12T17:20:00Z,85.92,12.50
2026-06-12T17:21:00Z,92.12,8.27
2026-06-12T17:22:00Z,94.99,6.20
2026-06-12T17:23:00Z,98.80,2.60
2026-06-12T17:24:00Z,99.00,1.00
2026-06-12T17:25:00Z,99.00,1.00
2026-06-12T17:26:00Z,99.00,1.00
