# event_ticker=KXATPMATCH-25OCT07MPERUN
# final_score=6-4 6-7(7) 6-3
# score_resolution=4-6 7-6 3-6
# match_winner=Holger Rune
# fav_player=Giovanni Mpetshi Perricard
# dog_player=Holger Rune
# kalshi_date=2025-10-07
timestamp,Giovanni Mpetshi Perricard,Holger Rune
2025-10-07T02:32:00Z,36.00,65.00
2025-10-07T02:36:00Z,36.00,65.00
2025-10-07T02:43:00Z,36.00,65.00
2025-10-07T02:57:00Z,36.00,65.00
2025-10-07T03:12:00Z,36.00,65.00
2025-10-07T03:13:00Z,36.00,65.00
2025-10-07T03:18:00Z,36.00,65.00
2025-10-07T03:19:00Z,36.00,65.00
2025-10-07T03:20:00Z,36.00,65.00
2025-10-07T03:23:00Z,36.00,65.00
2025-10-07T03:24:00Z,36.00,65.00
2025-10-07T03:26:00Z,36.00,65.00
2025-10-07T03:27:00Z,36.00,65.00
2025-10-07T03:31:00Z,36.00,65.00
2025-10-07T03:36:00Z,36.00,65.00
2025-10-07T03:39:00Z,36.00,65.00
2025-10-07T03:40:00Z,36.00,65.00
2025-10-07T03:47:00Z,36.00,65.00
2025-10-07T03:51:00Z,36.00,65.00
2025-10-07T03:57:00Z,36.00,65.00
2025-10-07T04:00:00Z,36.00,65.00
2025-10-07T04:03:00Z,36.00,65.00
2025-10-07T04:06:00Z,36.00,65.00
2025-10-07T04:11:00Z,36.00,65.00
2025-10-07T04:12:00Z,36.00,65.00
2025-10-07T04:13:00Z,35.00,65.00
2025-10-07T04:15:00Z,35.00,65.00
2025-10-07T04:18:00Z,35.00,65.00
2025-10-07T04:19:00Z,35.00,65.00
2025-10-07T04:20:00Z,35.00,65.00
2025-10-07T04:26:00Z,36.00,65.00
2025-10-07T04:28:00Z,36.00,65.00
2025-10-07T04:29:00Z,36.00,65.00
2025-10-07T04:30:00Z,36.00,65.00
2025-10-07T04:31:00Z,36.00,65.00
2025-10-07T04:32:00Z,36.00,65.00
2025-10-07T04:34:00Z,36.00,65.00
2025-10-07T04:35:00Z,36.00,65.00
2025-10-07T04:38:00Z,36.00,64.03
2025-10-07T04:43:00Z,36.00,64.03
2025-10-07T04:46:00Z,36.00,65.00
2025-10-07T04:52:00Z,36.00,65.00
2025-10-07T04:55:00Z,36.00,65.00
2025-10-07T04:56:00Z,36.00,64.00
2025-10-07T04:57:00Z,36.47,64.00
2025-10-07T04:59:00Z,37.00,64.00
2025-10-07T05:01:00Z,37.00,64.00
2025-10-07T05:04:00Z,37.00,64.00
2025-10-07T05:09:00Z,37.00,64.00
2025-10-07T05:10:00Z,37.00,64.00
2025-10-07T05:12:00Z,37.00,64.00
2025-10-07T05:14:00Z,37.00,64.00
2025-10-07T05:21:00Z,37.00,64.00
2025-10-07T05:22:00Z,37.00,64.00
2025-10-07T05:23:00Z,37.00,64.00
2025-10-07T05:25:00Z,37.00,64.00
2025-10-07T05:27:00Z,37.00,64.00
2025-10-07T05:28:00Z,37.00,64.00
2025-10-07T05:30:00Z,37.00,64.00
2025-10-07T05:32:00Z,37.00,64.00
2025-10-07T05:35:00Z,37.00,64.00
2025-10-07T05:36:00Z,37.00,64.00
2025-10-07T05:37:00Z,37.87,64.00
2025-10-07T05:39:00Z,38.00,64.00
2025-10-07T05:40:00Z,37.00,64.00
2025-10-07T05:41:00Z,37.00,64.00
2025-10-07T05:44:00Z,38.00,64.00
2025-10-07T05:46:00Z,38.00,64.00
2025-10-07T05:47:00Z,38.00,64.95
2025-10-07T05:50:00Z,37.38,65.00
2025-10-07T05:53:00Z,38.00,65.00
2025-10-07T05:55:00Z,38.00,65.00
2025-10-07T05:58:00Z,38.00,65.00
2025-10-07T05:59:00Z,38.00,65.00
2025-10-07T06:00:00Z,38.00,65.00
2025-10-07T06:01:00Z,38.00,65.00
2025-10-07T06:02:00Z,38.00,65.00
2025-10-07T06:03:00Z,38.00,65.00
2025-10-07T06:04:00Z,37.28,65.00
2025-10-07T06:05:00Z,38.21,65.00
2025-10-07T06:06:00Z,38.00,65.00
2025-10-07T06:08:00Z,38.00,64.00
2025-10-07T06:10:00Z,38.00,64.00
2025-10-07T06:11:00Z,38.00,63.00
2025-10-07T06:12:00Z,38.00,63.00
2025-10-07T06:13:00Z,38.00,63.00
2025-10-07T06:14:00Z,38.00,63.00
2025-10-07T06:15:00Z,38.00,63.00
2025-10-07T06:17:00Z,38.00,63.00
2025-10-07T06:18:00Z,36.08,63.00
2025-10-07T06:19:00Z,38.00,63.00
2025-10-07T06:20:00Z,38.00,63.00
2025-10-07T06:23:00Z,38.00,63.00
2025-10-07T06:25:00Z,38.00,63.00
2025-10-07T06:28:00Z,38.00,64.00
2025-10-07T06:29:00Z,38.00,64.00
2025-10-07T06:30:00Z,38.00,64.00
2025-10-07T06:32:00Z,38.00,61.20
2025-10-07T06:34:00Z,39.00,61.20
2025-10-07T06:35:00Z,38.92,61.20
2025-10-07T06:37:00Z,38.00,61.20
2025-10-07T06:39:00Z,38.99,63.00
2025-10-07T06:40:00Z,39.00,63.00
2025-10-07T06:41:00Z,39.00,63.00
2025-10-07T06:44:00Z,39.00,63.00
2025-10-07T06:46:00Z,39.00,63.00
2025-10-07T06:47:00Z,39.00,63.93
2025-10-07T06:48:00Z,39.00,63.00
2025-10-07T06:49:00Z,39.00,63.00
2025-10-07T06:50:00Z,39.00,63.83
2025-10-07T06:52:00Z,39.00,63.83
2025-10-07T06:53:00Z,39.00,63.83
2025-10-07T06:56:00Z,39.00,62.00
2025-10-07T06:57:00Z,39.00,62.00
2025-10-07T06:58:00Z,39.00,62.00
2025-10-07T06:59:00Z,40.00,62.00
2025-10-07T07:00:00Z,40.00,62.00
2025-10-07T07:01:00Z,40.00,62.00
2025-10-07T07:02:00Z,40.00,62.00
2025-10-07T07:03:00Z,39.06,62.00
2025-10-07T07:06:00Z,40.00,62.00
2025-10-07T07:08:00Z,40.00,62.00
2025-10-07T07:09:00Z,40.00,62.00
2025-10-07T07:11:00Z,39.22,62.00
2025-10-07T07:12:00Z,40.00,62.00
2025-10-07T07:15:00Z,40.00,62.00
2025-10-07T07:18:00Z,39.00,62.00
2025-10-07T07:22:00Z,39.00,62.00
2025-10-07T07:23:00Z,40.00,62.00
2025-10-07T07:27:00Z,40.00,62.00
2025-10-07T07:28:00Z,40.00,62.00
2025-10-07T07:30:00Z,40.00,62.22
2025-10-07T07:32:00Z,40.00,63.00
2025-10-07T07:34:00Z,40.00,62.00
2025-10-07T07:35:00Z,40.00,62.00
2025-10-07T07:36:00Z,40.00,62.00
2025-10-07T07:37:00Z,40.66,62.00
2025-10-07T07:38:00Z,41.00,62.00
2025-10-07T07:40:00Z,40.00,62.00
2025-10-07T07:41:00Z,40.00,62.00
2025-10-07T07:42:00Z,40.00,62.00
2025-10-07T07:43:00Z,40.87,62.91
2025-10-07T07:44:00Z,40.87,62.00
2025-10-07T07:45:00Z,40.00,62.00
2025-10-07T07:46:00Z,40.17,62.10
2025-10-07T07:47:00Z,40.17,62.00
2025-10-07T07:49:00Z,39.46,62.98
2025-10-07T07:50:00Z,40.00,62.43
2025-10-07T07:51:00Z,40.00,62.43
2025-10-07T07:52:00Z,39.05,63.00
2025-10-07T07:53:00Z,38.63,71.37
2025-10-07T07:54:00Z,29.72,75.55
2025-10-07T07:55:00Z,23.32,76.87
2025-10-07T07:56:00Z,27.16,75.00
2025-10-07T07:57:00Z,29.72,82.16
2025-10-07T07:58:00Z,22.01,81.33
2025-10-07T07:59:00Z,20.68,81.12
2025-10-07T08:00:00Z,22.04,81.12
2025-10-07T08:01:00Z,23.12,81.12
2025-10-07T08:02:00Z,29.61,77.00
2025-10-07T08:03:00Z,20.00,81.00
2025-10-07T08:04:00Z,20.00,82.94
2025-10-07T08:05:00Z,20.98,85.90
2025-10-07T08:06:00Z,21.00,80.00
2025-10-07T08:07:00Z,20.70,77.83
2025-10-07T08:08:00Z,17.73,77.00
2025-10-07T08:09:00Z,22.00,77.00
2025-10-07T08:10:00Z,22.06,83.56
2025-10-07T08:11:00Z,19.84,81.56
2025-10-07T08:12:00Z,18.71,81.56
2025-10-07T08:13:00Z,21.06,82.00
2025-10-07T08:14:00Z,21.36,80.00
2025-10-07T08:15:00Z,20.82,80.00
2025-10-07T08:16:00Z,14.24,84.22
2025-10-07T08:17:00Z,16.90,84.00
2025-10-07T08:18:00Z,19.21,82.31
2025-10-07T08:19:00Z,16.52,85.68
2025-10-07T08:20:00Z,20.44,84.99
2025-10-07T08:21:00Z,18.05,82.00
2025-10-07T08:22:00Z,18.05,82.00
2025-10-07T08:23:00Z,25.68,82.40
2025-10-07T08:24:00Z,25.90,79.94
2025-10-07T08:25:00Z,35.35,62.03
2025-10-07T08:26:00Z,32.72,85.67
2025-10-07T08:27:00Z,34.13,85.00
2025-10-07T08:28:00Z,33.67,71.29
2025-10-07T08:29:00Z,36.58,76.00
2025-10-07T08:30:00Z,24.40,80.08
2025-10-07T08:31:00Z,29.36,76.00
2025-10-07T08:32:00Z,18.05,83.26
2025-10-07T08:33:00Z,16.72,83.26
2025-10-07T08:34:00Z,18.73,85.00
2025-10-07T08:35:00Z,23.96,82.00
2025-10-07T08:36:00Z,22.22,82.00
2025-10-07T08:37:00Z,24.00,81.94
2025-10-07T08:38:00Z,23.77,81.00
2025-10-07T08:39:00Z,31.30,74.44
2025-10-07T08:40:00Z,45.49,64.90
2025-10-07T08:41:00Z,43.77,73.10
2025-10-07T08:42:00Z,37.18,68.52
2025-10-07T08:43:00Z,37.66,67.55
2025-10-07T08:44:00Z,34.99,68.99
2025-10-07T08:45:00Z,30.89,74.57
2025-10-07T08:46:00Z,33.04,70.46
2025-10-07T08:47:00Z,30.83,69.32
2025-10-07T08:48:00Z,36.69,66.56
2025-10-07T08:50:00Z,26.69,72.98
2025-10-07T08:51:00Z,27.51,76.00
2025-10-07T08:52:00Z,27.00,77.83
2025-10-07T08:53:00Z,25.00,81.45
2025-10-07T08:54:00Z,20.31,80.93
2025-10-07T08:55:00Z,20.92,88.13
2025-10-07T08:56:00Z,26.00,84.00
2025-10-07T08:57:00Z,29.46,79.00
2025-10-07T08:58:00Z,21.00,79.00
2025-10-07T08:59:00Z,29.00,79.00
2025-10-07T09:00:00Z,26.00,77.93
2025-10-07T09:01:00Z,24.84,82.23
2025-10-07T09:02:00Z,16.25,83.48
2025-10-07T09:03:00Z,23.50,81.66
2025-10-07T09:04:00Z,27.24,81.64
2025-10-07T09:05:00Z,26.71,81.80
2025-10-07T09:06:00Z,23.26,80.00
2025-10-07T09:07:00Z,27.98,78.28
2025-10-07T09:08:00Z,35.00,68.68
2025-10-07T09:09:00Z,39.06,63.00
2025-10-07T09:10:00Z,41.71,73.06
2025-10-07T09:11:00Z,28.67,77.00
2025-10-07T09:12:00Z,31.02,75.97
2025-10-07T09:13:00Z,23.24,82.19
2025-10-07T09:14:00Z,19.35,83.25
2025-10-07T09:15:00Z,22.05,80.00
2025-10-07T09:16:00Z,19.34,80.27
2025-10-07T09:17:00Z,20.47,82.08
2025-10-07T09:18:00Z,20.42,81.91
2025-10-07T09:19:00Z,23.37,76.00
2025-10-07T09:20:00Z,21.22,76.00
2025-10-07T09:21:00Z,20.00,82.00
2025-10-07T09:22:00Z,27.16,80.00
2025-10-07T09:23:00Z,23.59,77.83
2025-10-07T09:24:00Z,24.13,81.00
2025-10-07T09:25:00Z,19.15,82.57
2025-10-07T09:26:00Z,17.23,83.94
2025-10-07T09:27:00Z,21.92,79.00
2025-10-07T09:28:00Z,23.17,76.85
2025-10-07T09:29:00Z,23.18,76.85
2025-10-07T09:30:00Z,25.00,76.21
2025-10-07T09:31:00Z,23.40,76.21
2025-10-07T09:32:00Z,18.71,80.03
2025-10-07T09:33:00Z,18.42,83.81
2025-10-07T09:34:00Z,24.90,79.01
2025-10-07T09:35:00Z,18.22,74.44
2025-10-07T09:36:00Z,39.08,71.16
2025-10-07T09:37:00Z,41.80,76.47
2025-10-07T09:38:00Z,24.37,82.56
2025-10-07T09:39:00Z,27.88,82.00
2025-10-07T09:40:00Z,35.80,69.87
2025-10-07T09:41:00Z,36.28,69.87
2025-10-07T09:42:00Z,42.57,70.41
2025-10-07T09:43:00Z,42.57,71.79
2025-10-07T09:44:00Z,33.40,77.35
2025-10-07T09:45:00Z,40.39,62.81
2025-10-07T09:46:00Z,39.64,61.41
2025-10-07T09:47:00Z,40.87,60.17
2025-10-07T09:48:00Z,42.00,61.16
2025-10-07T09:49:00Z,42.00,61.00
2025-10-07T09:50:00Z,41.34,61.00
2025-10-07T09:51:00Z,42.00,60.19
2025-10-07T09:52:00Z,39.01,63.00
2025-10-07T09:53:00Z,39.01,64.89
2025-10-07T09:54:00Z,34.80,64.83
2025-10-07T09:55:00Z,34.48,71.27
2025-10-07T09:56:00Z,13.65,87.02
2025-10-07T09:57:00Z,9.93,92.95
2025-10-07T09:58:00Z,7.92,93.00
2025-10-07T09:59:00Z,5.39,95.41
2025-10-07T10:00:00Z,4.60,95.41
2025-10-07T10:01:00Z,5.58,95.41
2025-10-07T10:02:00Z,6.44,95.41
2025-10-07T10:03:00Z,7.28,92.68
2025-10-07T10:04:00Z,6.48,93.42
2025-10-07T10:05:00Z,4.87,95.00
2025-10-07T10:06:00Z,5.44,95.00
2025-10-07T10:07:00Z,5.00,95.98
2025-10-07T10:08:00Z,4.45,95.00
2025-10-07T10:09:00Z,4.96,95.00
2025-10-07T10:10:00Z,5.91,95.00
2025-10-07T10:11:00Z,5.86,96.00
2025-10-07T10:12:00Z,2.89,96.90
2025-10-07T10:13:00Z,1.82,97.02
2025-10-07T10:14:00Z,2.13,97.02
2025-10-07T10:15:00Z,1.24,97.00
2025-10-07T10:16:00Z,4.37,97.01
2025-10-07T10:17:00Z,4.65,93.94
2025-10-07T10:18:00Z,11.79,89.48
2025-10-07T10:19:00Z,11.22,96.00
2025-10-07T10:20:00Z,1.09,97.80
2025-10-07T10:21:00Z,1.09,99.00
2025-10-07T10:22:00Z,1.09,99.00
2025-10-07T10:23:00Z,1.09,99.00
2025-10-07T10:25:00Z,1.09,99.00
