# event_ticker=KXATPCHALLENGERMATCH-26JUN05AZKMON
# final_score=6-1 6-4
# score_resolution=1-6 4-6
# match_winner=Khololwam Montsi
# fav_player=Arda Azkara
# dog_player=Khololwam Montsi
# kalshi_date=2026-06-05
timestamp,Arda Azkara,Khololwam Montsi
2026-06-05T08:03:00Z,48.25,54.00
2026-06-05T08:04:00Z,50.17,54.00
2026-06-05T08:05:00Z,52.00,54.00
2026-06-05T08:06:00Z,51.39,54.00
2026-06-05T08:07:00Z,51.02,54.00
2026-06-05T08:08:00Z,52.37,51.00
2026-06-05T08:09:00Z,51.62,53.00
2026-06-05T08:10:00Z,50.00,53.00
2026-06-05T08:11:00Z,49.46,53.00
2026-06-05T08:12:00Z,49.00,52.41
2026-06-05T08:13:00Z,46.35,53.64
2026-06-05T08:14:00Z,48.93,53.03
2026-06-05T08:15:00Z,48.00,53.56
2026-06-05T08:16:00Z,46.45,53.42
2026-06-05T08:17:00Z,42.10,58.36
2026-06-05T08:18:00Z,36.32,63.30
2026-06-05T08:19:00Z,29.26,68.90
2026-06-05T08:20:00Z,29.60,72.00
2026-06-05T08:21:00Z,28.00,72.00
2026-06-05T08:22:00Z,28.55,72.10
2026-06-05T08:23:00Z,28.00,73.74
2026-06-05T08:24:00Z,25.40,74.00
2026-06-05T08:25:00Z,27.08,74.96
2026-06-05T08:26:00Z,28.00,73.96
2026-06-05T08:27:00Z,30.00,71.18
2026-06-05T08:28:00Z,30.19,70.56
2026-06-05T08:29:00Z,28.74,73.56
2026-06-05T08:30:00Z,26.00,75.00
2026-06-05T08:31:00Z,25.85,75.00
2026-06-05T08:32:00Z,25.00,75.00
2026-06-05T08:33:00Z,24.00,76.99
2026-06-05T08:34:00Z,23.74,76.53
2026-06-05T08:35:00Z,21.43,79.77
2026-06-05T08:36:00Z,18.93,83.00
2026-06-05T08:37:00Z,18.96,82.00
2026-06-05T08:38:00Z,19.00,82.00
2026-06-05T08:39:00Z,19.00,81.26
2026-06-05T08:40:00Z,19.00,81.00
2026-06-05T08:41:00Z,18.23,84.00
2026-06-05T08:42:00Z,18.61,85.56
2026-06-05T08:43:00Z,9.41,87.73
2026-06-05T08:44:00Z,12.71,88.23
2026-06-05T08:45:00Z,8.00,91.10
2026-06-05T08:46:00Z,10.01,91.87
2026-06-05T08:47:00Z,15.08,85.99
2026-06-05T08:48:00Z,18.84,80.50
2026-06-05T08:49:00Z,22.86,78.62
2026-06-05T08:50:00Z,24.00,78.62
2026-06-05T08:51:00Z,22.02,76.18
2026-06-05T08:52:00Z,23.55,78.93
2026-06-05T08:53:00Z,25.28,76.05
2026-06-05T08:54:00Z,23.00,78.03
2026-06-05T08:55:00Z,20.24,80.63
2026-06-05T08:56:00Z,18.44,83.55
2026-06-05T08:57:00Z,21.26,80.18
2026-06-05T08:58:00Z,19.25,79.10
2026-06-05T08:59:00Z,20.89,81.19
2026-06-05T09:00:00Z,22.00,78.24
2026-06-05T09:01:00Z,21.90,78.08
2026-06-05T09:02:00Z,19.92,80.87
2026-06-05T09:03:00Z,17.44,82.20
2026-06-05T09:04:00Z,19.14,79.71
2026-06-05T09:05:00Z,22.35,76.27
2026-06-05T09:06:00Z,24.01,76.00
2026-06-05T09:07:00Z,24.01,76.81
2026-06-05T09:08:00Z,22.99,81.11
2026-06-05T09:09:00Z,17.89,82.99
2026-06-05T09:10:00Z,15.62,86.49
2026-06-05T09:11:00Z,9.70,89.95
2026-06-05T09:12:00Z,3.55,93.52
2026-06-05T09:13:00Z,6.04,95.00
2026-06-05T09:14:00Z,6.01,95.49
2026-06-05T09:15:00Z,3.77,95.22
2026-06-05T09:16:00Z,3.72,95.39
2026-06-05T09:17:00Z,3.53,98.00
2026-06-05T09:18:00Z,4.00,97.08
2026-06-05T09:19:00Z,3.80,96.00
2026-06-05T09:20:00Z,4.89,96.49
2026-06-05T09:21:00Z,4.00,95.11
2026-06-05T09:22:00Z,1.39,98.57
2026-06-05T09:23:00Z,1.00,99.00
2026-06-05T09:24:00Z,1.00,99.00
2026-06-05T09:25:00Z,1.00,99.00
2026-06-05T09:26:00Z,1.00,99.00
