# event_ticker=KXATPMATCH-26MAR21WALMEN
# final_score=3-6 6-2 6-4
# score_resolution=6-3 2-6 4-6
# match_winner=Jakub Mensik
# fav_player=Adam Walton
# dog_player=Jakub Mensik
# kalshi_date=2026-03-21
timestamp,Adam Walton,Jakub Mensik
2026-03-21T20:42:00Z,26.00,76.00
2026-03-21T20:43:00Z,26.00,76.00
2026-03-21T20:45:00Z,26.00,76.00
2026-03-21T20:46:00Z,26.00,75.99
2026-03-21T20:47:00Z,26.00,76.00
2026-03-21T20:48:00Z,26.00,76.00
2026-03-21T20:49:00Z,26.00,76.00
2026-03-21T20:50:00Z,26.00,76.00
2026-03-21T20:52:00Z,26.00,76.00
2026-03-21T20:53:00Z,26.00,76.00
2026-03-21T20:54:00Z,26.00,76.00
2026-03-21T20:55:00Z,26.00,76.00
2026-03-21T20:57:00Z,26.00,76.00
2026-03-21T21:00:00Z,25.00,76.00
2026-03-21T21:01:00Z,25.00,76.00
2026-03-21T21:03:00Z,25.00,75.97
2026-03-21T21:07:00Z,26.00,76.00
2026-03-21T21:09:00Z,26.00,75.73
2026-03-21T21:10:00Z,26.00,76.00
2026-03-21T21:11:00Z,26.00,76.00
2026-03-21T21:14:00Z,26.00,75.00
2026-03-21T21:15:00Z,26.00,76.00
2026-03-21T21:16:00Z,26.00,76.00
2026-03-21T21:17:00Z,26.00,76.00
2026-03-21T21:18:00Z,26.00,76.00
2026-03-21T21:19:00Z,26.00,76.00
2026-03-21T21:20:00Z,26.00,76.00
2026-03-21T21:22:00Z,24.16,76.00
2026-03-21T21:25:00Z,24.16,75.00
2026-03-21T21:27:00Z,25.00,75.97
2026-03-21T21:28:00Z,23.16,76.28
2026-03-21T21:29:00Z,21.01,79.00
2026-03-21T21:30:00Z,20.75,81.00
2026-03-21T21:31:00Z,18.10,80.77
2026-03-21T21:32:00Z,28.78,74.66
2026-03-21T21:33:00Z,34.43,64.71
2026-03-21T21:34:00Z,36.79,62.39
2026-03-21T21:35:00Z,33.46,67.41
2026-03-21T21:36:00Z,29.31,69.86
2026-03-21T21:37:00Z,29.78,68.47
2026-03-21T21:38:00Z,29.09,71.95
2026-03-21T21:39:00Z,27.12,71.24
2026-03-21T21:40:00Z,29.82,70.57
2026-03-21T21:41:00Z,28.00,73.00
2026-03-21T21:42:00Z,28.07,72.00
2026-03-21T21:43:00Z,29.19,75.00
2026-03-21T21:44:00Z,26.00,76.78
2026-03-21T21:45:00Z,20.25,79.04
2026-03-21T21:46:00Z,24.32,77.47
2026-03-21T21:47:00Z,31.00,71.28
2026-03-21T21:48:00Z,31.00,70.00
2026-03-21T21:49:00Z,27.75,71.07
2026-03-21T21:50:00Z,27.00,74.00
2026-03-21T21:51:00Z,25.00,74.34
2026-03-21T21:52:00Z,25.50,75.94
2026-03-21T21:53:00Z,22.37,78.68
2026-03-21T21:54:00Z,25.65,73.97
2026-03-21T21:55:00Z,31.42,70.54
2026-03-21T21:56:00Z,34.03,66.99
2026-03-21T21:57:00Z,36.06,65.89
2026-03-21T21:58:00Z,33.85,65.08
2026-03-21T21:59:00Z,45.48,56.30
2026-03-21T22:00:00Z,50.88,49.86
2026-03-21T22:01:00Z,50.95,49.00
2026-03-21T22:02:00Z,54.58,45.66
2026-03-21T22:03:00Z,60.78,41.36
2026-03-21T22:04:00Z,60.10,39.12
2026-03-21T22:05:00Z,63.24,37.56
2026-03-21T22:06:00Z,65.73,34.06
2026-03-21T22:07:00Z,66.14,34.58
2026-03-21T22:08:00Z,67.45,34.99
2026-03-21T22:09:00Z,66.99,33.98
2026-03-21T22:10:00Z,66.49,34.00
2026-03-21T22:11:00Z,59.59,41.52
2026-03-21T22:12:00Z,49.18,48.39
2026-03-21T22:13:00Z,45.89,53.71
2026-03-21T22:14:00Z,43.95,56.38
2026-03-21T22:15:00Z,42.13,57.97
2026-03-21T22:16:00Z,40.03,60.18
2026-03-21T22:17:00Z,38.66,63.11
2026-03-21T22:18:00Z,40.00,63.10
2026-03-21T22:19:00Z,38.36,60.75
2026-03-21T22:20:00Z,42.00,59.53
2026-03-21T22:21:00Z,43.00,57.87
2026-03-21T22:22:00Z,39.49,59.01
2026-03-21T22:23:00Z,36.55,61.49
2026-03-21T22:24:00Z,38.09,62.00
2026-03-21T22:25:00Z,41.67,58.55
2026-03-21T22:26:00Z,42.95,57.99
2026-03-21T22:27:00Z,44.00,57.00
2026-03-21T22:28:00Z,42.72,58.46
2026-03-21T22:29:00Z,44.33,59.84
2026-03-21T22:30:00Z,39.34,61.27
2026-03-21T22:31:00Z,34.07,64.60
2026-03-21T22:32:00Z,31.17,68.58
2026-03-21T22:33:00Z,32.29,69.00
2026-03-21T22:34:00Z,30.12,69.48
2026-03-21T22:35:00Z,31.60,69.85
2026-03-21T22:36:00Z,31.00,69.65
2026-03-21T22:37:00Z,31.95,69.55
2026-03-21T22:38:00Z,29.90,71.09
2026-03-21T22:39:00Z,29.77,73.86
2026-03-21T22:40:00Z,27.67,73.28
2026-03-21T22:41:00Z,36.64,64.40
2026-03-21T22:42:00Z,38.28,63.31
2026-03-21T22:43:00Z,35.21,63.01
2026-03-21T22:44:00Z,43.10,60.29
2026-03-21T22:45:00Z,33.49,67.17
2026-03-21T22:46:00Z,35.13,65.96
2026-03-21T22:47:00Z,27.67,73.16
2026-03-21T22:48:00Z,37.16,68.21
2026-03-21T22:49:00Z,25.12,74.52
2026-03-21T22:50:00Z,32.92,67.60
2026-03-21T22:51:00Z,36.82,68.43
2026-03-21T22:52:00Z,32.52,68.80
2026-03-21T22:53:00Z,31.70,67.26
2026-03-21T22:54:00Z,30.46,67.36
2026-03-21T22:55:00Z,14.88,85.03
2026-03-21T22:56:00Z,10.67,89.58
2026-03-21T22:57:00Z,10.16,90.52
2026-03-21T22:58:00Z,7.05,93.61
2026-03-21T22:59:00Z,6.23,93.50
2026-03-21T23:00:00Z,6.12,93.30
2026-03-21T23:01:00Z,7.26,92.74
2026-03-21T23:02:00Z,8.62,91.90
2026-03-21T23:03:00Z,10.00,90.90
2026-03-21T23:04:00Z,12.07,89.76
2026-03-21T23:05:00Z,9.52,89.76
2026-03-21T23:06:00Z,6.87,92.39
2026-03-21T23:07:00Z,5.62,94.81
2026-03-21T23:08:00Z,4.66,95.14
2026-03-21T23:09:00Z,7.19,93.20
2026-03-21T23:10:00Z,8.00,92.16
2026-03-21T23:11:00Z,7.69,92.81
2026-03-21T23:12:00Z,11.64,94.40
2026-03-21T23:13:00Z,10.07,87.53
2026-03-21T23:14:00Z,4.71,95.32
2026-03-21T23:15:00Z,4.00,95.58
2026-03-21T23:16:00Z,4.04,96.82
2026-03-21T23:17:00Z,5.47,95.78
2026-03-21T23:18:00Z,5.26,95.18
2026-03-21T23:19:00Z,2.60,97.30
2026-03-21T23:20:00Z,1.23,98.94
2026-03-21T23:21:00Z,1.00,99.00
2026-03-21T23:22:00Z,1.00,99.00
